Source,GoogleTranslate,human1,human2,human3
"― Les amis ! écoutez bien. Ce n’est pas ça. Maintenant je parle. D’abord, si vous entrez dans le jardin, si vous touchez à cette grille, je crie, je cogne aux portes, je réveille le monde, je vous fais empoigner tous les six, j’appelle les sergents de ville.","- The friends ! listen carefully. It's not that. Now I speak. First of all, if you enter the garden, if you touch this gate, I shout, I knock on doors, I wake everyone up, I have all six of you grabbed, I call the sergents de ville.","Now, listen carefully. It’s not going to happen. Now I’m doing the talking. For a start, if you go into that garden, if you touch this gate, I’ll scream, I’ll go banging on doors, I’ll wake up the neighbourhood, I’ll have all six of you rounded up, I’ll call the police.’","“Friends! Listen well. This is not what you want. Now I’m talking. In the first place, if you enter this garden, if you lay a hand on this gate, I’ll scream, I’ll beat on the door, I’ll rouse everybody, I’ll have the whole six of you seized, I’ll call the police.”","“Friends! listen to me. That isn’t the thing. Now I speak. In the first place, if you go into the garden, if you touch this grating, I shall cry out, I shall rap on doors, I shall wake everybody up, I shall have all six of you arrested, I shall call the sergents de ville.”"
Ceci ébauchait le dénouement.,This sketched out the denouement.,This was the beginning of the end.,This outlined the catastrophe.,This suggested the conclusion.
LES ARTILLEURS SE FONT PRENDRE AU SÉRIEUX,GUNNERS GET TAKEN SERIOUSLY,The Gunners Have to Be Taken Seriously,SERIOUSLY,THE GUNNERS PRODUCE A SERIOUS IMPRESSION
"― Mâtin ! poursuivit Gavroche, tu as une pelure couleur cataplasme de graine de lin et des lunettes bleues comme un médecin. Tu as du style, parole de vieux !","- Morning ! continued Gavroche, ""you have a skin the color of flaxseed poultice and blue glasses like a doctor."" You have style, word of old!",‘Lord!’ said Gavroche. ‘You’ve got a coat the colour of a linseed poultice and blue spectacles like a doctor. That’s style for you! I’ll say!’,"“The bow-wows!” went on Gavroche , “you’ve got a hide the color of a linseed plaster, and blue specs like a doctor. You’re putting on style, ‘pon my word!”","“Mastiff!” continued Gavroche, “you have a peel the colour of a flaxseed poultice and blue spectacles like a doctor. You are in style, ’pon the word of an old man.”"
"Il se dit qu’il était probablement dans l’égout des halles ; que, s’il choisissait la gauche et suivait la pente, il arriverait avant un quart d’heure à quelque embouchure sur la Seine entre le pont au Change et le Pont-Neuf, c’est-à-dire à une apparition en plein jour sur le point le plus peuplé de Paris. Peut-être aboutirait-il à quelque cagnard de carrefour. Stupeur des passants de voir deux hommes sanglants sortir de terre sous leurs pieds. Survenue des sergents de ville, prise d’armes du corps de garde voisin. On serait saisi avant d’être sorti. Il valait mieux s’enfoncer dans le dédale, se fier à cette noirceur, et s’en remettre à la providence quant à l’issue.","He said to himself that he was probably in the market sewer; that, if he chose the left and followed the slope, he would arrive before a quarter of an hour at some mouth on the Seine between the Pont au Change and the Pont-Neuf, that is to say at an apparition in full day on the most populated point of Paris. Perhaps it would end up at some dodger at a crossroads. Amazement of passers-by to see two bloody men come out of the ground under their feet. Arrival of city sergeants, taking up arms of the neighboring guardhouse. We would be seized before we got out. It was better to sink into the maze, trust this darkness, and leave it to providence as to the outcome.","He told himself he was probably in the sewer of Les Halles, that if he chose to go left and followed the incline, within fifteen minutes he would come to some outlet on the Seine between Pont-au-Change and Pont-Neuf; that is to say, he would appear in broad daylight in the busiest part of Paris. Perhaps he would come out at a grating in the middle of a crossroads. Astounding the bystanders with the spectacle of two bloodied men emerging from the ground under their feet. The police turning up, the local guardsmen called to arms. They would be arrested before they were out. It was better to head back into the labyrinth, trust in that blackness and rely on providence to find a way out.","He said to himself that he was probably in the sewer des Halles; that if he were to choose the path to the left and follow the slope, he would arrive, in less than a quarter of an hour, at some mouth on the Seine between the Pont au Change and the Pont-Neuf, that is to say, he would make his appearance in broad daylight on the most densely peopled spot in Paris. Perhaps he would come out on some man-hole at the intersection of streets. Amazement of the passers-by at beholding two bleeding men emerge from the earth at their feet. Arrival of the police, a call to arms of the neighboring post of guards. Thus they would be seized before they had even got out. It would be better to plunge into that labyrinth, to confide themselves to that black gloom, and to trust to Providence for the outcome.","He said to himself that he was probably in the sewer of the markets; that, if he should choose the left and follow the descent, he would come in less than a quarter of an hour to some mouth upon the Seine between the Pont au Change and the Pont Neuf, that is to say, he would reappear in broad day in the most populous portion of Paris. He might come out in some gathering of corner idlers. Amazement of the passers-by at seeing two bloody men come out of the ground under their feet. Arrival of sergent de ville, call to arms in the next guard-house. He would be seized before getting out. It was better to plunge into the labyrinth, to trust to this darkness, and to rely on Providence for the issue."
"Si petits qu’ils fussent, aucun d’eux n’eût pu se tenir debout dans l’alcôve. Gavroche avait toujours le rat de cave à sa main.","Small as they were, none of them could have stood upright in the alcove. Gavroche still had the cellar rat in his hand.","Small as they were, none of them could have stood upright in the alcove. Gavroche still had the cellar rat in his hand.",All three had stretched out on the mat. Gavroche still had the cellar rat in his hand.,"Small as they were, none of them could have stood up in the alcove. Gavroche still held the cellar rat in his hand."
Jean Valjean était donc absent. Il avait dit : Je reviendrai dans trois jours.,Jean Valjean was therefore absent. He had said: I will return in three days.,"So Jean Valjean was away. He had said, ‘I’ll be back in three days.’",So Jean Valjean was absent. He had said: “I shall return in three days.”,Jean Valjean then was absent. He had said: “I shall be back in three days.”
* * *,* * *,God is behind everything but everything hides God.,"God is behind everything, but everything hides God.",____________
"Toutefois il est probable que les habitants s’étaient émus, car on vit enfin s’éclairer et s’ouvrir une petite lucarne carrée au troisième étage, et apparaître à cette lucarne une chandelle et la tête béate et effrayée d’un bonhomme en cheveux gris qui était le portier.","However, it is probable that the inhabitants were moved, for at last a small square skylight on the third floor was seen to light up and open, and to appear at this skylight a candle and the blissful and frightened head of a man in hair gray who was the doorman.","All the same, it probably disturbed the inhabitants, for in the end light was seen at a small square dormer window on the third floor, which opened, and at this window appeared a candle and the bewildered and terrified face of a grey-haired old man, who was the porter.","Nevertheless, it is probable that the inhabitants were disturbed, for a tiny, square window was finally seen to open on the third story, and at this aperture appeared the reverend and terrified face of a gray-haired old man, who was the porter, and who held a candle.","Nevertheless it is probable that the inhabitants were alarmed, for they finally saw a little square window on the third story light up and open, and there appeared at this window a candle, and the pious and frightened face of a grey-haired goodman who was the porter."
"Massés derrière l’espèce de dos d’âne que fait à l’entrée du faubourg du Temple le pont cintré du canal, les soldats de la colonne d’attaque observaient, graves et recueillis, cette redoute lugubre, cette immobilité, cette impassibilité, d’où la mort sortait. Quelques-uns rampaient à plat ventre jusqu’au haut de la courbe du pont en ayant soin que leurs shakos ne passassent point.","Massed behind the kind of donkey's back formed by the curved bridge over the canal at the entrance to the Faubourg du Temple, the soldiers of the attacking column observed, grave and collected, this gloomy redoubt, this immobility, this impassibility, whence death came. Some crawled on their stomachs to the top of the curve of the bridge, taking care that their shakos did not slip through.","Massed behind the kind of humpback formed by the arched bridge leading over the canal into Faubourg du Temple, grave and reflective, the soldiers of the attack column watched this dismal redoubt, this stillness, this impassiveness whence came death. Some crawled on their bellies to the top of the bridge’s arch, taking care that their shakos did not show above it.","Massed behind the sort of sloping ridge which the vaulted canal forms at the entrance to the Faubourg du Temple, the soldiers of the attacking column, gravely and thoughtfully, watched this dismal redoubt, this immobility, this passivity, whence sprang death. Some crawled flat on their faces as far as the crest of the curve of the bridge, taking care that their shakos did not project beyond it.","Massed behind the sort of saddleback which the narrow bridge over the canal makes at the entrance to the Faubourg du Temple, the soldiers of the attacking column, calm and collected, looked upon this dismal redoubt, this immobility, this impassability, whence death came forth. Some crept on the ground as far as the top of the curve of the bridge, taking care that their shakos did not show over it."
"Immédiatement après avoir ri, sur la gentille injonction de Cosette, personne ne faisant attention à lui, Jean Valjean s’était levé, et, inaperçu, il avait gagné l’antichambre. C’était cette même salle où, huit mois auparavant, il était entré noir de boue, de sang et de poudre, rapportant le petit-fils à l’aïeul. La vieille boiserie était enguirlandée de feuillages et de fleurs ; les musiciens étaient assis sur le canapé où l’on avait déposé Marius. Basque en habit noir, en culotte courte, en bas blancs et en gants blancs, disposait des couronnes de roses autour de chacun des plats qu’on allait servir. Jean Valjean lui avait montré son bras en écharpe, l’avait chargé d’expliquer son absence, et était sorti.","Immediately after having laughed, on Cosette's kind injunction, no one paying attention to him, Jean Valjean had risen, and, unnoticed, had gone to the antechamber. It was the same room into which, eight months previously, he had entered, black with mud, blood and powder, bringing the grandson back to the grandfather. The old woodwork was garlanded with leaves and flowers; the musicians were seated on the sofa where Marius had been laid. Basque in a black coat, short breeches, white stockings and white gloves, arranged wreaths of roses around each of the dishes that were going to be served. Jean Valjean had shown him his arm in a sling, had asked him to explain his absence, and had gone out.","Straight after having laughed, at Cosette’s sweet bidding, when no one was paying him any attention, Jean Valjean got up and slipped away unnoticed to the antechamber. This was the very room he had entered eight months earlier, blackened with mud, blood and gunpowder, bringing the grandson back to his grandfather. The old panelling was garlanded with foliage and flowers. Musicians were seated on the sofa where Marius had been laid. Basque, in black coat, knee-breeches, white stockings and white gloves, was arranging circlets of roses around each of the dishes to be served. Jean Valjean showed him his arm in a sling, told him to explain his absence, and left.","Immediately after having laughed, at Cosette’s graceful command, when no one was paying any heed to him, Jean Valjean had risen and had gained the antechamber unperceived. This was the very room which, eight months before, he had entered black with mud, with blood and powder, bringing back the grandson to the grandfather. The old wainscoting was garlanded with foliage and flowers; the musicians were seated on the sofa on which they had laid Marius down. Basque, in a black coat, knee-breeches, white stockings and white gloves, was arranging roses round all of the dishes that were to be served. Jean Valjean pointed to his arm in its sling, charged Basque to explain his absence, and went away.","Immediately after having laughed, upon Cosette’s playful injunction, nobody observing him, Jean Valjean had left his seat, got up, and, unperceived, had reached the antechamber. It was that same room which eight months before he had entered, black with mire, blood, and powder, bringing the grandson home to the grandfather. The old woodwork was garlanded with leaves and flowers; the musicians were seated on the couch upon which they had placed Marius. Basque, in a black coat, short breeches, white stockings, and white gloves, was arranging crowns of roses about each of the dishes which was to be served up. Jean Valjean had shown him his arm in a sling, charged him to explain his absence, and gone away."
Marius y fit monter Cosette et s’y élança.,Marius had Cosette climb into it and rushed into it.,Marius helped Cosette in and jumped in himself.,Marius helped Cosette in and darted in himself.,Marius helped Cosette in and sprang in himself.
II,II,II,CHAPTER II—MOTHER PLUTARQUE FINDS,II
"― C’est dit, fit l’aïeul.","“It is said,” said the ancestor.","‘That’s settled,’ said the grandfather.","“That’s settled,” said the grandfather.","“It is done,” said the grandfather."
― De toi ! fit le passant.,- Of you ! said the passerby.,‘About you!’ said the man.,“Of you!” ejaculated the man.,“Of you!” said the passer.
― Veux-tu venir au Luxembourg ?,―Do you want to come to Luxembourg?,"The next day Jean Valjean asked Cosette again, ‘Do you want to come to the Luxembourg Gardens?’",“Would you like to come to the Luxembourg?”,“Would you like to go to the Luxembourg?”
"La tyrannie contraint l’écrivain à des rétrécissements de diamètre qui sont des accroissements de force. La période cicéronienne, à peine suffisante sur Verrès, s’émousserait sur Caligula. Moins d’envergure dans la phrase, plus d’intensité dans le coup. Tacite pense à bras raccourci.","Tyranny constrains the writer to narrowings in diameter which are increases in strength. The Ciceronian period, barely sufficient on Verres, would be dulled on Caligula. Less scope in the sentence, more intensity in the blow. Tacitus thinks of a shortened arm.","Tyranny puts the writer under the constraint of diametric contractions, which create increased strength. Ciceronian rhetoric, barely adequate against Verres, would be ineffectual against Caligula. The less rotund the phrase, the harder it hits. Tacitus thinks with his fists up.","Tyranny constrains the writer to conditions of diameter which are augmentations of force. The Ciceronian period, which hardly sufficed for Verres, would be blunted on Caligula. The less spread of sail in the phrase, the more intensity in the blow. Tacitus thinks with all his might.","Tyranny constrains the writer to shortenings of diameter which are increases of strength. The Ciceronian period, hardly sufficient upon Verres, would lose its edge upon Caligula. Less roundness in the phrase, more intensity in the blow. Tacitus thinks with his arm drawn back."
"Dans quelque cercle d’idées que tournât Marius, il en revenait toujours à une certaine horreur de Jean Valjean. Horreur sacrée peut-être, car, nous venons de l’indiquer, il sentait un quid divinum dans cet homme. Mais, quoi qu’on fit, et quelque atténuation qu’on y cherchât, il fallait bien toujours retomber sur ceci : c’était un forçat ; c’est-à-dire, l’être qui, dans l’échelle sociale, n’a même pas de place, étant au-dessous du dernier échelon. Après le dernier des hommes vient le forçat. Le forçat n’est plus, pour ainsi dire, le semblable des vivants. La loi l’a destitué de toute la quantité d’humanité qu’elle peut ôter à un homme. Marius, sur les questions pénales, en était encore, quoique démocrate, au système inexorable, et il avait, sur ceux que la loi frappe, toutes les idées de la loi. Il n’avait pas encore accompli, disons-le, tous les progrès. Il n’en était pas encore à distinguer entre ce qui est écrit par l’homme et ce qui est écrit par Dieu, entre la loi et le droit. Il n’avait point examiné et pesé le droit que prend l’homme de disposer de l’irrévocable et de l’irréparable. Il n’était pas révolté du mot vindicte. Il trouvait simple que de certaines effractions de la loi écrite fussent suivies de peines éternelles, et il acceptait, comme procédé de civilisation, la damnation sociale. Il en était encore là, sauf à avancer infailliblement plus tard, sa nature étant bonne, et au fond toute faite de progrès latent.","In whatever circle of ideas Marius turned, he always returned to a certain horror of Jean Valjean. Sacred horror perhaps, for, as we have just indicated, he sensed a quid divinum in this man. But, whatever we did, and whatever attenuation we sought, we always had to come back to this: he was a convict; that is to say, the being who, in the social ladder, does not even have a place, being below the last rung. After the last of men comes the convict. The convict is no longer, so to speak, the like of the living. The law stripped him of all the humanity that it can take from a man. Marius, on penal questions, was still, although a democrat, in the inexorable system, and he had, on those whom the law strikes, all the ideas of the law. He had not yet made, let's say, all the progress. He had not yet come to distinguish between what is written by man and what is written by God, between law and right. He had not examined and weighed the right that man takes to dispose of the irrevocable and the irreparable. He was not revolted by the word vindictiveness. He found it simple that certain breaches of the written law should be followed by eternal penalties, and he accepted, as a process of civilization, social damnation. He was still there, except to advance infallibly later, his nature being good, and basically all made up of latent progress.","In whatever mental circles Marius kept turning, he always came back to a certain horror of Jean Valjean. A sacred horror, perhaps, for as we have just mentioned he sensed a quid divinum in this man. But for all that anyone could do, and whatever extenuating circumstances might be sought, there was no avoiding the fact: the man was a convicted felon, that is to say, a creature who did not even have a place on the social ladder, being beneath the lowest rung. After the very least of men comes the convicted felon. Among the living, the convict is no longer, so to speak, among his like. The law has dispossessed him of all the humanity of which it can divest a man. On penal matters Marius, although a democrat, still upheld the unforgiving system, and about those whom the law punishes he was at one with the law. Let us say, he had not yet made full progress. He had not yet reached the stage of distinguishing between what is written by man and what is written by God, between law and rightfulness. He had not examined and weighed the right that man asserts to deal in the irrevocable and the irreparable. He was not outraged by the words ‘punitive justice’. He found it natural that certain infringements of the written law should entail eternal suffering, and he accepted social damnation as a civilized proceeding. He was still at this stage, although bound to advance later – his nature being good and with the basic potential to progress.","In whatever circle of ideas Marius revolved, he always returned to a certain horror for Jean Valjean. A sacred horror, perhaps, for, as we have just pointed out, he felt a quid divinum in that man. But do what he would, and seek what extenuation he would, he was certainly forced to fall back upon this: the man was a convict; that is to say, a being who has not even a place in the social ladder, since he is lower than the very lowest rung. After the very last of men comes the convict. The convict is no longer, so to speak, in the semblance of the living. The law has deprived him of the entire quantity of humanity of which it can deprive a man. Marius, on penal questions, still held to the inexorable system, though he was a democrat and he entertained all the ideas of the law on the subject of those whom the law strikes. He had not yet accomplished all progress, we admit. He had not yet come to distinguish between that which is written by man and that which is written by God, between law and right. He had not examined and weighed the right which man takes to dispose of the irrevocable and the irreparable. He was not shocked by the word vindicte. He found it quite simple that certain breaches of the written law should be followed by eternal suffering, and he accepted, as the process of civilization, social damnation. He still stood at this point, though safe to advance infallibly later on, since his nature was good, and, at bottom, wholly formed of latent progress.","In whatever circle of ideas Marius turned, he always came back from it to a certain horror of Jean Valjean. A sacred horror, perhaps, for, as we have just indicated, he felt a quid divinum in this man. But, whatever he did, and whatever mitigation he sought, he was always obliged to fall back upon this: he was a convict; that is, the creature who, on the social ladder, has no place, being below the lowest round. After the lowest of men, comes the convict. The convict is no longer, so to speak, the fellow of the living. The law has deprived him of all the humanity which it can take from a man. Marius, upon penal questions, although a democrat, still adhered to the inexorable system, and he had, in regard to those whom the law smites, all the ideas of the law. He had not yet, let us say, adopted all the ideas of progress. He had not yet come to distinguish between what is written by man and what is written by God, between law and right. He had not examined and weighed the right which man assumes to dispose of the irrevocable and the irreparable. He had not revolted from the word vengeance. He thought it natural that certain infractions of the written law should be followed by eternal penalties, and he accepted social damnation as growing out of civilisation. He was still at that point, infallibly to advance in time, his nature being good, and in reality entirely composed of latent progress."
"Dès qu’Enjolras eut pris sa carabine à deux coups et se fut placé à une espèce de créneau qu’il s’était réservé, tous se turent. Un pétillement de petits bruits secs retentit confusément le long de la muraille de pavés. C’étaient les fusils qu’on armait.","As soon as Enjolras had taken his double-barreled carbine and placed himself in a kind of crenel which he had reserved for himself, everyone fell silent. A crackling of small dry noises resounded confusedly along the wall of cobblestones. These were the guns that were cocked.","As soon as Enjolras had taken up his double-barrelled rifle and positioned himself at a battlement of sorts that he had reserved for himself, everyone fell silent. A flurry of little sharp cracks rang out along the cobblestone wall. It was the cocking of guns.","As soon as Enjolras had seized his double-barrelled rifle, and had placed himself in a sort of embrasure which he had reserved for himself, all the rest held their peace. A series of faint, sharp noises resounded confusedly along the wall of paving-stones. It was the men cocking their guns.","As soon as Enjolras had taken his double-barrelled carbine, and placed himself on a kind of battlement which he had reserved, all were silent. A little dry snapping sound was heard confusedly along the wall of paving-stones. They were cocking their muskets."
"La pluie avait cessé. Des recrues étaient arrivées. Des ouvriers avaient apporté sous leurs blouses un baril de poudre, un panier contenant des bouteilles de vitriol, deux ou trois torches de carnaval et une bourriche pleine de lampions « restés de la fête du roi ». Laquelle fête était toute récente, ayant eu lieu le 1er mai. On disait que ces munitions venaient de la part d’un épicier du faubourg Saint-Antoine nommé Pépin. On brisait l’unique réverbère de la rue de la Chanvrerie, la lanterne correspondante de la rue Saint-Denis, et toutes les lanternes des rues circonvoisines, de Mondétour, du Cygne, des Prêcheurs, et de la Grande et de la Petite-Truanderie.","The rain had stopped. Recruits had arrived. Workmen had brought under their blouses a barrel of powder, a basket containing bottles of vitriol, two or three carnival torches and a basket full of lanterns ""remaining from the king's feast."" Which party was very recent, having taken place on May 1st. It was said that this ammunition came from a grocer in the Faubourg Saint-Antoine named Pépin. They smashed the only streetlamp in the rue de la Chanvrerie, the corresponding lantern in the rue Saint-Denis, and all the lanterns in the surrounding streets, Mondétour, Cygne, Prêcheurs, and Grande and Petite-Truanderie. .","The rain had stopped. New recruits had arrived. Workmen had brought with them under their overalls a barrel of powder, a basket containing bottles of vitriol, two or three carnival torches and a hamper filled with outdoor tallow candles, ‘left over from the king’s name-day festivities’, the festivities being recent, having taken place on the first of May. It was said that these supplies came from a grocer named Pépin, in Faubourg St-Antoine. The only street lantern in Rue de la Chanvrerie, the corresponding lantern in Rue St-Denis and all the lanterns in the surrounding streets – Mondétour, Cygne, Prêcheurs, Grande- and Petite-Truanderie – had been smashed.","The rain had ceased. Recruits had arrived. Workmen had brought under their blouses a barrel of powder, a basket containing bottles of vitriol, two or three carnival torches, and a basket filled with fire-pots, “left over from the King’s festival.” This festival was very recent, having taken place on the 1st of May. It was said that these munitions came from a grocer in the Faubourg Saint-Antoine named Pépin. They smashed the only street lantern in the Rue de la Chanvrerie, the lantern corresponding to one in the Rue Saint-Denis, and all the lanterns in the surrounding streets, de Mondétour, du Cygne, des Prêcheurs, and de la Grande and de la Petite-Truanderie.","The rain had ceased. Recruits had arrived. Some working-men had brought under their blouses a keg of powder, a hamper containing bottles of vitriol, two or three carnival torches, and a basket full of lamps, “relics of the king’s fête,” which fête was quite recent, having taken place the 1st of May. It was said that these supplies came from a grocer of the Faubourg Saint Antoine, named Pépin. They broke the only lamp in the Rue de la Chanvrerie, the lamp opposite the Rue Saint Denis, and all the lamps in the surrounding streets, Mondétour, du Cygne, des Prêcheurs, and de la Grande and de la Petite Truanderie."
I,I,I,CHAPTER I—THE HOUSE WITH A SECRET,I
Et l’on avait l’impudeur de se marier chez soi.,And we had the shamelessness to get married at home.,"Also, people had the audacity to marry in their own homes.",And people were so immodest as to marry in their own homes.,And they have the shamelessness to be married at home.
"Pratiquez la vertu,","Practice virtue,",Worried.,"Pratiquez la vertu,","Pratiquez la vertu,"
"Sans dire un mot, il ajusta le pompier, et, une seconde après, le casque, frappé d’une balle, tombait bruyamment dans la rue. Le soldat effaré se hâta de disparaître.","Without saying a word, he adjusted the fireman, and, a second later, the helmet, struck by a ball, fell noisily in the street. The terrified soldier hastened to disappear.","Without a word, he took aim at the fireman, and a second later the helmet, struck by a bullet, fell clattering into the street. The panic-stricken soldier was quickly gone.","Without saying a word, he took aim at the fireman, and, a second later, the helmet, smashed by a bullet, rattled noisily into the street. The terrified soldier made haste to disappear.","Without saying a word, he aimed at the sapper, and, a second afterwards, the casque, struck by a ball, fell noisily into the street. The startled soldier hastened to disappear."
Et il ajouta :,And he added:,"And he added, ‘There’ll be a funeral here tomorrow.’",And he added:,And he added:
"L’œil finit par s’habituer aux jours de cave. En somme, avoir tous les jours une apparition de Cosette, cela lui suffisait. Toute sa vie se concentrait dans cette heure-là. Il s’asseyait près d’elle, il la regardait en silence, ou bien il lui parlait des années d’autrefois, de son enfance, du couvent, de ses petites amies d’alors.","The eye ends up getting used to the cellar days. In short, to have an appearance from Cosette every day was enough for him. His whole life was concentrated in that hour. He sat down beside her, he looked at her in silence, or else he spoke to her of the years of long ago, of his childhood, of the convent, of his girlfriends of those days.","The eye eventually adjusts to dingy light. In short, to see Cosette every day was enough for him. His whole life was concentrated in that one hour. He sat beside her, he gazed at her in silence, or he talked to her of years past, of her childhood, of the convent, of her young friends of that period.","The eye eventually becomes accustomed to the light of a cellar. In short, it sufficed for him to have an apparition of Cosette every day. His whole life was concentrated in that one hour. He seated himself close to her, he gazed at her in silence, or he talked to her of years gone by, of her childhood, of the convent, of her little friends of those bygone days.","The eye at last becomes accustomed to the light of a cellar. In short, to have a vision of Cosette every day sufficed him. His whole life was concentrated in that hour. He sat by her side, he looked at her in silence, or rather he talked to her of the years long gone, of her childhood, of the convent, of her friends of those days."
"Il enfonça encore, il renversa sa face en arrière pour échapper à l’eau et pouvoir respirer ; qui l’eût vu dans cette obscurité eût cru voir un masque flottant sur de l’ombre ; il apercevait vaguement au-dessus de lui la tête pendante et le visage livide de Marius ; il fit un effort désespéré, et lança son pied en avant ; son pied heurta on ne sait quoi de solide, un point d’appui. Il était temps.","He sank again, he threw his face back to escape the water and be able to breathe; whoever had seen him in this darkness would have thought he saw a mask floating in the shadows; he vaguely perceived above him the drooping head and the livid face of Marius; he made a desperate effort, and threw his foot forward; his foot bumped against something solid, a point of support. It was time.","He sank deeper still, tipping his head back to escape the water and so as to breathe. To anyone who had seen him in that gloom he would have looked like a mask floating on darkness. He could dimly see above him Marius’s drooping head and ghastly-pale face. He made a desperate effort, and thrust his foot forward. His foot struck something solid. A firm foothold. Just in time.","He sank still deeper, he turned his face to the rear, to escape the water, and in order that he might be able to breathe; anyone who had seen him in that gloom would have thought that what he beheld was a mask floating on the shadows; he caught a faint glimpse above him of the drooping head and livid face of Marius; he made a desperate effort and launched his foot forward; his foot struck something solid; a point of support. It was high time.","He sank still deeper, he threw his face back to escape the water, and to be able to breathe; he who should have seen him in this obscurity would have thought he saw a mask floating upon the darkness; he dimly perceived Marius’ drooping head and livid face above him; he made a desperate effort, and thrust his foot forward; his foot struck something solid; a support. It was time."
― Et à quoi ça te sert-il de le connaître ?,"""And what's the use of knowing him?""",‘What’s the good of knowing him?’,“And what good does it do to know him?”,“And what good does it do you to know him?”
"― N’importe, il faudra tâcher. Entends-tu, Azelma ?","""Never mind, we'll have to try. Do you hear, Azelma?","‘Never mind, you’ve got to try. Understand, Azelma?’","You must try. You understand me, Azelma.”","“No matter, you must try. Do you understand, Azelma?”"
"Toute la carrossée masquée eut fort à faire au bout d’un instant, la multitude se mit à la huer, ce qui est la caresse de la foule aux mascarades ; et les deux masques qui venaient de parler durent faire front à tout le monde avec leurs camarades, et n’eurent pas trop de tous les projectiles du répertoire des halles pour répondre aux énormes coups de gueule du peuple. Il se fit entre les masques et la foule un effrayant échange de métaphores.","The whole masked coach had a lot to do after a moment, the multitude began to hoot, which is the caress of the crowd at masquerades; and the two masks who had just spoken had to face everyone with their comrades, and did not have too many projectiles from the repertoire of the markets to respond to the enormous rants of the people. Between the masks and the crowd there was a frightening exchange of metaphors.","The whole carriage-load of maskers had their work cut out a moment later when the multitude began to jeer at them – which is the way a crowd embraces masquerades – and the two maskers who had just spoken had to stand up to the throng along with their comrades, needing every barb in Les Halles’ repertoire to respond to the great mouthfuls they were getting from the people. A frightful exchange of metaphors between the maskers and the crowd ensued.","At the end of another minute, the carriage-load of maskers had their hands full, the multitude set to yelling, which is the crowd’s caress to masquerades; and the two maskers who had just spoken had to face the throng with their comrades, and did not find the entire repertory of projectiles of the fishmarkets too extensive to retort to the enormous verbal attacks of the populace. A frightful exchange of metaphors took place between the maskers and the crowd.","The whole carriage-load of masks had enough to do a moment afterwards, the multitude began to hoot at it, which is the caress of the populace to the maskers, and the two masks which had just spoken were obliged to make front to the street with their comrades and had none too many of all the weapons from the storehouse of the markets, to answer the enormous jaw of the people. A frightful exchange of metaphors was carried on between the masks and the crowd."
"― Que voulez-vous dire ? répliqua Marius. Ah çà, nous ne permettons plus de voyage. Vous ne nous quitterez plus. Vous nous appartenez. Nous ne vous lâchons pas.","- What do you mean ? replied Marius. Ah, we don't allow travel anymore. You will never leave us again. You belong to us. We don't let you down.","‘What do you mean?’ replied Marius. ‘Now then, we won’t allow any more going away. You shan’t ever leave us again. You belong to us. We won’t let you go.’","“What do you mean?” replied Marius. “Ah! come now, we are not going to permit any more journeys. You shall never leave us again. You belong to us. We shall not loose our hold of you.”","“What do you mean?” replied Marius. “Ah now, we shall allow no more journeys. You shall never leave us again. You belong to us. We will not let you go.”"
"Le gamin examina la corde, le tuyau, le mur, les fenêtres, et fit cet inexprimable et dédaigneux bruit des lèvres qui signifie :","The boy examined the rope, the pipe, the wall, the windows, and made that inexpressible and disdainful noise of the lips which signifies:","The gamin examined the rope, the flue, the wall, the windows, and made that sound with his lips, scornful beyond words, that means ‘Is that all!’","The gamin examined the rope, the flue, the wall, the windows, and made that indescribable and disdainful noise with his lips which signifies:—","The gamin examined the rope, the flue, the wall, the windows, and made that inexpressible and disdainful sound with the lips which signifies:"
C’était M. Mabeuf.,It was M. Mabeuf.,It was Monsieur Mabeuf.,It was M. Mabeuf.,It was M. Mabeuf.
― Et que vous êtes un gueux. Tenez.,"""And that you are a beggar. Hold.",‘And that you’re a villain. Here.’,“And that you are a rascal. Here.”,“And that you are a scoundrel. Here.”
"― Père, êtes-vous content ?","―Father, are you happy?","A few moments before everyone took their seats at table, as if on a sudden impulse Cosette came and gave him a deep curtsey, holding out her bridal gown with both hands, and with a tenderly mischievous glance asked him, ‘Father, are you pleased?’","“Father, are you satisfied?”","“Father, are you pleased?”"
― M’aimes-tu ?,- Do you love me ?,‘I adore you!’,“Do you love me?”,“Do you love me?”
"― On ne dit pas la tête, cria Gavroche, on dit la tronche.","―We don't say the head, cried Gavroche, we say the face.","‘You don’t say “head”,’ cried Gavroche, ‘you say “block”!’","“People don’t say ‘head,’” cried Gavroche, “they say ‘nut’.”","“We don’t say head,” cried Gavroche, “we say tronche.”"
"Les cartouches des assiégés s’épuisaient ; leurs sarcasmes non. Dans ce tourbillon du sépulcre où ils étaient, ils riaient.","The cartridges of the besieged were running out; their sarcasm not. In this whirlwind of the sepulcher where they were, they laughed.","The besieged were running out of cartridges but not out of witticisms. In the vortex of death in which they found themselves, they laughed.","The insurgents’ cartridges were giving out; but not their sarcasms. In this whirlwind of the sepulchre in which they stood, they laughed.","The cartridges of the besieged were becoming exhausted, not so their sarcasms. In this whirlwind of the sepulchre in which they were, they laughed."
