Source,GoogleTranslate,human1,human2,human3
"― C’est le glas, monsieur Madeleine. La cloche va continuer de minute en minute pendant vingt-quatre heures jusqu’à la sortie du corps de l’église. Voyez-vous, ça joue. Aux récréations il suffit qu’une balle roule pour qu’elles s’en viennent, malgré les défenses, chercher et fourbanser partout par ici. C’est des diables, ces chérubins-là.","“It is the death knell, Monsieur Madeleine. The bell will go on minute by minute for twenty-four hours until the body comes out of the church. You see, it plays. At recess, all it takes is a rolling ball for them to come, despite the defenses, to search and scavenge everywhere around here. They're devils, those cherubim.","‘It’s the death knell, Monsieur Madeleine. The bell will continue to strike once a minute for twenty-four hours until the body leaves the church. You see, it’s the playing. At recreation a ball has only to roll this way and despite not being allowed to, they come after it, hunting and ferreting all around here. They’re devils, those cherubs.’ ‘Who?’","“It is the knell, Monsieur Madeleine. The bell will continue to strike once a minute for twenty-four hours, until the body is taken from the church.—You see, they play. At recreation hours it suffices to have a ball roll aside, to send them all hither, in spite of prohibitions, to hunt and rummage for it all about here. Those cherubs are devils.”","“It is the knell, Monsieur Madeleine. The bell will strike every minute, for twenty-four hours, until the body goes out of the church. You see they play. In their recreations, if a ball rolls here, that is enough for them to come after it, in spite of the rules, and rummage all about here. Those cherubs are little devils.”"
― « Viens sur-le-champ. J’ai absolument besoin de toi. La personne qui te remettra ce billet est chargée de t’amener près de moi. Je t’attends. Viens avec confiance. »,"""Come immediately. I absolutely need you. The person who will give you this note is responsible for bringing you to me. I am waiting for you. Come with confidence. »","‘Just carry on,’ said Thénardier, and he went on dictating, ‘ “Come immediately. I need you urgently. The person who delivers this note is instructed to bring you to me. I’m depending on you. Come without any misgiving.” ’","“Come immediately, I am in absolute need of thee. The person who will deliver this note to thee is instructed to conduct thee to me. I am waiting for thee. Come with confidence.”","“Come immediately, I have imperative need of you. The person who will give you this note is directed to bring you to me. I am waiting for you. Come with confidence.”"
― Par où cela est-il venu ? demanda Thénardier.,―Where did this come from? asked Thenardier.,‘How did that get in here?’ asked Thénardier.,“Where did this come from?” demanded Thénardier.,“How did this come in?” asked Thénardier.
"― Citoyen, lui dit Enjolras, ma mère, c’est la république.","“Citizen,” said Enjolras to him, “my mother, it is the republic.","‘My mother, citizen’, Enjolras said to him, ‘is the Republic.’","“Citizen,” said Enjolras to him, “my mother is the Republic.”","“Citizen,” said Enjolras to him, “my mother is the republic.” Notes 1. If Cæsar had given me Glory and war And if I must abandon The love of my mother, I would say to great Cæsar: Take thy sceptre and car, I prefer my mother, ah me! I prefer my mother."
EMPLOI DE LA PIÈCE DE CINQ FRANCS DE M. LEBLANC,USE OF M. LEBLANC'S FIVE FRANCS COIN,The Use Made of Monsieur Leblanc’s Five-franc Piece,MADE OF M. LEBLANC’S FIVE-FRANC PIECE,USE OF M. LEBLANC’S FIVE-FRANC PIECE
"― Amen, dit-il.","“Amen,” he said.","‘ Amen,’ he said.","“Amen,” said he.",“Amen!” said he.
A peine eut-elle achevé ce couplet qu’elle s’écria :,No sooner had she finished this couplet than she exclaimed:,"She had no sooner got to the end of this verse than she exclaimed, ‘Do you ever go to the theatre, Monsieur Marius?","She had hardly finished this couplet, when she exclaimed:—",Hardly had she finished this stanza when she exclaimed:
― De quel pays êtes-vous ?,- Which country are you from ?,‘Where do you come from?’,“Where do you come from?”,“From what part of the country are you?”
"― Marius ! quel vilain nom ! Quelle idée a-t-on eue de l’appeler Marius ! Tandis que toi, au moins, tu t’appelles Théodule !","―Marius! what an ugly name! What idea did we have to call him Marius! Whereas you, at least, are called Théodule!",‘Marius! What an ugly name! What was the idea of calling him Marius? Whereas at least your name’s Théodule!’,"“Marius! what an ugly name! what possessed them to name him Marius? While you, at least, are called Théodule.”",“Marius! what an ugly name! What an idea it was to name him Marius! But you at least—your name is Théodule!”
La femme fit de la tête un signe affirmatif.,The woman nodded in the affirmative.,The woman nodded.,The woman nodded affirmatively.,The woman gave an affirmative nod of the head.
Jondrette ne se le fit pas dire deux fois. Il endossa vivement la redingote brune.,Jondrette did not need to be told twice. He quickly put on the brown frock coat.,Jondrette did not need to be told twice. He had the brown overcoat on in no time.,Jondrette did not need to be told twice. He hastily donned the brown great-coat.,Jondrette did not make him say it twice. He put on the brown overcoat very quickly.
Marius s’était reculé doucement.,Marius had drawn back gently.,Marius had quietly stepped back.,Marius had retreated gently.,Marius had drawn back quietly.
― Requiescat in pace.,―Require in pace.,*,“Requiescat in pace.”,“Requiescat in pace.”
Un ouvrier buvant avec un camarade lui faisait tâter comme il avait chaud ; l’autre sentait un pistolet sous sa veste.,A workman drinking with a comrade made him feel how hot he was; the other felt a gun under his jacket.,One worker drinking with a comrade made the latter feel how hot he was; the other man felt a pistol under his waistcoat.,One artisan drinking with a comrade made the latter feel him to see how warm he was; the other man felt a pistol under his waistcoat.,"A working-man, drinking with a comrade, made him put his hand on him to see how warm he was; the other felt a pistol under his vest."
On n’était plus qu’à quelques tours de roue de la petite allée qui menait au coin des religieuses.,We were only a few turns of the wheel from the little alley that led to the corner of the nuns.,Only another few turns of the wheel before they reached the side path leading to the nuns’ corner.,They were only a few turns of the wheel distant from the small alley leading to the nuns’ corner.,They were now only a few rods from the path that led to the nuns’ corner.
― Mais c’est impossible !,- But it's impossible !,‘But that’s inconceivable!’ ‘Bah!,“But that is impossible!”,“But it is impossible!”
― Quelle carte ?,- Which map ?,‘What pass?’,“What card?”,“What card?”
― La souricière est ouverte. Les chats sont là.,“The mousetrap is open. The cats are there.,"Then lowering his voice, he added, ‘The mouse-trap’s open. The cats are in place.’",“The mouse-trap is open. The cats are there.”,“The mouse-trap is open. The cats are ready.”
"En 93, selon que l’idée qui flottait était bonne ou mauvaise, selon que c’était le jour du fanatisme ou de l’enthousiasme, il partait du faubourg Saint-Antoine tantôt des légions sauvages, tantôt des bandes héroïques.","In 93, depending on whether the idea floating around was good or bad, depending on whether it was the day of fanaticism or enthusiasm, he left the Faubourg Saint-Antoine sometimes wild legions, sometimes heroic bands.","Depending on whether the idea in the air was good or bad, whether it was a day of fanaticism or of enthusiasm, in ’93 it was sometimes savage hordes, sometimes heroic bands, that set out from Faubourg St-Antoine.","In ’93, according as the idea which was floating about was good or evil, according as it was the day of fanaticism or of enthusiasm, there leaped forth from the Faubourg Saint-Antoine now savage legions, now heroic bands.","In ’93, according as the idea which was afloat was good or bad, according as it was the day of fanaticism or of enthusiasm, there came from the Faubourg Saint Antoine sometimes savage legions, sometimes heroic bands."
"― Le voici justement, dit Jean Valjean.","""Here he is,"" said Jean Valjean.","‘This is it here,’ said Jean Valjean.","“Here it is,” said Jean Valjean.","“Here it is, now,” said Jean Valjean."
"Quelques jours après cette visite d’un « esprit » au père Mabeuf, un matin, — c’était un lundi, le jour de la pièce de cent sous que Marius empruntait à Courfeyrac pour Thénardier, — Marius avait mis cette pièce de cent sous dans sa poche, et, avant de la porter au greffe, il était allé « se promener un peu », espérant qu’à son retour cela le ferait travailler. C’était d’ailleurs éternellement ainsi. Sitôt levé, il s’asseyait devant un livre et une feuille de papier pour bâcler quelque traduction ; il avait à cette époque-là pour besogne la translation en français d’une célèbre querelle d’allemands, la controverse de Gans et de Savigny ; il prenait Savigny, il prenait Gans, lisait quatre lignes, essayait d’en écrire une, ne pouvait, voyait une étoile entre son papier et lui, et se levait de sa chaise en disant : ― Je vais sortir. Cela me mettra en train.","A few days after this visit of a ""spirit"" to Father Mabeuf, one morning—it was a Monday, the day of the hundred-sou piece that Marius was borrowing from Courfeyrac for Thénardier—Marius had put this hundred-sou piece in his pocket, and, before taking it to the registry, he had gone ""for a little walk"", hoping that on his return it would make him work. It was like that forever. As soon as he got up, he sat down in front of a book and a sheet of paper to do some translation; at that time he had for work the translation into French of a famous German quarrel, the controversy between Gans and Savigny; he took Savigny, he took Gans, read four lines, tried to write one, couldn't, saw a star between his paper and him, and rose from his chair saying: ""I'm going out."" This will get me going.","One morning a few days after this visitation of a ‘spirit’ to Père Mabeuf – it was a Monday, the day when Marius would borrow a five-franc coin from Courfeyrac for Thénardier – Marius had put this five-franc coin in his pocket, and before taking it to the clerk’s office he had gone ‘for a little walk’, hoping this would help him settle down to work on his return. In fact, this was ever the way. As soon as he got up in the morning, he would sit down in front of a book and a sheet of paper to dash off some translation. His job at that time was to produce a French version of a celebrated German dispute, the Gans–Savigny controversy. He would take Savigny, he would take Gans, read four lines, try to write one, not succeed, he would see a star that came asterisk-like between himself and the page, and he would rise from his chair, saying, ‘I’ll go out. That will get me started.’","Some days after this visit of a “spirit” to Farmer Mabeuf, one morning,—it was on a Monday, the day when Marius borrowed the hundred-sou piece from Courfeyrac for Thénardier—Marius had put this coin in his pocket, and before carrying it to the clerk’s office, he had gone “to take a little stroll,” in the hope that this would make him work on his return. It was always thus, however. As soon as he rose, he seated himself before a book and a sheet of paper in order to scribble some translation; his task at that epoch consisted in turning into French a celebrated quarrel between Germans, the Gans and Savigny controversy; he took Savigny, he took Gans, read four lines, tried to write one, could not, saw a star between him and his paper, and rose from his chair, saying: “I shall go out. That will put me in spirits.”","A FEW DAYS after this visit of a “spirit” to Father Mabeuf, one morning—it was Monday, the day on which Marius borrowed the hundred-sous piece of Courfeyrac for Thénardier— Marius had put this hundred-sous piece into his pocket and before carrying it to the prison once, he had gone “to take a little walk,” hoping that it would enable him to work on his return. It was eternally so. As soon as he rose in the morning, he sat down before a book and a sheet of paper to work upon some translation; the work he had on hand at that time was the translation into French of a celebrated quarrel between two Germans, the controversy between Gans and Savigny; he took Savigny, he took Gans, read four lines, tried to write one of them, could not, saw a star between his paper and his eyes, and rose from his chair, saying: “I will go out. That will put me in trim.”"
Jondrette remarqua que l’œil de M. Leblanc s’attachait à ces hommes.,Jondrette noticed that M. Leblanc's eye was fixed on these men.,Jondrette noticed that Monsieur Leblanc’s eyes were fixed on these men.,Jondrette noticed that M. Leblanc’s eye was fixed on these men.,Jondrette noticed that M. Leblanc’s eye was fixed upon these men.
― Quelque mimi-goton-bonnet-fleuri ! il est amoureux.,―Some cute-gotton-floral-bonnet! he's in love.,‘Some flowery-bonneted sweetheart-minx! He’s in love.’,"“Some fine, flowery bonneted wench! He’s in love.”",“Some deary-sweety-flowery-bonnet! he is in love.”
"Cependant, tandis que Marius attachait sur elle un regard étonné et douloureux, la jeune fille allait et venait dans la mansarde avec une audace de spectre. Elle se démenait sans se préoccuper de sa nudité. Par instants, sa chemise défaite et déchirée lui tombait presque à la ceinture. Elle remuait les chaises, elle dérangeait les objets de toilette posés sur la commode, elle touchait aux vêtements de Marius, elle furetait ce qu’il y avait dans les coins.","However, while Marius fixed on her an astonished and sorrowful look, the young girl came and went in the garret with the audacity of a ghost. She struggled without worrying about her nudity. At times his undone and torn shirt almost fell to his waist. She moved the chairs, she disturbed the toilet articles placed on the chest of drawers, she touched Marius' clothes, she ferreted out what was in the corners.","Nevertheless, while Marius stared at her in pained surprise, the young girl was moving all about the garret with the audacity of a ghost. She darted to and fro, not bothered about her nakedness. Occasionally her unfastened, torn chemise dropped almost down to her waist. She shifted the chairs, she moved the wash basin and jug on the chest of drawers, she touched Marius’s clothes, she poked about in the corners.","Nevertheless, while Marius bent a pained and astonished gaze on her, the young girl was wandering back and forth in the garret with the audacity of a spectre. She kicked about, without troubling herself as to her nakedness. Occasionally her chemise, which was untied and torn, fell almost to her waist. She moved the chairs about, she disarranged the toilet articles which stood on the commode, she handled Marius’ clothes, she rummaged about to see what there was in the corners.","Meantime, while Marius fixed upon her an astonished and sorrowful look, the young girl was walking to and fro in the room with the boldness of a spectre. She bustled about regardless of her nakedness. At times, her chemise, unfastened and torn, fell almost to her waist. She moved the chairs, she disarranged the toilet articles on the bureau, she felt of Marius’ clothes, she searched over what there was in the corners."
"― Monsieur Fabre, tenez, autant que je vous dise tout de suite.","―Monsieur Fabre, here, as much as I tell you right away.","‘Listen, Monsieur Fabre, I might as well tell you this now.’","“By the way, Monsieur Fabre, I might as well say it to you at once.”","“Monsieur Fabre, here, so much let me tell you at once.”"
"― Hein ? qu’est-ce que je disais ? des nippes ! pas d’argent. Ils sont tous les mêmes ! A propos, comment la lettre à cette vieille ganache était-elle signée ?","- Eh ? What did I say ? clothes! no money. They are all the same! By the way, how was the letter to that old ganache signed?","What did I say? Cast-offs! No cash! They’re all the same! By the way, how was the letter to this old fool signed?’","“Hey? What did I say? Duds! No money! They are all alike! By the way, how was the letter to that old blockhead signed?”","“Well! what did I tell you? rags? no money. They are all alike! Tell me, how was the letter to this old blubber-lip signed?”"
"Pour un habile homme comme Fauchelevent, le souvenir était malencontreux. Heureusement la prieure, toute à sa pensée, ne l’entendit pas. Elle continua :","For a clever man like Fauchelevent, the memory was unfortunate. Fortunately the prioress, absorbed in her thoughts, did not hear her. She continued:","For a clever man like Fauchelevent, this allusion was an unfortunate one. Luckily the prioress, entirely taken up with what was on her mind, did not hear it. She continued.","For a clever man like Fauchelevent, this allusion was an awkward one. Fortunately, the prioress, completely absorbed in her own thoughts, did not hear it. She continued:—","For a shrewd man like Fauchelevent, the reminiscence was untoward. Luckily the prioress, absorbed in her thoughts, did not hear him. She continued:"
"Marius Pontmercy fit comme tous les enfants des études quelconques. Quand il sortit des mains de la tante Gillenormand, son grand-père le confia à un digne professeur de la plus pure innocence classique. Cette jeune âme qui s’ouvrait passa d’une prude à un cuistre. Marius eut ses années de collège, puis il entra à l’école de droit. Il était royaliste, fanatique et austère. Il aimait peu son grand-père dont la gaîté et le cynisme le froissaient, et il était sombre à l’endroit de son père.","Marius Pontmercy did, like all children, some kind of study. When it left the hands of Aunt Gillenormand, his grandfather entrusted it to a worthy professor of the purest classical innocence. This young soul who opened up went from a prude to a pedant. Marius had his college years, then he entered law school. He was royalist, fanatical and austere. He did not like his grandfather, whose gaiety and cynicism offended him, and he was gloomy towards his father.","Marius Pontmercy, like all other children, had some sort of education. When he was out of his Aunt Gillenormand’s hands his grandfather entrusted him to a respectable tutor of the purest classical innocence. This developing young mind was passed on from a prude to a pedant. Marius had his school years, then became a law student. He was royalist, fanatical and austere. He had little love for his grandfather, whose levity and cynicism offended him, and his feelings towards his father were grim.","Marius Pontmercy pursued some studies, as all children do. When he emerged from the hands of Aunt Gillenormand, his grandfather confided him to a worthy professor of the most purely classic innocence. This young soul which was expanding passed from a prude to a vulgar pedant. Marius went through his years of college, then he entered the law school. He was a Royalist, fanatical and severe. He did not love his grandfather much, as the latter’s gayety and cynicism repelled him, and his feelings towards his father were gloomy.","Marius Pontmercy went, like all children, through various studies. When he left the hands of Aunt Gillenormand, his grandfather entrusted him to a worthy professor, of the purest classic innocence. This young, unfolding soul passed from a prude to a pedant. Marius had his years at college, then he entered the law-school. He was royalist, fanatical, and austere. He had little love for his grandfather, whose gaiety and cynicism wounded him, and the place of his father was a dark void."
"― Jurer ? dit-elle, qu’est-ce que cela veut dire ? Tiens ! vous voulez que je jure ?","―Swear? she said, what does that mean? Take ! you want me to swear?",‘Swear?’ she said. ‘What are you talking about? You want me to swear?’,"“Swear!” said she, “what does that mean? Come! You want me to swear?”","“Swear?” said she, “what does that mean? Ah! you want me to swear?”"
"― Pardine ! s’il y a des petites filles ! Et qui piailleraient autour de vous ! et qui se sauveraient ! Ici, être homme, c’est avoir la peste. Vous voyez bien qu’on m’attache un grelot à la patte comme à une bête féroce.","―Sorry! if there are little girls! And who would chirp around you! and who would save themselves! Here, to be a man is to have the plague. You can see that a bell is attached to my leg like a ferocious beast.","Fauchelevent exclaimed, ‘My goodness, there are little girls all right! And wouldn’t they squeal at the sight of you! And wouldn’t they run for their lives! Here, to be a man is to have the plague. You can see how they fasten a bell to my leg as if I were a wild animal.’",“Pardine! There are little girls indeed! And they would bawl around you! And they would rush off! To be a man here is to have the plague. You see how they fasten a bell to my paw as though I were a wild beast.”,"“Zounds! they are the little girls for you! And how they would scream at sight of you! and how they would run! Here, to be a man, is to have the plague. You see how they fasten a bell to my leg, as they would to a wild beast.”"
"M. Leblanc se leva debout, s’adossa à la muraille et promena rapidement son regard dans la chambre. Il avait Jondrette à sa gauche du côté de la fenêtre et la Jondrette et les quatre hommes à sa droite du côté de la porte. Les quatre hommes ne bougeaient pas et n’avaient pas même l’air de le voir ; Jondrette s’était remis à parler d’un accent plaintif, avec la prunelle si vague et l’intonation si lamentable que M. Leblanc pouvait croire que c’était tout simplement un homme devenu fou de misère qu’il avait devant les yeux.","M. Leblanc rose to his feet, leaned against the wall, and quickly looked around the room. He had Jondrette on his left by the window, and Jondrette and the four men on his right by the door. The four men did not move and did not even seem to see him; Jondrette had resumed speaking in a plaintive accent, with such vague eyes and such lamentable intonation that M. Leblanc could believe that it was quite simply a man gone mad with misery whom he had before his eyes.","Monsieur Leblanc rose, stood with his back to the wall, and ran his eye around the room. He had Jondrette and the window on his left, and the Jondrette woman with the four men and the door on his right. The four men did not stir and seemed not even to notice him. Jondrette had begun to whine again, and with so vacant a look in his eye and in such a mournful tone that Monsieur Leblanc might have thought the person in front of him was quite simply a man driven mad with distress.","M. Leblanc sprang up, placed his back against the wall, and cast a rapid glance around the room. He had Jondrette on his left, on the side next the window, and the Jondrette woman and the four men on his right, on the side next the door. The four men did not stir, and did not even seem to be looking on. Jondrette had again begun to speak in a plaintive tone, with so vague an eye, and so lamentable an intonation, that M. Leblanc might have supposed that what he had before him was a man who had simply gone mad with misery.","M. Leblanc rose to his feet, placed his back to the wall, and ran his eye rapidly over the room. He had Jondrette at his left on the side towards the window, and his wife and the four men at his right on the side towards the door. The four men did not stir, and had not even the appearance of seeing him; Jondrette had begun again to talk in a plaintive key, with his eyes so wild and his tones so mournful that M. Leblanc might have thought that he had before his eyes nothing more nor less than a man gone crazy from misery."
"Dans les premières années de la restauration, M. Gillenormand, qui était encore jeune, — il n’avait que soixante-quatorze ans en 1814, — avait habité le faubourg Saint-Germain, rue Servandoni, près Saint-Sulpice. Il ne s’était retiré au Marais qu’en sortant du monde, bien après ses quatrevingts ans sonnés.","During the first years of the Restoration, M. Gillenormand, who was still young—he was only seventy-four years old in 1814—had lived in the Faubourg Saint-Germain, rue Servandoni, near Saint-Sulpice. He had only retired to the Marais when he left society, well after his eightieth birthday.","During the early years of the Restoration, Monsieur Gillenormand, who was still young then – he was only seventy-four in 1814 – lived in Faubourg St-Germain, Rue Servandoni, near St-Sulpice. He retired to the Marais only when he withdrew from society, well after he turned eighty.","In 1814 and during the early years of the Restoration, M. Gillenormand, who was still young,—he was only seventy-four,—lived in the Faubourg Saint Germain, Rue Servandoni, near Saint-Sulpice. He had only retired to the Marais when he quitted society, long after attaining the age of eighty.","In 1814, and in the early years of the Restoration, Monsieur Gillenormand, who was still young—he was only seventy-four—had lived in the Faubourg Saint Germain, Rue Servandoni, near Saint Sulpice. He had retired to the Marais only upon retiring from society, after his eighty years were fully accomplished."
"Derrière, le colonel avait ajouté :","Behind, the colonel had added:",Below this the colonel had added: ‘At this same battle of Waterloo a sergeant saved my life.,"Below, the colonel had added: “At that same battle of Waterloo, a sergeant saved my life.","On the back, the colonel had added: “At this same battle of Waterloo, a sergeant saved my life."
― Et la sœur qui sera au poteau ?,―And the sister who will be at the post?,‘And the sister at the post?’,“And the sister at the post?”,“And the sister who will be at the post.”
Le fossoyeur s’interrompit.,The gravedigger paused.,The gravedigger stopped what he was doing.,The grave-digger paused.,The gravedigger stopped.
― Avez-vous des habits ?,"""Do you have any clothes?",‘Have you any clothes?’,“Have you clothes?”,“Have you any clothes?”
Marius garda le pistolet à sa main.,Marius kept the pistol in his hand.,Marius kept the pistol in his hand.,Marius kept the pistol in his hand.,Marius kept the pistol in his hand.
"Ce monologue terminé, il se tourna vers Marius et lui demanda en le regardant fixement :","This monologue finished, he turned to Marius and asked him, looking at him fixedly:","Ending this monologue, he turned to Marius, and eyeing him intently asked, ‘Are you afraid?’","This monologue concluded, he turned to Marius, and demanded, gazing at him intently the while:—","This monologue finished, he turned towards Marius and asked him looking steadily at him:"
― Viens ! la bourgeoise !,- Come ! The Bourgeois !,"As soon as the ladder was fixed in place, Thénardier cried, ‘Come on, wife!’",“Come! the bourgeoise first!”,"“Come, bourgeoise!”"
"Jean Valjean comprenait bien l’expiation des premiers ; l’expiation personnelle, l’expiation pour soi-même. Mais il ne comprenait pas celle des autres, celle de ces créatures sans reproche et sans souillure, et il se demandait avec un tremblement : Expiation de quoi ? quelle expiation ?","Jean Valjean well understood the expiation of the first; personal atonement, atonement for oneself. But he did not understand that of others, that of those blameless and undefiled creatures, and he wondered with a tremor: Atonement for what? what atonement?","Jean Valjean well understood the expiation of the former, personal expiation, expiation for oneself. But he did not understand that of the latter, that of these blameless creatures free from sin, and he wondered with a shudder: ‘Expiation of what? What expiation?’","Jean Valjean understood thoroughly the expiation of the former; that personal expiation, the expiation for one’s self. But he did not understand that of these last, that of creatures without reproach and without stain, and he trembled as he asked himself: The expiation of what? What expiation?","Jean Valjean thoroughly comprehended the expiation of the first; personal expiation, expiation for oneself. But, he did not understand that of the others, of these blameless, spotless creatures, and he asked himself with a tremor: “Expiation of what? What expiation?”"
― Oui.,- Yes.,‘Yes.’,“Yes.”,“Yes.”
"Chemin faisant, il vit dans une allée de la rue Mouffetard une bière d’enfant couverte d’un drap noir, posée sur trois chaises et éclairée par une chandelle. Les deux filles du crépuscule lui revinrent à l’esprit.","On the way, he saw in an alley of the rue Mouffetard a child's beer covered with a black sheet, placed on three chairs and lit by a candle. The two twilight girls came back to him.","On his way he saw in an alley off Rue Mouffetard a child’s coffin covered with a black cloth, resting on three chairs and lit by a single candle. The two girls in the twilight came back into his mind.","On the way, he saw in an alley of the Rue Mouffetard, a child’s coffin, covered with a black cloth resting on three chairs, and illuminated by a candle. The two girls of the twilight recurred to his mind.","On his way, in an alley on the Rue Mouffetard, he saw a child’s coffin covered with a black cloth, placed upon three chairs and lighted by a candle. The two girls of the twilight returned to his mind."
"En même temps qu’il y a un infini hors de nous, n’y a-t-il pas un infini en nous ? Ces deux infinis (quel pluriel effrayant !) ne se superposent-ils pas l’un à l’autre ? Le second infini n’est-il pas pour ainsi dire sous-jacent au premier ? n’en est-il pas le miroir, le reflet, l’écho, abîme concentrique à un autre abîme ? Ce second infini est-il intelligent lui aussi ? Pense-t-il ? aime-t-il ? veut-il ? Si les deux infinis sont intelligents, chacun d’eux a un principe voulant, et il y a un moi dans l’infini d’en haut comme il y a un moi dans l’infini d’en bas. Le moi d’en bas, c’est l’âme ; le moi d’en haut, c’est Dieu.","At the same time that there is an infinity outside of us, is there not an infinity within us? Are these two infinities (what a frightening plural!) not superimposed on each other? Is not the second infinite, so to speak, underlying the first? is it not its mirror, its reflection, its echo, an abyss concentric with another abyss? Is this second infinity also intelligent? Does he think ? does he like? does he want? If the two infinities are intelligent, each of them has a willing principle, and there is a self in the infinity above as there is a self in the infinity below. The lower self is the soul; the self above is God.","And while there is an infinite beyond ourselves, is there not at the same time an infinite within ourselves? Are these two infinites (what an alarming plural!) not superimposed one on top of the other? Does this second infinite not underlie, so to speak, the first? Is it not the mirror, reflection, echo of the first, an abyss concentric with another abyss? Is this second infinite also intelligent? Does it think? Does it love? Has it a will? If these two infinites are intelligent, they each have an element of will, and there is an I in the infinite above as there is an I in the infinite below. The I below is the soul, the I above is God.","At the same time that there is an infinite without us, is there not an infinite within us? Are not these two infinites (what an alarming plural!) superposed, the one upon the other? Is not this second infinite, so to speak, subjacent to the first? Is it not the latter’s mirror, reflection, echo, an abyss which is concentric with another abyss? Is this second infinity intelligent also? Does it think? Does it love? Does it will? If these two infinities are intelligent, each of them has a will principle, and there is an I in the upper infinity as there is an I in the lower infinity. The I below is the soul; the I on high is God.","At the same time, while there is an infinite outside of us, is there not an infinite within us? These two infinites (fearful plural!) do they not rest super-posed on one another? Does not the second infinite underlie the first, so to speak? Is it not the mirror, the reflection, the echo of the first, an abyss concentric with another abyss? Is this second infinite, intelligent also? Does it think? Does it love? Does it will? If the two infinites be intelligent, each one of them has a will principle, and there is a “me” in the infinite above, as there is a “me” in the infinite below. The “me” below is the soul; the “me” above is God."
Puis il eut une espèce d’étourdissement.,Then he had a kind of dizziness.,Then some sort of dizziness came over him.,Then he experienced a giddiness.,Then he felt a kind of dizziness.
"Il disait quelquefois, mais sans amertume : ― Les hommes sont ainsi faits que, dans un salon, vous pouvez être crotté partout, excepté sur les souliers. On ne vous demande là, pour vous bien accueillir, qu’une chose irréprochable ; la conscience ? non, les bottes.","He would sometimes say, but without bitterness: “Men are made in such a way that, in a drawing-room, you can get dirt everywhere, except on your shoes. We only ask you here, to welcome you well, only one irreproachable thing; consciousness ? no, the boots.","He sometimes said, but without bitterness, ‘Men are such that, in a drawing room, you can have mud sticking to you all over except on your shoes. To be welcome there, only one thing is expected to be beyond reproach. Your conscience? No, your boots.’","He said sometimes, but without bitterness: “Men are so made that in a drawing-room you may be soiled everywhere except on your shoes. In order to insure a good reception there, only one irreproachable thing is asked of you; your conscience? No, your boots.”","All passions, except those of the heart, are dissipated by reverie."
Ceci communique aux abîmes.,This communicates to the abyss.,It connects directly with the abyss.,This communicates with the abyss.,This communicates with the gulfs.
"Une lueur traversa son œil vitreux. Elle reprit, et son accent exprimait le bonheur de se vanter de quelque chose, auquel nulle créature humaine n’est insensible :","A gleam crossed his glassy eye. She resumed, and her accent expressed the happiness of boasting of something, to which no human creature is insensitive:","A gleam came into her glazed eyes. She spoke again, and the tone of her voice expressed that pleasure in being able to boast of something, one to which no human being is immune.","A flash pierced her glassy eye. She resumed, and her accent expressed the happiness which she felt in boasting of something, to which no human creature is insensible:—","A light flashed through her glassy eye. She resumed, and her tone expressed that happiness of being able to boast of something, to which no human creature is insensible:"
"Ce médecin, ce prêtre et cette femme regardaient Marius à travers leur affliction sans dire une parole ; c’était lui qui était l’étranger, Marius, trop peu ému, se sentit honteux et embarrassé de son attitude ; il avait son chapeau à la main, il le laissa tomber à terre, afin de faire croire que la douleur lui ôtait la force de le tenir.","This doctor, this priest and this woman looked at Marius through their affliction without saying a word; it was he who was the stranger, Marius, too little moved, felt ashamed and embarrassed by his attitude; he had his hat in his hand, he let it fall to the ground, in order to make believe that the pain deprived him of the strength to hold it.","This doctor, this priest and this woman stared at Marius in their distress without saying a word. He was the stranger there. Far too little affected, Marius felt ashamed and embarrassed at his own attitude. He had his hat in his hand. He dropped it on the floor to make them think sorrow drained him of the strength to hold it.","The doctor, the priest, and the woman gazed at Marius in the midst of their affliction without uttering a word; he was the stranger there. Marius, who was far too little affected, felt ashamed and embarrassed at his own attitude; he held his hat in his hand; and he dropped it on the floor, in order to produce the impression that grief had deprived him of the strength to hold it.","This doctor, this priest, and this woman, looked at Marius through their affliction without saying a word; it was he who was the stranger. Marius, too little moved, felt ashamed and embarrassed at his attitude; he had his hat in his hand , he let it fall to the floor, to make them believe that grief deprived him of strength to hold it."
"― Ce n’est pas mal, disait Marius à Courfeyrac en rentrant à l’hôtel, avec mes quinze francs, cela fait quatrevingts francs.","""It's not bad,"" said Marius to Courfeyrac on returning to the hotel, ""with my fifteen francs, that makes eighty francs.""","‘That’s not bad,’ Marius said to Courfeyrac on their way back to the hotel, ‘with my fifteen francs, that makes eighty.’","“That is not bad,” said Marius to Courfeyrac, on their return to the hotel, “with my fifteen francs, that makes eighty.”","“That is not bad,” said Marius to Courfeyrac, on returning to the house; “with my fifteen francs, this makes eighty francs.”"
