Source,GoogleTranslate,human1,human2,human3
Javert frappa du pied.,Javert stamped his foot.,Javert stamped his foot.,Javert stamped his foot.,Javert stamped his foot.
Ce n’était pas beaucoup la peine de mettre là un lion.,It wasn't much use putting a lion there.,It was not really worth putting a lion there.,It was not worthwhile to place a lion there.,It was not much to put a lion there.
"Dans cette détresse, avoir sa petite fille eût été un étrange bonheur. Elle songea à la faire venir. Mais quoi ! lui faire partager son dénûment ! Et puis, elle devait aux Thénardier ! comment s’acquitter ? Et le voyage ! comment le payer ?","In this distress, having her little girl would have been a strange happiness. She thought about having her come. But what ! make him share his destitution! Besides, she owed the Thénardiers! how to pay? And the trip ! how to pay it?","In this predicament it would have been a peculiar joy to have her little girl with her. She thought of fetching her. But what? Make her share this hardship! And besides, she owed money to the Thénardiers! How was she to settle her debt? And the journey! How was she to pay for that?","It would have been a great happiness to have her little girl with her in this distress. She thought of having her come. But what then! Make her share her own destitution! And then, she was in debt to the Thénardiers! How could she pay them? And the journey! How pay for that?","In this distress, to have had her little daughter would have been a strange happiness. She thought of having her come. But what? to make her share her privation? and then, she owed the Thénardiers? How could she pay them? and the journey; how pay for that?"
"LA MÈRE. ― Comment cela, mon enfant ?","THE MOTHER. ―How so, my child?","The mother: ‘Explain yourself, my child.’","The Mother. How is that, my child?","The Mother—“How is that, my child?”"
"― En ce cas, elle repose, mais monsieur le maire peut entrer.","“In that case, she is resting, but Monsieur the Mayor may enter.","Lowering her gaze and her voice respectfully, she replied, ‘In that case, she’s resting, but monsieur le maire may enter.’","“In that case, she is asleep; but Monsieur le Maire may enter.”","“In that case, she is asleep, but monsieur can go in.”"
"Faire cette réponse à la catastrophe, dire cela au destin, donner cette base au lion futur, jeter cette réplique à la pluie de la nuit, au mur traître de Hougomont, au chemin creux d’Ohain, au retard de Grouchy, à l’arrivée de Blücher, être l’ironie dans le sépulcre, faire en sorte de rester debout après qu’on sera tombé, noyer dans deux syllabes la coalition européenne, offrir aux rois ces latrines déjà connues des césars, faire du dernier des mots le premier en y mêlant l’éclair de la France, clore insolemment Waterloo par le mardi gras, compléter Léonidas par Rabelais, résumer cette victoire dans une parole suprême impossible à prononcer, perdre le terrain et garder l’histoire, après ce carnage avoir pour soi les rieurs, c’est immense.","Make this response to the catastrophe, say this to destiny, give this basis to the future lion, throw this reply to the rain of the night, to the treacherous wall of Hougomont, to the sunken road of Ohain, to the delay of Grouchy, to the arrival of Blücher, to be the irony in the sepulchre, to make sure to stay upright after one has fallen, to drown the European coalition in two syllables, to offer the kings these latrines already known to the Caesars, to make the last of the words the first by mixing in the flash of France, insolently closing Waterloo with Shrove Tuesday, completing Leonidas with Rabelais, summing up this victory in a supreme word impossible to pronounce, losing ground and keeping history, after this carnage having for oneself the laughing, it's huge.","To have this response to the catastrophe, to say this to destiny, to provide this base for the future lion, to deliver this retort to the night rain, to Hougomont’s treacherous wall, to Ohain’s sunken road, to Grouchy’s delay, to Blücher’s arrival, to be sarcastic in the grave, to contrive to remain standing even after you have fallen, to send the European coalition packing in two syllables, to offer to kings those latrines already familiar to the Caesars, to make the basest of words the most elevated by combining it with the glory of France, to have the nerve to bring Waterloo to a close with Mardi Gras, to complement Leonidas with Rabelais, to sum up this victory in a last word that cannot be spoken, to lose on the battlefield and carry off the prize of history, after this carnage to have the last laugh – this is tremendous.","Thus to answer the Catastrophe, thus to speak to Fate, to give this pedestal to the future lion, to hurl such a challenge to the midnight rainstorm, to the treacherous wall of Hougomont, to the sunken road of Ohain, to Grouchy’s delay, to Blücher’s arrival, to be Irony itself in the tomb, to act so as to stand upright though fallen, to drown in two syllables the European coalition, to offer kings privies which the Cæsars once knew, to make the lowest of words the most lofty by entwining with it the glory of France, insolently to end Waterloo with Mardigras, to finish Leonidas with Rabellais, to set the crown on this victory by a word impossible to speak, to lose the field and preserve history, to have the laugh on your side after such a carnage,—this is immense!","To make this answer to disaster, to say this to destiny, to give this base for the future lion, to fling down this reply at the rain of the previous night, at the treacherous wall of Hougomont, at the sunken road of Ohain, at the delay of Grouchy, at the arrival of Blücher, to be ironical in the sepulchre, to act so as to remain upright after one shall have fallen, to drown in two syllables the European coalition, to offer to kings these privities already known to the Cæsars, to make the last of words the first, by associating it with the glory of France, to close Waterloo insolently by a Mardi Gras, to complete Leonidas by Rabelais, to sum up this victory in a supreme word which cannot be pronounced, to lose the field, and to preserve history, after this carnage to have the laugh on his side, is immense."
"Ce fut devant cette masure Gorbeau que Jean Valjean s’arrêta. Comme les oiseaux fauves, il avait choisi ce lieu désert pour y faire son nid.","It was in front of this Gorbeau hovel that Jean Valjean stopped. Like wild birds, he had chosen this deserted place to make his nest.","It was in front of this Gorbeau tenement that Jean Valjean came to a halt. Like birds of the wild, he had chosen the most deserted spot in which to build his nest.","It was in front of this Gorbeau house that Jean Valjean halted. Like wild birds, he had chosen this desert place to construct his nest.","BEFORE THIS Gorbeau tenement Jean Valjean stopped. Like the birds of prey, he had chosen this lonely place to make his nest."
"Quand il arriva au centre de la toile, il n’y trouva plus la mouche.","When he reached the center of the web, he no longer found the fly there.",When he reached the centre of his web he found the fly was gone.,When he reached the centre of the web he found the fly no longer there.,"When he reached the centre of the web, the fly was no longer there."
L’évêque se tourna vers l’homme.,The bishop turned to the man.,The bishop turned to the man.,The Bishop turned to the man.,The bishop turned to the man:
"La pauvre enfant, passive, se taisait.","The poor child, passive, was silent.","Unprotesting, the poor child said nothing.",The poor child passively held her peace.,The poor child was passive and silent.
"Il ne faudrait pas croire d’ailleurs qu’il partageât sur certains points délicats ce que nous appellerions « les idées du siècle ». Il se mêlait peu aux querelles théologiques du moment et se taisait sur les questions où sont compromis l’église et l’état ; mais si on l’eût beaucoup pressé, il paraît qu’on l’eût trouvé plutôt ultramontain que gallican. Comme nous faisons un portrait et que nous ne voulons rien cacher, nous sommes forcé d’ajouter qu’il fut glacial pour Napoléon déclinant. A partir de 1813, il adhéra ou il applaudit à toutes les manifestations hostiles. Il refusa de le voir à son passage au retour de l’île d’Elbe, et s’abstint d’ordonner dans son diocèse les prières publiques pour l’empereur pendant les Cent-Jours.","It should not be believed, moreover, that he shared on certain delicate points what we would call ""the ideas of the century"". He mingled little with the theological quarrels of the moment and was silent on the questions where the church and the state are compromised; but if he had been pressed a great deal, it seems that he would have been found more Ultramontane than Gallican. As we are making a portrait and we do not want to hide anything, we are forced to add that it was icy for Napoleon in decline. From 1813, he joined or applauded all hostile demonstrations. He refused to see him on his way back from Elba, and refrained from ordering public prayers for the Emperor in his diocese during the Hundred Days.","It would be mistaken to think, however, that on certain delicate issues he shared what we shall call the ‘ideas of the century’. He was little involved in the theological quarrels of the day and remained silent on matters regarding the Church and the state. But had he been strongly pressed, we probably would have found he was rather more ultramontane than Gallican. Since we are presenting a portrait and do not wish to conceal anything, we are compelled to add that he had no sympathy for Napoleon in his decline. From 1813 he supported or applauded every demonstration of opposition. The bishop refused to see him on his way through France after his return from the island of Elba, and declined to ordain that public prayers be said for the emperor in his diocese during the Hundred Days.","It must not be supposed, however, that he shared what we call the “ideas of the century” on certain delicate points. He took very little part in the theological quarrels of the moment, and maintained silence on questions in which Church and State were implicated; but if he had been strongly pressed, it seems that he would have been found to be an ultramontane rather than a gallican. Since we are making a portrait, and since we do not wish to conceal anything, we are forced to add that he was glacial towards Napoleon in his decline. Beginning with 1813, he gave in his adherence to or applauded all hostile manifestations. He refused to see him, as he passed through on his return from the island of Elba, and he abstained from ordering public prayers for the Emperor in his diocese during the Hundred Days.","It must not be thought, however, that he took part in the delicate matters which would be called “the ideas of the age.” He had little to do with the theological quarrels of the moment, and kept his peace on questions where the church and the state were compromised; but if he had been pressed, he would have been found rather Ultramontane than Gallican. As we are drawing a portrait, and can make no concealment, we are compelled to add that he was very cool towards Napoleon in the decline of his power. After 1813, he acquiesced in, or applauded all the hostile manifestations. He refused to see him as he passed on his return from the island of Elba, and declined to order in his diocese public prayers for the emperor during the Hundred Days."
"Il faut se souvenir qu’à cette époque la police n’était pas précisément à son aise ; la presse libre la gênait. Quelques arrestations arbitraires, dénoncées par les journaux, avaient retenti jusqu’aux chambres, et rendu la préfecture timide. Attenter à la liberté individuelle était un fait grave. Les agents craignaient de se tromper ; le préfet s’en prenait à eux ; une erreur, c’était la destitution. Se figure-t-on l’effet qu’eût fait dans Paris ce bref entrefilet reproduit par vingt journaux : ― Hier, un vieux grand-père en cheveux blancs, rentier respectable, qui se promenait avec sa petite-fille âgée de huit ans, a été arrêté et conduit au Dépôt de la Préfecture comme forçat évadé ! —","It must be remembered that at this time the police were not exactly at their ease; the free press bothered her. Some arbitrary arrests, denounced by the newspapers, had resounded to the rooms, and made the prefecture timid. Attacking individual liberty was a serious matter. The agents were afraid of being wrong; the prefect attacked them; a mistake was impeachment. Imagine the effect that this brief paragraph reproduced by twenty newspapers would have had in Paris: ""Yesterday, an old grandfather with white hair, a respectable annuitant, who was walking with his eight-year-old granddaughter , was arrested and taken to the Prefecture Depot as an escaped convict! —","It must be remembered that at that time things were not exactly comfortable for the police. The free press was making things difficult for them. Several arbitrary arrests, denounced by the newspapers, had caused a stir even in parliament and had made the police authorities apprehensive. Violating the freedom of the individual was a serious matter. Policemen were afraid of making a mistake. The chief of police made them take the blame for it. A mistake meant getting the sack. Imagine the effect this brief paragraph, reproduced in twenty newspapers, would have had in Paris: ‘Yesterday a white-haired old grandfather and respectable man of means while out for a walk with his eight-year-old granddaughter was arrested as an escaped convict and taken to the central police station’!","It must be remembered that at that epoch the police was not precisely at its ease; the free press embarrassed it; several arbitrary arrests denounced by the newspapers, had echoed even as far as the Chambers, and had rendered the Prefecture timid. Interference with individual liberty was a grave matter. The police agents were afraid of making a mistake; the prefect laid the blame on them; a mistake meant dismissal. The reader can imagine the effect which this brief paragraph, reproduced by twenty newspapers, would have caused in Paris: “Yesterday, an aged grandfather, with white hair, a respectable and well-to-do gentleman, who was walking with his grandchild, aged eight, was arrested and conducted to the agency of the Prefecture as an escaped convict!”","It must be remembered that at that time the police was not exactly at its ease; it was cramped by a free press. Some arbitrary arrests, denounced by the newspapers, had been re-echoed even in the Chambers, and rendered the Prefecture timid. To attack individual liberty was a serious thing. The officers were afraid of making mistakes, the Prefect held them responsible; an error was the loss of their place. Imagine the effect which this brief paragraph, repeated in twenty papers, would have produced in Paris. “Yesterday, an old white-haired grandsire, a respectable person living on his income, who was taking a walk with his grand-daughter, eight years old, was arrested and taken to the Station of the Prefecture as an escaped convict!”"
"Les six premiers mois révolus, la mère envoya sept francs pour le septième mois, et continua assez exactement ses envois de mois en mois. L’année n’était pas finie que le Thénardier dit : ― Une belle grâce qu’elle nous fait là ! que veut-elle que nous fassions avec ses sept francs ? Et il écrivit pour exiger douze francs. La mère, à laquelle ils persuadaient que son enfant était heureuse et « venait bien », se soumit et envoya les douze francs.","When the first six months were over, the mother sent seven francs for the seventh month, and continued her remittances fairly accurately from month to month. The year was not over when Thénardier said: ―A fine grace she is doing us there! what does she want us to do with her seven francs? And he wrote to demand twelve francs. The mother, to whom they persuaded that her child was happy and ""coming well"", submitted and sent the twelve francs.","At the end of the first six months the mother sent seven francs for the seventh month, and continued sending her payments quite punctually month by month. Before the year was over Thénardier said, ‘A fine favour she’s doing us! How does she expect us to manage on her seven francs?’ And he wrote demanding twelve francs. Led by them to believe that her child was happy ‘and doing well’, the mother submitted to the demand and sent the twelve francs.","At the expiration of the first six months the mother sent seven francs for the seventh month, and continued her remittances with tolerable regularity from month to month. The year was not completed when Thénardier said: “A fine favor she is doing us, in sooth! What does she expect us to do with her seven francs?” and he wrote to demand twelve francs. The mother, whom they had persuaded into the belief that her child was happy, “and was coming on well,” submitted, and forwarded the twelve francs.","The six months passed away: the mother sent seven francs for the seventh month, and continued to send this sum regularly month after month. The year was not ended before Thénardier said: “A pretty price that is. What does she expect us to do for her seven francs?” And he wrote demanding twelve francs. The mother, whom he persuaded that her child was happy and doing well, assented, and forwarded the twelve francs."
"Et, remplissant son verre, il se leva :","And, refilling his glass, he rose:","And refilling his glass, he rose to his feet.","And, refilling his glass, he rose.","Then, filling his glass, he arose."
"― Moi, je travaille.",- I am working.,‘I work.’,I work.”,“Me! I work.”
"Il les avait conservées comme il avait conservé les chandeliers d’argent, pour se rappeler toujours son point de départ. Seulement il cachait ceci qui venait du bagne, et il laissait voir les flambeaux qui venaient de l’évêque.","He had kept them as he had kept the silver candlesticks, to always remember his starting point. Only he hid what came from the convict prison, and he allowed the torches which came from the bishop to be seen.","He had kept them as he had kept the silver candlesticks, to remind himself always of where he had started from. Only, he concealed these things that came from the prison hulks and displayed the candlesticks that came from the bishop.","He had preserved them as he had preserved the silver candlesticks, in order to remind himself continually of his starting-point, but he had concealed all that came from the galleys, and he had allowed the candlesticks which came from the Bishop to be seen.","He had kept them, as he had kept the silver candlesticks, to remind him at all times of what he had been. But he concealed what came from the galleys, and left the candlesticks that came from the bishop in sight."
"Il s’est dit dans cette maison, plus que partout ailleurs peut-être, de ces mots d’enfants qui ont tant de grâce et qui font rire d’un rire plein de rêverie. C’est entre ces quatre murs funèbres qu’une enfant de cinq ans s’écria un jour : ― Ma mère ! une grande vient de me dire que je n’ai plus que neuf ans et dix mois à rester ici. Quel bonheur !","In this house, more than anywhere else perhaps, there have been said to themselves those words of children who have so much grace and which make you laugh with a laugh full of reverie. It was between these four funereal walls that a child of five cried out one day: ―My mother! a big girl just told me that I only have nine years and ten months left to stay here. What happiness!","In that house, more than anywhere else perhaps, were heard some of those childish sayings that are always so charming and give rise to amusement that is deeply thought-provoking. It was within those four grim walls that a child of five exclaimed one day: ‘Mother! One of the big girls has just told me I only have to be here another nine years and ten months. What a blessing!’","In that house more than anywhere else, perhaps, arise those children’s sayings which are so graceful and which evoke a smile that is full of thoughtfulness. It was between those four gloomy walls that a child of five years exclaimed one day: “Mother! one of the big girls has just told me that I have only nine years and ten months longer to remain here. What happiness!”","In this house, more than anywhere else, perhaps, have been heard these children’s sayings, which have so much grace, and which make one laugh with a laugh full of thought. It was within these four forbidding walls that a child of five years exclaimed one day: “Mother, a great girl has just told me that I have only nine years and ten months more to stay here. How glad I am!”"
DANS QUEL MIROIR M. MADELEINE REGARDE SES CHEVEUX,IN WHICH MIRROR M. MADELEINE LOOKS HIS HAIR,The Mirror in Which Monsieur Madeleine Sees His Hair,MIRROR M. MADELEINE CONTEMPLATES HIS HAIR,IN WHAT MIRROR M. MADELEINE LOOKS AT HIS HAIR
Il n’y a plus d’hommes. Où est Dieu ?,There are no more men. Where is God?,Of men there are none. Where is God?,There are no more men. Where is God?,Men are no more. Where is God?
"― En ce cas, vendez-moi une paire de roues.","“In that case, sell me a pair of wheels.","‘In that case, sell me a pair of wheels.’","“In that case, sell me a pair of wheels.”","“In that case, sell me a pair of wheels.”"
"― Ah çà, mais au fait, reprit Fauchelevent, comment diable avez-vous fait pour y entrer, vous, père Madeleine ? Vous avez beau être un saint, vous êtes un homme, et il n’entre pas d’hommes ici.","“Ah, but by the way,” resumed Fauchelevent, “how the devil did you manage to get in there, you, Father Madeleine? You may be a saint, but you're a man, and no men come in here.","‘Now then,’ said Fauchelevent, ‘more to the point, how the devil did you get in here, Père Madeleine? For all that you’re a saint, you’re a man, and no men are allowed into this place.’","“Exactly,” returned old Fauchelevent. “But to come to the point, how the deuce did you manage to get in here, you, Father Madeleine? No matter if you are a saint; you are a man as well, and no man enters here.”","“But now, really,” resumed Fauchelevent, “how the deuce did you manage to get in, you, Father Madeleine? It is no use for you to be a saint, you are a man; and no men come in here.”"
En rentrant il dînait. Le diner ressemblait au déjeuner.,On his way home he was having dinner. Dinner was like lunch.,"At half-past eight in the evening he had supper with his sister, with Madame Magloire standing behind them and serving them at table.","On his return, he dined. The dinner resembled his breakfast.",On his return he dined. His dinner was like his breakfast.
"― Pardon, excuse, monsieur, mais on ne donne point son enfant comme ça à un passant. Pas vrai que j’ai raison ? Après cela, je ne dis pas, vous êtes riche, vous avez l’air d’un bien brave homme, si c’était pour son bonheur ? mais il faudrait savoir. Vous comprenez ? une supposition que je la laisserais aller et que je me sacrifierais, je voudrais savoir où elle va, je ne voudrais pas la perdre de vue, je voudrais savoir chez qui elle est, pour l’aller voir de temps en temps, qu’elle sache que son bon père nourricier est là, qu’il veille sur elle. Enfin il y a des choses qui ne sont pas possibles. Je ne sais seulement pas votre nom. Vous l’emmèneriez, je dirais : eh bien, l’Alouette ? où donc a-t-elle passé ? Il faudrait au moins voir quelque méchant chiffon de papier, un petit bout de passe-port, quoi !","“Excuse me, sir, but you don't give your child like that to a passerby. Am I right? After that, I'm not saying, you're rich, you look like a very good man, if it were for his happiness? but you should know. You understand ? an assumption that I would let her go and that I would sacrifice myself, I would like to know where she is going, I would not like to lose sight of her, I would like to know where she is, to go and see her from time to time, that she know that her good foster father is there, watching over her. Finally, there are things that are not possible. I just don't know your name. You would take it, I would say: well, the Alouette? where did she go? You should at least see some nasty scrap of paper, a little piece of passport, what!","He went on, ‘Forgive me, monsieur, I’m sorry, but you don’t give your child away to a passer-by just like that. Am I not right? Other than that, I can’t say, you’re rich , you seem a very decent man – if it were for her own good? But we’d need to know. You understand? Supposing I were to let her go, and deny myself, I’d want to know where she was going , I wouldn’t want to lose sight of her, I’d want to know who she was living with so I could go and see her now and then, so that she’d know her dear old foster-father was there, keeping an eye out for her. After all, some things are just not possible. I don’t even know your name. If you were to take her away, I’d say, “And Alouette? Where’s she gone?” I’d need to see some basic document at least, some sort of a passport, you know!’","“Excuse me, sir, but one does not give away one’s child to a passer-by, like that. I am right, am I not? Still, I don’t say—you are rich; you have the air of a very good man,—if it were for her happiness. But one must find out that. You understand: suppose that I were to let her go and to sacrifice myself, I should like to know what becomes of her ; I should not wish to lose sight of her; I should like to know with whom she is living, so that I could go to see her from time to time; so that she may know that her good foster-father is alive, that he is watching over her. In short, there are things which are not possible. I do not even know your name. If you were to take her away, I should say: ‘Well, and the Lark, what has become of her?’ One must, at least, see some petty scrap of paper, some trifle in the way of a passport, you know!”","“Pardon me, excuse me, monsieur, but one does not give his child like that to a traveller. Isn’t it true that I am right? After that, I don’t say—you are rich and have the appearance of a very fine man—if it is for her advantage,—but I must know about it. You understand? On the supposition that I should let her go and sacrifice my own feelings, I should want to know where she is going. I would not want to lose sight of her, I should want to know who she was with, that I might come and see her now and then, and that she might know that her good foster-father was still watching over her. Finally, there are things which are not possible. I do not know even your name. If you should take her away, I should say, alas for the little Lark, where has she gone? I must, at least, see some poor rag of paper, a bit of a passport, something.”"
"― C’est que, voyez-vous bien, il y a une chose à dire, en prenant des chevaux de poste... ― Monsieur a son passe-port ?","""You see, there is one thing to be said, taking post horses..."" ""Monsieur has his passport?""","‘Well, you see, one thing that needs to be said, with post-horses – has monsieur got his passport with him?’","“There is one thing to be said about that, you see, by taking post-horses—Monsieur has his passport?”","“I mean, you see, that there is something to be said, in taking post-horses. Monsieur has his passport?”"
"En ce moment, on frappa à la porte un coup assez violent.",At this moment there was a rather violent knock at the door.,At that moment someone rapped at the door quite violently.,At that moment there came a tolerably violent knock on the door.,At this moment there was a violent knock on the door.
"Il entendit un jour conter dans un salon un procès criminel qu’on instruisait et qu’on allait juger. Un misérable homme, par amour pour une femme et pour l’enfant qu’il avait d’elle, à bout de ressources, avait fait de la fausse monnaie. La fausse monnaie était encore punie de mort à cette époque. La femme avait été arrêtée émettant la première pièce fausse fabriquée par l’homme. On la tenait, mais on n’avait de preuves que contre elle. Elle seule pouvait charger son amant et le perdre en avouant. Elle nia. On insista. Elle s’obstina à nier. Sur ce, le procureur du roi avait eu une idée. Il avait supposé une infidélité de l’amant, et était parvenu, avec des fragments de lettres savamment présentés, à persuader à la malheureuse qu’elle avait une rivale et que cet homme la trompait. Alors, exaspérée de jalousie, elle avait dénoncé son amant, tout avoué, tout prouvé. L’homme était perdu. Il allait être prochainement jugé à Aix avec sa complice. On racontait le fait, et chacun s’extasiait sur l’habileté du magistrat. En mettant la jalousie en jeu, il avait fait jaillir la vérité par la colère, il avait fait sortir la justice de la vengeance. L’évêque écoutait cela en silence. Quand ce fut fini, il demanda :","One day he heard in a salon a criminal trial which was being investigated and was about to be judged. A wretched man, out of love for a woman and for the child he had by her, at the end of his resources, had made counterfeit money. Counterfeit money was still punishable by death at that time. The woman had been arrested issuing the first man-made counterfeit coin. We had her, but we only had evidence against her. Only she could charge her lover and ruin him by confessing. She denied. We insisted. She stubbornly denied. With that, the king's prosecutor had had an idea. He had assumed the lover's infidelity, and had succeeded, with skilfully presented fragments of letters, in persuading the unfortunate woman that she had a rival and that this man was deceiving her. Then, exasperated with jealousy, she had denounced her lover, confessed everything, proved everything. The man was lost. He was soon to be tried in Aix with his accomplice. The story was told, and everyone was in ecstasies over the skill of the magistrate. By bringing jealousy into play, he had brought truth out of anger, he had brought justice out of vengeance. The bishop listened to this in silence. When it was over, he asked:","One day he heard in a salon the story of a criminal case that was going to come to trial. Some poor wretch in desperate straits, out of love for a woman and the child she had borne him, had coined counterfeit money. At that time counterfeiting was still punishable by death. The woman had been caught passing off the first fake coin made by the man. She was detained, but there was evidence only against her. She alone could incriminate her lover and ruin him by confessing. She denied the accusation. She was pressed. She persisted in her denial. At this point the crown prosecutor had an idea. He alleged an infidelity on the part of the lover and by means of cunningly presented fragments of letters succeeded in persuading the poor woman she had a rival and that this man was deceiving her. Provoked by jealousy she denounced her lover, confessed all, proved all. It was the man’s undoing. He was shortly to be tried at Aix with his accomplice. It was this that was being talked of, and everyone was marvelling at the magistrate’s ingenuity. By bringing jealousy into play he had used anger to elicit the truth. He had brought about the justice of revenge. The bishop listened to all of this in silence. When the discussion came to a close he asked, ‘Where are this man and woman to face judgement?’","One day he heard a criminal case, which was in preparation and on the point of trial, discussed in a drawing-room. A wretched man, being at the end of his resources, had coined counterfeit money, out of love for a woman, and for the child which he had had by her. Counterfeiting was still punishable with death at that epoch. The woman had been arrested in the act of passing the first false piece made by the man. She was held, but there were no proofs except against her. She alone could accuse her lover, and destroy him by her confession. She denied; they insisted. She persisted in her denial. Thereupon an idea occurred to the attorney for the crown. He invented an infidelity on the part of the lover, and succeeded, by means of fragments of letters cunningly presented, in persuading the unfortunate woman that she had a rival, and that the man was deceiving her. Thereupon, exasperated by jealousy, she denounced her lover, confessed all, proved all. The man was ruined. He was shortly to be tried at Aix with his accomplice. They were relating the matter, and each one was expressing enthusiasm over the cleverness of the magistrate. By bringing jealousy into play, he had caused the truth to burst forth in wrath, he had educed the justice of revenge. The Bishop listened to all this in silence. When they had finished, he inquired,—","In company one day he heard an account of a criminal case that was about to be tried. A miserable man, through love for a woman and for the child she had borne him, had been making false coin, his means being exhausted. At that time counterfeiting was still punished with death. The woman was arrested for passing the first piece that he had made. She was held a prisoner, but there was no proof against her lover. She alone could testify against him, and convict him by her confession. She denied his guilt. They insisted, but she was obstinate in her denial. In this state of the case, the procureur du roi devised a shrewd plan. He represented to her that her lover was unfaithful, and by means of fragments of letters skilfully put together, succeeded in persuading the unfortunate woman that she had a rival, and that this man had deceived her. At once exasperated by jealousy, she denounced her lover, confessed all, and proved his guilt. He was to be tried in a few days, at Aix, with his accomplice, and his conviction was certain. The story was told, and everybody was in ecstasy at the adroitness of the officer. In bringing jealousy into play he had brought truth to light by means of anger, and justice had sprung from revenge. The bishop listened to all this in silence. When it was finished he asked:"
"Ce Boulatruelle était un homme vu de travers par les gens de l’endroit, trop respectueux, trop humble, prompt à ôter son bonnet à tout le monde, tremblant et souriant devant les gendarmes, probablement affilié à des bandes, disait-on, suspect d’embuscade au coin des taillis à la nuit tombante. Il n’avait que cela pour lui qu’il était ivrogne.","This Boulatruelle was a man seen askance by the people of the place, too respectful, too humble, quick to take off his hat for everyone, trembling and smiling in front of the gendarmes, probably affiliated with gangs, it was said, suspect of ambush at the corner of the copses at nightfall. That was all he had going for him that he was drunk.","This fellow Boulatruelle was a man regarded with distrust by the local people, too respectful, too humble, quick to doff his cap to everyone, trembling and smiling in the presence of gendarmes, probably connected with robber bands, they said, suspected of lying in ambush on the edge of the woods at nightfall. The only thing in his favour was that he was a drunkard.","This Boulatruelle was a man who was viewed with disfavor by the inhabitants of the district as too respectful, too humble, too prompt in removing his cap to every one, and trembling and smiling in the presence of the gendarmes,—probably affiliated to robber bands , they said; suspected of lying in ambush at verge of copses at nightfall. The only thing in his favor was that he was a drunkard.","This Boulatruelle was a man in bad odour with the people of the neighbourhood; he was too respectful, too humble, prompt to doff his cap to everybody; he always trembled and smiled in the presence of the gendarmes, was probably in secret connection with robber-bands, said the gossips, and suspected of lying in wait in the hedge corners, at night-fall. He had nothing in his favour except that he was a drunkard."
Il n’était pas descendu du tilbury. Le garçon d’écurie qui apportait l’avoine se baissa tout à coup et examina la roue de gauche.,He had not come down from the tilbury. The stable boy who brought the oats suddenly bent down and examined the wheel on the left.,He had not descended from the tilbury. The stable-hand who brought the oats suddenly bent down and examined the left wheel.,He did not get out of the tilbury. The stableman who brought the oats suddenly bent down and examined the left wheel.,He did not get out of the tilbury. The stable-boy who brought the oats stooped down suddenly and examined the left wheel.
Elle l’interrompit impétueusement.,She interrupted him impetuously.,"She interrupted him vehemently, ‘But I am better!",She interrupted him impetuously:—,She interrupted him impetuously.
"― Levé sitôt ! dit la Thénardier, est-ce que monsieur nous quitte déjà ?","―Get up soon! said the Thenardier, is Monsieur leaving us already?",‘Up so early?’ said the Thénardier woman. ‘Monsieur is leaving us already?’,“Up so early?” said Madame Thénardier; “is Monsieur leaving us already?”,“Up so soon!” said the Thénardiess; “is monsieur going to leave us already?”
MADAME VICTURNIEN DÉPENSE TRENTE-CINQ FRANCS POUR LA MORALE,MADAME VICTURNIEN SPENDS THIRTY-FIVE FRANCS FOR MORALITY,Madame Victurnien Spends Thirty-five Francs for the Sake of Morality,CHAPTER VIII—MADAME VICTURNIEN EXPENDS THIRTY FRANCS ON MORALITY,MADAME VICTURNIEN SPENDS THIRTY FRANCS ON MORALITY
Cosette rentra sous la table.,Cosette went back under the table.,Cosette crept under the table again.,Cosette crept under the table again.,Cosette went back under the table.
"L’incertitude cessait pour Jean Valjean ; heureusement elle durait encore pour ces hommes. Il profita de leur hésitation ; c’était du temps perdu pour eux, gagné pour lui. Il sortit de dessous la porte où il s’était tapi, et poussa dans la rue des Postes vers la région du Jardin des Plantes. Cosette commençait à se fatiguer, il la prit dans ses bras, et la porta. Il n’y avait point un passant, et l’on n’avait pas allumé les réverbères à cause de la lune.","Uncertainty ceased for Jean Valjean; fortunately it still lasted for these men. He took advantage of their hesitation; it was time lost for them, gained for him. He came out from under the door where he had been crouching, and pushed on down the Rue des Postes towards the region of the Jardin des Plantes. Cosette was beginning to get tired, he took her in his arms and carried her. There was not a passer-by, and the streetlamps had not been lit because of the moon.","For Jean Valjean, the uncertainty was over. Fortunately it continued for those men. He took advantage of their indecision. It was time lost for them, gained for him. He slipped out of the doorway where he had been hiding, and hurried on down Rue des Postes towards the area around the Jardin des Plantes. Cosette was beginning to tire. He took her in his arms and carried her. There was not a soul about and the street lamps had not been lit because of the moon.","Uncertainty was at an end for Jean Valjean: fortunately it still lasted for the men. He took advantage of their hesitation. It was time lost for them, but gained for him. He slipped from under the gate where he had concealed himself, and went down the Rue des Postes, towards the region of the Jardin des Plantes. Cosette was beginning to be tired. He took her in his arms and carried her. There were no passers-by, and the street lanterns had not been lighted on account of there being a moon.","UNCERTAINTY was at an end for Jean Valjean; happily, it still continued with these men. He took advantage of their hesitation; it was time lost for them, gained for him. He came out from the doorway in which he was concealed, and made his way into the Rue des Postes towards the region of the Jardin des Plantes. Cosette began to be tired; he took her in his arms, and carried her. There was nobody in the streets, and the lamps had not been lighted on account of the moon."
"― Oui, c’est cela, dit-elle.","""Yes, that's it,"" she said.","‘Yes, that’s it,’ said she.","“Yes, that’s it,” said she.","“Yes, that is it,” said she."
