Source,GoogleTranslate,human1,human2,human3
"Depuis le matin, Zoé avait livré l’appartement à un maître d’hôtel, venu de chez Brébant 1 avec un personnel d’aides et de garçons. C’était Brébant qui devait tout fournir, le souper, la vaisselle, les cristaux, le linge, les fleurs, jusqu’à des sièges et à des tabourets. Nana n’aurait pas trouvé une douzaine de serviettes au fond de ses armoires ; et, n’ayant pas encore eu le temps de se mon-trer dans son nouveau lançage, dédaignant d’aller au restaurant, elle avait préféré faire venir le restaurant chez elle. Ça lui semblait plus chic. Elle voulait fêter son grand succès d’actrice par un souper, dont on parlerait. Comme la salle à manger était trop petite, le maître d’hôtel avait dressé la table dans le salon, une table où tenaient vingt-cinq couverts, un peu serrés.","Since morning, Zoe had delivered the apartment to a butler, who had come from Brébant 1 with a staff of assistants and waiters. It was Brébant who was to provide everything, supper, crockery, crystals, linen, flowers, even chairs and stools. Nana would not have found a dozen napkins at the back of her cupboards; and, not having yet had time to show herself in her new launch, disdaining to go to the restaurant, she had preferred to have the restaurant come to her house. It seemed more chic to him. She wanted to celebrate her great success as an actress with a dinner, which people would talk about. As the dining room was too small, the maitre d' had set the table in the living room, a table which held twenty-five place settings, a little close together.","Ever since the morning, Zoé had given up the entire apartment to a person who had arrived from Brébant’s with quite a staff of waiters and other assistants. Brébant was to furnish everything—the supper, the glass and crockery, the table-linen, flowers, and even seats and stools. Nana would not have found a dozen napkins if she had ransacked all her cupboards, and, not having as yet had time to set herself up in everything since her new start in life, disdaining to go to a restaurant, she had preferred to make the restaurant come to her. It was more the thing. She wished to celebrate her great success as an actress by a supper which would be the talk of every one. As the dining-room was too small, they had set up the table in the drawing-room—a table on which places for twenty-five had been laid rather close together.","Since morning Zoe had delivered up the flat to a managing man who had come from Brebant's with a staff of helpers and waiters. Brebant was to supply everything, from the supper, the plates and dishes, the glass, the linen, the flowers, down to the seats and footstools. Nana could not have mustered a dozen napkins out of all her cupboards, and not having had time to get a proper outfit after her new start in life and scorning to go to the restaurant, she had decided to make the restaurant come to her. It struck her as being more the thing. She wanted to celebrate her great success as an actress with a supper which should set people talking. As her dining room was too small, the manager had arranged the table in the drawing room, a table with twenty-five covers, placed somewhat close together.","SINCE morning Zoé had handed over the flat to a man from the catering firm of Brébant,* with a staff of assistants and waiters. Brébant was to provide everything, the food, the crockery, the cut-glass, the table linen, the flowers, even the chairs for the supper party. Nana wouldn’t have been able to dig even a dozen table napkins out of her cupboards, and not having yet found time to set herself up properly in her new career, she had rejected the idea of a restaurant and opted to bring the restaurant into her own home. It seemed the smarter thing to do. As the dining-room wasn’t big enough, the caterer had laid up the table in the drawing-room for twenty-five people, leaving not much elbow-room."
"— Qu’est-ce que ça me fiche ! répéta Nana. C'est drôle, ça... Ah ! ça y est, avec Fauchery. Eh bien, tant mieux, elle m’agaçait. Nous allons rire.","""What does it bother me!"" repeated Nana. It's funny, that... Ah! that's it, with Fauchery. Well, so much the better, she annoyed me. We will laugh.","“What the deuce do I care?” repeated Nana. “It’s awfully funny, though. Ah! so it’s true about Fauchery. Well! so much the better, she annoyed me immensely. What a joke it’ll be.”","""What the deuce has that got to do with me?"" Nana repeated. ""It's a funny business. So the whole story about Fauchery's in it! Very well, so much the better; the woman has been exasperating me! We shall have a good laugh!""","‘Why should I worry?’ repeated Nana. ‘That’s funny, that is … So that’s cooked Fauchery’s goose. Well, so much the better, she was getting on my nerves. It’ll be fun.’"
"Et la conversation allait partir de là, lorsque des voix bruyantes s’élevèrent à la porte de la loge. Bordenave tira la planchette d’un judas28 grillé de couvent. C'était Fontan, suivi de Prullière et de Bosc, ayant tous les trois des bouteilles sous les bras, et les mains chargées de verres. Il frappait, il criait que c’était sa fête, qu’il payait du champagne. Nana, d’un regard, avait consulté le prince. Comment donc ! Son Altesse ne voulait gêner personne, elle serait trop heureuse. Mais, sans attendre la permission, Fontan entrait, zézayant, répétant :","And the conversation was about to go from there, when loud voices rose at the door of the box. Bordenave pulled out the board from a grilled convent peephole. It was Fontan, followed by Prulliere and Bosc, all three having bottles under their arms, and their hands laden with glasses. He knocked, he shouted that it was his party, that he was paying for champagne. Nana, with a look, had consulted the prince. How then ! Her Highness didn't want to bother anyone, she would be too happy. But, without waiting for permission, Fontan entered, lisping, repeating:","And the conversation was about to start from that, when the sound of loud voices was heard at the door. Bordenave slid aside a little board that closed a convent-like peep-hole. It was Fontan, who was accompanied by Prullière and Bosc, all three carrying bottles of champagne under their arms, and with their hands full of glasses. He knocked, he shouted that it was his saint’s-day and that he was standing champagne. Nana, with a look, consulted the prince. Why, of course! His Highness did not wish to be in anyone’s way, he would be only too delighted! But without waiting for the permission, Fontan entered the room, saying:","And conversation was about to ensue on this topic when noisy voices were heard at the dressing-room door. Bordenave drew back the slide over a grated peephole of the kind used in convents. Fontan was outside with Prulliere and Bosc, and all three had bottles under their arms and their hands full of glasses. He began knocking and shouting out that it was his patron saint's day and that he was standing champagne round. Nana consulted the prince with a glance. Eh! Oh dear, yes! His Highness did not want to be in anyone's way; he would be only too happy! But without waiting for permission Fontan came in, repeating in baby accents:","The conversation was just about to be launched on this topic when loud voices were heard outside the dressing-room door. Bordenave pushed back the little panel covering the grille of the spyhole, the sort you find in convents. It was Fontan, accompanied by Prullière and Bosc, all three with bottles under their arms and glasses in their hands. He was pounding on the door and shouting that it was his name-day and he was treating them to champagne. Nana glanced inquiringly at the prince. Of course His Highness wouldn’t object, he’d be only too glad. But Fontan was already walking in without waiting for anyone’s leave. He was talking baby language:"
"« Non, ne parlez pas de vos Allemands, répétait madame Chantereau. Le chant, c’est la gaieté, c’est la lumière... Avez-vous entendu la Patti dans le Barbier42 ?","""No, don't talk about your Germans,"" repeated Madame Chantereau. Singing is joy, it's light... Have you heard Patti in the Barbier42?","“No, don’t mention your Germans,” repeated Madame Chantereau. “Song is gaiety, is light. Have you heard Pattiac in ’ll Barbiere’?”ad","""No, do not speak of your Germans,"" Mme Chantereau was saying. ""Song is gaiety; song is light. Have you heard Patti in the Barber of Seville?""","‘No, don’t talk to me about your Germans’, Madame Chantereau was insisting. ‘Singing means being lively and cheerful… Have you ever heard Patti* in the Barber?’"
"Elle fut horriblement blessée. Toute la soirée, il la blagua, en l’appelant mademoiselle Mars78. Et plus il tapait sur elle, plus elle tenait bon, goûtant une jouissance amère dans cet héroïsme de sa toquade, qui la rendait très grande et très amoureuse à ses propres yeux. Depuis qu’elle allait avec d’autres pour le nourrir, elle l’aimait davantage, de toute la fatigue et de tous les dégoûts qu’elle rapportait. Il devenait son vice, qu’elle payait, son besoin, dont elle ne pouvait se passer, sous l’aiguillon des gifles. Lui, en voyant la bonne bête, finissait par abuser. Elle lui donnait sur les nerfs, il se prenait d’une haine féroce, au point de ne plus tenir compte de ses intérêts. Lorsque Bosc lui adressait des observations, il criait, exaspéré, sans qu’on sût pourquoi, qu’il se fichait d’elle et de ses bons dîners, qu’il la flanquerait dehors rien que pour faire cadeau de ses sept mille francs à une autre femme. Et ce fut là le dénouement de leur liaison.","She was horribly injured. All evening he joked about her, calling her Mademoiselle Mars. And the more he hit her, the more she held on, tasting a bitter pleasure in this heroism of his infatuation, which made her very tall and very loving in her own eyes. Since she went with others to feed him, she loved him more, with all the fatigue and all the disgust she brought back. He became her vice, which she paid for, her need, which she could not do without, under the sting of the slaps. He, seeing the good beast, ended up abusing it. She got on his nerves, he took on a fierce hatred, to the point of no longer taking her interests into account. When Bosc made comments to her, he shouted, exasperated, without anyone knowing why, that he didn't care about her and her good dinners, that he would throw her out just to give his seven thousand francs a present. another woman. And that was the end of their affair.","Her feelings were dreadfully hurt. All night he chaffed her, calling her Mademoiselle Mars. And the more he ridiculed her, the more she stood up for herself, feeling a strange pleasure in that heroic defence of her whim, which, in her own eyes, made her appear very great and very loving. Ever since she had been consorting with other men, for the purpose of feeding him, she loved him the more, in spite of all the fatigue and the loathing which this existence caused her. He became her vice, for which she paid, and which, beneath the sting of the blows, she could not do without. He, seeing her as loving and obedient as an animal, ended by abusing his power. She irritated his nerves. He became seized with a ferocious hatred to such an extent, that he lost sight altogether of his own interests. Whenever Bosc made an observation on the subject, he exclaimed, exasperated without any one knowing why, that he did not care a curse for her or her good dinners, and that he would turn her out of the place, just for the sake of spending the seven thousand francs on another woman. And that was indeed the end of their intimacy.","She was dreadfully wounded. All that evening he kept chaffing her, calling her Mlle Mars. But the harder he hit the more bravely she suffered, for she derived a certain bitter satisfaction from this heroic devotion of hers, which rendered her very great and very loving in her own eyes. Ever since she had gone with other men in order to supply his wants her love for him had increased, and the fatigues and disgusts encountered outside only added to the flame. He was fast becoming a sort of pet vice for which she paid, a necessity of existence it was impossible to do without, seeing that blows only stimulated her desires. He, on his part, seeing what a good tame thing she had become, ended by abusing his privileges. She was getting on his nerves, and he began to conceive so fierce a loathing for her that he forgot to keep count of his real interests. When Bosc made his customary remarks to him he cried out in exasperation, for which there was no apparent cause, that he had had enough of her and of her good dinners and that he would shortly chuck her out of doors if only for the sake of making another woman a present of his seven thousand francs. Indeed, that was how their liaison ended.","She was deeply offended. For the rest of the evening he pulled her leg, addressing her as Mademoiselle Mars. * And the more he ridiculed her, the more she gritted her teeth, taking a bitter enjoyment in her crazy, heroic infatuation which made her, in her eyes, a very noble woman, capable of great love. Ever since she’d been going with other men in order to provide for Fontan, she loved him all the more because of the disgust and hardships she suffered for his sake. He was her private vice which she couldn’t do without and for which she was prepared to pay the price; his thrashings added zest. Seeing how stupidly good-natured she was, in the end Fontan started to take advantage. She was getting on his nerves and a savage hatred was growing inside him, even blinding him to his own interests. Any comments by Bosc would make him fly into a rage for no apparent reason; he’d shout that he didn’t give a damn for her or her wonderful meals, that he’d kick her out just for the pleasure of offering his seven thousand francs to some other woman. And that was how their relationship eventually broke up."
"À son tour, elle s’interrompit. Elle n’avait pas besoin de penser tout haut. Enfin, elle eut l’air d’entrer dans les vues de Mignon, pour se débarrasser de lui ; et, comme il lui conseillait une soumission auprès de Rose, par exemple une petite visite sur le champ de courses, devant tous, elle répondit qu’elle verrait, qu’elle réfléchirait.","In turn, she paused. She didn't have to think out loud. Finally, she seemed to agree with Mignon's views, to get rid of him; and, as he advised her to submit to Rose, for example a little visit to the racecourse, in front of everyone, she replied that she would see, that she would reflect.","But in her turn she interrupted herself. There was no need for her to think out aloud. At last, she pretended to enter into Mignon’s views, so as to get rid of him; and, as he advised her to give in a bit to Rose—to pay her a little visit, for instance, there, before everyone—she replied that she would see, that she would think about it.","She broke off, in her turn. There was no need for her to think aloud. So in order to be rid of Mignon she looked as though she entered into his view of the case, and when he advised her to give Rose some proof of her submission--to pay her a short visit on the racecourse, for instance, where everybody would see her--she replied that she would see about it, that she would think the matter over.","‘On the contrary . . .’ But this time it was she who broke off; she didn’t need to think out loud. Finally, in order to get rid of him, she seemed to come round to his point of view and when he advised her to show Rose a little deference, for instance by paying her a short visit on the racecourse, which everybody would be able to see , she replied that she’d think about it."
"« Tout de suite, n’est-ce pas ? » dit-elle en se retournant vers Simonne.","""Right away, right? she said, turning to Simonne.","“As soon as possible; now don’t forget,” said she, turning towards Simone.","""Immediately, eh?"" she queried, turning round again to Simonne.","‘So, straight away, right?’ she said, looking back at Simonne."
"14. Le dossier préparatoire de Zola contient une coupure de presse rapportant le menu d’un dîner parisien de 1878, qui est exactement celui du repas de Nana ; plusieurs plats, ici deux, sont offerts au choix, constituant à chaque fois un « service ».","14. Zola's preparatory file contains a press cutting reporting the menu of a Parisian dinner in 1878, which is exactly that of Nana's meal; several dishes, here two, are offered to choose from, each time constituting a “service”.",The “Blonde Venus” was being performed for the thirty-fourth time at the Variety Theatre.,At the Varietes they were giving the thirty-fourth performance of the Blonde Venus.,THE first act of the thirty-fourth performance of The Blonde Venus at the Variétés had just come to an end.
"Ce fut le dernier mot que Fauchery put entendre. Il refermait la porte, après avoir regardé une fois encore la comtesse Sabine. Elle causait posément avec le chef de bureau et semblait s’intéresser à l’entretien de ce gros homme. Décidément, il devait s’être trompé, il n’y avait point de fêlure. C’était dommage.","It was the last word that Fauchery could hear. He was closing the door, after having looked once more at the Countess Sabine. She was talking calmly with the head of the office and seemed to take an interest in the maintenance of this fat man. Decidedly, he must have been mistaken, there was no crack. It was a shame.","These were the last words that Fauchery heard. He closed the door, after looking once more at Countess Sabine. She was calmly conversing with the head of the department, and seemed interested in the talk of the stout man. Most certainly he must have been mistaken, there was no flaw. It was a pity.","It was the last phrase Fauchery was able to catch. He closed the door after casting one more glance in the direction of the Countess Sabine. She was talking sedately with the chief clerk and seemed to be interested in that stout individual's conversation. Assuredly he must have been deceiving himself. There was no ""little rift"" there at all. It was a pity.","This was the last thing Fauchery was able to hear as he closed the door, after taking one last look at the Countess Sabine. She was calmly chatting to the departmental head, and seemed to be interested in the fat man’s comments. No, he must definitely have been mistaken, there was no sign of a flaw. What a pity."
"— Voyons, laissez-la, dit Nana sérieusement. Je ne veux pas qu’on la tourmente, vous le savez bien... Et toi, mon chat, pourquoi te fourres-tu toujours avec eux, puisqu’ils sont si peu raisonnables ? »","""Leave her alone,"" said Nana seriously. I don't want anyone tormenting her, you know that well... And you, my cat, why do you always mess with them, since they are so unreasonable? »","“Come, leave her alone,” said Nana seriously. “You know I won’t have her teased; and you, my deary, why do you always go with them, when you know they are so foolish?”","""Now then, let her be,"" said Nana seriously. ""I won't have her tormented; you know that quite well. And you, my pet, why d'you always go mixing yourself up with them when they've got so little sense?""","‘Oh, do leave her alone’, said Nana seriously. ‘I don’t want you to keep bothering her, you know that … And as for you, my pet, why do you keep on hanging around them when you know they’re so silly?’"
"« Oh ! non, je ne veux pas !... Oh ! venez à moi, mon Dieu ! secourez-moi, faites-moi mourir plutôt !... Oh ! non, pas cet homme, mon Dieu ! c’est fini, prenez-moi, emportez-moi, que je ne voie plus, que je ne sente plus... Oh ! je vous appartiens, mon Dieu ! notre Père qui êtes au ciel57... »",""" Oh ! no, I don't want to! Oh! come to me, my God! help me, make me die rather!... Oh! no, not this man, my God! it's over, take me, carry me away, so that I no longer see, so that I no longer feel... Oh! I belong to you, my God! our Father who art in heaven...""","“Oh, no! I will not! Oh! come to me, my God! help me, or rather let me die! Oh, no! not that man, my God! it is ended—take me, carry me off, that I may no longer see, that I may no longer feel. Oh! I belong to Thee, my God! Our Father which art in Heaven—”","""Oh no, I do not desire it! Oh, come to me, my God! Succor me; nay, let me die sooner! Oh no, not that man, my God! It is over; take me, carry me away, that I may not see, that I may not feel any longer! Oh, I belong to you, my God! Our Father which art in heaven--""","‘No, I refuse! … O God, come down to me, come to my aid, let me die rather than go on living in the way I now do! This is the end, O God, give me a haven, take me away to a place where I shan’t hear or see anything any more. I belong only to Thee, O Lord … Our Father which art in heaven . . .’"
"« Hein ! ça y est ! cria-t-elle. Je t’avais bien dit qu’il t’enlèverait la peau du ventre... Allons, entre, tu seras toujours bien reçue chez moi. »",""" Eh ! that's it ! she cried. I told you he would take the skin off your stomach... Come on in, you'll always be well received at my house. »","“Ah! and so it’s happened, has it?” she exclaimed. “I told you he would even want the skin of your body. Well, come in, you’re always welcome here.”","""It's come to it, eh?"" she cried. ""I certainly told you that he would take the skin off your back one of these days. Well, well, come in; you'll always find a kind welcome here.""","‘Well, that’s that, isn’t it?’ She exclaimed. ‘I told you he’d flay you alive, didn’t I? Come in, dear, you know I’ll never turn you away.’"
"« Mes pralines, dites donc ? »","“My pralines, you say? »","“And my burnt almonds, what about them?”","""I say, where are my burnt almonds?""",‘What about my sugar almonds?’
"« Alors, disait-elle, comme il m’assommait, je lui ai montré la porte... Et voilà deux jours qu’il boude. »","""So,"" she said, ""as he was knocking me out, I showed him the door... And he's been sulking for two days."" »","“So,” she was saying, “as he was becoming quite unbearable I showed him the door; and for the last two days he hasn’t been near me.","""Well then,"" she was saying, ""as he bored me to death, I showed him the door. And now it's two days that he's been sulking.""","‘So’, she was saying, ‘as he was getting on my nerves, I showed him the door … And he’s been sulking for the last two days.’"
"Simonne avait fait un pas trop vite, son pied venait de porter. Il la bouscula. Elle, sans cesser de sourire, baissant son joli visage comme une bête qui a peur d’être battue, le soutenait de toutes ses forces de petite blonde potelée. D’ailleurs, au milieu des exclamations, on s’empressait. Nana et Rose Mignon roulaient un fauteuil, dans lequel Bordenave se laissa aller, pendant que les autres femmes lui glissaient un second fauteuil sous la jambe. Et toutes les actrices qui étaient là l’embrassèrent, naturellement. Il grognait, il soupirait.","Simonne had taken a step too quickly, her foot had just worn off. He shoved her. She, without ceasing to smile, lowering her pretty face like an animal afraid of being beaten, supported him with all her chubby little blonde strength. Moreover, in the midst of the exclamations, people hurried. Nana and Rose Mignon rolled up an armchair, in which Bordenave let himself go, while the other women slipped a second armchair under his leg. And all the actresses who were there kissed her, of course. He growled, he sighed.","Simone had made a step rather too quickly, and his foot had touched the ground. He abused and shook her. She, without ceasing her smile, held down her pretty face like an animal that is afraid of being beaten, supporting him with all the strength of a plump little blonde. However, in the midst of his exclamation, the others hastened to assist him. Nana and Rose Mignon wheeled forward an arm-chair, into which Bordenave allowed himself to be placed, whilst the other women slipped another chair beneath his injured leg; and all the actresses, who were there, kissed him as a matter of course. He groaned, he sighed.","Simonne had taken a step too quickly forward, and his foot had just felt his full weight. He gave her a rough push, but she, still smiling away and ducking her pretty head as some animal might that is afraid of a beating, held him up with all the strength a little plump blonde can command. Amid all these exclamations there was a rush to his assistance. Nana and Rose Mignon rolled up an armchair, into which Bordenave let himself sink, while the other women slid a second one under his leg. And with that all the actresses present kissed him as a matter of course. He kept grumbling and gasping.","Simonne had stepped forward too fast and he’d been obliged to put some weight on to his foot. He jolted against her and she cringed like a dog expecting to be beaten, though still smiling and supporting him as well as she could. In any case everybody was eagerly rallying round, with loud exclamations. Nana and Rose brought up an armchair into which Bordenave collapsed, while other women slipped a second armchair under his leg. And of course all the actresses kissed him. He was grumbling and sighing:"
"« Qu’as-tu, chéri ?... Tes yeux crèvent de larmes, je le vois bien... Allons, parle, tu es venu pour me dire quelque chose.","“What is the matter, darling?... Your eyes are bursting with tears, I can see it... Come on, speak, you have come to tell me something.","“What’s the matter, darling? Your eyes are full of tears, I can see them. Come, speak; you have called to tell me something.”","""What's the matter with you, darling? The tears are ready to burst from your eyes--I can see that quite well. Well now, speak out; you've come to tell me something.""","‘What’s the matter, darling? … You’ve got tears in your eyes. Come on, out with it, you’ve got something you want to tell me.’"
12. Épreuve pour laquelle les propriétaires de chevaux devaient inscrire les produits de leur élevage dès la naissance.,12. Event for which horse owners had to enter the products of their breeding from birth.,CHAPTER XII,CHAPTER XII,Chapter 12
XIII,XIII,CHAPTER XIII,CHAPTER XIII,Chapter 13
— Vingt louis.,— Twenty louis.,“Twenty louis.”,"""Twenty louis.""",‘Four hundred.’
"15. voir p. 63, note 1.","15. see p. 63, footnote 1.",CHAPTER XII,CHAPTER XII,Chapter 12
"« Mon petit chat, si nous prenions le café ici ? dit Bordenave. On est très bien. »","“My little cat, how about we have coffee here? said Bordenave. We are very well. »","“My little duck, suppose we have our coffee here,” said Bordenave. “We are all very comfortable.”","""What do you say to our taking coffee in here, duckie?"" said Bordenave. ""We're very comfortable.""","‘How about taking coffee here, my little chickabiddy?’ asked Bordenave. ‘We’re very cosy.’"
"Toutes regardaient le lit du coin de l’œil, sans bouger. Pourtant, elles s’apprêtaient, elles donnaient de légères tapes sur leurs jupes. À la fenêtre, Lucy s’était accoudée de nouveau, toute seule. Une tristesse peu à peu la serrait à la gorge, comme si une mélancolie profonde eût monté de cette foule hurlante. Des torches passaient encore, secouant des flammèches ; au loin, les bandes moutonnaient, allongées dans les ténèbres, pareilles à des troupeaux menés de nuit à l’abattoir ; et ce vertige, ces masses confuses, roulées par le flot, exhalaient une terreur, une grande pitié de massacres futurs. Ils s’étourdissaient, les cris se brisaient dans l’ivresse de leur fièvre se ruant à l’inconnu, là-bas, derrière le mur noir de l’horizon.","They all looked at the bed out of the corner of their eyes, without moving. However, they were getting ready, they gave light pats on their skirts. At the window, Lucy was leaning on her elbow again, all by herself. Gradually a sadness gripped her throat, as if a deep melancholy had risen from this howling crowd. Torches were still passing, shaking sparks; in the distance, the bands flocked, stretched out in the darkness, like herds led by night to the slaughterhouse; and this vertigo, these confused masses, rolled by the waves, exhaled a terror, a great pity for future massacres. They were dazed, the cries broke in the intoxication of their fever rushing to the unknown, over there, behind the black wall of the horizon.","They all glanced at the bed, without stirring. Yet they were getting ready to leave, they gently smoothed down their skirts. At the window Lucy was again leaning out, but alone. A sadness brought a lump to her throat, as though a profound melancholy arose from that yelling mob beneath. Torches continued to pass, casting flakes of fire around; in the distance the various bands, huddled together in the darkness, looked like flocks of sheep driven at night-time to the slaughter-house; and all that giddiness, those confused masses surging like the ocean, exhaled a terror, a great pity for coming massacres. They banished dull care, their shouts burst out in the intoxication of their fever rushing against the unknown, far away in the distance, behind the dark boundary of the horizon.","They all looked at the bed out of the corners of their eyes, but they did not budge an inch. Nevertheless, they began getting ready and gave their skirts various little pats. Lucy was again leaning out of window. She was alone now, and a sorrowful feeling began little by little to overpower her, as though an intense wave of melancholy had mounted up from the howling mob. Torches still kept passing, shaking out clouds of sparks, and far away in the distance the various bands stretched into the shadows, surging unquietly to and fro like flocks being driven to the slaughterhouse at night. A dizzy feeling emanated from these confused masses as the human flood rolled them along--a dizzy feeling, a sense of terror and all the pity of the massacres to come. The people were going wild; their voices broke; they were drunk with a fever of excitement which sent them rushing toward the unknown ""out there"" beyond the dark wall of the horizon.","They all looked sideways at the bed but made no move to go, though giving their skirts little taps in preparation for their departure. Lucy was again leaning with her elbows on the window-sill, away from the others. A lump was slowly forming in her throat, as if the yelling crowd outside was itself making her miserable. Torches were still being carried past, throwing out sparks; in the distance, the groups of people were rippling in the gloom like long flocks of sheep being led by night to the slaughter, and this confused, whirling mass of people streaming by created a feeling of terror and immense pity for the massacres to come. They were bewildered, their voices cracking in the frenzy of their intoxication as they hurtled towards their unknown fate beyond the dark wall of the horizon."
"Peu à peu, cependant, les conversations tombaient, mollement, avec des reprises de voix grasses. Et, au milieu de ce murmure pâmé, de ces soupirs mourants, l’orchestre éclatait en petites notes vives, une valse dont le rythme canaille avait le rire d’une polissonnerie. Le public, chatouillé, souriait déjà. Mais la claque34, aux premiers rangs du parterre35, tapa furieusement des mains. Le rideau se levait.","Gradually, however, the conversations died down, sluggishly, with resumptions of greasy voices. And, in the midst of this swooning murmur, these dying sighs, the orchestra broke out in lively little notes, a waltz whose rascal rhythm had the laughter of a prank. The public, tickled, was already smiling. But the crowd34, in the front rows of the floor,35 clapped their hands furiously. The curtain was rising.","By degrees, however, the noise subsided, with an occasional swell from time to time. And in the midst of this faint murmur, of these expiring whispers, the orchestra burst forth in the gay little notes of a waltz, the saucy rhythm of which suggested the laugh raised by some over-free piece of buffoonery. The audience, fairly tickled, already began to smile; but the claque, seated in the front row of the pit, commenced to applaud vociferously. The curtain rose.","Little by little, however, the buzz of talk dwindled softly down among occasional fresh outbursts of rough speech. And amid this swooning murmur, these perishing sighs of sound, the orchestra struck up the small, lively notes of a waltz with a vagabond rhythm bubbling with roguish laughter. The public were titillated; they were already on the grin. But the gang of clappers in the foremost rows of the pit applauded furiously. The curtain rose.","Gradually, apart from the odd raucous outburst, the talking gently died down, and in the middle of this muffled murmur, as the noise subsided to a whisper, the orchestra burst into a lively sort of jig, a waltz with a rhythm as vulgar as a dirty laugh. The audience, titillated, started to smile, while the claque in the pit-stalls broke into wild applause. The curtain was going up."
"« Très bien ! conclut-elle. Je m’en doutais. Ah ! ce pauvre chien !... Tu connais ma tante Lerat ? Quand elle viendra, fais-toi conter l’histoire du fruitier qui est en face de chez elle... Imagine-toi que ce fruitier... Cré nom ! que ce feu est chaud. Il faut que je me tourne. Je vais me cuire le côté gauche maintenant. »",""" Very well ! she concludes. I suspected it. Ah! that poor dog! Do you know my aunt Lerat? When she comes, have someone tell you the story of the fruit tree opposite her house... Imagine that this fruit tree... Cré nom! this fire is hot. I must turn. I'm going to cook my left side now. »","“Very well!” concluded she, “I thought as much. Ah! poor fellow! You know my aunt, Madame Lerat? Next time she comes get her to tell you the story of the green-grocer who lives in her street. Just fancy, the green-grocer-Drat it! the fire is hot; I must turn round again. I’ll cook my left side this time.”","""Very well then,"" she concluded. ""I suspected as much! Oh, the poor pet. Do you know my aunt Lerat? When she comes get her to tell you the story about the fruiterer who lives opposite her. Just fancy that man-- Damn it, how hot this fire is! I must turn round. I'm going to roast my left side now.""","‘Ah!’ she exclaimed, ‘I thought so. Oh, you poor pet! … You know my Aunty Lerat? Next time you meet her, get her to tell you about the greengrocer who lives opposite her … Can you believe it, this greengrocer … Hell, this fire’s hot, I’ve got to turn round. I’ll toast my left side …’"
"« Encore un petit quart d’heure... Vous voyez là-bas cette église, derrière les arbres... »","""Another quarter of an hour... You see that church over there, behind the trees...""",“In about a quarter of an hour.,"""We've not got a quarter of an hour more to go. You see that church behind the trees down there?""","‘Only a quarter of an hour longer. Can you see that church over there, behind the trees? …’"
"Mais elle s’emporta de nouveau. Le monde pouvait attendre. Tout à l’heure, quand elle ne serait plus en affaire. Et comme sa tante avançait la main vers l’argent :","But she got angry again. The world could wait. Later, when she was no longer in business. And as her aunt reached for the money:","But she again flew into a passion. The people could wait. She would attend to them by-and-by, when she had settled what she was about. Then, as her aunt put out her hand to take the money, “Oh! no, not all,” said she.",But Nana grew excited again. The company might wait: she'd go to them all in good time when she'd finished. And as her aunt began putting her hand out for the money:,"Nana flared up again: those people could wait! In a minute, when she’d finished what she wanted to do. And as her aunt was holding her hand out for the money:"
"Les larmes la suffoquaient. Il l’interrompit par des baisers, en répétant :","The tears choked her. He interrupted her with kisses, repeating:","Her sobs were choking her. He interrupted her with kisses, saying,","Tears choked her utterance, and he intervened with kisses and said:",. .’ Her tears were choking her. He cut her short with kisses but still insisted:
"5. Voir p. 50, note 2.","5. See p. 50, footnote 2.",called La Faloise to him from the hall.,"""Tomorrow, at Nana's.""",la Faloise called up from the hall.
"21. Jeu de mots sur la « maison » des princes, désignant les nobles attachés à leur suite.","21. A pun on the “house” of princes, designating the nobles attached to their retinue.",Twelve o’clock struck.,Twelve struck.,Chapter 11
