Source,GoogleTranslate,human1,human2,human3
"« Si monsieur voulait avoir la bonté d’écarter les jambes, monsieur conserverait mieux son équilibre. »","“If sir would be kind enough to spread his legs, sir would keep his balance better. »","‘If monsieur would be so good as to spread his weight more, monsieur would maintain his equilibrium better.’","“If, sir, you would have the kindness to take wider steps, you would preserve your equilibrium better.”","“If master's legs would kindly adopt a wider stance, master will keep his balance.”"
"Alors j’en vins à me demander si cet étrange personnage était à bord. Depuis cette nuit pendant laquelle le canot avait quitté le Nautilus pour un service mystérieux, mes idées s’étaient, en ce qui le concerne, légèrement modifiées. Je pensais, bien qu’il eût pu dire, que le capitaine Nemo devait avoir conservé avec la terre quelques relations d’une certaine espèce. Ne quittait-il jamais le Nautilus ? Des semaines entières s’étaient souvent écoulées sans que je l’eusse rencontré. Que faisait-il pendant ce temps, et alors que je le croyais en proie à des accès de misanthropie, n’accomplissait-il pas au loin quelque acte secret dont la nature m’échappait jusqu’ici ?","So I came to wonder if this strange character was on board. Since that night when the lifeboat had left the Nautilus on some mysterious service, my ideas about him had changed slightly. I thought, though he might have said, that Captain Nemo must have retained some kind of connection with the land. Did he ever leave the Nautilus? Whole weeks had often passed without my having met him. What was he doing during this time, and while I believed him to be a prey to fits of misanthropy, was he not accomplishing some secret act in the distance, the nature of which escaped me so far?","I wondered if this strange character was even still on board. Since that night when the dinghy had left the Nautilus on a mysterious errand, my ideas about him had changed a little. I believed that whatever Captain Nemo said, he must maintain relations of some sort with dry land. Did he ever leave the Nautilus? Entire weeks had often gone by without my seeing him at all. What did he do during this time? Whilst I had believed him to be in the grip of spells of misanthropy, could he not have been far away carrying out some secret mission of which I had no inkling?",No sound reached my ear. I felt an unbearable uneasiness.,"Then I began to wonder if this strange individual was actually on board. Since that night when the skiff had left the Nautilus on some secret errand, my ideas about him had subtly changed. In spite of everything I thought Captain Nemo must have kept up some sort of relationship with the shore. Did he ever leave the Nautilus? Whole weeks had often gone by without my seeing him. What was he doing at those times? On the occasions when I'd thought he was in seclusion due to his basic distrust of humanity, was he instead far away from the ship, involved in some secret activity whose nature still eluded me?"
"— Ou par-dessous, monsieur Aronnax.","""Or below, Monsieur Aronnax.""","‘Or under, Dr Aronnax.’","“Or beneath it, M. Aronnax.”","“Or under it, Professor Aronnax.”"
"— Un coup de canon », répondit Ned Land.","""A cannon shot,"" answered Ned Land.","‘A cannon being fired,’ Ned replied.","“It was a gunshot,” replied Ned Land.","“A cannon going off,” Ned Land replied."
"— Comme fera monsieur, je ferai, répondit Conseil.","""As Monsieur will do, I will do,"" Conseil answered.","‘Wherever monsieur goes, so will I.’",But we will go whether,"“What master does, I'll do,” Conseil replied."
"— Je vous écoute, capitaine, dis-je, ne sachant où mon interlocuteur voulait en venir, et me demandant si cet incident se rapportait à nos projets de fuite.","'I'm listening, Captain,' I said, not knowing where my interlocutor was coming from, and wondering if this incident related to our escape plans.","‘I am listening, captain,’ I said, not knowing quite where my interlocutor was heading, and wondering whether this incident had any connection with our ideas of escape.","“I listen, captain,” said I, not knowing what my interlocutor was driving at, and asking myself if this incident was bearing on our projected flight.","“I'm all ears, captain,” I said, not certain what my conversation partner was driving at and wondering if this incident related to our escape plans."
"En prolongeant à quelques encablures seulement les accores de l’île Clermont-Tonnerre, j’admirai l’ouvrage gigantesque, accompli par ces travailleurs microscopiques. Ces murailles étaient spécialement l’œuvre des madréporaires désignés par les noms de millepores, de porites, d’astrées et de méandrines. Ces polypes se développent particulièrement dans les couches agitées de la surface de la mer, et par conséquent, c’est par leur partie supérieure qu’ils commencent ces substructions, lesquelles s’enfoncent peu à peu avec les débris de sécrétions qui les supportent. Telle est, du moins, la théorie de M. Darwin, qui explique ainsi la formation des atolls – théorie supérieure, selon moi, à celle qui donne pour base aux travaux madréporiques des sommets de montagnes ou de volcans, immergés à quelques pieds au-dessous du niveau de la mer.","By extending just a few cable lengths from the edges of Clermont-Tonnerre Island, I admired the gigantic work accomplished by these microscopic workers. These walls were especially the work of the madreporaries designated by the names of millepores, porites, astrées and méandrines. These polyps develop particularly in the agitated layers of the surface of the sea, and consequently, it is by their upper part that they begin these substructures, which sink little by little with the debris of secretions which support them. Such, at least, is the theory of Mr. Darwin, who thus explains the formation of the atolls—a superior theory, in my opinion, to that which gives as a basis for madreporic works the summits of mountains or volcanoes, immersed a few feet above below sea level.","While we worked our way along the shores of Reao at a distance of only a few cables, I admired the gigantic task completed by these microscopic workers. The walls were mainly the work of the madrepores known as millepores, porites, astrea, and meandrines. These polyps develop particularly in the rough waters near the surface, and consequently they start their foundations at the top, which then gradually sink down together with the remains of the secretions holding them together. Such at least is the theory of Mr Darwin,* who explains in this way the formation of atolls — a better theory, in my view, than positing that the madrepores build on the summits of volcanoes or mountains submerged a few feet below sea level.","Some cable-lengths off the shores of the island of Clermont , I admired the gigantic work accomplished by these microscopical workers. These walls are especially the work of those madrepores known as milleporas, porites, and astræas, These polypi are found particularly in the rough beds of the sea, near the surface; and consequently it is from the upper part that they begin their operations in which they bury themselves by degrees with the debris of the secretions that support them. Such is, at least, Darwin’s theory, who thus explains the formation of the atolls,30 a superior theory (to my mind) to that given of the foundation of the madreporical works, summits of mountains or volcanoes, that are submerged some feet below the level of the sea.","While cruising about a quarter of a mile from the underpinnings of Reao Island, I marveled at the gigantic piece of work accomplished by these microscopic laborers. These walls were the express achievements of madrepores going by the names fire coral, finger coral, star coral, and cauliflower coral. These polyps grow exclusively in the agitated strata at the surface of the sea, and so it's in the upper reaches that they start these support structures, which gradually sink along with the secreted rubble binding them. At least that's the theory of Mr. Charles Darwin, who explains the formation of atolls in this manner—a theory superior, in my view, to the one that says these madreporic edifices sit on volcanoes or mountain peaks submerged a few feet below sea level."
"Deux mois plus tôt, nous aurions joui sous cette latitude d’un jour perpétuel ; mais déjà la nuit se faisait pendant trois ou quatre heures, et plus tard, elle devait jeter six mois d’ombre sur ces régions circumpolaires.","Two months earlier, we would have enjoyed in this latitude a perpetual day; but it was already dark for three or four hours, and later it was to cast six months of shadow over these circumpolar regions.","Two months earlier we would have enjoyed permanent daylight at this latitude, but three- or four-hour nights were already falling, and later six months of shadow would be thrown over these circumpolar regions.","Two months earlier we should have had perpetual daylight in these latitudes; but already we had three or four hours night, and by and by there would be six months of darkness in these circumpolar regions.",Two months earlier we would have enjoyed unbroken daylight in this latitude; but night already fell for three or four hours and later it would cast six months of darkness over these circumpolar regions.
"« Enfin, demanda Conseil, il ne vous manque plus rien, ami Ned ?","“Anyway,” Conseil asked, “are you missing anything, friend Ned?","‘So now you have everything you wish, Ned, my friend?’",“What time is it now?” asked the Canadian.,"“So,” Conseil asked, “you have everything you need, Ned my friend?” “Humph!”"
"« Misérable, s’écria le capitaine, veux-tu donc que je te cloue sur l’éperon du Nautilus avant qu’il ne se précipite contre ce navire ! »","""Wretch,"" cried the captain, ""do you want me to nail you to the Nautilus's spur before it rushes against that ship!"" »",‘Wretch!’ exclaimed the captain. ‘Do you want me to nail your miserable carcass to the ram of the Nautilus when it is launched at that ship!’,“Fool!” exclaimed the captain. “Do you wish to be pierced by the spur of the Nautilus before it is hurled at this vessel?”,“Scum!” the captain exclaimed. “Do you want to be nailed to the Nautilus's spur before it charges that ship?”
Mon premier soin fut de chercher des yeux la frégate. L’équipage s’était-il aperçu de ma disparition ? L’Abraham-Lincoln avait-il viré de bord ? Le commandant Farragut mettait-il une embarcation à la mer ? Devais-je espérer d’être sauvé ?,My first care was to look for the frigate. Had the crew noticed my disappearance? Had the Abraham-Lincoln turned around? Was Commander Farragut launching a boat? Should I hope to be saved?,My first concern was to locate the frigate. Had the crew noticed my disappearance? Had the Abraham Lincoln put about? Was Captain Farragut launching a boat? Could I hope to be rescued?,My first care was to look for the frigate. Had the crew seen me disappear? Had the Abraham Lincoln veered round? Would the captain put out a boat? Might I hope to be saved?,My first concern was to look for the frigate. Did the crew see me go overboard? Was the Abraham Lincoln tacking about? Would Commander Farragut put a longboat to sea? Had I any hope of being rescued?
Quel était ce navire ? Pourquoi le Nautilus venait-il visiter sa tombe ? N’était-ce donc pas un naufrage qui avait entraîné ce bâtiment sous les eaux ?,What was this ship? Why did the Nautilus come to visit his tomb? Wasn't it a shipwreck that had dragged this building under water?,What was this ship? Why had the Nautilus come to visit its tomb? Was it not some shipwreck that had sunk the vessel?,What was this vessel? Why did the Nautilus visit its tomb? Could it have been aught but a shipwreck which had drawn it under the water?,What ship was this? Why had the Nautilus come to visit its grave? Had it been something other than a maritime accident that had sent this craft to the bottom?
"Le lendemain, 31 juin, le Nautilus conserva les mêmes allures. Il était évident qu’il cherchait à reconnaître un point précis de l’Océan. Le capitaine Nemo vint prendre la hauteur du soleil, ainsi qu’il avait fait la veille. La mer était belle, le ciel pur. A huit milles dans l’est, un grand navire à vapeur se dessinait sur la ligne de l’horizon. Aucun pavillon ne battait à sa corne, et je ne pus reconnaître sa nationalité.","The next day, June 31, the Nautilus kept the same paces. It was obvious that he was trying to recognize a precise point of the ocean. Captain Nemo came to take the height of the sun, as he had done the day before. The sea was beautiful, the sky pure. Eight miles to the east a large steamship loomed on the horizon line. No flag flew at her horn, and I could not recognize her nationality.","* The following day, 1 June, the Nautilus performed the same manoeuvres. It was clear that it was trying to identify a precise point in the ocean. As on the day before, Captain Nemo came to take the height of the sun. The sea was fine, the sky pure. Eight miles to the east, a large steam-driven ship stood out on the line of the horizon. No flag was visible on its gaff and I could not identify its nationality.","The next day, the 1st of June, the Nautilus continued the same process. It was evidently seeking some particular spot in the ocean. Captain Nemo took the sun’s altitude as he had done the day before. The sea was beautiful, the sky clear. About eight miles to the east, a large steamvessel could be discerned on the horizon. No flag fluttered from its mast, and I could not discover its nationality.","The next day, June 1, the Nautilus kept to the same tack. Obviously it was trying to locate some exact spot in the ocean. Just as on the day before, Captain Nemo came to take the altitude of the sun. The sea was smooth, the sky clear. Eight miles to the east, a big steamship was visible on the horizon line. No flag was flyingfrom the gaff of its fore-and-aft sail, and I couldn't tell its nationality."
"— Précisément. Ces mines s’étendent sous les flots comme les houillères de Newcastle. C’est ici que, revêtus du scaphandre, le pic et la pioche à la main, mes hommes vont extraire cette houille, que je n’ai pas même demandée aux mines de la terre. Lorsque je brûle ce combustible pour la fabrication du sodium, la fumée qui s’échappe par le cratère de cette montagne lui donne encore l’apparence d’un volcan en activité.","- Precisely. These mines extend under the waves like the collieries of Newcastle. It is here that, clad in diving suits, pickaxe and pickaxe in hand, my men will extract this coal, which I did not even ask for from the mines of the earth. When I burn this fuel for the manufacture of sodium, the smoke that escapes from the crater of this mountain still gives it the appearance of an active volcano.","‘Precisely. The mine extends under the waves like those of Newcastle. * Dressed in their diving suits, pick and pickaxe in hand, my men descend here to extract the coal, with the result that I do not require any from the mines on land. When I burn it to manufacture sodium, the smoke escaping from the crater gives the mountain the appearance of an active volcano.’","“Exactly so. These mines extend under the waves like the mines of Newcastle. Here, in their diving-dresses, pickaxe and shovel in hand, my men extract the coal, which I do not even ask from the mines of the earth. When I burn this combustible for the manufacture of sodium, the smoke, escaping from the crater of the mountain, gives it the appearance of a still active volcano.”","“Exactly. These mines reach under the waves like the coalfields in Newcastle. Dressed in diving suits, pick and mattock in hand, my men go out and dig up this fossil fuel, which means I don't need a single mine on land. When I burn this combustible to produce sodium, the smoke escaping from the crater makes this mountain look like a volcano that's still active.”"
"Il fallait, en effet, battre en retraite, car une vingtaine de naturels, armés d’arcs et de frondes, apparaissaient sur la lisière d’un taillis, qui masquait l’horizon de droite, à cent pas à peine.","It was necessary, in fact, to beat a retreat, for a score of natives, armed with bows and slings, appeared on the edge of a copse, which hid the horizon on the right, barely a hundred paces away.","It was indeed necessary to beat a retreat, since about twenty natives armed with bows and slings appeared on the edge of a thicket blocking the horizon less than a hundred paces to the right.","It was indeed necessary to beat a retreat, for about twenty natives, armed with bows and slings, appeared on the skirts of a copse that masked the horizon to the right, hardly a hundred steps from us.","It was definitely necessary to beat a retreat, because some twenty natives armed with bows and slings had appeared barely a hundred steps away, on the outskirts of a thicket covering the horizon to our right."
"Ned Land se rendit à son poste. Les feux furent plus activement poussés ; l’hélice donna quarante-trois tours à la minute, et la vapeur fusa par les soupapes. Le loch jeté, on constata que l’Abraham-Lincoln marchait à raison de dix-huit milles cinq dixièmes à l’heure.","Ned Land went to his post. The fires were more actively pushed; the propeller made forty-three revolutions a minute, and steam gushed out of the valves. The log cast, the Abraham Lincoln was found to be making eighteen miles five-tenths an hour.","Ned Land took up his position. The furnaces were stoked, the propeller turned at 43 revolutions a minute, and the steam roared through the valves. The log was heaved, and showed the frigate’s speed to be 18½ knots.","Ned Land went to his post. The fires were increased, the screw revolved forty-three times a minute, and the steam poured out of the valves. We heaved the log, and calculated that the Abraham Lincoln was going at the rate of 18½ miles an hour.13","Ned Land made his way to his post. The stokers prodded the furnaces more energetically; the propeller did forty-three revolutions per minute, and steam burst from the valves. Heaving the log, we saw that the Abraham Lincoln was going at the rate of 18.5 miles per hour."
"En rasant les pentes de ces roches perdues sous les eaux, j’apercevais encore quelques coquilles, des serpuls, des spinorbis vivantes, et certains échantillons d’astéries.","Skimming the slopes of these rocks lost under the water, I still saw a few shells, serpuls, living spinorbis, and some samples of starfish.","Skimming over the slopes of these rocks lost under the waters, I noticed a few remaining shells, together with some serpula and living spirorbises, plus a few starfish.","In skirting the declivity of these rocks, lost under the water, I still saw some shells, some serpulæ and spinorbes, still living, and some specimens of asteriads.","While grazing those rocky slopes lost under the waters, I still spotted a few sea-shells, tube-dwelling worms from the genus Serpula, lively worms with coiled shells from the genus Spirorbis, and some specimens of starfish."
— Par-dessous ! » m’écriai-je.,"""Below!"" I exclaimed.",‘Under!’,“Under it!”,“Under it!” I exclaimed.
"Il fut donc décidé que notre seule chance de salut étant d’être recueillis par les embarcations de l’Abraham-Lincoln, nous devions nous organiser de manière a les attendre le plus longtemps possible. Je résolus alors de diviser nos forces afin de ne pas les épuiser simultanément, et voici ce qui fut convenu : pendant que l’un de nous, étendu sur le dos, se tiendrait, immobile, les bras croisés, les jambes allongées, l’autre nagerait et le pousserait en avant. Ce rôle de remorqueur ne devait pas durer plus de dix minutes, et nous relayant ainsi, nous pouvions surnager pendant quelques heures, et peut-être jusqu’au lever du jour.","It was therefore decided that our only chance of salvation being to be picked up by the boats of the Abraham-Lincoln, we had to organize ourselves in such a way as to wait for them as long as possible. I then resolved to divide our forces so as not to exhaust them simultaneously, and this was what was agreed: while one of us, lying on his back, would stand, motionless, arms crossed, legs stretched out, another would swim and push him forward. This role of tug should not last more than ten minutes, and thus taking turns, we could float for a few hours, and perhaps until daybreak.","It was thus concluded that our only chance of being saved constituted being rescued by the frigate’s dinghies and that we needed to arrange matters so as to wait for them as long as possible. I decided that we should divide our energies in order not to exhaust us both; and this was how we managed it. While one lay motionless on his back, with arms folded and legs extended, the other would swim and push him along. The role of tugboat was to last for only ten minutes, and by taking it in turn, we might be able to swim for several hours, possibly even until dawn.","We then decided that, as our only chance of safety was being picked up by the Abraham Lincoln’s boats, we ought to manage so as to wait for them as long as possible. I resolved then to husband our strength, so that both should not be exhausted at the same time; and this is how we managed: while one of us lay on our back, quite still, with arms crossed, and legs stretched out, the other would swim and push the other on in front. This towing business did not last more than ten minutes each; and relieving each other thus, we could swim on for some hours, perhaps till daybreak.","We concluded that our only chance of being rescued was to be picked up by the Abraham Lincoln's longboats, so we had to take steps to wait for them as long as we could. Consequently I decided to divide our energies so we wouldn't both get tired at the same time, and this was the arrangement: while one of us lay on his back, staying motionless with arms folded and legs outstretched, the other would swim and propel his partner forward. This towing role was to last no longer than ten minutes, and by relieving each other in this way, we could stay afloat for some hours, maybe even till daybreak."
"A neuf heures moins quelques minutes, je collai mon oreille près de la porte du capitaine. Nul bruit. Je quittai ma chambre, et je revins au salon qui était plongé dans une demi-obscurité, mais désert.","At a few minutes to nine, I put my ear to the captain's door. No noise. I left my room and returned to the living room, which was plunged into semi-darkness, but deserted.","At a few minutes to nine, I put my ear against the captain’s door. No sound. I left my room and went back to the salon: it was deserted and plunged into semi-darkness.","At a few minutes to nine, I put my ear to the captain’s door. No noise. I left my room and returned to the saloon, which was half in obscurity, but deserted.","A few minutes before nine o'clock, I glued my ear to the captain's door. Not a sound. I left my stateroom and went back to the lounge, which was empty and plunged in near darkness."
Vanikoro,Vanikoro,Vanikoro,Vanikoro,VANIKORO
"— Oui, répondis-je, et vous aurez raison ! »","- Yes, I replied, and you will be right! »","‘Good on you, you’re right!’","“Yes,” answered I; “and you will be quite right to do it.”","“Right,” I replied, “and nobody will blame you!”"
"— Oui, Ned.","“Yes, Ned.","‘Yes, Ned.’","“Yes, Ned.”","“Yes, Ned.”"
"« L’argonaute est libre de quitter sa coquille, dis-je à Conseil, mais il ne la quitte jamais.","""The argonaut is free to leave his shell,"" I told Conseil, ""but he never leaves it.","‘Although the argonaut is free to leave its shell,’ I said to Conseil, ‘it never does.’ *",It bears the creature which secretes it without its adhering to it.,"“The argonaut is free to leave its shell,” I told Conseil, “but it never actually does.”"
"— Alors, répondit Conseil, nous avons le temps d’achever notre voyage, si toutefois Ned Land ne s’en mêle pas ! »","""Then,"" Conseil replied, ""we have time to complete our journey, if Ned Land does not interfere!"" »","‘Well then, we still have time to finish our voyage, provided, that is, Ned does not meddle with things!’","“Then,” said Conseil, “we shall have time to finish our journey, that is, if Ned Land does not interfere with it.”","“Then we have ample time to finish our voyage,” Conseil replied, “if Ned Land doesn't botch things!”"
Ned Land,Nedland,Ned Land,Ned Land,NED LAND
— Venez. »,- Come. »,‘Please come this way.’,“Come then.”,“Come along.”
"Le capitaine Nemo résolut d’aller chercher le fond océanique par une diagonale suffisamment allongée, au moyen de ses plans latéraux qui furent placés sous un angle de quarante-cinq degrés avec les lignes d’eau du Nautilus. Puis, l’hélice fut portée à son maximum de vitesse, et sa quadruple branche battit les flots avec une indescriptible violence.","Captain Nemo resolved to seek the ocean floor by a sufficiently elongated diagonal, by means of his lateral planes which were placed at an angle of forty-five degrees with the water lines of the Nautilus. Then the propeller was carried to its maximum speed, and its quadruple branch beat the waves with indescribable violence.","Captain Nemo decided to head for the ocean floor by following a sufficiently oblique path, using his lateral planes placed at an angle of 45° to the Nautilus’s waterline. The propeller was also set at maximum speed, and its four blades soon began to thrash the water with indescribable violence.","Captain Nemo intended seeking the bottom of the ocean by a diagonal sufficiently lengthened by means of lateral planes, placed at an angle of forty-five degrees with the water-line of the Nautilus. Then the screw set to work at its maximum speed, its four blades beating the waves with indescribable force.","Captain Nemo decided to search for the ocean floor by diving on an appropriately gradual diagonal with the help of his side fins, which he set at a 45° angle to the Nautilus's waterline. Then he brought the propeller to its maximum speed, and its four blades churned the waves with indescribable force."
"Là s’arrêtait le travail de Conseil. Le temps lui avait manqué pour compléter la classe des crustacés par l’examen des stomapodes, des amphipodes, des homopodes, des isopodes, des trilobites, des branchiapodes, des ostracodes et des entomostracées. Et pour terminer l’étude des articulés marins, il aurait dû citer la classe des cyrrhopodes qui renferme les cyclopes, les argules, et la classe des annélides qu’il n’eût pas manqué de diviser en tubicoles et en dorsibranches. Mais le Nautilus, ayant dépassé le haut-fond du détroit de Libye, reprit dans les eaux plus profondes sa vitesse accoutumée. Dès lors plus de mollusques, plus d’articulés, plus de zoophytes. A peine quelques gros poissons qui passaient comme des ombres.","There the work of the Council stopped. The time had failed him to complete the class of crustaceans by examining the stomapods, amphipods, homopods, isopods, trilobites, branchiapods, ostracods and entomostraceans. And to complete the study of the marine articulates, he should have mentioned the class of cyrrhopods which includes the cyclopes, the argules, and the class of annelids which he would not have failed to divide into tubicoles and dorsibranchs. But the Nautilus, having passed the shoal of the Libyan Strait, resumed its accustomed speed in the deeper waters. From then on, no more molluscs, no more articulates, no more zoophytes. Barely a few large fish passing like shadows.","Here, however, the work of Conseil stopped. There had been no time to conclude the class of shellfish by examining the Stomapoda, the Amphipoda, the homopods, the isopods, the Trilobita, the Branchiopoda, the Ostracoda, and the Entomostraca. Also, to end the study of the marine articulates properly, he should have cited the class of cirropods which contains the cyclops, and the arguluses, as well as the class of annelids that he would automatically have divided into the tubicolous and the dorsibranchiates. But the Nautilus had got past the shallow bottom of the Sicilian Channel, and resumed its normal speed in the deeper waters. Hence no more molluscs, no more articulates, no more zoophytes. Just a few large fish passing like shadows.","There, beneath the rocky and volcanic bottom, lay outspread a living flora of sponges and reddish cydippes, which emitted a slight phosphorescent light, commonly known by the name of sea-cucumbers; and walking comatulæ more than a yard long, the purple of which completely colored the water around. The Nautilus having now passed the high bank in the Lybian Straits returned to the deep waters and its accustomed speed. From that time no more mollusks, no more articulates, no more zoöphytes; barely a few large fish passing like shadows.","There Conseil's work came to a halt. He didn't have time to finish off the class Crustacea by examining its stomapods, amphipods, homopods, isopods, trilobites, branchiopods, ostracods, and entomostracans. And to wrap up his study of marine articulata, he should have mentioned the class Cirripedia, which takes in water fleas and fish lice, plus the class Annelida, which he would have divided without fail into tube worms and sand worms. But the Nautilus went past the shallows of the Strait of Sicily, reached deeper waters, and resumed its usual speed. From then on there were no more mollusks, zoophytes, or articulata. Just a few big fish sweeping by like shadows."
Non ! jamais mon esprit ne fut surexcité à ce point ! Jamais idées plus impressionnantes n’envahirent mon cerceau ! Je ne voulais pas voir ce que voyait mes yeux !,Nope ! never had my mind been so overexcited! Never have more impressive ideas invaded my hoop! I didn't want to see what my eyes saw!,Never was my mind inflamed to such a point! Never was my brain invaded by more excited ideas! I did not want to see what my eyes could see!,"The captain and his men had come to bury their companion in this general resting-place, at the bottom of this inaccessible ocean! The grave was being dug slowly; the fish fled on all sides while their retreat was being thus disturbed; I heard the strokes of the pickaxe, which sparkled when it hit upon some flint lost at the bottom of the waters.",No! My brain was reeling! Never before had such staggering thoughts raced through my mind! I didn't want to see what my eyes were taking in!
"— Précisément, et je venais vous dire…","“Precisely, and I was going to tell you…","‘Precisely, and I came to say .","“Exactly, and I came to say to you—”","“Exactly, and that's what I came to tell you—”"
"Cependant, le capitaine Nemo se promenait d’une extrémité à l’autre de la plate-forme, sans me regarder, peut-être sans me voir. Son pas était assuré, mais moins régulier que d’habitude. 11 s’arrêtait parfois, et les bras croisés sur la poitrine, il observait la mer. Que pouvait-il chercher sur cet immense espace ? Le Nautilus se trouvait alors à quelques centaines de milles de la côte la plus rapprochée.","Meanwhile, Captain Nemo was walking from one end of the platform to the other, without looking at me, perhaps without seeing me. His step was sure, but less regular than usual. Sometimes he stopped, and with his arms crossed on his chest, he observed the sea. What could he be looking for in this immense space? The Nautilus was then a few hundred miles from the nearest coast.","Captain Nemo had started walking from one end of the platform to the other, without looking at me, perhaps without seeing me. His pace was assured, but less regular than usual. He stopped sometimes and examined the sea, arms crossed on chest. What could he be looking for in that immense space? The Nautilus was lying a few hundred miles from the nearest coast!","However, Captain Nemo walked from one end of the platform to the other, without looking at me, perhaps without seeing me. His step was firm, but less regular than usual. He stopped sometimes, crossed his arms, and observed the sea. What could he be looking for on that immense expanse? The Nautilus was then some hundreds of miles from the nearest coast.","Meanwhile Captain Nemo strolled from one end of the platform to the other, not looking at me, maybe not even seeing me. His step was firm but less rhythmic than usual. Sometimes he would stop, fold his arms over his chest, and study the sea. What could he be looking for in that immense expanse? By then the Nautilus lay hundreds of miles from the nearest coast!"
— Si cela leur plaît.,"""If they like it.""",‘If they wish.’,“If they like.”,“If they're amenable.”
"Le soir, aucun changement n’était survenu dans notre situation. Toujours la glace entre quatre cents et cinq cents mètres de profondeur. Diminution évidente, mais quelle épaisseur encore entre nous et la surface de l’Océan !","By evening, there had been no change in our situation. Always the ice between four hundred and five hundred meters deep. Obvious decrease, but what thickness still between us and the surface of the ocean!","By evening there was no change in our situation. The ice was 400 to 500 metres deep. Definitely a reduction, but what a thickness still lay between us and the surface!","That night no change had taken place in our situation. Still ice between four and five hundred yards in depth! It was evidently diminishing, but still what a thickness between us and the surface of the ocean!","By evening our circumstances still hadn't changed. The ice stayed between 1,300 and 1,600 feet thick. Clearly it was shrinking, but what a barricade still lay between us and the surface of the ocean!"
"« Votre chambre est contiguë à la mienne, me dit-il, en ouvrant une porte, et la mienne donne sur le salon que nous venons de quitter. »","'Your room adjoins mine,' he said to me, opening a door, 'and mine overlooks the living room which we have just left. »","‘Your room is next to mine,’ he said opening the door, ‘and mine leads into the salon we have just left.’","“Your room adjoins mine,” said he, opening a door, “and mine opens into the drawing-room that we have just quitted.”","“Your stateroom adjoins mine,” he told me, opening a door, “and mine leads into that lounge we've just left.”"
"Enfin la masse des cachalots s’éclaircit. Les flots redevinrent tranquilles. Je sentis que nous remontions à la surface de l’Océan. Le panneau fut ouvert, et nous nous précipitâmes sur la plate-forme.","Finally the mass of sperm whales thins out. The waves became calm again. I felt that we were rising to the surface of the ocean. The hatch was opened, and we rushed to the platform.","Finally the number of sperm whales began to reduce. The waves became calm once more. I could feel that we were moving up towards the surface. The hatch was opened, and we rushed on to the platform.","At length, the mass of cachalots broke up, the waves became quiet, and I felt that we were rising to the surface. The panel opened, and we hurried on to the platform.",Finally that mass of sperm whales thinned out. The waves grew calm again. I felt us rising to the surface of the ocean. The hatch opened and we rushed onto the platform.
"— Demain, ajouta le capitaine Nemo en se levant, demain, à deux heures quarante minutes du soir, le Nautilus flottera et quittera sans avarie le détroit de Torrès. »","""Tomorrow,"" added Captain Nemo, getting up, ""tomorrow, at two forty minutes in the evening, the Nautilus will float and leave the Torres Strait without damage."" »","‘Tomorrow,’ Captain Nemo added as he got up, ‘at 2.40 p.m., the Nautilus will float and leave Torres Strait unharmed.’","“To-morrow,” added the captain, rising, “to-morrow, at twenty minutes to three P.M., the Nautilus shall float, and leave the Strait of Torres uninjured.”","“Tomorrow,” Captain Nemo added as he got up, “tomorrow at 2:40 in the afternoon, the Nautilus will float off and exit Torres Strait undamaged.”"
"— Dans ce cas, je chercherais à m’emparer du canot. Je sais comment il se manœuvre. Nous nous introduirions à l’intérieur, et les boulons enlevés, nous remonterions à la surface, sans même que le timonier, placé à l’avant, s’aperçût de notre fuite.","“In that case, I would seek to seize the canoe. I know how he maneuvers. We would get inside, and the bolts removed, we would rise to the surface, without even the helmsman, placed at the front, noticing our escape.","‘In that case, I would try to use the ship’s dinghy. I know how it works. We could get inside, remove the bolts, and head back up to the surface, without even the pilot, who is for’ard, noticing our escape.’","“In that case, I should seek to make myself master of the pinnace. I know how it is worked. We must get inside, and the bolts once drawn, we shall come to the surface of the water, without even the pilot, who is in the bows, perceiving our flight.”","“In that case I'll try to lay hold of the skiff. I know how to handle it. We'll stick ourselves inside, undo the bolts, and rise to the surface, without the helmsman in the bow seeing a thing.”"
"L’embarcation vola sur les flots. Quelques minutes plus tard, nous rencontrions le cadavre du requin qui flottait.","The boat flew over the waves. A few minutes later, we encountered the corpse of the floating shark.",The boat flew over the waves. A few minutes later we saw the floating body of the shark.,The boat flew over the waves. Some minutes after we met the shark’s dead body floating.,"The longboat flew over the waves. A few minutes later we came across the shark's carcass, floating."
"« Enfin, nous sommes droit ! m’écria-je.","“Finally, we are straight! I exclaimed.",‘Finally we are straight again!’ I exclaimed.,“At last we have righted!” I exclaimed.,"“Finally, we're upright!” I exclaimed."
