Source,GoogleTranslate,human1,human2,human3
—Comment! Sans savoir comment? Christine Christine! Il faudrait essayer de ne plus rêver!,-How! Without knowing how? Christine Christine! We should try not to dream anymore!,"‘What! Without knowing how? Come now, Christine, you must have been dreaming!’","‘You didn’t know how? Christine, Christine, you must have dreamt it!’ ‘But I wasn’t dreaming, Raoul!","“What! Without knowing how? Christine, Christine, you must really stop dreaming!”"
—L'ange de la musique est un imposteur?,"""The angel of music is an impostor?""",‘So the Angel of Music is an impostor?’,‘Then the Angel of Music is an impostor?’,“Is the Angel of Music an impostor?”
"Le domino noir, de temps en temps, se retournait pour voir s'il était toujours suivi du domino blanc.","The black domino, from time to time, turned around to see if it was still followed by the white domino.",The black domino looked back from time to time to check that the white domino still followed.,"From time to time, the black domino turned round to check if the white domino was still following.",The black domino turned back from time to time to see if the white domino was still following.
—Erik s'amusait donc simplement—puisque les quarante mille francs sont revenus—à faire le facétieux avec son cahier des charges?...,"""So Erik was simply having fun—since the forty thousand francs came back—playing the facetious with his specifications?...","I excitedly reported my discovery to the Persian, adding: ‘Since the forty thousand francs were reimbursed, had Erik drawn up his memorandum of terms simply as an idle prank?’","‘Since the forty thousand francs were returned, was Erik just playing around, simply having a joke with his “memorandum of terms and conditions”?’","“So we may take it, as the forty-thousand francs were returned, that Erik was simply amusing himself with that memorandum-book of his?” “Don’t you believe it!”"
—C'est le fantôme! s'était donc écriée la petite Jammes.,"""It's the ghost!"" exclaimed little Jammes.",This should give you some idea of the state of mind of the young ladies of the corps de ballet on the evening when they had rushed into Sorelli’s dressing-room and Little Jammes had cried: ‘The ghost!’,‘It was the ghost!’ the Jammes girl had cried.,“It’s the ghost!”
"—Eh bien! c'est la loge du fantôme... Personne n'y est venu depuis plus d'un mois, excepté le fantôme, bien entendu, et on a donné l'ordre à l'administration de ne plus jamais la louer...","-Well! it's the lodge of the ghost... No one has been there for more than a month, except the ghost, of course, and the administration has been ordered never to rent it again...","‘I promise!’ ‘Well, that’s the ghost’s box. No one has had it for over a month, save the ghost of course. And orders have been given at the box-office that it is no longer available.’","‘Of course, silly!…’ ‘Well, it’s the ghost’s box… No one’s set foot in it for over a month, except the ghost of course, and the management has been told not to sell tickets for it, ever!’","“Well, that’s the ghost’s box. No one has had it for over a month, except the ghost, and orders have been given at the box-office that it must never be sold.”"
—Et vous allez fiche mon écurie à la porte!,"""And you're going to kick my stable out!""",‘And sack the lot?’,‘And you’ll send all my stable-men packing?’,“And sack my stable?”
"Enfin la porte s'ouvre. On se précipite dans les bureaux, sur les pas du commissaire.","Finally the door opens. We rush into the offices, following in the footsteps of the commissioner.",At last the door opened. The inspector entered the room and everyone rushed in after him.,Eventually the door opened. The crowd all piled into the office hard on the Inspector’s heels.,"At last the door was opened. All rushed into the office, on the commissary’s heels."
"Avec quelle force, qui semblait dirigée contre elle-même, elle lui dit cela, pendant qu'elle se serrait nerveusement contre lui. Le jeune homme en fut frappé.","With what force, which seemed to be directed against herself, she said this to him, while she nervously hugged him. The young man was struck by it.","The young man was struck by her vehemence, which she seemed to direct towards herself, as she nervously drew closer to him.","Clinging anxiously to him, she uttered the words with an insistence that was directed against herself and they struck Raoul forcefully. ‘Why?","But, if, when the moment comes for you to take me away, I refuse to go with you—well you must carry me off by force!” “Are you afraid that you will change your mind, Christine?”"
"—Moi aussi, fit Richard.","""Me too,"" said Richard.","‘So do I,’ said Richard.","‘Me too,’ said Richard.","“So do I,” said Richard."
"Avec le jour, la chaleur n'était pas partie, au contraire... Il faisait maintenant encore plus chaud sous la lueur bleue de la lune. Je recommandai au vicomte de tenir nos armes prêtes à faire feu et de ne point s'écarter du lieu de notre campement, cependant que je cherchais toujours mon ressort.","With the day, the heat had not left, on the contrary... It was now even warmer under the blue glow of the moon. I recommended to the viscount to keep our weapons ready to fire and not to stray from the place of our encampment, while I was still seeking my spring.","The heat had not subsided with the onset of night; on the contrary, it was even hotter in the blue moonlight. I urged the Viscount to hold both pistols ready to fire and not to stray from camp, while I went on looking for the spring.",The day departed but the heat did not lessen. The very opposite… It was even hotter now in the blue light of the moon. I told the Viscount to be ready for action with his pistol and not to stray far from our camp. Then I went on searching.,"The heat did not go with the daylight; on the contrary, it was now still hotter under the blue rays of the moon. I urged the viscount to hold our weapons ready to fire and not to stray from camp, while I went on looking for my spring."
"—On ne peut mieux, monsieur le directeur, on ne peut mieux.","“Couldn't be better, sir, couldn't be better.","‘Couldn’t be better, monsieur. Couldn’t be better!’","‘Couldn’t be better, sir, never better.’","“Couldn’t be better, sir; couldn’t be better.”"
"—J'entends, répliqua-t-il, qu'une créature humaine ne chante, point comme vous avez chanté l'autre soir, sans qu'intervienne quelque miracle, sans que le ciel y soit pour quelque chose. Il n'est point de professeur sur la terre qui puisse vous apprendre des accents pareils. Vous avez entendu l'Ange de la musique, Christine.","“I mean,” he replied, “that a human creature does not sing, as you sang the other evening, without some miracle taking place, without heaven having something to do with it. There is no teacher on earth who can teach you such accents. You heard the Angel of Music, Christine.","‘I understand,’ he said, ‘that no human being can sing as you sang the other evening without some miracle, or some heavenly intervention. No teacher on earth could have taught you to sing so divinely. You have indeed heard the Angel of Music, Christine.’","‘I think’, he said, ‘that no human being could sing as you did that evening without some sort of miraculous intervention, without the Almighty having a hand in it. But there is no music professor alive who could ever teach anyone to sing like that. Oh yes, Christine: you’ve heard the Angel of Music.’","“I understand,” he said, “that no human being can sing as you sang the other evening without the intervention of some miracle. No professor on earth can teach you such accents as those. You have heard the Angel of Music, Christine.”"
"C'est une loge comme toutes les autres premières loges. En vérité, rien ne distingue cette loge de ses voisines.","It is a lodge like all the other first lodges. In truth, nothing distinguishes this lodge from its neighbors.","Box Five, where they now stood, was like any other box on the grand tier. In truth, there was nothing to distinguish it from any of the others.",It was exactly the same as all the grand-tier boxes. There was nothing to distinguish it from any of the others.,Box Five is just like all the other grand tier boxes. There is nothing to distinguish it from any of the others.
"—Écoute, me dit-il, me promets-tu de ne plus t'occuper de mes affaires si je te prouve que je suis aimé pour moi-même?","""Listen,"" he said to me, ""do you promise me that you won't mind my own business if I prove to you that I am loved for myself?""","‘Listen,’ he said. ‘Will you promise not to meddle in my affairs again, if I prove to you that she loves me for myself?’","he said, ‘will you promise you’ll stay out of my business if I can prove that she loves me for what I am?’","“Listen,” he said. “Will you promise never to meddle with my affairs again, if I prove to you that I am loved for my own sake?”"
"Chaque silence pour nous était un espoir, Nous nous disions: «Il a peut-être quitté Christine derrière le mur.»","Each silence for us was a hope, We said to ourselves: “He may have left Christine behind the wall.”",Each silence gave us fresh hope: we thought that perhaps Christine was now alone behind the wall.,"And each silence gave us fresh hope. We wondered: ‘Perhaps he’s gone and Christine is there, by herself, on the other side of this wall!’",Each silence gave us fresh hope. We said to ourselves: “Perhaps he has left Christine behind the wall.”
"Le Persan avait reconduit Erik jusqu'à la porte de son appartement et Darius l'avait accompagné jusque sur le trottoir, en le soutenant. Un fiacre attendait. Erik y monta. Le Persan, qui était revenu à la fenêtre, l'entendit dire au cocher: «Terre-plein de l'Opéra».","The Persian had escorted Erik to the door of his apartment and Darius had accompanied him to the sidewalk, supporting him. A cab was waiting. Erik went up there. The Persian, who had returned to the window, heard him say to the coachman: ""Terre-plein de l'Opéra.""","The Persian saw Erik to the door of his apartment, and Darius helped him down the stairs to the street. A cab was waiting. Erik stepped in; and the Persian, who had resumed his post by the window, heard him say to the driver: ‘To the Opera!’","The Persian went with Erik as far as the door of his apartment. Darius helped him down to the street where a cab was waiting. The Persian, watching from a window, heard him tell the driver: ‘Take me to the Opera!’","The Persian saw Erik to the door of his flat, and Darius helped him down to the street. A cab was waiting for him. Erik stepped in; and the Persian, who had gone back to the window, heard him say to the driver: “Go to the Opera.”"
—C'est un ami de M. le commissaire du gouvernement! osa Mercier...,"""He is a friend of the government commissioner!"" dare Mercier...",‘But he is a friend of the government representative!’ Mercier ventured.,‘But he’s a friend of the junior minister!’,“He is a friend of the government representative’s!” Mercier ventured to say.
Raoul de Chagny se leva et prononça ces mots décisifs avec une grande autorité:,Raoul de Chagny stood up and spoke these decisive words with great authority:,"Raoul de Chagny rose to his feet and asked authoritatively: ‘Madame, kindly tell me where this spirit resides.’","Raoul got to his feet and, in the voice that won’t take no for an answer, said firmly:","Raoul de Chagny rose and, with a very authoritative air, pronounced these peremptory words:"
"La voiture avançait toujours. Quant à lui, il n'avait pas bougé. Il attendait!... Si c'était elle, il était bien résolu à sauter à la tête des chevaux!... Coûte que coûte, il voulait avoir une explication avec l'ange de la musique!...","The car was still moving forward. As for him, he had not moved. He was waiting!... If it was her, he had made up his mind to jump at the heads of the horses!... Come what may, he wanted to have an explanation with the angel of music!...","The carriage continued to move towards him. He stood still and waited. Should it be Christine , he was determined to jump out ahead of the carriage and stop the horses. He would confront the Angel of Music at any cost!","The carriage kept coming towards him. He had not moved from his spot. He waited… If it really was Christine, he decided he would grab the horses by the reins!… He was going to have it out with this Angel of Music, whatever the cost!","As it approached, he saw that a woman was leaning her head from the window."
"L'enquête avait conclu à un accident, survenu pour cause d'usure des moyens de suspension, mais encore aurait-il été du devoir des anciens directeurs ainsi que des nouveaux de constater cette usure et d'y remédier avant qu'elle ne déterminât la catastrophe.","The investigation had concluded that an accident had occurred due to wear of the means of suspension, but still it would have been the duty of the former directors as well as the new ones to note this wear and to remedy it before it determined the catastrophe.","The inquest had delivered a verdict of accidental death, the result of wear and tear of the chandelier’s fixing; nevertheless, both the former and the new directors ought to have been aware of the fault and remedied it before the catastrophe occurred.",The inquest had delivered a verdict of accidental death resulting from wear in the mechanism by which the chandelier had been hung.,"The inquest had ended in a verdict of accidental death, caused by the wear and tear of the chains by which the chandelier was hung from the ceiling; but it was the duty of both the old and the new managers to have discovered this wear and tear and to have remedied it in time."
Un silence.,A silence.,A silence ensued.,Then a silence would follow.,A silence.
"Ce bal était une fête exceptionnelle, donnée avant les jours gras, en l'honneur de l'anniversaire de la naissance d'un illustre dessinateur des liesses d'antan, d'un émule de Gavarni, dont le crayon avait immortalisé les «chicards» et la descente de la Courtille. Aussi devait-il avoir un aspect beaucoup plus gai, plus bruyant, plus bohème que l'ordinaire des bals masqués. De nombreux artistes s'y étaient donné rendez-vous, suivis de toute une clientèle de modèles et de rapins qui, vers minuit, commençaient de mener grand tapage.","This ball was an exceptional party, given before fat days, in honor of the anniversary of the birth of an illustrious draftsman of the joys of yesteryear, a follower of Gavarni, whose pencil had immortalized the ""chicards » and the descent of the Courtille. Also it had to have a much more cheerful, noisier, more bohemian aspect than the ordinary masked balls. Many artists had arranged to meet there, followed by a whole clientele of models and rapins who, around midnight, were beginning to cause a great stir.","This annual ball was quite a magnificent affair. It was given some time before Shrovetide to celebrate the birthday of a famous illustrator whose pencil had immortalized, in the style of Gavarni, the extravagant carnival parade down La Courtille.2 As such, the ball was an altogether merrier, noisier and more Bohemian occasion than was usual for a masked ball. Many artists had arranged to meet there; they arrived with an entourage of models and pupils, who, by midnight, had become quite boisterous.","The Ball was an extra event given some time before Mardi Gras to mark the anniversary of the birth of a famous artist who had left a graphic record of the revelries of former times. A disciple of Gavarni, he had immortalized the roisterers of the carnival at La Courtille. * Accordingly it was an altogether livelier, noisier and more bohemian affair than the usual run of masked balls. Various artists had arranged to meet there and they were joined by a cohort of their models and students who around midnight had begun to make a good deal of noise.","This ball was an exceptional affair, given some time before Shrovetide,l in honour of the anniversary of the birth of a famous draftsman; and it was expected to be much gayer, noisier, more Bohemian than the ordinary masked ball. Numbers of artists had arranged to go, accompanied by a whole cohort of models and pupils, who, by midnight, began to create a tremendous din."
"Au bout d'un instant, l'Homme au masque avait repris:","After a moment, the Man in the Mask resumed:","Soon he resumed: ‘Listen, Daroga, listen to me!","But a moment later, he resumed:","Listen, daroga ..."
"Étudiants, bourgeois, soldats, jeunes filles et matrones, le cœur allègre, tourbillonnaient devant le cabaret à l'enseigne du dieu Bacchus. Siebel fit son entrée.","Students, bourgeois, soldiers, young girls and matrons, with light hearts, whirled in front of the cabaret with the sign of the god Bacchus. Siebel entered.","Jubilant students, burghers, soldiers, girls and matrons danced outside an inn, under the auspices of Bacchus. And then Siebel entered.","Students, solid citizens, soldiers, girls and their mothers danced merrily in front of an inn named after the god Bacchus. Enter Siebel.","Students, citizens, soldiers, girls and matrons whirled light-heartedly before the inn with the figure of Bacchus for a sign. Siebel made her entrance."
J'écoute!...,I listen!...,‘Like a spell does the evening bind me!’,‘Ah!,“I feel without alarm ...”
"—Oui, mais nous ne voyons pas la porte.","“Yes, but we don't see the door.","‘Yes, but we can see no door.’","‘Yes, but we can’t find the door.’","“Yes, but we can not see the door.”"
"—Et maintenant, elle est morte?","""And now she's dead?""",‘And now she’s dead?’,‘But now she’s dead?’,“And now she is dead?”
"Voilà donc un événement que M. Moncharmin trouve naturel. Un homme est pendu au bout d'une corde, on va le décrocher, la corde a disparu. Oh! M. Moncharmin a trouvé une explication bien simple. Écoutez-le: C'était l'heure de la danse, et coryphées et rats avaient bien vite pris leurs précautions contre le mauvais œil. Un point, c'est tout. Vous voyez d'ici le corps de ballet descendant l'échelle du portant et se partageant la corde de pendu en moins de temps qu'il ne faut pour l'écrire. Ce n'est pas sérieux. Quand je songe, au contraire, à l'endroit exact où le corps a été retrouvé—dans le troisième dessous de la scène—j'imagine qu'il pouvait y avoir quelque part un intérêt à ce que cette corde disparût après qu'elle eut fait sa besogne et nous verrons plus tard si j'ai tort d'avoir cette imagination-là.","Here, then, is an event that M. Moncharmin finds natural. A man is hanging from the end of a rope, we are going to unhook him, the rope has disappeared. Oh! Mr. Moncharmin has found a very simple explanation. Listen to him: It was time for the dance, and coryphees and rats had quickly taken their precautions against the evil eye. And that's all. From here, you can see the corps de ballet descending the ladder and sharing the hangman's rope in less time than it takes to write it. This is not serious. When I think, on the contrary, of the exact place where the body was found—in the third lower part of the scene—I imagine that there could be an interest somewhere in this rope disappearing after it had done its job and we will see later if I am wrong to have that imagination.","This is what M. Moncharmin termed ‘natural’ circumstances: a man is swinging at the end of a rope; they rush to cut him down; the rope has disappeared. Oh, Moncharmin’s explanation was straightforward enough! Listen to him: ‘The dancers were performing that night and took immediate precautions to procure a charm to ward off the Evil Eye.’ That was it! Picture the dancers scampering down the ladder, cutting up the deadly rope and sharing the pieces among themselves in less time than it took me to write about it! Nonsense! Personally, pondering on the event and the particular spot where the body was discovered – down on the third mezzanine – I believe that the vanishing of the rope, after it had done its murderous job, served some purpose; and time will show whether I am right.","In other words, it was a circumstance in which M. Moncharmin found nothing untoward. A man is found hanging at the end of a rope. But when help arrives to cut him down, the rope has disappeared: odd. Of course, M. Moncharmin came up with a simple enough explanation. This is what he said: ‘It was nearly time for the ballet and all the girls, seniors and beginners, had been quick to protect themselves against the evil eye.’ There, are you following? You can see it now, the whole of the company clambering down the frame ladder and cutting up and dividing a hanged man’s rope among themselves in less time than it takes to write it down. It’s laughable. When on the other hand I think of the exact spot where the body was found—under the stage, three levels down—I can imagine that there might just be someone somewhere who might want the rope to vanish into thin air after doing its deadly work. We will see in due course if I am right in imagining such a thing.","So this is an event which M. Moncharmin thinks natural. A man hangs at the end of a rope; they go to cut him down; the rope has disappeared. Oh, M. Moncharmin found a very simple explanation! Listen to him: “It was just after the ballet; and leaders and dancing-girls lost no time in taking their precautions against the evil eye.” There you are! Picture the corps de ballet scuttling down the Jacob’s ladder and dividing the suicide’s rope among themselves in less time than it takes to write! When, on the other hand, I think of the exact spot where the body was discovered—the third cellar underneath the stage—I imagine that somebody must have been interested in seeing that the rope disappeared after it had effected its purpose; and time will show if I am wrong."
"[6]L'ancien directeur de l'Opéra, M. Pedro Gailhard, m'a conté un jour au cap d'Ail, chez Mme Pierre Wolff, toute l'immense déprédation souterraine due au ravage des rats, jusqu'au jour où l'administration traita, pour un prix assez élevé du reste, avec un individu qui se faisait fort de supprimer le fléau en venant faire un tour dans les caves tous les quinze jours.","[6]The former director of the Opera, Mr. Pedro Gailhard, told me one day at Cap d'Ail, at Mrs. Pierre Wolff's, all the immense underground depredation due to the ravages of rats, until the day where the administration treated, for a fairly high price, moreover, with an individual who made a point of suppressing the scourge by coming to take a walk in the cellars every fortnight.",The Interesting and Instructive Trials and Tribulations of a Persian Below Stage at the Opera,Concerning the interesting and instructive ordeals undergone by the Persian in the belly of the Opera,"What the Persian knew of this torture-chamber and what there befell him and his companion shall be told in his own words, as set down in a manuscript which he left behind him, and which I copy verbatim.5"
— Onze! répète Lachenal.,- Eleven! repeats Lachenal.,"‘Eleven,’ repeated Lachenal.",‘Eleven!’ repeated Lachenal.,"“Eleven,” repeated Lachenel."
—Vous en êtes si peu sûre que vous ne cessez de regarder derrière vous.,“You're so unsure that you keep looking behind you.,‘But you have so little faith in what you say that you keep looking behind you!’,"‘But you’re not that sure, otherwise you wouldn’t keep looking over your shoulder.’",“You’re so sure of that you keep on looking behind you!”
—Ne le devinez-vous pas? Au secours de Christine Daaé...,"""Don't you guess it?"" To the rescue of Christine Daaé...","‘Again, M. de Chagny, where are you going in such haste?’ ‘To Christine Daaé’s assistance, of course!’",‘Can’t you guess? To rescue Christine Daaé!’,“Can not you guess? To Christine Daaé’s assistance ...”
"Et Mme Giry joint une fois de plus le geste à la parole. Elle passe derrière M. Richard et si prestement, que Moncharmin lui-même, qui regarde de ses deux yeux, cette fois, en reste impressionné, elle dépose l'enveloppe dans la poche de l'une des basques de l'habit de M. le directeur.","And Ms. Giry once again walks the talk. She passes behind M. Richard and so quickly that Moncharmin himself, who is watching with both eyes this time, remains impressed by it, she puts the envelope in the pocket of one of the skirts of Mme's coat. . the director.","To demonstrate, Mme Giry now passed behind Richard and slipped the envelope into one of his back-pockets so deftly that Moncharmin himself – who had both eyes on her this time – was impressed. ‘Of course!’ exclaimed Richard, looking a little pale.","And once again, Mme Giry matched word with deed. She went behind M. Richard and—so quickly that Moncharmin, who had been watching closely, was impressed by her deftness—slipped the envelope into the pocket of one of the tails of his partner’s fish and soup. ‘Couldn’t be handier!’","And Mame Giry once more suited the action to the word. She passed behind M. Richard and, so nimbly that Moncharmin himself was impressed by it, slipped the envelope into the pocket of one of the tails of M. Richard’s dress-coat. “Of course!” exclaimed Richard, looking a little pale."
—Mais non! Le fantôme?,-But no! The ghost?,‘No! The ghost!’,"‘No, the ghost!’","“Why, no, the ghost!”"
"—Vos arguments sont frappants, monsieur, et je ne suis qu'un fou!... Oh! monsieur! courons! courons! Je m'en remets entièrement à vous!... Comment ne vous croirais-je pas quand nul autre que vous ne me croit? Quand vous êtes le seul à ne pas sourire quand on prononce le nom d'Erik!","“Your arguments are striking, sir, and I am only a madman! Oh! sir! let's run! let's run! I leave it entirely to you! How could I not believe you when no one but you believes me? When you're the only one who doesn't smile when you say Erik's name!","‘Your arguments are compelling, monsieur, and I am a fool! Oh, we must hurry! I place myself entirely in your hands! How can I not believe you, when you are the only one who believes me, when you are the only one who does not scoff in disbelief when I speak of Erik?’","‘What you say is very shrewd, sir. I’ve been a fool!… But let’s not waste any more time! We must hurry! I place myself entirely in your hands… Why would I not believe you when no one else is prepared to believe me, when you are the only one who doesn’t laugh when the name of Erik is mentioned?’","“Your arguments are convincing, sir, and I am a fool! ... Oh, let us make haste! I place myself entirely in your hands! ... How should I not believe you, when you are the only one to believe me ... when you are the only one not to smile when Erik’s name is mentioned?”"
La Sorelli était pâle...,The Sorelli was pale...,Sorelli was very pale.,La Sorelli had turned pale…,Sorelli was very pale.
"Un instant, ils gardent le silence. Il y a dans l'attitude de Christine quelque chose que Raoul ne trouve point naturel sans qu'il lui soit possible de préciser sa pensée. Cependant, il ne la sent pas hostile; loin de là... la tendresse désolée de ses yeux le renseigne suffisamment. Mais pourquoi cette tendresse est-elle désolée?... Voilà peut-être ce qu'il faut savoir et ce qui irrite déjà le jeune homme...","For a moment they are silent. There is something in Christine's attitude that Raoul does not find natural without it being possible for him to clarify his thoughts. However, he does not feel hostile towards her; far from it... the desolate tenderness of her eyes tells him enough. But why is this tenderness sorry?... This is perhaps what you need to know and what is already irritating the young man...","They kept silent for a few moments. Raoul felt that there was, in Christine’s demeanour, something unnatural, which he could not quite pin down. He did not feel that she was hostile towards him; far from it: the tender look in her eyes told him as much. But why was that tenderness tinged with sorrow? That was perhaps what he needed to ascertain, and what already troubled him.","For a while, they said nothing. There was something in Christine’s attitude which Raoul thought wasn’t quite normal, though he could not have said what. But he had no sense that she was hostile. On the contrary, the tenderness in her unhappy eyes told him as much. But why should her tender feelings be unhappy ones? … That was what he needed to know and the question urged him on.",There was something in Christine’s attitude that seemed to Raoul not natural. He did not feel any hostility in her; far from it; the distressed affection shining in her eyes told him that. But why was this affection distressed? That was what he wished to know and what was irritating him.
IV,IV,IV,CHAPTER 4,4
Raoul tomba tout de suite à ses genoux. Il lui jura qu'il partirait et la supplia de ne plus désormais retrancher une heure du bonheur idéal qu'elle lui avait promis. Elle laissa couler ses larmes. Ils s'embrassaient comme un frère et une sœur désespérés qui viennent d'être frappés par un deuil commun et qui se retrouvent pour pleurer un mort.,Raoul immediately fell to his knees. He swore to her that he would leave and begged her not to cut off an hour from the ideal happiness she had promised him. She let her tears flow. They embraced like a desperate brother and sister who have just been struck by a common mourning and who meet again to mourn the dead.,Raoul immediately threw himself at her feet. He swore to her that he would join the expedition as planned and begged her never again to deny him a single hour of that perfect happiness which she had promised him. She wept and they held each other like two despairing siblings who have suffered a common loss and meet to mourn the dead.,Raoul immediately got down on one knee. He swore that he would leave as planned and begged her never again to shorten the happiness she had promised him by one single hour. She let her tears flow. Then they clung to each other like a stricken brother and sister who have just heard of a death in the family and meet to grieve for their dead relative.,Raoul at once threw himself on his knees before her. He swore to her that he would go and he entreated her never again to withhold a single hour of the ideal happiness which she had promised him. She let her tears flow. They kissed like a despairing brother and sister who have been smitten with a common loss and who meet to mourn a dead parent.
"—Vous voulez donc que j'y retourne! interrompit brutalement la jeune fille... Prenez garde, Raoul, je vous l'ai dit: je n'en reviendrais plus!","""So you want me to go back there?"" brutally interrupted the young girl. Take care, Raoul, I told you: I would never believe it!","‘Then you want me to go back there?’ she asked starkly. ‘ Beware, Raoul. I told you: I would never come back!’","‘So you want me to go back to him?’ Christine broke in abruptly. ‘ Take care, Raoul, I told you once: if I did, I’d never come back!’","“Then you want me to go back there?” said the young girl cruelly. “Take care, Raoul; I have told you: I should never return!”"
"—Mon bon Raoul, il vous aurait fallu monter d'abord jusqu'à la lyre d'Apollon; ce n'est pas une ascension facile.","“My dear Raoul, you should have gone up first to the lyre of Apollo; it is not an easy climb.","‘Sweet Raoul, you would first have had to climb up to Apollo’s lyre – which would be quite a feat in itself.’","‘But Raoul, first you’d have had to climb up to Apollo’s lyre, and that takes some doing.’","“My dear Raoul, you would first have had to climb up to Apollo’s lyre: that is no easy matter.”"
—Oh! soupira Raoul.,-Oh! sighed Raoul.,"‘Oh,’ gasped Raoul.",‘Ah!’ gasped Raoul.,The eyes reappeared.
Et M. Mifroid répéta:,And M. Mifroid repeated:,"And he repeated: ‘Strange, very strange …’ Then he turned towards the little room and people that Raoul and the Persian were unable to see, asking: ‘What do you think of all this, gentlemen?",And the Inspector repeated: ‘Very odd!,"And Mifroid repeated, “Curious, decidedly curious business!”"
—C'est Le Persan!...,"""It's The Persian!...","‘That was the Persian,’ Christine replied.",‘What’s he doing here?’,Christine replied: “It’s the Persian.”
Lui aussi avait vu les corps étendus et il eut un mot pour tout expliquer:,He too had seen the bodies stretched out and he had a word to explain everything:,He too had seen the bodies and his explanation was brief and simple: ‘He did it!’,He too had seen the bodies and said one word in explanation:,He too had seen the bodies and he gave one word in explanation:
... Et je comprends cette voix solitaire (couac!) Couac!... qui chante dans mon... couac!,... And I understand that solitary voice (quack!) Quack!... which sings in my... quack!,‘And a deep languid charm … croak! I feel without alarm … croak! With its … croak!’,"how strange…’ The audience could not have agreed more: ‘Which like a spell now tightly holds me—skaark! And a sweet, soft melody enfolds me…—skaark!’",“I feel without alarm ... I feel without alarm—co—ack! With its melody enwind me—co-ack! And all my heart sub—co-ack!”
Encore un ricanement mauvais.,Another evil chuckle.,He gave another nasty chuckle.,Another ugly snicker.,Another nasty chuckle.
"«Art. 63.—La grande avant-scène de droite des premières n° 1, sera réservée à toutes les représentations pour le chef de l'État.","""Art. 63.—The large front stage on the right of premieres No. 1 will be reserved for all performances for the Head of State.","And he leafed through the memorandum until he came to Clause 63 and read it aloud: Stage Box One on the grand tier, on the right-hand side, shall be reserved for the head of state at all performances.","‘“Clause 63. The grand-tier box numbered ONE, to the right of the stage, shall be reserved at all performancs for the Head of State.","“And he turned over the pages of the memorandum-book until he came to the clause specifying the days on which certain private boxes were to be reserved for the free use of the president of the republic, the ministers and so on."
—Je ne suis point d'humeur à me laisser longtemps berner! déclara Firmin Richard.,"""I'm in no mood to let myself be fooled for long!"" declared Firmin Richard.",‘I am not in the mood to let them make a fool of me for much longer!’ said Richard.,‘I’m in no mood to be played for a fool any more!’ growled Firmin Richard.,"“I am not in the mood to let myself be laughed at long,” said Firmin Richard."
—Que pouvez-vous?,-What can you?,‘Then what can you do?’,‘What can you do?’,“What can you do?”
"Or, Mauclair n'était point dans sa niche et ses employés m'étaient point à leur place.","Now, Mauclair was not in his niche and his employees were not in their place.","But tonight Mauclair was not at his post, and neither were his assistants.",But Mauclair was not at his post now and neither were his men.,But now Mauclair was not in his box and his assistants not in their places.
"Elle le promena ainsi dans tout son empire, qui était factice, mais immense, s'étendant sur dix-sept étages du rez-de-chaussée jusqu'au faîte et habité par une armée de sujets. Elle passait au milieu d'eux comme une reine populaire, encourageant les travaux, s'asseyant dans les magasins, donnant de sages conseils aux ouvrières dont les mains hésitaient à tailler dans les riches étoffes qui devaient habiller des héros. Des habitants de ce pays faisaient tous les métiers. Il y avait des savetiers et des orfèvres. Tous avaient appris à l'aimer, car elle s'intéressait aux peines et aux petites manies de chacun. Elle savait des coins inconnus habités en secret par de vieux ménages.","She thus paraded him throughout his empire, which was artificial, but immense, extending over seventeen stories from the ground floor to the top, and inhabited by an army of subjects. She passed among them like a popular queen, encouraging work, sitting in the shops, giving wise advice to the workers whose hands hesitated to cut into the rich stuffs which were to clothe heroes. The inhabitants of this country did all the trades. There were cobblers and goldsmiths. Everyone had learned to love her, because she took an interest in everyone's troubles and little quirks. She knew of unknown corners inhabited in secret by old couples.","Thus she showed him the whole of her fake but vast empire. It spread from the ground floor to the rooftops, over seventeen storeys peopled by innumerable subjects. She moved among them like a much-loved queen, encouraging them in their labours, sitting down in the store-rooms or giving words of advice to the costumiers whose hands hesitated to cut into the rich fabrics destined to clothe heroes. Hers was a country where every trade was practised. Cobblers, goldsmiths … all had learned to know and love her, for she took an interest in their troubles as well as their trifles. She knew of old couples who lived tucked away in forgotten corners.","She showed him her realm which was unreal but vast. It covered seventeen floors, from the lowest cellar to the roof, and was inhabited by an army of her subjects. She went among them like a well-loved queen, jollying them along in their labours, sitting a while in workshops, giving good advice to seamstresses whose hands hesitated to cut the rich fabrics intended to dress heroes and heroines. The inhabitants of this country practised every imaginable trade, from shoe smith to goldsmith… They had all learned to love her, for she took an interest in their troubles and knew all their little ways. She also knew about hidden corners where old couples had secretly set up home.","She took him to the wardrobe and property-rooms, took him all over her empire, which was artificial, but immense, covering seventeen stories from the ground-floor to the roof and inhabited by an army of subjects. She moved among them like a popular queen, encouraging them in their labours, sitting down in the workshops, giving words of advice to the workmen whose hands hesitated to cut into the rich stuffs that were to clothe heroes. There were inhabitants of that country who practised every trade. There were cobblers, there were gold-smiths. All had learned to know her and to love her, for she always interested herself in all their troubles and all their little hobbies. She knew unsuspected corners that were secretly occupied by little old couples."
