Source,GoogleTranslate,human1,human2,human3
– Я вам проценты еще за месяц внесу; потерпите.,- I will pay you interest for another month; be patient.,“I’ll pay you the interest for another month; have patience.”,"‘I’ll pay you the interest for another month, please be patient.’",“I will bring you the interest for another month; wait a little.”
"Мещанин остановился и вдруг опять положил поклон, коснувшись перстом пола.","The tradesman stopped and suddenly bowed again, touching the floor with his finger.","The tradesman paused and suddenly bowed once again, touching the floor with his finger.","The man stopped speaking and suddenly bowed low again, touching his finger on the floor.","The man stood still, and again suddenly bowed down, touching the ground with his finger."
– Убирайтесь к черту!,- Go to hell!,“Go to hell!”,‘Get the hell out of here!’,“Go to hell!”
"Он находил его в этот раз до небывалого раздражительным и невнимательным, несмотря на то, что он, Андрей Семенович, пустился было развивать перед ним свою любимую тему о заведении новой, особой «коммуны». Краткие возражения и замечания, вырывавшиеся у Петра Петровича в промежутках между чиканием костяшек на счетах, дышали самою явною и с намерением невежливою насмешкой. Но «гуманный» Андрей Семенович приписывал расположение духа Петра Петровича впечатлению вчерашнего разрыва с Дунечкой и горел желанием поскорее заговорить на эту тему: у него было кой-что сказать на этот счет прогрессивного и пропагандного, что могло бы утешить его почтенного друга и «несомненно» принести пользу его дальнейшему развитию.","This time he found him irritable and inattentive to an unprecedented degree, in spite of the fact that he, Andrei Semyonovich, was about to set off to develop before him his favorite topic of establishing a new, special ""commune"". The brief objections and remarks that burst out of Pyotr Petrovich in the intervals between the ticking of the knuckles on the abacus, breathed the most obvious and deliberately impolite mockery. But the ""humane"" Andrei Semenovich attributed the mood of Pyotr Petrovich to the impression of yesterday's break with Dunechka and was eager to speak on this subject as soon as possible: he had something progressive and propagandistic to say on this subject, which could console his venerable friend and ""undoubtedly"" benefit its further development.","This time he found him unbelievably irritable and inattentive, in spite of the fact that he, Andrey Semyonovich, had begun to expatiate on his favorite theme of establishing a new, special “commune.” The brief objections and remarks that emerged from Petr Petrovich in the intervals between the rhythmic clicking of the abacus beads were steeped in the most obvious and intentionally impolite sarcasm. But the “humane” Andrey Semyonovich ascribed Petr Petrovich ’s disposition to the lingering effects of yesterday’s break with Dunechka; he was burning with a desire to speak about that subject. He had something to say on that account that was both progressive and propagandistic and could console his esteemed friend and “undoubtedly” promote his subsequent development.","On this occasion he was finding Piotr Petrovich unbelievably, exasperatingly inattentive, despite his own attempts to hold forth on his beloved topic of a new and special type of ‘commune’. The curt objections and comments that escaped from Piotr Petrovich in between the clicking of the beads on his abacus breathed the most blatantly rude, deliberate mockery. But Andrei Semionovich ‘humanely’ put Piotr Petrovich ’s mood down to the after-effects of his rupture with Dunechka on the previous day, and burned with a desire to address that question without delay. He had some words of progressive propaganda to contribute, which might console his respected friend and ‘unquestionably’ promote his further enlightenment.","He found him incredibly inattentive and irritable, though he, Andrei Semionovich, began enlarging on his favorite subject, the foundation of a new special “commune.” The brief remarks that dropped from Peter Petrovich between the clicking of the beads on the abacus betrayed an impolite and unmistakable irony. But the “humane” Andrei Semionovich ascribed Peter Petrovich’s ill-humor to his recent breach with Dunia and he was burning with impatience to talk about it. He had something progressive to say on the subject which might comfort his eminent friend and “could not fail” to promote his development. “There is some sort of entertainment being prepared at that . . ."
"– Что такое? – вскричал Порфирий Петрович, выходя из мгновенного оцепенения.","- What's happened? cried Porfiry Petrovich, coming out of his momentary stupor.","“What’s all this?” cried Porfiry Petrovich, emerging from his momentary stupor.","‘What’s going on?’ demanded Porfiry Petrovich, shaking off his momentary stupefaction.","“What is it?” cried Porfiry Petrovich, recovering from his momentary disbelief."
Сошли на тротуар.,They got off the sidewalk.,They descended onto the sidewalk.,"They came out into the street. ‘Now you’re off to the right, and I’m going to the left; no, it’s the other way about.",They came out on to the pavement.
Свидригайлов вдруг расхохотался.,Svidrigailov suddenly burst out laughing.,Svidrigaylov suddenly burst out laughing.,Svidrigailov suddenly burst out laughing.,Svidrigailov broke into a sudden laugh.
"Свидригайлов вздрогнул: это ты было уже как-то не так проговорено, как давешнее.",Svidrigailov shuddered: it was you that was already somehow not spoken out as much as before.,Svidrigaylov shuddered: her words were spoken in a much more intimate way than previously.,Svidrigailov started. The tone of her voice was no longer the same as before.,Svidrigailov shuddered. Her voice now was quite different.
Они вышли на улицу.,They went out into the street.,They left.,They went out onto the street.,They came out into the street.
"Раскольников шел подле него. Ноги его ужасно вдруг ослабели, на спине похолодело, и сердце на мгновение как будто замерло; потом вдруг застукало, точно с крючка сорвалось. Так прошли они шагов сотню, рядом и опять совсем молча.","Raskolnikov walked beside him. His legs suddenly became terribly weak, his back felt cold, and for a moment his heart seemed to stop; then suddenly it hit, as if off the hook. So they walked a hundred paces, side by side, and again quite silently.","Raskolnikov walked along next to him. His legs suddenly felt weak, and a chill ran up his spine; for a moment, his heart skipped a beat, but then it started pounding, as if it had come loose. They continued that way for about a hundred paces, once again in silence.","Raskolnikov was walking beside him. His legs suddenly felt terribly weak, a chill ran down his spine, and his heart seemed to stop for a moment; then it began hammering as though it had come loose. They walked like this for a hundred steps or so, side by side, without saying a word.","Raskolnikov went on walking beside him. His legs felt suddenly weak, a cold shiver ran down his spine, and his heart seemed to stand still for a moment, then suddenly began throbbing as though it were set free. So they walked for about a hundred paces, side by side in silence."
"– Да, а что?","- Yes, why?","“Yes, what of it?”",‘Yes—why?’,“Yes. What then?”
"– Я не могу, не могу, – раздражительно повторял он, – не мучьте! Довольно, уйдите… Не могу!..","“I can’t, I can’t,” he repeated irritably, “don’t torture me!” Enough, go away... I can't!..","“I can’t stand it, I can’t,” he repeated irritably. “Don’t torment me! Enough! Go away. . . . I can’t stand it!”","‘I can’t stand it, I can’t stand it!’ he repeated testily. ‘Don’t pester me. That’s enough, go away… I can’t stand it!’","“I can’t have it! I can’t have it!” he repeated irritably, “don’t worry me! Enough, go away . . . I can’t stand it!”"
"– Ах, ах, как нехорошо! Ах, стыдно-то как, барышня, стыд-то какой! – Он опять закачал головой, стыдя, сожалея и негодуя. – Ведь вот задача! – обратился он к Раскольникову и тут же, мельком, опять оглядел его с ног до головы. Странен, верно, и он ему показался: в таких лохмотьях, а сам деньги выдает!","- Oh, oh, how bad it is! Oh, how ashamed, young lady, what a shame! He shook his head again, ashamed, regretful and indignant. - This is the task! - he turned to Raskolnikov and immediately, briefly, again looked him from head to toe. Strange, right, and he seemed to him: in such rags, and he gives out money!","“Ah, dear me, this is bad! Ah, aren’t you ashamed, young lady? What a shame!” he said, shaking his head again, feeling embarrassed, compassionate, and indignant. “What a dilemma!” he said, turning to Raskolnikov, right there and then looking him over rapidly from head to toe. Raskolnikov must have appeared a bit strange to the policeman: he was in tatters, yet was giving away his own money!","‘Oh dear, oh dear, that’s not good! Oh, what a shame, young miss, what a disgrace!’ He shook his head again, with disapproval, pity, and indignation. ‘ Well, here’s a problem!’ he said to Raskolnikov, and instantly sized him up again from head to foot. This was another odd creature—dressed in such rags, and handing out money!","“Ah, ah, how awful! It’s shameful, young lady, it’s a shame!” He shook his head again, shocked, sympathetic and indignant. “It’s a difficult job,” the policeman said to Raskolnikov, and as he did so, he again looked him up and down in a rapid glance. He, too, must have seemed a strange figure to him: dressed in rags and handing him money!"
"«Да когда ж это бывало? Никаких я дел сам по себе не имею с полицией! И почему как раз сегодня? – думал он в мучительном недоумении. – Господи, поскорей бы уж!» Он было бросился на колени молиться, но даже сам рассмеялся, – не над молитвой, а над собой. Он поспешно стал одеваться. «Пропаду так пропаду, все равно! Носок надеть! – вздумалось вдруг ему, – еще больше затрется в пыли, и следы пропадут». Но только что он надел, тотчас же и сдернул его с отвращением и ужасом. Сдернул, но, сообразив, что другого нет, взял и надел опять – и опять рассмеялся. «Все это условно, все относительно, все это одни только формы, – подумал он мельком, одним только краешком мысли, а сам дрожа всем телом, – ведь вот надел же! Ведь кончил же тем, что надел!» Смех, впрочем, тотчас же сменился отчаянием. «Нет, не по силам…» – подумалось ему. Ноги его дрожали. «От страху», – пробормотал он про себя. Голова кружилась и болела от жару. «Это хитрость! Это они хотят заманить меня хитростью и вдруг сбить на всем», – продолжал он про себя, выходя на лестницу. «Скверно то, что я почти в бреду… я могу соврать какую-нибудь глупость…»","“When did that happen? I have nothing to do with the police myself! And why just today? He thought in agonizing bewilderment. - Lord, hurry up! "" He started to kneel down to pray, but he even laughed himself - not at prayer, but at himself. He hurriedly began to dress. “I’ll be so lost, it’s all the same! Put on a sock! - he suddenly thought, - it will get even more rubbed in the dust, and the traces will disappear. "" But as soon as he put it on, he immediately pulled it off with disgust and horror. He pulled it off, but realizing that there was no other, took it and put it on again - and again laughed. “All this is conditional, everything is relative, all these are only forms,” he thought briefly, with only one edge of his thought, and he himself was trembling with his whole body, “after all, he’s wearing it! After all, he ended up by putting on! "" Laughter, however, immediately gave way to despair. ""No, not able to ..."" - he thought. His legs were trembling. Fear, he muttered to himself. My head was spinning and aching from the heat. “This is a trick! It is they who want to lure me with cunning and suddenly knock me down on everything, ”he continued to himself, going out onto the stairs. ""The bad thing is that I am almost delirious ... I can lie some stupidity ...""","“When has this ever happened before? I have no dealings with the police at all! And why exactly today?” he wondered in painful confusion. “Oh, Lord, let it end soon!” He was about to throw himself onto his knees to pray, but then he started laughing, not at the idea of prayer, but at himself. He began dressing hurriedly. A thought suddenly occurred to him: “If I’m done for, then so be it, it doesn’t matter! I’ll put on my sock! It’ll get dirty in the dust, and the traces will vanish.” But as soon as he put it on, he tore it off in disgust and horror. When he realized that he had no other sock, he put it back on again—and started laughing once more. “All this is so ordinary, it’s all relative, all purely form.” That thought occurred to him just in passing, merely at the far edge of his mind, while his entire body was trembling. “But I did put it on! All the same, I put it on!” His laughter, however, was immediately replaced by despair. “No, this is more than I can bear,” he thought. His legs were shaky—“Out of fear,” he muttered to himself. His head was spinning and aching from the fever. “It’s a trick! They want to entrap me with their guile and then, all of a sudden, throw me off guard,” he continued muttering to himself as he headed out onto the stairs. “The bad thing is that I’m almost delirious. . . . I might utter some stupid lie . . .”","‘Whatever can it mean? I’ve never had any business of my own with the police! And why today of all days?’ he thought in a torment of doubt. ‘Oh Lord, if only it was over!’ He almost fell to his knees in prayer, but burst out laughing—not at his prayer, but at himself. Hurriedly he began dressing. ‘If I’m done for, I’m done for, who cares! I have to put on the sock!’ he suddenly thought. ‘It’ll get even dirtier in the dust, and the traces will vanish.’ But as soon as he had put it on, he tore it straight off again with horror and revulsion. Having pulled it off, he realized that he didn’t have another one, so he picked it up and put it on again—and laughed once more. ‘All this is just convention, it’s all relative, all meaningless,’ he thought for an instant, with no more than a corner of his mind, while his whole body trembled. ‘There, I’ve put it on! I ended up putting it on!’ But his laughter at once gave way to despair. ‘ No, I can’t take it…’ he thought. His legs were shaking. ‘From terror,’ he muttered to himself. His head was spinning and aching from his fever. ‘It’s a trick! They want to lead me on, and suddenly catch me out,’ he went on to himself as he stepped out onto the staircase. ‘The trouble is, I’m almost delirious… I might do something stupid…’","“But when has such a thing happened? I never have anything to do with the police! And why just today?” he thought in agonizing bewilderment. “Good God, just get it over with as soon as possible!” He was flinging himself on his knees to pray, but broke into laughter—not at the idea of prayer, but at himself. He began to dress himself hurriedly. “If I’m lost, I’m lost, I don’t care! Shall I put the sock on?” he suddenly wondered. “It will get even dustier and the traces will be gone.” But no sooner had he put it on than he pulled it off again in loathing and horror. He pulled it off, but reflecting that he had no other socks, he picked it up and put it on again—and again he laughed. “That’s all conventional, that’s all relative, just a way of looking at it,” he thought in a flash, but only on the surface of his mind, while he was shuddering all over. “There, I’ve got it on! I’ve actually managed to get it on!” But his laughter was quickly followed by despair. “No, it’s too much for me . . . ” he thought. His legs shook. “Fear,” he muttered. His head swam and ached with fever. “It’s a trick! They want to decoy me and confuse me about everything,” he mused, as he went out onto the stairs. “The worst of it is I’m almost light-headed . . . I may blurt out something stupid . . . ”"
"– Папочка! За что они… бедную лошадку… убили! – всхлипывает он, но дыхание ему захватывает, и слова криками вырываются из его стесненной груди.","- Daddy! Why did they ... the poor horse ... killed! - he sobs, but his breath catches, and the words are screaming out of his cramped chest.","“Papa! Why did they . . . kill . . . the poor little horse?” he sobs, but his breath falters, and his words emerge as screams from his constricted chest.","‘Papochka! What did they… kill… the poor horsey for?’ he sobs, his breath choking so that the words burst in a scream from his panting chest.","“Father! Why did they . . . kill . . . the poor horse!” he sobs, but his breath catches and the words come in shrieks from his panting chest."
"– Надеюсь, что начатое теперь знакомство наше, – обратился он к Раскольникову, – после вашего выздоровления и ввиду известных вам обстоятельств укрепится еще более… Особенно желаю вам здоровья…","“I hope that our acquaintance now begun,” he turned to Raskolnikov, “after your recovery and in view of the circumstances known to you, will strengthen even more ... I especially wish you health ...","“I trust that now our newly formed acquaintance,” he said, turning to Raskolnikov, “after your recovery and in view of the circumstances you know well, will become even stronger. . . . I especially wish you good health . . .”","‘I hope that the acquaintance we have formed here’, he said to Raskolnikov, ‘will be further strengthened after your recovery, in view of the circumstances of which you are aware… I particularly wish you all good health…’","“I trust our acquaintance,” he said, addressing Raskolnikov, “may, upon your recovery and in view of the circumstances, become closer . . . Above all, I hope you return to health . . . ”"
"– Какие это там поминки устраиваются у этой… у вдовы-то? – спросил вдруг Петр Петрович, перерывая Андрея Семеновича на самом интереснейшем месте.","- What kind of wake is arranged at this ... at the widow's? asked Pyotr Petrovich suddenly, interrupting Andrey Semyonovich at the most interesting place.","“What sort of feast is being organized at that . . . widow’s apartment?” Petr Petrovich asked suddenly, interrupting Andrey Semyonovich at the most interesting point.","‘What sort of a funeral party is it they’re preparing at that… at the widow’s?’ asked Piotr Petrovich suddenly, interrupting Andrei Semionovich at the most fascinating point.","at the widow’s, isn’t there?” Peter Petrovich asked suddenly, interrupting Andrei Semionovich at the most interesting passage. “Do you really not know?"
"Он стоял пред нею в двух шагах, ждал и смотрел на нее с дикою решимостью, воспаленно-страстным, тяжелым взглядом. Дуня поняла, что он скорее умрет, чем отпустит ее. «И… и, уж конечно, она убьет его теперь, в двух шагах!..»","He stood two paces before her, waited, and looked at her with wild determination, with an inflamed, passionate, heavy look. Dunya realized that he would rather die than let her go. ""And... and, of course, she will kill him now, two steps away! ..""","He stood there in front of her, some two paces away, waiting and regarding her with a wild determination reflected in his passionately inflamed, painful gaze. Dunya realized that he would sooner die than let her go. And . . . and, she would certainly kill him now, at a distance of two paces!","He was standing two steps away from her, waiting and watching her with wild determination; a dark, feverish passion was in his eyes. Dunia realized that he would sooner die than let her go. And of course, she’d kill him now, at two paces!","He stood facing her, two paces away, waiting and gazing at her with wild determination, with feverishly passionate, stubborn, set eyes. Dunia saw that he would sooner die than let her go. “And . . . now, of course she would kill him, at two paces!”"
