Source,GoogleTranslate,human1,human2,human3
"— Да, в «Adrienne Lecouvreur»","- Yes, in ""Adrienne Lecouvreur""","“Yes, in Adrienne Lecouvreur.”25",‘Yes. In Adrienne Lecouvreur. ’14,"“Yes, in Adrienne Lecouvreur.”"
"— Поверьте… — и опять она разговорилась и высказала то, что было, очевидно, ее главным делом к нему; дело это состояло в вопросах о том, как бы по случаю смерти мужа достать денег от казны. Она сделала вид, что спрашивает у Петра Ивановича совета о пенсионе: но он видел, что она уже знает до мельчайших подробностей и то, чего он не знал: все то, что можно вытянуть от казны по случаю этой смерти; но что ей хотелось узнать, нельзя ли как-нибудь вытянуть еще побольше денег. Петр Иванович постарался выдумать такое средство, но, подумав несколько и из приличия побранив наше правительство за его скаредность, сказал, что, кажется, больше нельзя. Тогда она вздохнула и, очевидно, стала придумывать средство избавиться от своего посетителя. Он понял это, затушил папироску, встал, пожал руку и пошел в переднюю.","“Believe me…” and again she got into conversation and expressed what was obviously her main business with him; this matter consisted of questions about how, on the occasion of the death of her husband, to get money from the treasury. She pretended to ask Pyotr Ivanovich for advice about the pension: but he saw that she already knew down to the smallest detail and what he did not know: everything that could be extorted from the treasury on the occasion of this death; but what she wanted to know was whether there was some way to get even more money out of it. Pyotr Ivanovich tried to invent such a means, but after some thought and out of decency scolding our government for its stinginess, he said that it seemed that it was no longer possible. Then she sighed and apparently began to think of a means to get rid of her visitor. He understood this, put out his cigarette, got up, shook hands, and went into the hall.","“Believe me . . .” and again she talked away and unburdened herself of what was clearly her main business with him—how on her husband ’s death she could get money from the treasury. She gave the appearance of asking Pyotr Ivanovich for advice about the pension, but he saw that she already knew down to the smallest details even what he didn’t know—everything that one could extract from the public purse on this death—but that she wanted to learn if one couldn’t somehow extract a bit more money. Pyotr Ivanovich tried to think of a way, but, having thought a little and out of politeness abusing the government for its meanness, he said that he thought one couldn’t get more. Then she sighed and clearly began to think of a way to get rid of her visitor. He understood this, put out his cigarette, got up, shook her hand, and went into the hall.","Then she spoke out again, and told him what must have been the main reason for consulting him: it was all a matter of using the death of her husband to get some money from the Treasury. She made it seem as if she was asking Pyotr Ivanovich’s advice about getting a pension, but he could see that here she knew more than he did, she knew the finest details of this subject down to the last penny that could be screwed out of the Treasury in terms of death benefits. What she wanted to know was whether there might be some way of screwing a bit more out of them. Pyotr Ivanovich tried to think of some way of doing this but, having given it some thought and doing the decent thing by cursing the government for being so stingy, he said he thought there was no more to be had. Upon which she gave a sigh, and made no bones about getting rid of her visitor. He got the message, stubbed his cigarette out, stood up, shook hands, and went out into the hall.","“ and she again began talking and brought out what was evidently her chief concern with him — namely, to question him as to how she could obtain a grant of money from the government on the occasion of her husband’s death. She made it appear that she was asking Peter Ivanovich’s advice about her pension, but he soon saw that she already knew about that to the minutest detail, more even than he did himself. She knew how much could be got out of the government in consequence of her husband’s death, but wanted to find out whether she could not possibly extract something more. Peter Ivanovich tried to think of some means of doing so, but after reflecting for a while and, out of propriety, condemning the government for its niggardliness, he said he thought that nothing more could be got. Then she sighed and evidently began to devise means of getting rid of her visitor. Noticing this, he put out his cigarette, rose, pressed her hand, and went out into the anteroom."
— Часы.,- Clock.,“My watch.”,‘My watch.’,“My watch.”
"Боль не уменьшалась; но Иван Ильич делал над собой усилия, чтобы заставлять себя думать, что ему лучше. И он мог обманывать себя, пока ничего не волновало его. Но как только случалась неприятность с женой, неудача в службе, дурные карты в винте, так сейчас он чувствовал всю силу своей болезни; бывало, он переносил эти неудачи, ожидая, что вот-вот исправлю плохое, поборю, дождусь успеха, большого шлема. Теперь же всякая неудача подкашивала его и ввергала в отчаяние. Он говорил себе: вот только что я стал поправляться и лекарство начинало уже действовать, и вот это проклятое несчастие или неприятность… И он злился на несчастье или на людей, делавших ему неприятности и убивающих его, и чувствовал, как эта злоба убивает его; но не мог воздержаться от нее. Казалось бы, ему должно бы было быть ясно, что это озлобление его на обстоятельства и людей усиливает его болезнь и что поэтому ему надо не обращать внимания на неприятные случайности; но он делал совершенно обратное рассуждение: он говорил, что ему нужно спокойствие, следил за всем, что нарушало это спокойствие, и при всяком малейшем нарушении приходил в раздражение. Ухудшало его положение то, что он читал медицинские книги и советовался с докторами. Ухудшение шло так равномерно, что он мог себя обманывать, сравнивая один день с другим, — разницы было мало. Но когда он советовался с докторами, тогда ему казалось, что идет к худшему и очень быстро даже. И несмотря на это, он постоянно советовался с докторами.","The pain did not decrease; but Ivan Ilyich made efforts to force himself to think that he was better off. And he could deceive himself as long as nothing worried him. But as soon as there was trouble with his wife, a failure in the service, bad cards in the screw, so now he felt the full force of his illness; he used to endure these failures, expecting that he was about to correct the bad, to overcome, to wait for success, a grand slam. Now, every failure crippled him and plunged him into despair. He said to himself: just now I began to get better and the medicine was already beginning to act, and now this damned misfortune or unpleasantness ... And he was angry at the misfortune or at the people who made him unpleasant and killed him, and felt how this anger was killing him; but could not refrain from it. It would seem that it should have been clear to him that his anger at circumstances and people intensifies his illness and that therefore he should not pay attention to unpleasant accidents; but he made quite the opposite reasoning: he said that he needed calmness, followed everything that disturbed this calmness, and at every slightest violation he became irritated. What worsened his situation was that he read medical books and consulted doctors. The deterioration went on so evenly that he could deceive himself by comparing one day with another - there was little difference. But when he consulted with doctors, then it seemed to him that things were getting worse and even very quickly. And despite this, he constantly consulted with doctors.","The pain got no less but Ivan Ilyich made an effort to force himself to think he was better. And he could deceive himself as long as nothing disturbed him. But as soon as there was some unpleasantness with his wife or something went wrong at work or he had bad cards at vint, he at once felt the full force of his illness. In the past he had endured things going wrong in the expectation that I’ll soon put things right, I’ll overcome, I’ll be successful, I’ll get a grand slam. Now anything that went wrong brought him down and cast him into despair. He would say to himself, “I was just starting to get better and the medicine was already beginning to work, and along comes this cursed accident or unpleasantness. . . .” And he was angry with the accident or with the people who were causing him unpleasantnesses and killing him, and he felt that this anger was killing him but he couldn’t restrain himself. One might have thought it would have been clear to him that this anger against circumstances and people made his illness worse, and that therefore he shouldn’t pay any attention to unpleasant incidents, but his reasoning was quite the reverse: He said he needed calm; he watched out for anything that might breach that calm and at the smallest breach he got angry. His condition was made worse by the fact that he consulted medical books and doctors. His deterioration progressed so evenly that comparing one day with another he could deceive himself—there was little difference. But when he consulted doctors, he thought he was getting worse and that very quickly. And in spite of that he constantly consulted doctors.","The pain was not getting any less, but Ivan Ilyich made every effort to make himself believe he was feeling better. And he was able to delude himself as long as nothing upset him. But the moment he fell out with his wife, or something went wrong at work or he got a bad hand at whist, he felt the full force of his illness. Before this he had been able to withstand setbacks like these, expecting to put things right before long, to win through, succeed again, come out with a grand slam. But now the slightest setback cut the ground from under him and left him in despair. He would say to himself, ‘Look at that. I was just starting to get better and the medicine was just beginning to work, and now this damn thing comes up, this rotten luck...’ And he raged against his misfortune or against those people who were causing his problems and killing him off; he sensed that it was his own rage that was killing him and he couldn’t control it. It ought to have been obvious to him that raging against his situation and the people around him was only feeding his illness and, because of that, he ought to ignore any unpleasant developments, but he thought the exact opposite: he told himself he needed peace of mind so he had to get on to anything that disrupted his peace of mind, and the slightest disruption left him exasperated. His situation was made worse by the fact that he had taken to reading medical books and consulting doctors. The decline was so gradual that he was able to delude himself by comparing one day with another and seeing little difference. But the moment he consulted a doctor he thought he was going downhill, and fast. Yet, despite this, he kept on consulting the doctors.","The pain did not grow less, but Ivan Ilych made efforts to force himself to think that he was better. And he could do this so long as nothing agitated him. But as soon as he had any unpleasantness with his wife, any lack of success in his official work, or held bad cards at bridge, he was at once acutely sensible of his disease. He had formerly borne such mischances, hoping soon to adjust what was wrong, to master it and attain success, or make a grand slam. But now every mischance upset him and plunged him into despair. He would say to himself: “there now, just as I was beginning to get better and the medicine had begun to take effect, comes this accursed misfortune, or unpleasantness... “ And he was furious with the mishap, or with the people who were causing the unpleasantness and killing him, for he felt that this fury was killing him but he could not restrain it. One would have thought that it should have been clear to him that this exasperation with circumstances and people aggravated his illness, and that he ought therefore to ignore unpleasant occurrences. But he drew the very opposite conclusion: he said that he needed peace, and he watched for everything that might disturb it and became irritable at the slightest infringement of it. His condition was rendered worse by the fact that he read medical books and consulted doctors. The progress of his disease was so gradual that he could deceive himself when comparing one day with another — the difference was so slight. But when he consulted the doctors it seemed to him that he was getting worse, and even very rapidly. Yet despite this he was continually consulting them."
— Что? Причаститься? Зачем? Не надо! А впрочем…,- What? Communion? What for? No need! And yet...,“What? Take communion? Why? There’s no need to! But then . . .”,"‘What? Take communion? What for? I’m not doing that... Oh, I don’t know ...’",“What? Take communion? Why? It’s unnecessary! However... ”
"«Каково, умер; а я вот нет», — подумал или почувствовал каждый. Близкие же знакомые, так называемые друзья Ивана Ильича, при этом подумали невольно и о том, что теперь им надобно исполнить очень скучные обязанности приличия и поехать на панихиду и к вдове с визитом соболезнования.","“What, died; but I’m not,” thought or felt everyone. At the same time, close acquaintances, the so-called friends of Ivan Ilyich, involuntarily thought about the fact that now they need to fulfill very boring duties of decency and go to a memorial service and to the widow with a visit of condolences.","So—he’s dead; but here I am still, each thought or felt. At this point his closer acquaintances, the so-called friends of Ivan Ilyich, involuntarily thought that they now needed to carry out the very tedious requirements of etiquette and go to the requiem service2 and pay a visit of condolence to the widow.","‘There you have it. He’s dead, and I’m not ’ was what everyone thought or felt. But his closest acquaintances, Ivan Ilyich’s so-called friends, couldn’t help thinking that they would now have to fulfil some tedious social obligations such as attending the funeral and calling on the widow to express their condolences.","Each one thought or felt, “Well, he’s dead but I’m alive!” But the more intimate of Ivan Ilych’s acquaintances, his so-called friends, could not help thinking also that they would now have to fulfil the very tiresome demands of propriety by attending the funeral service and paying a visit of condolence to the widow."
V,V,V,5,5
"И опять он весь предался вниманию такому напряженному, что даже боль не развлекала его.",And again he gave himself over to attention so tense that even the pain did not entertain him.,And again he became absorbed with such intense attention that even the pain did not distract him.,And once again his concentration became so intense that not even the pain could distract him.,And again he listened with such concentrated attention that even his pain did not distract him.
"В черном ободке было напечатано: «Прасковья Федоровна Головина с душевным прискорбием извещает родных и знакомых о кончине возлюбленного супруга своего, члена Судебной палаты, Ивана Ильича Головина, последовавшей 4-го февраля сего 1882 года. Вынос тела в пятницу, в 1 час пополудни».","It was printed in a black border: “Praskovya Fyodorovna Golovina informs her relatives and friends about the death of her beloved husband, a member of the Judicial Chamber, Ivan Ilyich Golovin, which followed on February 4, 1882. The removal of the body on Friday, at 1 o'clock in the afternoon.","Within a black border was printed: “ Praskovya Fyodorovna Golovina with deep sorrow informs family and friends of the passing of her beloved spouse Ivan Ilyich Golovin, member of the Court of Justice, which took place on the 4th of February of this year 1882. The funeral will be on Friday at 1 p.m.”","There was an announcement within a black border: ‘It is with profound sorrow that Praskovya Fyodorovna Golovina informs family and friends that her beloved husband, Ivan Ilyich Golovin, Member of the Court of Justice, passed away on the 4th of February this year, 1882. The funeral will take place on Friday at I p.m.’","Surrounded by a black border were the words: “Praskovya Fedorovna Golovina, with profound sorrow, informs relatives and friends of the demise of her beloved husband Ivan Ilych Golovin, Member of the Court of Justice, which occurred on February the 4th of this year 1882. the funeral will take place on Friday at one o’clock in the afternoon.”"
"Женитьба… так нечаянно, и разочарование, и запах изо рта жены, и чувственность, притворство! И эта мертвая служба, эти заботы о деньгах, итак год, и два, и десять, и двадцать — и всё то же. И что дальше, то мертвее. Точно равномерно я шел под гору, воображая, что иду на гору. Так и было. В общественном мнении я шел на гору, и ровно настолько из-под меня уходила жизнь… И вот готово, умирай!","Marriage ... so accidental, and disappointment, and the smell from the wife's mouth, and sensuality, pretense! And this dead service, these worries about money, so a year, and two, and ten, and twenty - and all the same. And what's next is dead. Precisely at regular intervals, I walked downhill, imagining that I was going uphill. And so it was. In public opinion, I went to the mountain, and just so much life left me from under me ... And that's it, die!","Marriage . . . so casually entered, and disillusionment, and the smell that came from his wife’s mouth, and sensuality, hypocrisy! And that deadly work of his and those worries about money, and on for a year, and two, and ten, and twenty—and always the same. And the further he went, the more deadly it became. “As if I were walking downhill at a regular pace, imagining I was walking uphill. That’s how it was. In the eyes of the world I was walking uphill, and to just that extent life was slipping away from under me. . . And now it’s time, to die!","Marriage ... an accident and such a disappointment, and his wife’s bad breath, and all that sensuality and hypocrisy! And the deadliness of his working life, and those money worries, going on for a year, two years, ten, twenty - always the same old story. And the longer it went on the deadlier it became. ‘It’s as if I had been going downhill when I thought I was going uphill. That’s how it was. In society’s opinion I was heading uphill, but in equal measure life was slipping away from me ... And now it’s all over. Nothing left but to die! ‘","His marriage, a mere accident, then the disenchantment that followed it, his wife’s bad breath and the sensuality and hypocrisy: then that deadly official life and those preoccupations about money, a year of it, and two, and ten, and twenty, and always the same thing. And the longer it lasted the more deadly it became. “It is as if I had been going downhill while I imagined I was going up. And that is really what it was. I was going up in public opinion, but to the same extent life was ebbing away from me. And now it is all done and there is only death."
"Для него все это произошло в одно мгновение, и значение этого мгновения уже не изменялось. Для присутствующих же агония его продолжалась еще два часа. В груди его клокотало что-то; изможденное тело его вздрагивало. Потом реже и реже стало клокотанье и хрипенье.","For him, all this happened in one moment, and the meaning of this moment did not change. For those present, his agony continued for another two hours. Something bubbled in his chest; his emaciated body trembled. Then the gurgling and wheezing became less and less frequent.","For him all this took place in a moment, and the significance of this moment didn’t change. For those there his death agony lasted two hours more. Something bubbled in his chest; his emaciated body shivered. Then the gurgling and wheezing became less and less frequent.","All of this happened to him in a single moment, and the meaning of that moment was not going to change. For those present, his agony went on for another two hours. There was a rattling in his chest. His wasted body shook. Then the rattling and the wheezing dwindled away.","To him all this happened in a single instant, and the meaning of that instant did not change. For those present his agony continued for another two hours. Something rattled in his throat, his emaciated body twitched, then the gasping and rattle became less and less frequent."
"И с сознанием этим, да еще с болью физической, да еще с ужасом надо было ложиться в постель и часто не спать от боли большую часть ночи. А наутро надо было опять вставать, одеваться, ехать в суд, говорить, писать, а если и не ехать, дома быть с теми же двадцатью четырьмя часами в сутках, из которых каждый был мучением. И жить так на краю погибели надо было одному, без одного человека, который бы понял и пожалел его.","And with this consciousness, and even with physical pain, and even with horror, one had to go to bed and often did not sleep because of the pain for most of the night. And in the morning I had to get up again, get dressed, go to court, talk, write, and if not go, be at home with the same twenty-four hours a day, each of which was a torment. And he had to live like this on the edge of destruction alone, without one person who would understand and pity him.","And with this knowledge, with the physical pain, and with the terror, he had to get into bed and often be unable to sleep from the pain the greater part of the night. And the next morning he had to get up again, dress, go to court, talk, write, or if he didn’t go to court he had to stay at home with those twenty-four hours of the day, each one of which was a torment. And he had to live like that on the brink of the abyss, all alone, without a single person who could understand and take pity on him.","And he has to take this knowledge to bed with him, along with the physical pain and the terror, often to spend a near-sleepless night because of the pain. And next morning he has to get up again, put on his clothes, go to court, talk, write or, if he doesn’t go out, stay in with every one of those twenty-four hours that make up a day and a night, each one of them an agony. And he has to live like this on the edge of destruction, alone, with nobody at all to understand and pity him.","With this consciousness, and with physical pain besides the terror, he must go to bed, often to lie awake the greater part of the night. Next morning he had to get up again, dress, go to the law courts, speak, and write; or if he did not go out, spend at home those twenty-four hours a day each of which was a torture. And he had to live thus all alone on the brink of an abyss, with no one who understood or pitied him."
"— Как преувеличиваю? Тебе не видно — он мертвый человек, посмотри его глаза. Нет света. Да что у него?","How am I exaggerating? You can't see - he's a dead man, look at his eyes. No light. What does he have?","“Exaggerating? You don’t see—he’s a dead man, look at his eyes. There’s no light in them. What’s the matter with him?”","‘What do you mean, exaggerating? You can’t see it. He’s a dead man. Look at his eyes - there’s no light in them. What is it he’s got exactly?’","Don’t you see it? Why, he’s a dead man! Look at his eyes — there’s no life in them. But what is it that is wrong with him?”"
"Она все над ним делала только для себя и говорила ему, что она делает для себя то, что она точно делала для себя как такую невероятную вещь, что он должен был понимать это обратно.",She did everything about him only for herself and told him that she was doing for herself what she definitely did for herself as such an incredible thing that he had to understand it back.,"Everything she did for him she did only for herself, and she told him so, as if that was something so unlikely that he had to understand it in the opposite sense.","Everything she did for him she was doing for herself, and she told him she was doing for herself what she was actually doing for herself, but she made it sound so implausible that he was forced to assume the opposite.","Everything she did for him was entirely for her own sake, and she told him she was doing for herself what she actually was doing for herself, as if that was so incredible that he must understand the opposite."
"Он стал принимать лекарства, исполнять предписания доктора, которые изменились по случаю исследования мочи. Но тут как раз так случилось, что в этом исследовании и в том, что должно было последовать за ним, вышла какая-то путаница. До самого доктора нельзя было добраться, а выходило, что делалось не то, что говорил ему доктор. Или он забыл, или соврал, или скрывал от него что-нибудь.","He began to take medicine, to follow the doctor's prescriptions, which changed on the occasion of the examination of the urine. But it just so happened that in this study and in what was to follow it, there was some kind of confusion. It was impossible to get to the doctor himself, but it turned out that what was being done was not what the doctor told him. Or he forgot, or lied, or hid something from him.","He began to take the medicines and to follow the doctor’s directions, which changed after the urine examination. But it was the case now that there had been some kind of confusion in the examination and in what followed from it. It was impossible to get through to the doctor himself, but it turned out that what was happening was not what the doctor had told him. Either he had forgotten or he had lied or he had concealed something from Ivan Ilyich.","He started taking his medicine and following the doctor’s instructions, though these were changed once the urine test results were in. But at this point it turned out that there was some confusion over the test itself and what was supposed to follow it. Without getting at the doctor, it was becoming clear that what was going on was not what the doctor had said. He must have overlooked something, or he had been telling lies, or he was hiding something.","He began taking his medicine and following the doctor’s directions, which had been altered after the examination of the urine. but then it happened that there was a contradiction between the indications drawn from the examination of the urine and the symptoms that showed themselves. It turned out that what was happening differed from what the doctor had told him, and that he had either forgotten or blundered, or hidden something from him."
"«А если это так, — сказал он себе, — и я ухожу из жизни с сознанием того, что погубил все, что мне дано было, и поправить нельзя, тогда что ж?» Он лег навзничь и стал совсем по-новому перебирать всю свою жизнь. Когда он увидал утром лакея, потом жену, потом дочь, потом доктора, — каждое их движение, каждое их слово подтверждало для него ужасную истину, открывшуюся ему ночью. Он в них видел себя, все то, чем он жил, и ясно видел, что все это было не то, все это был ужасный огромный обман, закрывающий и жизнь и смерть. Это сознание увеличило, удесятерило его физические страдания. Он стонал и метался и обдергивал на себе одежду. Ему казалось, что она душила и давила его. И за это он ненавидел их.","“And if this is so,” he said to himself, “and I am leaving life with the consciousness that I have ruined everything that was given to me, and it is impossible to correct it, then what?” He lay down on his back and began to sort out his whole life in a completely new way. When he saw the footman in the morning, then his wife, then his daughter, then the doctor, their every movement, their every word, confirmed for him the terrible truth that had been revealed to him at night. He saw himself in them, everything that he lived by, and clearly saw that all this was not what it was, all this was a terrible huge deception, covering both life and death. This consciousness increased, multiplied tenfold his physical suffering. He groaned and tossed and tugged at his clothes. It seemed to him that she was choking and crushing him. And for that he hated them.","“But if this is so,” he said to himself, “and I am leaving life with the realization that I have lost everything I was given and that it’s impossible to put right, then what?” He lay on his back and started to go over his whole life afresh. When in the morning he saw the manservant, then his wife, then his daughter, then the doctor—every one of their movements, every one of their words confirmed for him the terrible truth that had been disclosed to him in the night. He saw in them himself, everything by which he had lived, and saw clearly that all this was wrong, all this was a terrible, huge fraud concealing both life and death. This realization increased, increased tenfold his physical sufferings. He groaned and tossed about and pulled at the clothes on him. He felt suffocated and crushed. And he hated them for that.","‘But if it’s like that,’ he said to himself, ‘and I am leaving this life knowing I have ruined everything I was given, and it can’t be put right, what then?’ He lay on his back and started to go through his whole life again in a different way. Next morning, when he saw his servant, then his wife, then his daughter, then the doctor - their every movement and every word bore out the terrible truth that had been revealed to him during the night. In them he saw himself and all he had lived by, and he could clearly see that it was all wrong; it was all a gross deception obscuring life and death. This knowledge exacerbated his physical suffering, making it ten times worse. He moaned and writhed, and clutched at his clothing, which seemed to be choking and stifling him. And he hated them for it.","“But if that is so,” he said to himself, “and i am leaving this life with the consciousness that I have lost all that was given me and it is impossible to rectify it — what then?” He lay on his back and began to pass his life in review in quite a new way. In the morning when he saw first his footman, then his wife, then his daughter, and then the doctor, their every word and movement confirmed to him the awful truth that had been revealed to him during the night. In them he saw himself — all that for which he had lived — and saw clearly that it was not real at all, but a terrible and huge deception which had hidden both life and death. This consciousness intensified his physical suffering tenfold. He groaned and tossed about, and pulled at his clothing which choked and stifled him. And he hated them on that account."
Так чувствовалось ему.,That's how he felt.,That’s what he felt.,These were the feelings that came to him.,Such was his feeling.
Это непривычное доброе озлобило его. Он мрачно посмотрел на нее.,This unaccustomed kindness embittered him. He looked at her darkly.,This unusual kindness angered him. He looked at her morosely.,The uncharacteristic kindness infuriated him. He gave her a dark look.,This exceptionally kind look irritated him. He looked morosely at her.
— Так вот что! — вдруг вслух проговорил он. — Какая радость!,- So that's it! he suddenly spoke out loud. - What a joy!,“So that’s it!” he suddenly said aloud. “Such joy!”,"‘So that’s it!’ he said suddenly, out loud. ‘ Oh, bliss!’",“So that’s what it is!” he suddenly exclaimed aloud. “What joy!”
"В сущности же, было то самое, что бывает у всех не совсем богатых людей, но таких, которые хотят быть похожими на богатых и потому только похожи друг на друга: штофы, черное дерево, цветы, ковры и бронзы. Темное и блестящее, — все то, что все известного рода люди делают, чтобы быть похожими на всех людей известного рода. И у него было так похоже, что нельзя было даже обратить внимание; но ему все это казалось чем-то особенным. Когда он встретил своих на станции железной дороги, привез их в свою освещенную готовую квартиру и лакей в белом галстуке отпер дверь в убранную цветами переднюю, а потом они вошли в гостиную, кабинет и ахали от удовольствия, — он был очень счастлив, водил их везде, впивал в себя их похвалы и сиял от удовольствия. В этот же вечер, когда за чаем Прасковья Федоровна спросила его, между прочим, как он упал, он засмеялся и в лицах представил, как он полетел и испугал обойщика.","In essence, it was the same thing that happens to all not quite rich people, but those who want to be like the rich and therefore only look like each other: damasks, ebony, flowers, carpets and bronzes. Dark and shiny, everything that all people of a certain kind do to be like all people of a certain kind. And he was so similar that it was impossible even to pay attention; but it all seemed to him something special. When he met his people at the railway station, brought them to his lighted finished apartment and a footman in a white tie unlocked the door to the hall decorated with flowers, and then they entered the living room, study and gasped with pleasure - he was very happy, he took them everywhere , imbibed their praises and beamed with pleasure. That same evening, when over tea Praskovya Fyodorovna asked him, among other things, how he had fallen, he laughed and imagined in his faces how he had flown and frightened the upholsterer.","In actual fact it was the same as the houses of all people who are not so rich but want to be like the rich and so are only like one another: brocade, ebony, flowers, carpets, and bronzes, everything dark and shiny—everything that all people of a certain type do to be like all people of a certain type. And what he had was so like that that one couldn’t even notice it, but to him it all looked somehow special. When he met his family at the railway station and took them to his apartment, all finished and lit up, and a manservant in a white tie opened the door into the flower-decked hall, and they went into the drawing room and study, he was very happy, he took them everywhere, drank in their praise, and beamed with pleasure. That evening, when over tea Praskovya Fyodorovna asked him among other things how he had fallen, he laughed and in front of them showed how he had gone flying and frightened the decorator.","But these were essentially the accoutrements that appeal to all people who are not actually rich but who want to look rich, though all they manage to do is look like each other: damasks, ebony, plants, rugs and bronzes, anything dark and gleaming - everything that all people of a certain class affect so as to be like all other people of a certain class. And his arrangements looked so much like everyone else’s that they were unremarkable, though he saw them as something truly distinctive. When he met his family at the railway station, brought them home and ushered them into his well-lit furnished apartment and a footman wearing a white tie opened the door into the entrance hall decorated with flowers, and then they went into the drawing-room and the study, ooh-ing and ah-ing with delight, he was a very happy man, showing them around everywhere, revelling in their praise and beaming with delight. That evening, as they took tea, when Praskovya asked him casually about his fall he gave a laugh and demonstrated how he had gone flying and given the upholsterer a scare.","In reality it was just what is usually seen in the houses of people of moderate means who want to appear rich, and therefore succeed only in resembling others like themselves: there are damasks, dark wood, plants, rugs, and dull and polished bronzes — all the things people of a certain class have in order to resemble other people of that class. His house was so like the others that it would never have been noticed, but to him it all seemed to be quite exceptional. He was very happy when he met his family at the station and brought them to the newly furnished house all lit up, where a footman in a white tie opened the door into the hall decorated with plants, and when they went on into the drawing-room and the study uttering exclamations of delight. He conducted them everywhere, drank in their praises eagerly, and beamed with pleasure. At tea that evening, when Praskovya Fedorovna among others things asked him about his fall, he laughed, and showed them how he had gone flying and had frightened the upholsterer."
