Source,GoogleTranslate,human1,human2,human3
И в этом смысле демократ.,"And in this sense, a democrat.",Am just a simple commoner.†,And in that sense a democrat.,And in that sense a democrat.1
– «Вам зачем?»,"- ""Why do you?""",“Not at all.”,“What’s it to you?”,‘Why do you want to know?’
"– «Как вы, Александр Иванович, скажу я вам, неосторожны». – Липпанченко протянул к узелку свои дубоватые пальцы; и блистали поддельные камни перстней на пальцах опухших, с обгрызанными ногтями (на ногтях же темнели следы коричневой красочки, соответствовавшей и такому же цвету волос; внимательный наблюдатель мог вывести заключение: особа-то красилась).","- ""How are you, Alexander Ivanovich, I tell you, careless."" - Lippanchenko extended his oaky fingers to the bundle; and fake stones of rings glittered on swollen fingers, with bitten nails (traces of brown paint darkened on the nails, corresponding to the same hair color; an attentive observer could draw the conclusion: the person was wearing makeup).","“How careless you are, Alexander Ivanovich, if I do say so.” Lippanchenko reached his clumsy thick fingers toward the bundle, all aglitter with the fake stones of his rings, all swollen, nails gnawed (and on the nails showed dark traces of brown dye, of a color identical to that of his hair; an attentive observer could draw the conclusion: why, this person dyes his hair).","“Aleksandr Ivanovich, I have to say, how careless you are.” Lippanchenko stretched his coarse fingers towards the package; and imitation gemstones glittered on the rings on his swollen fingers, with their chewed nails (there were also dark traces on his fingernails of a brown dye, which corresponded to the colour of his hair; the attentive observer might reach the conclusion: the person dyed his hair).","‘How careless you are, Aleksandr Ivanovich, may I observe to you.’ Lippanchenko stretched out his coarse fingers towards the little bundle; and they shone, the fake stones of the rings on his swollen fingers with their bitten nails (the nails actually showed dark traces of a brown dye that corresponded to the colour of his hair; an attentive observer could draw the conclusion: the person dyed his hair)."
"– «Это, что же особа-то – инстанция вашей партии?»","- “Is this, what kind of person is the authority of your party?”",“How did you happen to get there?”,"“This person, who is it—someone with authority in your party?”",’34 ‘Who was this person – a person of authority in your party?’
"Протекала пара за парой: протекали тройки, четверки; от каждой под небо вздымался дымовой столб разговора, переплетаясь, сливаясь с дымовым, смежнобегущим столбом; пересекая столбы разговоров, незнакомец мой ловил их отрывки; из отрывков тех составлялись и фразы, и предложения.","Pair after pair flowed: triples, fours flowed; from each, a column of smoke of conversation rose up to the sky, intertwining, merging with the column of smoke running adjacently; crossing the pillars of conversations, my stranger caught their fragments; phrases and sentences were made from those passages.","Cutting across columns of conversations, he caught fragments, and sentences took form.","Couple after couple flowed by: groups of three and four flowed by: from every group a conversation rose into the sky in a column of vapour which entwined and merged with the vaporous column running alongside; intersecting the columns of conversations, my stranger caught fragments of them; out of those fragments phrases and sentences were composed.","Couple after couple flowed past: threesomes, foursomes flowed past; from each one to the sky rose a smoky pillar of conversation, interweaving, fusing with smoky, contiguously moving pillar; intersecting the pillars of conversation, my stranger caught fragments of them; from those fragments both phrases and sentences formed."
Софья Петровна Лихутина с костяною шпилькой в зубах закосила глазами: закосила глазами она на письмо; на письме же четко была сделана надпись: Николаю Аполлоновичу Аблеухову.,"Sofya Petrovna Likhutina, with a bone hairpin in her teeth, squinted her eyes: she squinted at the letter; on the letter, the inscription was clearly made: Nikolai Apollonovich Ableukhov.","And Sofia Petrovna Likhutina, an ivory hairpin in her teeth, squinted at the letter. On the letter was inscribed: For Ableukhov.","Sofia Petrovna Likhutina, with a bone hairpin in her teeth, squinted: she squinted at the letter; on the letter there was a clear inscription: “to Nikolai Apollonovich Ableukhov.”","Sofya Petrovna Likhutina, an ivory hairpin in her teeth, began to squint: she was squinting at a letter; and the letter bore the clear inscription: To Nikolai Apollonovich Ableukhov."
"Резкий стук, раздавшийся в дверь, оборвал разговор: прежде чем Николай Аполлонович вознамерился осведомиться о том, кто это там постучался, как рассеянный, полупьяный Александр Иванович распахнул быстро дверь; из отверстия двери на незнакомца просунулся, будто кинулся, голый череп с увеличенных размеров ушами; череп и голова Александра Ивановича едва не стукнулись лбами; Александр Иванович недоумевающе отлетел и взглянул на Николая Аполлоновича, и, взглянув на него, увидел всего лишь… парикмахерскую куклу: бледного, воскового красавца с неприятной, робкой улыбкою на растянутых до ушей устах.","A sharp knock on the door interrupted the conversation: before Nikolai Apollonovich set out to inquire about who had knocked there, the absent-minded, half-drunk Alexander Ivanovich quickly flung open the door; from the opening of the door, a bare skull with enlarged ears poked out at the stranger, as if rushing; the skull and head of Alexander Ivanovich almost bumped foreheads; Alexander Ivanovich flew away in bewilderment and looked at Nikolai Apollonovich, and looking at him, he saw only ... a hairdresser's doll: a pale, waxy handsome man with an unpleasant, timid smile on his lips stretched to his ears.","A sharp knock interrupted the conversation. Nikolai Apollonovich resolved to find out who was knocking. Distractedly, Alexander Ivanovich flung open the door. A skull with ears thrust itself through the opening of the doorway. The skull and the head of Alexander Ivanovich nearly banged together. Alexander Ivanovich recoiled in bewilderment.","A sharp knock, sounding at the door, interrupted their conversation; before Nikolai Apollonovich could formulate the intention of inquiring who had knocked, the absent-minded and half-drunk Alexandr Ivanovich quickly threw the door open; from the door’s opening a bare skull with ears of magnified proportions thrust itself, almost threw itself, upon the stranger; the skull and Alexandr Ivanovich’s head came within an inch of clashing foreheads; Alexandr Ivanovich leapt back in consternation and glanced at Nikolai Apollonovich, and in that glance saw only … a hairdresser’s dummy: the pale, waxen figure of a handsome man with an unpleasant, timid smile on lips that extended all the way to his ears.","A sharp knock at the door broke off the conversation; before Nikolai Apollonovich had conceived the design of ascertaining who had knocked there, like one distracted, the half-drunk Aleksandr Ivanovich quickly threw open the door; there, from the door opening was thrust, almost flung, at the stranger a bald cranium with ears of enlarged dimensions; the cranium and Aleksandr Ivanovich’s head very nearly banged together; Aleksandr Ivanovich recoiled in bewilderment and looked at Nikolai Apollonovich, and, having looked at him, saw nothing but a … hairdresser’s dummy: a pale, waxen beau with an unpleasant, timid smile on a mouth that was stretched to the ears."
– «Ну?.. И отчего же сердиться?»,"- ""Well? .. And why be angry?""","“Well, it’s come out.” “What’s there to get angry at?”",“Well? … What is there to be cross about?”,‘Well? … And why be angry then?’
– «Он…»,"- ""He…""",“What is it?”,“It’s him …”,‘He …’
"Тут внезапно пред Александром Ивановичем разверзлась завеса: все он вспомнил отчетливо… Этот сон в Гельсингфорсе, когда они мчали его чрез какие-то… все же… пространства, соединенные с пространствами нашими в математической точке касания, так что оставался прикрепленным к пространству, все же он воистину мог уноситься в пространства – ну, так вот: когда они мчали его чрез иные пространства…","Then suddenly a veil opened up before Alexander Ivanovich: he remembered everything distinctly... This dream in Helsingfors, when they rushed him through some... nevertheless... spaces connected with our spaces at a mathematical point of contact, so that he remained attached to space, nevertheless he could truly fly away into spaces - well, so: when they rushed him through other spaces ...","And suddenly the curtain was rent. And he remembered . . . that dream, in Helsingfors, when they whirled him through some sort of . . . still and all . . . spaces.","Then all of a sudden a veil was torn open before Alexandr Ivanovich: he remembered everything distinctly … That dream in Helsingfors, when he was being propelled through some kind of … well … spaces, linked to our spaces at the mathematical point of contact, so that while remaining attached to space, he was all the same truly able to be carried away into other spaces— so, then: when he was being propelled through other spaces …","At this point before Aleksandr Ivanovich a veil was suddenly rent: he remembered everything clearly … That dream in Helsingfors, when they had whirled him through some kind of … yes … spaces that were connected with our spaces in their mathematical point of contact, so that while remaining fixed to space he had none the less truly been able to sail off into spaces – well, and so: when they had whirled him through different spaces …"
"– «Господи, да проснитесь…»","“God, wake up…”",He raised up slightly on his elbow:,"“Heavens above, do wake up …”","‘Oh Lord, do wake up …’"
И – старичок просиял:,And - the old man beamed:,The old gentleman beamed:,And—the old man smiled all over:,And – the little old man beamed:
И опять улыбнулся: и – спохватился:,And he smiled again: and - he caught himself:,Then he suddenly caught himself:,And he smiled again: and—stopped short:,And again he smiled: and – caught himself:
Зоя Захаровна не предложила дюшесов.,Zoya Zakharovna did not offer duchesses.,But Zoya Zakharovna did not offer any pears.,Zoia Zakharovna did not offer him the pears.,Zoya Zakharovna did not offer the Duchesse pears.
"В этот миг в окна глянуло солнце, яркое солнце бросало там сверху свои мечевидные светочи: золотой тысячерукий титан из старины бешено занавешивал пустоту, освещая и шпицы, и крыши, и струи, и камни, и к стеклу приникающий божественный, склеротический лоб; золотой тысячерукий титан немо плакался там на свое одиночество: «Приходите, идите ко мне – к старинному солнцу!»","At that moment the sun peeped through the windows, the bright sun cast its sword-shaped lights from above: a golden thousand-armed titan from antiquity furiously curtained the void, illuminating the spitz, and the roofs, and the jets, and the stones, and the divine, sclerotic forehead clinging to the glass; the golden thousand-armed titan wept silently at his loneliness: ""Come, come to me - to the ancient sun!""","It cast its sword-beams. The thousand-armed age-old titan illuminated spires, roofs and the sclerotic forehead pressed against the pane. The thousand-armed titan mutely lamented its solitude out there: “Come ye, come unto the age-old sun!”","At that moment the sun glanced in at the window, the bright sun cast from above its incisive beams: a golden Titan from antiquity with a thousand arms furiously veiled the void, illuminating the spires, the roofs, the torrents and the stones, as well as the godlike, sclerotic forehead pressed to the windowpane; the golden Titan with a thousand arms mutely mourned his solitude: “Come to me, come—to the ancient sun!”","At that moment the sun looked in through the windows, the bright sun cast there from on high its sword-like rays: the golden, thousand-armed Titan of old furiously hung a curtain over the void, illumining spires and roofs and streams and stones and pressing its divine sclerotic forehead against the window-pane; the golden, thousand-armed Titan mutely complained about its loneliness out there: ‘Come here, to me – to the good old sun!’"
Только вот неладно в спине: боязнь прикосновения к позвоночнику… Не развивается ли у него tabes dorsalis?,Only here something is wrong in the back: fear of touching the spine ... Does he develop tabes dorsalis?,Except something was wrong with his back: a fear of being touched on the spine. Was this the beginning of: tabes dorsalis?,"Only there was something wrong with his back: a fear of touching his spine … He wasn’t developing tabes dorsalis, surely?",Only there was something wrong with his back: a fear of being touched on the backbone … Was he developing tabes dorsalis?26
"Было ли это, – может быть, не было этого… нигде, никогда?","Was it—maybe it wasn't—nowhere, never?","Had that ever been? Perhaps that had never really been . . . anywhere, any time?","Had that really happened—perhaps it had not happened … anywhere, ever?","Had this happened? Perhaps it had not … anywhere, ever?"
– «Потолок там растрескался…»,“The ceiling cracked there…”,The ceiling’s cracked in there.”,“The ceiling had a crack in it …”,‘The ceiling had cracked over there …
"И на бритом, багровом лице проиграло:","And on a shaved, crimson face lost:",Playing on the crimson face was:,"And on his crimson, clean-shaven face was a play of:","And on the shaven, crimson face played:"
"Перед ним блистал терпкий яд; и желая себя успокоить, он выбрал себе на тарелку какие-то вялые листья; так стоял с полной рюмкой в руке, пока Павел Яковлевич озабоченно копошился, стараясь дрожащею вилкою попасть в склизкий рыжичек; и попав в склизкий рыжичек, Павел Яковлевич обернулся (на усах его повисли соринки).","Astringent poison shone before him; and wanting to calm himself, he chose some sluggish leaves for his plate; so he stood with a full glass in his hand, while Pavel Yakovlevich swarmed preoccupiedly, trying with a trembling fork to hit the slimy redhead; and hitting a slimy redhead, Pavel Yakovlevich turned around (motes hung on his mustache).","Pavel Yakovlevich was poking about, intent on trying to pierce a slippery mushroom with a trembling fork.","The pungent poison gleamed in front of him; in an attempt to calm himself he selected some withered leaves to put on his plate; there he stood with the full glass in his hand, while Pavel Iakovlevich anxiously fussed about, trying to catch on his trembling fork a slippery saffron milk-cap; having impaled the slippery mushroom, Pavel Iakovlevich turned round (there were scraps clinging to his moustache).","Before him gleamed the astringent poison; and wishing to calm himself, he fished on to his plate some kind of limp leaves or other; and stood there with the full glass in his hand, while Pavel Yakovlevich poked anxiously about, trying to get hold of a slippery saffron milkcap mushroom with his fork; and, having got hold of the slippery mushroom, Pavel Yakovlevich turned round (specks of dust hung on his moustache)."
"– «Уж прости меня, Сонюшка!»","“Forgive me, Sonyushka!”","“Forgive me, Sonyushka!”","“Please forgive me, Soniushka!”","‘Oh, forgive me Sonyushka!’"
"Два лакея принесли ему тряпок; тряпки эти пришлось ему передать на полотерной вверх приподнятой щетке (он наверх к себе не пустил никого, да и сам не спустился); два лакея взяли по стеариновой свечке; два лакея стали по обе стороны лесенки с вверх протянутой окаменевшей рукою.","Two lackeys brought him rags; these rags had to be handed over to him on a polishing brush raised up (he did not let anyone up to him, and he did not go down himself); two footmen each took a stearin candle; two lackeys stood on either side of the ladder with their petrified hands outstretched.",The lackeys each took a stearine candle and assumed positions on either side of the ladder.,"Two servants brought him dusters; these dusters had to be conveyed to him on the end of a raised broom (he allowed no one up to him, and himself refused to come down); two servants took a stearin candle each; two servants stood on either side of the stepladder with arms extended upwards, petrified.","Two lackeys brought him the rags; they had to be delivered to him on an upraised floor-brush (he would not allow anyone to go up to where he was, and would not come down himself); the two lackeys each took a stearin candle; the two lackeys stood on either side of the ladder with upwards-stretched, rigid arms."
"– «Должен предупредить вас… Времени у меня нет сегодня, чтоб слушать пространные разъяснения. А потому…»",“I must warn you… I don’t have time today to listen to lengthy explanations. And therefore…”,"“I would ask you, my dear friend, to be as brief as possible.”",“I have to warn you … I don’t have time today to listen to any long drawn out explanations. And therefore …”,‘I must warn you … I have no time today to listen to wordy explanations. And so …’
Частицу бытия; а мы с тобой вдвоем,A particle of being; and we are together,The sum of our own being. Together you and I,Away with it a part of being; you and I,Takes with it particles of life. Together you and I
– «А как же-с…»,- “But how-with ...”,“It’s running round and round.”,"“Bound to be, sir …”","‘Of course it is, sir …’"
Точно плакался кто-то.,Someone was crying.,Again came a ring.,As though someone were weeping.,As though someone were complaining.
"– «Что сказали вы? Повторите же, не молчите: поймите же и мое положение…»","“What did you say? Repeat, don’t be silent: understand my position too…”","“Well, then, what does all this mean?”","“What did you say? Repeat it, don’t keep silent: try to understand my situation …”","‘What did you say? Say it again now, don’t be silent: you must understand my position …’"
"С негодованием ножкою она ударила в подъездную дверь; с негодованием бухнула подъездная дверь за ее склоненной головкой. Тьма объяла ее, невыразимое на мгновение ее охватило (так бывает, наверное, в первый миг после смерти); но о смерти Софья Петровна Лихутина не помышляла нисколько: наоборот – помышляла она о таком все простом. Помышляла она, как она велит сейчас Маврушке поставить ей самоварчик; пока ставится самовар, будет она пилить и отчитывать мужа (она могла, не смолкая, пилить более четырех, ведь, часов); а когда Маврушка ей подаст самовар, то с мужем они помирятся.","Indignantly, she kicked the front door with her foot; the front door slammed indignantly behind her bowed head. Darkness seized her, the inexpressible for a moment seized her (this happens, probably, in the first moment after death); but Sofya Petrovna Likhutina did not think at all about death: on the contrary, she thought about everything so simple. She thought about how she was now ordering Mavrushka to put a samovar for her; while the samovar is being put up, she will saw and scold her husband (she could, without ceasing, saw for more than four, after all, hours); and when Mavrushka gives her a samovar, they will reconcile with her husband.","Indignantly the door banged. Darkness enveloped her, the inexpressible enclosed her for an instant. But Sofia Petrovna Likhutina was thinking how she would have Mavrushka prepare the samovar. While the samovar was being prepared, she would give her husband a good talking to. Mavrushka would bring in the samovar, and she and her husband would make up.","She indignantly kicked open the street-door; the street-door indignantly slammed to behind her bowed head. The darkness enveloped her, for a moment she was seized by the inexpressible (that is no doubt how it must be in the first moment after death); but death was not on Sofia Petrovna’s mind in the least: on the contrary, her mind was occupied with very simple things. She was thinking about how she was about to tell Mavrusha to light the samovar; while the samovar was warming, she was going to scold and nag her husband (she could nag for more than four hours on end without falling silent); and when Mavrusha brought the samovar in she and her husband would be reconciled.","She struck the entrance-porch door with her little foot in indignation; in indignation the entrance-porch door banged behind her lowered little head. Darkness engulfed her, for a moment the inexpressible seized hold of her (thus it is, probably, in the first instant after death); but Sofya Petrovna Likhutina was not thinking about death at all: on the contrary – she was thinking about something very simple. She was thinking about how in a moment she was going to tell Mavrushka to get the samovar ready for her; while the samovar was being got ready she would nag and lecture her husband (she was, after all, able to nag for more than four hours at a stretch); and when Mavrushka brought her the samovar, she and her husband would have a reconciliation."
"– «Ты ли, мой мальчик…»",“Are you my boy…”,"“Is it really you, my boy? . . .”","“Is it you, my little boy …”","‘Is it you, my boy …’"
"Одной рукой он тогда ухватился за лестничные перила, а другая рука (с узелком) растерянно описала в воздухе нервный зигзаг; но описыванье зигзага относилось, собственно, к локтю: незнакомец мой, очевидно, хотел охранить узелок от досадной случайности – от паденья с размаху на каменную ступень, потому что в движении локтя проявилась воистину ловкая фортель акробата: деликатную хитрость движенья подсказывал некий инстинкт.","With one hand, he then grabbed the stair railing, and the other hand (with a bundle) confusedly described a nervous zigzag in the air; but the description of the zigzag referred, in fact, to the elbow: my stranger, obviously, wanted to protect the bundle from an unfortunate accident - from falling from a swing onto a stone step, because in the movement of the elbow a truly dexterous trick of an acrobat appeared: a certain instinct prompted a delicate cunning of movement.","He then grasped the railing with one hand; the other hand (with the bundle) described a zigzag. The stranger wished to protect the bundle from a distressing accident, from falling onto the stone step, because the movement of his elbow mimicked a tightrope walker’s turn.","Then with one hand he grabbed hold of the banister, while the other (with the package) described in dismay a nervous zigzag in the air; but the describing of the zigzag related properly to his elbow: my stranger evidently wished to protect the package from a vexing mishap—from a violent fall on to the stone step, for the movement of his elbow revealed a truly deft acrobatic feat: some instinct prompted this delicate dexterity.","With one hand then he gripped the staircase railing, while his other hand (with the bundle) confusedly described in the air a nervous zigzag; but the description of zigzag actually applied to his elbow: my stranger evidently wanted to protect the bundle from a vexatious accident – its precipitate fall on to the stone step, because in the movement of his elbow there truly was manifested the skilful stunt of an acrobat: the delicate cunning of the movement was prompted by a certain instinct."
– «Благодарствуйте: лучше».,"- Thank you, it's better.",“And?”,"“Thank you, it’s better.”","‘Better, thank you.’"
"Бросятся с мест своих в эти дни все народы земные; брань великая будет, – брань, небывалая в мире: желтые полчища азиатов, тронувшись с насиженных мест, обагрят поля европейские океанами крови; будет, будет – Цусима! Будет – новая Калка!..","All the peoples of the earth will rush from their places in these days; there will be a great battle - a battle unprecedented in the world: the yellow hordes of Asiatics, moving from their homes, will stain the fields of Europe with oceans of blood; will be, will be - Tsushima! There will be a new Kalka!..","In those days all the peoples of the earth will rush forth from their dwelling places. Great will be the strife, strife the like of which has never been seen in this world. The yellow hordes of Asians† will set forth from their age-old abodes and will encrimson the fields of Europe in oceans of blood. There will be, oh yes, there will—Tsushima! There will be—a new Kalka!†","All the nations of the earth will rush in those days from their places; there will be a great battle— a battle such as the world has never seen: yellow hordes of Asiatics, moving from the places they have settled, will turn the fields of Europe crimson with oceans of blood; there will be—Tsushima! There will be—a new Kalka! …","In those days all the peoples of the earth will come rushing from their places; there will be a great strife – a strife without precedent in the world: yellow hordes of Asiatics, having moved from their long-occupied places, will turn the fields of Europe crimson with oceans of blood; there will be, there will be – a Tsushima!44 There will be, there will be – a new Kalka!45"
– «Ааа: ааа – ааа!..»,"- ""Aaa: aaa - aaa! ..""","“What’s the matter, you bored?”",“Aaa: aaa—aaa! …”,‘Aaa: aaa – aaa! …’
"– «Я сказал вам, что буду: и – буду…»","- ""I told you that I will: and - I will ...""",“I told you I will and I will.”,“I told you I would: and I will …”,‘I told you that I will: and – I will …’
"Многоглазые, высокие фонари, терзаемые ветрами, трепетали странными светами, ширясь в долгую петербургскую ночь; черные, черные пешеходы протекали из темени; опять побежал котелок рядом с ним по стене.","Many-eyed, tall lanterns, tormented by the winds, fluttered with strange lights, expanding into the long Petersburg night; black, black pedestrians flowed from the crown of the head; again the bowler hat ran along the wall next to him.","And again the bowler trotted along beside him, along the wall.","Tall, many-eyed streetlamps, tormented by the wind, trembled with strange lights, expanding outwards into the long Petersburg night ; black, black pedestrians drifted past out of the darkness; once again the bowler hat began to run along beside them on the wall.","The tall, many-headed street lamps, tormented by the winds, shimmered with strange lights, expanding into the long Petersburg night; the black, black pedestrians flowed forth from the darkness; once again the bowler hat ran beside him along the wall."
…………………,…………………,***,"In the depths of the dark corridor a metal latch clicked, in the depths of the dark corridor a light glimmered: Apollon Apollonovich, candle in hand, was returning from the place that is comparable with no other: his mouse-grey dressing gown, his grey, shaven cheeks and the immense contours of his utterly lifeless ears were clearly visible from afar, etched in the dancing lights, disappearing from the circle of light into utter darkness;","In the depths of the dark corridor a metal bolt rattled, in the depths of the dark corridor"
"Вспыхнувши, проведя рукой от волос к подбородку (жест, усвоенный лишь недавно и обусловленный, вероятно, одышкою), Анна Петровна сказала:","Flushing, running her hand from her hair to her chin (a gesture learned only recently and probably caused by shortness of breath), Anna Petrovna said:",“In the corridor.”,"Flushing, passing her hand across her hair towards her chin (a gesture she had acquired but recently, occasioned, no doubt, by shortness of breath), Anna Petrovna said:","Blushing, moving her hand from her hair to her chin (a gesture she had acquired only recently and was probably caused by shortness of breath), Anna Petrovna said:"
Что за вздор!,What nonsense!,"he then said, less formally: “You know, son: being a servant of the state is a difficult position.”",What nonsense!,What nonsense!
"Припоминалась первая встреча с Липпанченко: впечатление было не из приятных; Николай Степанович, правду сказать, выказывал особое любопытство к человеческим слабостям с ним в общенье вступавших людей; провокатор высшего типа уж, конечно, мог обладать мешковатою этой наружностью, этой парою неосмысленно моргающих глазок.","I recalled the first meeting with Lippanchenko: the impression was not pleasant; Nikolai Stepanovich, to tell the truth, showed a special curiosity for human weaknesses with people who entered into communion with him; a provocateur of the highest type, of course, could have this baggy appearance, this pair of thoughtlessly blinking eyes.",The first meeting with Lippanchenko came to mind.,"He remembered his first meeting with Lippanchenko: the impression was not a pleasant one; Nikolai Stepanovich, to tell the truth, displayed an especial curiosity towards the human weaknesses of those who came into contact with him; a high-class provocateur could, of course, perfectly well be the possessor of such an ungainly appearance and such a pair of senselessly blinking eyes.","He remembered his first meeting with Lippanchenko; the impression had not been a pleasant one; Nikolai Stepanovich had, to tell the truth, displayed curiosity concerning the human weaknesses of the people who entered into association with him; an agent provocateur of superior type could easily possess that clumsy outward appearance, that pair of senselessly blinking eyes."
"Николай Аполлонович в этот миг с тошноты стал зевать: и громадное отверстие его рта ширилось на зарю: он стоял там, красный, как факел.","At that moment, Nikolai Apollonovich began to yawn with nausea: and the huge opening of his mouth widened into the dawn: he stood there, red as a torch.","A feeling of nausea made Nikolai Apollonovich begin yawning, openmouthed, at the dawn.","From the nausea Nikolai Apollonovich at that moment started yawning: and the huge orifice of his mouth opened wide towards the dawn: he stood there, red as a torch.","At that moment Nikolai Apollonovich began to gape with nausea: and the enormous opening of his mouth expanded at the dawn: he stood there, red as a torch."
Ликсеева!..,Likseeva!..,Alex–ei!,Vasia Alexeev won’t,Son of Aleksei! …
Топотали их туфельки,Stomp on their shoes,THEIR DANCING SLIPPERS TAPPED,Tip-tap went their slippers,Their Dancing Shoes Tapped
– в вековечные времена!,- in time of eternity!,—for time eternal.,—into times immemorial!,– since time everlasting!
"– «В таком случае, Сергей Сергеевич, поговоримте в кофейне… Отчего бы нам не в кофейне…»","- “In that case, Sergey Sergeevich, we’ll talk in a coffee shop ... Why don’t we go to a coffee shop ...”","“Sergei Sergeyevich, let’s have our talk in a coffee house. Why don’t we go to a coffee house?”","“In that case, Sergei Sergeevich, let’s talk in a coffee-house … Why shouldn’t we … in a coffee-house …”","‘In that case, Sergei Sergeich, let us do our talking in a coffee house … Why don’t we go to a coffee house …’"
Был последний день сентября.,It was the last day of September.,It was the last day of September.,It was the last day of September.,It was the last day of September.
"Но печальный и длинный медленно покачал головою, приложил палец к устам и велел ей молчать.","But the long and sad one slowly shook his head, put his finger to his lips, and ordered her to be silent.","But the sad and tall one slowly shook his head, and bade her be silent.","But the tall and sad one slowly shook his head, put his finger to his lips and bade her be silent.","But the tall, sad domino shook his head, put a finger to his lips and told her to be silent."
"– «А-ахха-ха, аха-ха!..»","- “A-ahha-ha, aha-ha! ..”","“A–aha–ha, aha–ha!”",“Aaah—ha-ha-ha—aha! …”,"‘A-ah-ha-ha, ah-ha-ha! …’"
Будто он говорил:,He seemed to be saying:,pol–lo–no–vich!”,As though he was saying:,As though he were saying:
"– «Знаете, я давно хотел видеться с вами: поговорить по душам; я так мало с кем вижусь. Мне хотелось рассказать о себе. Я ведь – неуловимый не только для противников движения, но и для недостаточных доброжелателей оного. Так сказать, квинтэссенция революции, а вот странно: все-то вы знаете про методику социальных явлений, углубляетесь в диаграммы, в статистику, вероятно, знаете в совершенстве и Маркса; а вот я – я ничего не читал; вы не думайте: я начитан, и очень, только я не о том, не о цифрах статистики».","- “You know, I have long wanted to see you: to talk heart to heart; I see so few people. I wanted to talk about myself. After all, I am elusive not only for the opponents of the movement, but also for its insufficient well-wishers. So to speak, the quintessence of the revolution, but it's strange: you know everything about the methodology of social phenomena, you delve into diagrams, into statistics, you probably know Marx perfectly; but here I am - I haven't read anything; don’t think: I’m well-read, and very much, only I’m not talking about that, not about statistics.”","“I’ve long wanted to have a heart-to-heart talk with you. I see few people. You know about the methodology of social phenomena and you know your Marx, but I haven’t read him. Don’t think I’m not well-read, but I’m not in that, in statistics.”","“You know, I’ve been wanting to see you for a long time: to have a heart-to-heart talk; I see so few people. I wanted to tell you about myself. You see, I’m a fugitive not only for the opponents of the movement, but also for its less than committed supporters. The quintessence of revolution, as it were, but what’s strange is this: you know all about the principles of social phenomena, you immerse yourself in diagrams and statistics, you probably know Marx perfectly; but me—I haven’t read anything; don’t get me wrong: I’m well read, very, only not in those things, not in statistics.”","‘You know, I have long wanted to see you: to have a heart-to-heart talk; I see so few people. I wanted to tell you about myself. You see, I’m elusive not only for the movement’s opponents, but also for its insufficient well-wishers. So to speak, the quintessence of the revolution, yet here is the strange thing: you all know about the methodology of social phenomena, you immerse yourselves in diagrams, statistics, you probably even know Marx in his entirety; yet I – don’t go thinking I haven’t read anything: I’m well-read, very, only that’s not what I’m talking about, not the figures of statistics.’"
"– «Нет, не надо».","- ""No, you don't have to.""","“Would you like your coffee in your room, madam?”","“No, I don’t want any.”","‘No, I don’t want any.’"
– «Автомобиль: именитые японские гости…»,"- ""Car: eminent Japanese guests ...""","Headlights gleaming, an automobile, belching kerosene, hurtled from under the arch toward the river, and yellow, Mongol mugs† cut across the square.",“An automobile: important Japanese visitors …”,‘A motor car: some eminent Japanese visitors …’
"Анна Петровна поднималась по лестнице: тот же все лестницу обволакивал бархатистый ковер. На стенах разблистался орнамент из все тех же оружий: под бдительным наблюдением барыни сюда вот когда-то повесили медную литовскую шапку, а туда – темплиерский отовсюду проржавленный меч; и ныне так же блистали: отсюда – медная литовская шапка; оттуда – крестообразные рукояти совершенно ржавых мечей.","Anna Petrovna went up the stairs: the same velvety carpet enveloped the whole staircase. On the walls, an ornament of all the same weapons shone: under the vigilant supervision of the mistress, a copper Lithuanian hat had once been hung here, and there a Templar sword, rusted from everywhere; and now they shone in the same way: hence the copper Lithuanian hat; from there - cruciform handles of completely rusty swords.","The entire staircase was still covered by that same veivety carpet. The same display of weapons glittered. Under the watchful eye of the mistress a Lithuanian helmet had once been hung here, and there—a sword completely rusted through. Still glittering were the Lithuanian helmet from here, the cross-hilted sword from there.","Anna Petrovna went up the stairs: the staircase was still swathed in the same velvet carpet. On the walls the same ornamental weaponry still gleamed: under the mistress’ attentive scrutiny once upon a time the bronze Lithuanian helmet had been hung here, and there—the thoroughly rusted sword from the Knights Templar; and they gleamed just the same today: from here—the bronze Lithuanian helmet; from there—the cross-shaped hilts of thoroughly rusted swords. “Only there’s","Anna Petrovna ascended the staircase: the staircase was still covered by the same velvety carpet. On the walls gleamed the same ornamental display of weapons: under the barynya’s watchful eye a Lithuanian brass helmet had once been hung here, and there a Templar’s sword, rusted through everywhere; and today they gleamed just the same: from here, a Lithuanian brass helmet; from there, the cross-shaped hilts of completely rusted swords."
"Барон, борона","Baron, harrow","HARROWING, HARROW","Grocer, grow, sir","The Baron, the Harrow"
"Закоулок бежал в закоулок: закоулки вывели к улице. По улице пробегали обыденные обыватели в виде черненьких, беспокойных теней.","The nook ran into the nook: the nooks and crannies led to the street. Ordinary inhabitants in the form of black, restless shadows ran along the street.","“You yourself don’t seem to know where you’re headed, and therefore, let’s drop into a nice little restaurant.”","One alleyway led into another: the alleyways led out into the street. Perfectly ordinary men-in-the-street were running along the street in the form of little black, restless shadows.",Back alley ran off into back alley: back alleys brought them out to the street again. Ordinary inhabitants ran about the street in the form of small black restless shadows.
"– «Ну, куда ему…»","“Well, where is he…”",“But you have a cold!”,"“Go on, how could he …”","‘Well, where is there for him to …’"
