Source,GoogleTranslate,human1,human2,human3
"— По-моему, так даже просто бедно, — серьезно заметил Трудолюбов.","“In my opinion, it’s even just poor,” Trudolyubov remarked seriously.","“In my opinion, it's even downright poor,” Trudolyubov observed seriously.","‘I think it’s absolutely beggarly,’ Trudolyubov said seriously.","“To my thinking it’s very poor,” Trudolyubov observed gravely."
"«Вот теперь бы и пустить бутылкой во всех», — подумал я, взял бутылку и… налил себе полный стакан.","“Now I should have put a bottle at everyone,” I thought, took the bottle and ... poured myself a full glass.","“Now's the time to up and hurl a bottle at them all,” I thought, took the bottle, and . . . poured myself a full glass.","‘I’d like to sling a bottle at the lot of them this minute,’ I thought, taking up a bottle and – pouring myself a full glass.","“Now is the time to throw a bottle at their heads,” I thought to myself. I picked up the bottle ... and filled my glass...."
"Из двух гостей Симонова один был Ферфичкин, из русских немцев, — маленький ростом, с обезьяньим лицом, всех пересмеивающий глупец, злейший враг мой еще с низших классов, подлый, дерзкий, фанфаронишка и игравший в самую щекотливую амбициозность, хотя, разумеется, трусишка в душе. Он был из тех почитателей Зверкова, которые заигрывали с ним из видов и часто занимали у него деньги. Другой гость Симонова, Трудолюбов, была личность незамечательная, военный парень, высокого роста, с холодною физиономией, довольно честный, но преклонявшийся перед всяким успехом и способный рассуждать только об одном производстве. Зверкову он доводился каким-то дальним родственником, и это, глупо сказать, придавало ему между нами некоторое значение. Меня он постоянно считал ни во что; обращался же хоть не совсем вежливо, но сносно.","Of Simonov's two guests, one was Ferfichkin, a Russian German, small in stature, with a monkey face, a fool laughing at everyone, my worst enemy from the lower classes, a vile, impudent, pompous little fellow who played at the most ticklish ambition, although, of course, a coward in soul. He was one of those admirers of Zverkov who flirted with him out of sight and often borrowed money from him. Simonov's other guest, Trudolyubov, was an unremarkable personality, a military lad, tall, with a cold physiognomy, quite honest, but bowing before any success and capable of discussing only one production. To Zverkov, he happened to be some kind of distant relative, and this, it is foolish to say, gave him some importance between us. He constantly considered me as nothing; He was not very polite, but tolerable.","Of Simonov's two guests, one was Ferfichkin, from Russian-German stock – short, monkey-faced, a fool who comically mimicked everyone, my bitterest enemy even in the lower grades — a mean, impudent little fanfaron who played at being most ticklishly ambitious, though of course he was a coward at heart. He was one of those admirers of Zverkov who flirted with him for his own ends, and often borrowed money from him. Simonov's other guest, Trudolyubov, was an unremarkable person, a military type, tall, with a cold physiognomy, honest enough, but worshiping any success, and capable only of discussing promotions. He was some sort of distant relation of Zverkov's, and that, silly though it was, endowed him with a certain significance among us. He had always regarded me as nothing, but treated me, if not quite politely, at least passably.","One of Simonov’s two visitors was Ferfichkin, a Russo-German – a small man with a monkey-like face, a stupid fool who poked fun at everybody, and my bitterest enemy ever since we were in the lowest form, a nasty insolent little braggart, posing as a man of extremely touchy sense of honour, although he was of course an abject little coward. He was one of those admirers of Zverkov who played up to him from interested motives and frequently borrowed money from him. Simonov’s other visitor, Trudolyubov, was an ordinary sort of person, a military type, tall, with a chilly air, quite honourable, but kowtowing to every kind of success and incapable of discussing anything but promotion. He was some sort of distant connection of Zverkov’s and this, stupidly enough, gave him some importance among us. He always considered me a nobody, but treated me tolerably well, if not altogether courteously.","Of Simonov’s two visitors, one was Ferfitchkin, a Russianised German—a little fellow with the face of a monkey, a blockhead who was always deriding everyone, a very bitter enemy of mine from our days in the lower forms—a vulgar, impudent, swaggering fellow, who affected a most sensitive feeling of personal honour, though, of course, he was a wretched little coward at heart. He was one of those worshippers of Zverkov who made up to the latter from interested motives, and often borrowed money from him. Simonov’s other visitor, Trudolyubov, was a person in no way remarkable—a tall young fellow, in the army, with a cold face, fairly honest, though he worshipped success of every sort, and was only capable of thinking of promotion. He was some sort of distant relation of Zverkov’s, and this, foolish as it seems, gave him a certain importance among us. He always thought me of no consequence whatever; his behaviour to me, though not quite courteous, was tolerable."
"Иногда мне приходила мысль самому съездить к ней, «рассказать ей все» и упросить ее не приходить ко мне. Но тут, при этой мысли, во мне подымалась такая злоба, что, кажется, я бы так и раздавил эту «проклятую» Лизу, если б она возле меня вдруг случилась, оскорбил бы ее, оплевал бы, выгнал бы, ударил бы!","Sometimes the thought came to me to go to her, ""tell her everything"" and beg her not to come to me. But here, at this thought, such anger rose up in me that, it seems, I would have crushed this “damned” Liza, if she suddenly happened near me, I would insult her, spit on her, drive me out, hit her!","At times the thought occurred to me of going to her myself, “to tell her everything” and prevail upon her not to come to me. But here, at this thought, such spite rose up in me that I think I would simply have squashed this “cursed” Liza if she'd suddenly happened to be there, insulted her, spat upon her, driven her out, struck her!","Sometimes I had the idea of going to see Liza myself, ‘telling her everything,’ and begging her not to come. But at the thought such rage boiled up in me that I think I would have crushed that ‘damned’ Liza if she had suddenly appeared at my side ; I should have insulted her, abused her, driven her away, even struck her!","At times a thought occurred to me, to go to her, “to tell her all,” and beg her not to come to me. But this thought stirred such wrath in me that I believed I should have crushed that “damned” Liza if she had chanced to be near me at the time. I should have insulted her, have spat at her, have turned her out, have struck her!"
"Я уже давно так живу — лет двадцать. Теперь мне сорок. Я прежде служил, а теперь не служу. Я был злой чиновник. Я был груб и находил в этом удовольствие. Ведь я взяток не брал, стало быть, должен же был себя хоть этим вознаградить. (Плохая острота; но я ее не вычеркну. Я ее написал, думая, что выйдет очень остро; а теперь, как увидел сам, что хотел только гнусно пофорсить, — нарочно не вычеркну!) Когда к столу, у которого я сидел, подходили, бывало, просители за справками, — я зубами на них скрежетал и чувствовал неумолимое наслаждение, когда удавалось кого-нибудь огорчить. Почти всегда удавалось. Большею частию все был народ робкий: известно — просители. Но из фертов я особенно терпеть не мог одного офицера. Он никак не хотел покориться и омерзительно гремел саблей. У меня с ним полтора года за эту саблю война была. Я наконец одолел. Он перестал греметь. Впрочем, это случилось еще в моей молодости. Но знаете ли, господа, в чем состоял главный пункт моей злости? Да в том-то и состояла вся штука, в том-то и заключалась наибольшая гадость, что я поминутно, даже в минуту самой сильнейшей желчи, постыдно сознавал в себе, что я не только не злой, но даже и не озлобленный человек, что я только воробьев пугаю напрасно и себя этим тешу. У меня пена у рта, а принесите мне какую-нибудь куколку, дайте мне чайку с сахарцем, я, пожалуй, и успокоюсь. Даже душой умилюсь, хоть уж, наверно, потом буду вам на себя скрежетать зубами и от стыда несколько месяцев страдать бессонницей. Таков уж мой обычай.","I have been living like this for twenty years. Now I'm forty. I used to serve, but now I don't. I was an evil official. I was rude and enjoyed it. After all, I did not take bribes, therefore, I had to at least reward myself with this. (Bad joke; but I won’t cross it out. I wrote it thinking that it would come out very sharp; and now, as I myself saw that I only wanted to show off vilely, I won’t cross it out on purpose!) When they approached the table at which I was sitting , used to be petitioners for information - I gnashed my teeth at them and felt inexorable pleasure when I managed to upset someone. Almost always succeeded. For the most part, they were all timid people: it is known that they were petitioners. But of the forts, I especially could not stand one officer. He did not want to submit in any way and disgustingly rattled his saber. I had a war with him for a year and a half for this saber. I finally won. He stopped rattling. However, this happened when I was young. But do you know, gentlemen, what was the main point of my anger? Yes, that was the whole point, that was the most disgusting thing, that every minute, even at the moment of the strongest bile, I was shamefully aware in myself that I was not only not an evil, but not even an embittered person, that I only frighten sparrows in vain and amuse myself with this. I'm foaming at the mouth, and bring me some doll, give me some tea with sugar, I, perhaps, will calm down. I’ll even be touched by my soul, although I’ll probably gnash my teeth at you later and suffer from insomnia for several months from shame. That is my custom.","I've been living like this for a long time – about twenty years. I'm forty now. I used to be in the civil service; I no longer am. I was a wicked official. I was rude, and took pleasure in it. After all, I didn't accept bribes, so I had to reward myself at least with that. (A bad witticism, but I won't cross it out. I wrote it thinking it would come out very witty; but now, seeing for myself that I simply had a vile wish to swagger – I purposely won't cross it out!) When petitioners would come for information to the desk where I sat – I'd gnash my teeth at them, and felt an inexhaustible delight when I managed to upset someone. I almost always managed. They were timid people for the most part: petitioners, you know. But among the fops there was one officer I especially could not stand. He simply refused to submit and kept rattling his sabre disgustingly. I was at war with him over that sabre for a year and a half. In the end, I prevailed. He stopped rattling. However, that was still in my youth. But do you know, gentlemen, what was the main point about my wickedness? The whole thing precisely was, the greatest nastiness precisely lay in my being shamefully conscious every moment, even in moments of the greatest bile, that I was not only not a wicked but was not even an embittered man, that I was simply frightening sparrows in vain, and pleasing myself with it. I'm foaming at the mouth, but bring me some little doll, give me some tea with a bit of sugar, and maybe I'll calm down. I'll even wax tenderhearted, though afterwards I'll certainly gnash my teeth at myself and suffer from insomnia for a few months out of shame. Such is my custom.","I have been living like this for a long time now – about twenty years. I am forty. I once used to work in the government service but I don’t now. I was a bad civil servant. I was rude, and I enjoyed being rude. After all, I didn’t take bribes, so I had to have some compensation. (A poor witticism; but I won’t cross it out. When I wrote it down, I thought it would seem very pointed: now, when I see that I was simply trying to be clever and cynical, I shall leave it in on purpose.) When people used to come to the desk where I sat, asking for information, I snarled at them, and was hugely delighted when I succeeded in hurting somebody’s feelings. I almost always did succeed. They were mostly timid people – you know what people looking for favours are like. But among the swaggerers there was one officer I simply couldn’t stand. He absolutely refused to be intimidated, and he made a disgusting clatter with his sword. I carried on a campaign against him for eighteen months over that sword. I won in the end. He stopped making a clatter with it. This, however, was when I was still young. But do you know what was the real point of my bad temper? The main point, and the supreme nastiness, lay in the fact that even at my moments of greatest spleen, I was constantly and shamefully aware that not only was I not seething with fury , I was not even angry; I was simply scaring sparrows for my own amusement. I might be foaming at the mouth, but bring me some sort of toy to play with, or a nice sweet cup of tea, and I would calm down and even be stirred to the depths, although I would probably turn on myself afterwards, and suffer from insomnia for months. That was always my way.","I have been going on like that for a long time—twenty years. Now I am forty. I used to be in the government service, but am no longer. I was a spiteful official. I was rude and took pleasure in being so. I did not take bribes, you see, so I was bound to find a recompense in that, at least. (A poor jest, but I will not scratch it out. I wrote it thinking it would sound very witty; but now that I have seen myself that I only wanted to show off in a despicable way, I will not scratch it out on purpose!) When petitioners used to come for information to the table at which I sat, I used to grind my teeth at them, and felt intense enjoyment when I succeeded in making anybody unhappy. I almost did succeed. For the most part they were all timid people—of course, they were petitioners. But of the uppish ones there was one officer in particular I could not endure. He simply would not be humble, and clanked his sword in a disgusting way. I carried on a feud with him for eighteen months over that sword. At last I got the better of him. He left off clanking it. That happened in my youth, though. But do you know, gentlemen, what was the chief point about my spite? Why, the whole point, the real sting of it lay in the fact that continually, even in the moment of the acutest spleen, I was inwardly conscious with shame that I was not only not a spiteful but not even an embittered man, that I was simply scaring sparrows at random and amusing myself by it. I might foam at the mouth, but bring me a doll to play with, give me a cup of tea with sugar in it, and maybe I should be appeased. I might even be genuinely touched, though probably I should grind my teeth at myself afterwards and lie awake at night with shame for months after. That was my way."
Меня больно резнуло по сердцу.,It hurt my heart.,A sharp pain went through my heart.,It cut me to the quick.,It sent a sharp pang to my heart.
"— Да-с, нельзя в кафе-ресторанах обедать! — нагло прибавил Ферфичкин.","“Yes, sir, you can’t dine in cafe-restaurants!” Ferfichkin added impudently.","“No, sir, can't go dining in cafe-restaurants!” Ferfichkin added impudently.","‘No, one can’t dine in decent restaurants on that!’ added Ferfichkin insolently.","“Yes, you can’t afford to dine at cafés on that,” Ferfitchkin added insolently."
"— Не помешала ли я вам? — начала она робко, чуть слышно, и стала вставать.","- Did I interfere with you? she began timidly, barely audibly, and began to get up.","“Perhaps I've disturbed you?” she began timidly, in a barely audible voice, and started to get up.","‘Am I disturbing you?’ she began, timidly and almost inaudibly, beginning to get up.","“Perhaps I am in your way,” she began timidly, hardly audibly, and was getting up."
И вдруг я разразился слезами. Это был припадок. Как мне стыдно-то было между всхлипываний; но я уж их не мог удержать. Она испугалась.,And suddenly I burst into tears. It was a fit. How ashamed I was between sobs; but I couldn't keep them. She was frightened.,"And I suddenly broke down in tears. It was a fit. Oh, how ashamed I was between sobs; but I could no longer hold them back. She was frightened.","And all at once I burst into tears. It was a real fit of hysteria. I was hot with shame, but I could not restrain my sobs. She was frightened.",And suddenly I burst into tears. It was an hysterical attack. How ashamed I felt in the midst of my sobs; but still I could not restrain them. She was frightened.
Она сконфузилась и не сумела ничего ответить.,She was embarrassed and couldn't answer.,"She became embarrassed, and was unable to reply.",She became flustered and could not answer.,"She was confused, and did not know what to answer."
"— Небогато, — важно заметил Зверков.","“Not rich,” Zverkov remarked importantly.","“Not a fortune,” Zverkov observed pompously.","‘It’s not much,’ remarked Zverkov, full of self-importance.","“It is not very handsome,” Zverkov observed majestically."
— Там… в Риге.,- There ... in Riga.,“There . . . in Riga.”,‘There… in Riga.’,“There ... in Riga.”
"Их не только никого не было, но я даже едва отыскал нашу комнату. На столе было еще не совсем накрыто. Что же это значило? После многих расспросов я добился наконец от слуг, что обед заказан к шести часам, а не к пяти. Это подтвердили и в буфете. Даже стыдно стало расспрашивать. Было еще только двадцать пять минут шестого. Если они переменили час, то во всяком случае должны же были известить; на то городская почта, а не подвергать меня «позору» и перед собой и… и хоть перед слугами. Я сел; слуга стал накрывать; при нем стало как-то еще обиднее. К шести часам, кроме горевших ламп, в комнату внесены были свечи. Слуга не подумал, однако ж, внести их тотчас же, как я приехал. В соседней комнате обедали, на разных столах, два какие-то мрачных посетителя, сердитые с виду и молчавшие. В одной из дальних комнат было очень шумно; даже кричали; слышен был хохот целой ватаги людей; слышались какие-то скверные французские взвизги: обед был с дамами. Одним словом, было очень тошно. Редко я проводил более скверную минуту, так что когда они, ровно в шесть часов, явились все разом, я, на первый миг, обрадовался им как каким-то освободителям и чуть не забыл, что обязан смотреть обиженным.","Not only was there no one there, but I could hardly even find our room. The table was not yet completely covered. What did that mean? After many inquiries, I finally got from the servants that dinner was ordered for six o'clock, and not for five. This was also confirmed at the buffet. It was embarrassing to even ask. It was still only twenty-five minutes past five. If they changed the hour, then in any case they should have notified; that's what the city post office is for, and not expose me to ""shame"" in front of myself and ... and at least in front of the servants. I sat down; the servant began to cover; with him it became somehow even more embarrassing. By six o'clock, in addition to burning lamps, candles were brought into the room. The servant did not think, however, to bring them in as soon as I arrived. In the next room, two gloomy visitors, angry in appearance and silent, were having lunch, on different tables. It was very noisy in one of the far rooms; even shouted; the laughter of a whole gang of people was heard; some nasty French shrieks were heard: dinner was with the ladies. In a word, it was very boring. Rarely did I spend a more wretched minute, so that when they all appeared at once at exactly six o'clock, I, for the first moment, rejoiced at them as some kind of liberators and almost forgot that I was obliged to look offended.","Not only were none of them there, but I even had difficulty finding our room. The table was not quite laid yet. What did it mean? After much questioning, I finally got out of the waiters that the dinner had been ordered for six o'clock, not five. This was confirmed in the bar. I was even ashamed to be asking. It was only five twenty-five. If they had changed the time, they ought in any case to have informed me; that's what the city mail is for; and not to have subjected me to “disgrace” both in my own and . . . be it only the waiters' eyes. I sat down; a waiter began laying the table; in his presence it felt somehow still more offensive. By six o'clock, in addition to the lighted lamps, candles were brought into the room. It had not occurred to the waiter, however, to bring them when I arrived. In the next room two customers, gloomy, angry-looking, and silent, were having dinner at separate tables. In one of the farther rooms it was very noisy; there was even shouting; the guffaws of a whole bunch of people could be heard; some nasty French squeals could be heard: it was a dinner with ladies. Quite nauseating, in short. Rarely have I spent a nastier moment, so that when, at exactly six o'clock, they all came in together, I was glad of them for the first moment as of some sort of deliverers, and almost forgot that I ought to look offended.","Not only was none of them there, but it was hardly possible to find our room. The table was not yet properly laid. What did this mean? After many inquiries I managed to discover from the servants that the dinner had been ordered for six o’clock, not five. The waiters in the bar confirmed this. I felt ashamed at having to ask. It was still only twenty-five minutes to six. If they had changed the time, they ought at least to have let me know – that was what the post was for, wasn’t it? – and not subjected me to this indignity in my own eyes and other people’s, even if it was only the servants’. I sat down; a servant began to lay the table; somehow his presence made me feel even more humiliated. At six o’clock candles were brought in, in addition to the lamps which were already lit. It had not occurred to the man to bring them in as soon as I arrived. In the next room, two of the hotel guests, gloomy, angry-looking, silent, were dining at separate tables. There was a great deal of noise in one of the other rooms, further away; some shouting, even, the noisy laughter of a whole mob of people, and some nasty French-sounding screams; ‘ladies’ were being entertained. In short, everything was sickening. I have seldom lived through worse moments, and so when the others arrived in a body at exactly six o’clock, they seemed like rescuers and I was so delighted to see them that at first I almost forgot to look offended.","Not only were they not there, but I had difficulty in finding our room. The table was not laid even. What did it mean? After a good many questions I elicited from the waiters that the dinner had been ordered not for five, but for six o’clock. This was confirmed at the buffet too. I felt really ashamed to go on questioning them. It was only twenty-five minutes past five. If they changed the dinner hour they ought at least to have let me know—that is what the post is for, and not to have put me in an absurd position in my own eyes and ... and even before the waiters. I sat down; the servant began laying the table; I felt even more humiliated when he was present. Towards six o’clock they brought in candles, though there were lamps burning in the room. It had not occurred to the waiter, however, to bring them in at once when I arrived. In the next room two gloomy, angry-looking persons were eating their dinners in silence at two different tables. There was a great deal of noise, even shouting, in a room further away; one could hear the laughter of a crowd of people, and nasty little shrieks in French: there were ladies at the dinner. It was sickening, in fact. I rarely passed more unpleasant moments, so much so that when they did arrive all together punctually at six I was overjoyed to see them, as though they were my deliverers, and even forgot that it was incumbent upon me to show resentment."
Из той же поэзии,from the same poetry,From the same poetry,"I stood before her, crushed, discredited, foully covered with confusion, smiling, I think, and straining the skirts of my ragged wadded dressing-gown round me – in fact exactly as I had pictured myself in my depression a little earlier.","I stood before her crushed, crestfallen, revoltingly confused, and I believe I smiled as I did my utmost to wrap myself in the skirts of my ragged wadded dressing-gown—exactly as I had imagined the scene not long before in a fit of depression."
Хозяйкой полною войди!,Come in full hostess!,"And now, full mistress of the place, Come bold and free into my house.",Be mistress of my house and me.,Its rightful mistress there to be.”
"А впрочем, наплевать! Главное то, что отделался.","But anyway, don't care! The main thing is that he got off.","“Ah, spit on it, however! I'm out of it, that's the main thing.”","‘Oh, to hell with it!’ What mattered most was that I had got myself out of it.","Hang it all though, the great thing was that I was rid of it."
"И даже препятствие положительное было не ехать: денег не было. Всего-навсего лежало у меня девять рублей. Но из них семь надо было отдать завтра же месячного жалованья Аполлону, моему слуге, который жил у меня за семь рублей на своих харчах.","And even a positive obstacle was not to go: there was no money. All I had was nine roubles. But seven of them had to be paid tomorrow, a monthly salary, to Apollo, my servant, who lived with me for seven rubles on his grub.","And there was even a positive obstacle to my going: I had no money. All I had lying there was nine roubles. But of that, seven had to go the next day for the wages of Apollon, my servant, who lived with me for seven roubles a month, grub not included.","There was even one positive obstacle to my going: I hadn’t the money. Nine roubles was absolutely everything I had. But out of that I had to pay a month’s wages to my servant Apollon, who lived with me and found his own keep for seven roubles a month.","And there was a positive obstacle to my going: I had no money. All I had was nine roubles, I had to give seven of that to my servant, Apollon, for his monthly wages. That was all I paid him—he had to keep himself."
"— Ах, что вы это! — вскричала она, вздрогнув.","- Oh, what are you! she cried with a start.",“Ah! What is it!” she cried with a start.,"‘Oh, what are you saying?’ she cried, starting.","“What are you saying!” she cried, starting."
"— Обидели? В-вы! Ми-ня! Знайте, милостивый государь, что вы никогда и ни при каких обстоятельствах не можете меня обидеть!","- Offended? Y-you! Mi-nyan! Know, gracious sir, that you can never, under any circumstances, offend me!","“I ask your friendship, Zverkov, I offended you, but . . .” “Y-y-you? Offended m-m-me? I'll have you know, my dear sir, that you could never under any circumstances offend me!”","‘Offended me? You? Offended me? Let me tell you, my dear sir, that you could never in any circumstances offend me!’","“Insulted? You insulted me? Understand, sir, that you never, under any circumstances, could possibly insult me.”"
— Ага! дуэль-то не свой брат! — ядовито прошипел Ферфичкин.,— Aha! duel is not your brother! Ferfichkin hissed venomously.,“Aha! So dueling's not your sport!” Ferfichkin hissed venomously.,‘Aha! So you’re not the man for a duel!’ Ferfichkin spat out venomously.,"“Aha! A duel is not in your line, old man,” Ferfitchkin hissed venomously."
"Зверков вошел впереди всех, видимо предводительствуя. И он и все они смеялись; но, увидя меня, Зверков приосанился, подошел неторопливо, несколько перегибаясь в талье, точно кокетничая, и подал мне руку, ласково, но не очень, с какой-то осторожной, чуть не генеральской вежливостию, точно, подавая руку, оберегал себя от чего-то. Я воображал, напротив, что он, тотчас же как войдет, захохочет своим прежним хохотом, тоненьким и со взвизгами, и с первых же слов пойдут плоские его шутки и остроты. К ним-то я и готовился еще с вечера, но никак уж не ожидал я такого свысока, такой превосходительной ласки. Стало быть, он уж вполне считал себя теперь неизмеримо выше меня во всех отношениях? Если б он только обидеть меня хотел этим генеральством, то ничего еще, думал я; я бы как-нибудь там отплевался. Но что, если и в самом деле, без всякого желанья обидеть, в его баранью башку серьезно заползла идейка, что он неизмеримо выше меня и может на меня смотреть не иначе, как только с покровительством? От одного этого предположения я уже стал задыхаться.","Zverkov entered ahead of everyone, apparently leading them. And he and they all laughed; but, seeing me, Zverkov drew himself up, approached unhurriedly, somewhat bending over at the waist, as if flirting, and gave me his hand, affectionately, but not very, with some kind of cautious, almost general politeness, as if, by holding out his hand, he was protecting himself from what -then. I imagined, on the contrary, that as soon as he entered, he would begin to laugh with his former laughter, thin and with squeals, and from the very first words his flat jokes and witticisms would start. I had been preparing for them since the evening, but I certainly did not expect such a haughty, such an excellent caress. So, he already fully considered himself now immeasurably superior to me in all respects? If he only wanted to offend me with this generalship, then nothing else, I thought; I would spit there somehow. But what if, in fact, without any desire to offend, the idea seriously crept into his sheep's head that he is immeasurably higher than me and can look at me only with patronage? From one of this assumption I already began to suffocate.","Zverkov came at the head of them, obviously the leader. Both he and they were laughing; but on seeing me Zverkov assumed a dignified air, approached unhurriedly, bending slightly, as if coquettishly, at the waist, and gave me his hand benignly, but not very, with a certain cautious, almost senatorial politeness, as if by offering me his hand he were protecting himself from something. I had been imagining, on the contrary, that as soon as he walked in he would start laughing his former laugh, shrill, punctuated by little shrieks, and from the first there would be his flat jokes and witticisms. I had been preparing myself for them since the previous evening, but I by no means expected such down-the-nose, such excellential benignity. So he now fully considered himself immeasurably superior to me in all respects? If he simply wanted to offend me with this senatorial air, it was not so bad , I thought; I'd be able to get back at him somehow. But what if indeed, without any wish to offend me, the little idea had seriously crept into his sheep's noddle that he was immeasurably superior to me, and could look at me in no other way than patronizingly? The supposition alone left me breathless.","Zverkov, evidently playing the leader, came in at the head of them. He and all the others were laughing, but when he saw me Zverkov assumed a dignified air and came towards me, without hurrying, and, rather self-consciously leaning forward from the waist, gave me his hand in a friendly but not effusive fashion, almost with the careful courtesy of a very distinguished personage, as if he were protecting himself from something by offering me his hand. I, on the other hand, had been expecting him to begin laughing his old thin tinkling laugh and cracking his flat-footed jokes and witticisms as soon as he came in. I had been preparing myself for them ever since the day before and was not in the least expecting such lofty and condescending politeness. So he already considered himself so immeasurably my superior in every respect? It wouldn’t have mattered, I thought, if he had simply intended his condescension to be offensive; somehow or other I would have shrugged it off. But what if in fact, without any desire to be obnoxious, he had in all seriousness got it into his stupid mutton-head that he was immeasurably above me and could not see me in any other light than as the object of patronage? The very supposition made me breathless with indignation.","Zverkov walked in at the head of them; evidently he was the leading spirit. He and all of them were laughing; but, seeing me, Zverkov drew himself up a little, walked up to me deliberately with a slight, rather jaunty bend from the waist. He shook hands with me in a friendly, but not over-friendly, fashion, with a sort of circumspect courtesy like that of a General, as though in giving me his hand he were warding off something. I had imagined, on the contrary, that on coming in he would at once break into his habitual thin, shrill laugh and fall to making his insipid jokes and witticisms. I had been preparing for them ever since the previous day, but I had not expected such condescension, such high-official courtesy. So, then, he felt himself ineffably superior to me in every respect! If he only meant to insult me by that high-official tone, it would not matter, I thought—I could pay him back for it one way or another. But what if, in reality, without the least desire to be offensive, that sheepshead had a notion in earnest that he was superior to me and could only look at me in a patronising way? The very supposition made me gasp."
"Но неужели, неужели вы и в самом деле до того легковесны, что воображаете, будто я это все напечатаю да еще вам дам читать? И вот еще для меня задача: для чего, в самом деле, называю я вас «господами», для чего обращаюсь к вам, как будто и вправду к читателям? Таких признаний, какие я намерен начать излагать, не печатают и другим читать не дают. По крайней мере, я настолько твердости в себе не имею да и нужным не считаю иметь. Но видите ли: мне в голову пришла одна фантазия, и я во что бы ни стало ее хочу осуществить. Вот в чем дело.","But are you really, are you really so light-hearted that you imagine that I will print it all out and let you read it too? And here's another problem for me: why, in fact, do I call you ""gentlemen"", why do I address you, as if I really were readers? Confessions such as I intend to begin are not printed and are not allowed to be read to others. At least, I don’t have such firmness in myself, and I don’t consider it necessary to have it. But you see: a fantasy came into my head, and I want to realize it at all costs. That's the problem.","But can it be, can it be that you are indeed so gullible as to imagine I will publish all this and, what's more, give it to you to read? And here's another puzzle for me: why indeed do I call you “gentlemen,” why do I address you as if you were actually my readers? Such confessions as I intend to begin setting forth here are not published and given to others to read. At least I do not have so much firmness in myself, and do not consider it necessary to have it. But you see: a certain fancy has come into my head, and I want at all costs to realize it. Here's what it is.","But you can’t really and truly be so credulous as to imagine that I’m going to print all this and give it you to read, can you? And here is the problem that puzzles me: why, in fact, do I address you as ‘gentlemen’, and speak to you just as if I was genuinely speaking to readers? Confessions of the kind I intend to begin setting forth do not get printed or offered to others to read. At least, I don’t possess enough strength of mind for that, and I don’t consider it necessary to possess it. But, you see, a fancy has come into my head, and cost what it may I want to translate it into reality. This is the point: In every man’s remembrances there are things he will not reveal to everybody, but only to his friends.","But can you really be so credulous as to think that I will print all this and give it to you to read too? And another problem: why do I call you “gentlemen,” why do I address you as though you really were my readers? Such confessions as I intend to make are never printed nor given to other people to read. Anyway, I am not strong-minded enough for that, and I don’t see why I should be. But you see a fancy has occurred to me and I want to realise it at all costs. Let me explain."
"— Для чего ты ко мне пришла, скажи ты мне, пожалуйста? — начал я, задыхаясь и даже не соображаясь с логическим порядком в моих словах. Мне хотелось все разом высказать, залпом; я даже не заботился, с чего начинать.","- Why did you come to me, tell me, please? I began, breathless and not even considering the logical order in my words. I wanted to say everything at once, in one gulp; I didn't even care where to start.","“What did you come to me for, do tell me, please?” I began, suffocating, and not even considering the logical order of my words. I wanted to speak everything out at once, in one shot; I didn't even care where I began.","‘Why did you come here? Tell me that, if you please!’ I began, choking with anger and not even trying to preserve the logical order of my words. I wanted to get it all out in one volley; I didn’t even bother about where to begin.","“Why have you come to me, tell me that, please?” I began, gasping for breath and regardless of logical connection in my words. I longed to have it all out at once, at one burst; I did not even trouble how to begin."
"Я и не понял, что она нарочно маскировалась в насмешку, что это обыкновенная последняя уловка стыдливых и целомудренных сердцем людей, которым грубо и навязчиво лезут в душу и которые до последней минуты не сдаются от гордости и боятся перед вами высказать свое чувство. Уже по робости, с которой она приступала, в несколько приемов, к своей насмешке, и наконец только решилась высказать, я бы должен был догадаться. Но я не догадался, и злое чувство обхватило меня.","I didn’t understand that she deliberately disguised herself as a mockery, that this was the usual last trick of bashful and chaste-hearted people who rudely and obsessively climb into the soul and who until the last minute do not give up from pride and are afraid to express their feelings in front of you. Already from the timidity with which she began, in several steps, to her mockery, and at last she only ventured to express, I should have guessed. But I did not guess, and an evil feeling seized me.","I did not even understand that she was purposely assuming a mask of mockery, that this is the usual last device of a bashful and chaste-hearted person whose soul is being rudely and importunately pried into, and who will not surrender till the last minute out of pride, and is afraid of showing any feeling before you. I should have guessed it from the very timidity with which she ventured, haltingly, upon her mockery, before she finally brought herself to express it. But I did not guess, and a wicked feeling took hold of me.","I didn’t understand that the mockery was deliberately assumed, like a mask; it was the last subterfuge of the kind usual with shy and pure-minded people, whose hearts are subjected to coarse and insistent probing, whose pride will not let them yield until the last minute, and who are afraid to express their feelings. The very timidity with which she ventured on her mockery, the several attempts before she succeeded at last in making herself express it, ought to have enabled me to guess. But I did not guess, and my heart brimmed over with spite.","I did not understand that she was hiding her feelings under irony, that this is usually the last refuge of modest and chaste-souled people when the privacy of their soul is coarsely and intrusively invaded, and that their pride makes them refuse to surrender till the last moment and shrink from giving expression to their feelings before you. I ought to have guessed the truth from the timidity with which she had repeatedly approached her sarcasm, only bringing herself to utter it at last with an effort. But I did not guess, and an evil feeling took possession of me."
