Source,GoogleTranslate,human1,human2,human3
"Зачем же все эти тетрадки, на которые изведешь пропасть бумаги, времени и чернил? Зачем учебные книги? Зачем же, наконец, шесть-семь лет затворничества, все строгости, взыскания, сиденье и томленье над уроками, запрет бегать, шалить, веселиться, когда еще не все кончено?","Why all these notebooks, on which you will spend an abyss of paper, time and ink? Why study books? Why, finally, six or seven years of seclusion, all the strictness, penalties, sitting and languishing over the lessons, the ban on running, naughty, having fun, when everything is not over yet?","What was the point of all these notebooks on which you expended vast quantities of paper, time, and ink? What was the point of textbooks? What, ultimately, was the point of six or seven years in solitude, all the strict rules, the punishments, the sitting and languishing over lessons, and the prohibition against running, playing pranks, and merrymaking when even then it was still not over?","Of what use were all those note-books which had taken up so much time, paper, and ink? What is the use of text-books? And, last but not least, why waste six or seven years of your life being cooped up in a school? Why put up with all the strict discipline, the reprimands, the boredom of sitting over lessons, the bans on running about, playing, and amusing yourself, when life is still ahead of him?",
— Я имею удовольствие видеть госпожу Пшеницыну? — спросил он.,"""I have the pleasure of seeing Mrs. Pshenitsyna?"" - he asked.",“Do I have the pleasure of addressing Mrs. Pshenitsyna?” he inquired.,"‘I have the pleasure of meeting Mrs Pshenitzyn, have I not?’ he asked.",
— Кому же они привезли?,Whom did they bring?,“Who did they take them to?”,‘Where did they send it to?’,"""You have heard it all."
"Если сон был страшный — все задумывались, боялись не шутя; если пророческий — все непритворно радовались или печалились, смотря по тому, горестное или утешительное снилось во сне. Требовал ли сон соблюдения какой-нибудь приметы, тотчас для этого принимались деятельные меры.","If the dream was terrible - everyone thought, they were afraid in earnest; if it was prophetic, everyone was genuinely happy or sad, depending on whether the dream was sad or comforting. Whether a dream required the observance of some sign, active measures were immediately taken for this.","If the dream was frightening, everyone got to thinking and was genuinely frightened; if prophetic, everyone was genuinely delighted or filled with sorrow, depending on whether the dream was sad or reassuring. If the dream demanded the observance of some sign, then they immediately undertook active measures to observe it.","If a dream happened to be frightening, they all looked depressed and were afraid in good earnest; if it were prophetic, they were all unfeignedly glad or sad, according to whether the dream was comforting or ominous. If the dream required the observance of some rite, they took the necessary steps at once.",
"— Ну, говорите теперь! — сказала она.","- Well, speak now! - she said.","“All right, now tell me!” she said.","‘Well, tell me now!’ she said.",
"— Ну, Илья! Ты, в самом деле умер, погиб! — заключил он. — Одевайся, поедем ко мне!","- Well, Ilya! You really died, you died! he concluded. ""Get dressed, let's go to my place!""","“Oh, Ilya! You truly are dead. Ruined!” he concluded. “Get dressed. We’re going to my place!”","‘Well, Ilya, you really are dead – you’re done for!’ he concluded. ‘Get dressed and come along to my place.’","Once more the fire crackled in the kitchen, and the clatter of knives became audible. Supper was being prepared. Meanwhile the rest of the servants gathered at the entrance gates, and thence came sounds of laughter, and of music, and of the playing of gorielki."
"Люди с криками, с воплями, собаки с лаем мчатся по деревне.","People screaming, screaming, dogs barking rush through the village.",The servants were shouting and wailing and the dogs were barking as they rushed through the village.,"Shouting and yelling, the servants raced through the village, followed by the barking dogs.",
"Он сказал Ольге, что переговорил с братом хозяйки, и скороговоркой прибавил от себя, что есть надежда на этой неделе передать квартиру.","He told Olga that he had spoken to the landlady's brother, and he added quickly of himself that there was hope of handing over the apartment this week.",He told Olga he had spoken with his landlady’s brother and added in a rapid patter on his own behalf that he had hopes of transferring the apartment that week.,HE told Olga that he had talked it over with the landlady’s brother and added hastily that he hoped to be able to sub-let the flat in the course of the week.,
"Вдруг ему стало так легко, весело; он начал ходить из угла в угол, даже пощелкивал тихонько пальцами, чуть не закричал от радости, подошел к двери Ольги и тихо позвал ее веселым голосом:","Suddenly it became so easy and fun for him; he began to pace from corner to corner, even snapping his fingers softly, almost shouted for joy, went up to Olga's door and softly called to her in a cheerful voice:","All of a sudden, he felt quite free and easy. He began pacing from corner to corner, even snapping his fingers quietly, and nearly shouted for joy. He went up to Olga’s door and called out to her quietly in a cheerful voice.","Suddenly he felt so light-hearted and gay; he began pacing the room, snapping his fingers and almost shouting with joy. He went up to Olga’s door and called to her in a cheerful voice.","Oblomov did not heed him, but, sinking back into a recumbent position in the armchair, relapsed into a state of meditative lethargy."
"— Вот день-то и прошел, и слава Богу! — говорили обломовцы, ложась в постель, кряхтя и осеняя себя крестным знамением. — Прожили благополучно; дай Бог и завтра так! Слава тебе, Господи! Слава тебе, Господи!","“The day has passed, and thank God!” - said the Oblomovites, lying down in bed, groaning and making the sign of the cross. - Lived well God bless tomorrow too! Glory to you, Lord! Glory to you, Lord!","“Now this day is passed, praise God!” said the people of Oblomovka as they lay down in bed, groaning and making the sign of the cross over themselves. “We lived it well. God grant tomorrow be just the same! Praise the Lord! Praise the Lord!”","‘Well, thank goodness, another day gone,’ the Oblomovka inhabitants said, getting into bed, groaning, and crossing themselves. ‘We’ve lived through it safely, God grant it may be the same to-morrow! Praise be unto thee, O Lord!’",
"Обломов тихо погрузился в молчание и задумчивость. Эта задумчивость была не сон и не бдение: он беспечно пустил мысли бродить по воле, не сосредоточивая их ни на чем, покойно слушал мерное биение сердца и изредка ровно мигал, как человек, ни на что не устремляющий глаз. Он впал в неопределенное, загадочное состояние, род галлюцинации.","Oblomov quietly sank into silence and thoughtfulness. This pensiveness was neither a dream nor a wakefulness: he carelessly let his thoughts wander at will, not concentrating them on anything, calmly listened to the measured beating of his heart, and from time to time blinked evenly, like a man who does not fix his eyes on anything. He fell into an indefinite, mysterious state, a kind of hallucination.","Oblomov plunged into silence and a reverie which was neither sleeping nor waking. He let his thoughts roam at will, carefree, without focusing them on anything, and listened peacefully to the steady beating of his heart and from time to time blinked evenly, like someone not focusing his eyes on anything. He fell into a vague, puzzling, almost hallucinatory state.","Oblomov slowly sank into silence and a reverie: he was neither asleep nor awake, but let his thoughts roam at will light-heartedly, without concentrating them on anything, listening quietly to the regular beating of his heart and blinking from time to time like a man who was not looking at anything in particular. He fell into a vague, mysterious state, a sort of hallucination.","Oblomov quietly relapsed into a state of coma that was neither sleeping nor waking. He merely let his thoughts wander at will, without concentrating them upon anything in particular as calmly he listened to the beating of his heart and occasionally blinked his eyes. Thus he sank into a vague, enigmatical condition which partook largely of the nature of hallucination."
Она молчала.,She was silent.,She did not reply.,She made no answer.,At no one else would she dare to stare as she does at me.
"Населилось воображение мальчика странными призраками; боязнь и тоска засели надолго, может быть навсегда, в душу. Он печально озирается вокруг и все видит в жизни вред, беду, все мечтает о той волшебной стороне, где нет зла, хлопот, печалей, где живет Милитриса Кирбитьевна, где так хорошо кормят и одевают даром…","The boy's imagination was inhabited by strange ghosts; fear and longing settled down for a long time, perhaps forever, in the soul. He sadly looks around and sees everything in life harm, misfortune, everything dreams of that magical side, where there is no evil, trouble, sorrow, where Militrisa Kirbityevna lives, where they feed so well and dress for nothing ...","The boy’s imagination was populated by strange ghosts. Fear and longing had taken their place deep inside him and for a long time to come, perhaps forever. He looked around sadly and saw harm and disaster in everything and was always dreaming of that magical place free of evil, troubles, and sorrows where Militrisa Kirbityevna lived and where they gave you fine food and clothing for nothing.","The little boy’s imagination was peopled with strange phantoms; fear and anguish struck root in his soul for years, perhaps for ever. He looked sadly about him, and seeing only evil and misfortune everywhere in life, dreamt constantly of that magic country where there were no evils, troubles, or sorrows, where Militrissa Kirbityevna lived, where such excellent food and such fine clothes could be had for nothing.…",
"Между собеседниками по большей части царствует глубокое молчание: все видятся ежедневно друг с другом; умственные сокровища взаимно исчерпаны и изведаны, а новостей извне получается мало.","Between the interlocutors, for the most part, deep silence reigns: everyone sees each other daily; mental treasures are mutually exhausted and explored, and there is little news from outside.","For the most part, a deep silence reigned among the company. Everyone saw everyone else daily, their intellectual treasures had been mutually excavated and learned, and very little news was received from outside.","As a rule, deep silence reigned among them: they saw each other every day, and had long ago explored and exhausted all their intellectual treasures, and there was little news from the outside world.",
"— Нет, что из дворян делать мастеровых! — сухо перебил Обломов. — Да и кроме детей, где же вдвоем? Это только так говорится, с женой вдвоем, а в самом-то деле только женился, тут наползет к тебе каких-то баб в дом. Загляни в любое семейство: родственницы, не родственницы и не экономки; если не живут, так ходят каждый день кофе пить, обедать… Как же прокормить с тремя стами душ такой пансион?","- No, what of the nobles to make artisans! Oblomov interrupted dryly. - And besides the children, where are the two of you? It's just that they say, with your wife alone, but in fact you just got married, then some women will crawl into your house. Look into any family: relatives, not relatives and not housekeepers; if they don’t live, they go every day to drink coffee, dine ... How can such a boarding house be fed with three hundred souls?","“No, I won’t make workmen out of gentry!” Oblomov interrupted dryly. “And besides the children, where is it ‘the two of you’? That’s just what people say, ‘you and your wife,’ but in fact the minute you marry you have all kinds of women creeping into your house. Look at any household and you’ll see female relatives and women who are neither relatives nor housekeepers. If they don’t live there they come every day to drink coffee and have dinner. How can one feed a boarding house like that on three hundred souls?”","no use making workmen out of gentlemen,’ Oblomov interrupted dryly. ‘Besides, even if we disregard the question of children, we shouldn’t be just by ourselves. Alone with your wife is only a manner of speaking. Actually, hundreds of women will invade your house as soon as you are married. Look at any family you like: female relatives, housekeepers, and if they don’t live in the house, they come every day to coffee and to dinner. How is one to keep such an establishment with three hundred serfs?’",
— Куда это ехать? Я не хотел ехать никуда…,— Where is it to go? I didn't want to go anywhere...,“Go where? I didn’t want to go anywhere.”,‘Go? Where? I didn’t want to go anywhere.’,
— Как не лежало! С апельсинов сдачи дали…,- How not to lie! They gave change from oranges ...,“What do you mean there weren’t! It was change from the oranges.”,‘Of course there were! The change from the oranges.’,
"— Дома, да спать легли.","- At home, go to bed.","“Yes, but he’s gone to bed.”","‘Yes, but he has gone to bed.’","Let us go."""
"Как таблица на каменной скрижали, была начертана открыто всем и каждому жизнь старого Штольца, и под ней больше подразумевать было нечего. Но мать, своими песнями и нежным шепотом, потом княжеский, разнохарактерный дом, далее университет, книги и свет — все это отводило Андрея от прямой, начертанной отцом колеи; русская жизнь рисовала свои невидимые узоры и из бесцветной таблицы делала яркую, широкую картину.","Like a table on a stone tablet, the life of old Stolz was openly inscribed to everyone and everyone, and there was nothing more to mean by it. But the mother, with her songs and gentle whispers, then the princely, diverse house, then the university, books and the world - all this led Andrei away from the straight track outlined by his father; Russian life drew its invisible patterns and made a bright, broad picture out of a colorless table.","Old Stolz’s life had been openly inscribed for any and all to see, like a tablet carved in stone, which meant exactly what it said and nothing more. His mother, however, with her songs and gentle whisper, and then the varied life of the prince’s home, followed by university, books, and society—all this had led Andrei away from the straight track his father had drawn. Russian life had sketched its invisible patterns and transformed the colorless tablet into a broad and vivid painting.","Old Stolz’s life was there for all to read, just as though it had been inscribed on a stone tablet, and there were no hidden implications in it. But his mother, with her songs and tender whispers, the diversified life in the prince’s house, and later the university, books, and society had led Andrey away from the straight path marked out for him by his father; Russian life was drawing its own invisible patterns and transforming the insipid tablet into a broad and brilliant picture.","""You have grown stout, yet your face is pale."" ""Yes, I am not well,"" agreed Oblomov."
— В канцелярии.,— In the office.,“In an office.”,‘In some Government office.’,
"— Да уж, я думаю, и прошло! — сказал он, взглянув на нее в первый раз глазами страсти и не скрывая этого, — то есть все, что было.","Yes, I think it's over! he said, looking at her for the first time with the eyes of passion and not hiding it, “that is, everything that was.","“Yes, in fact, I think it already has!” he said, looking at her for the first time with eyes of passion he did not try to hide. “That is, everything that was.”","‘Why, I should think it has passed already!’ he said, looking at her for the first time with eyes full of passion, and not concealing it. ‘I mean, all that has been.’",I am actually in love with you or not I hardly know. Perhaps it is a stage that has not yet arrived.
"— Ну, так не скажу, — сказала она.","“Well, I won’t say that,” she said.","“Otherwise I won’t tell you,” she said.","‘Then I won’t tell you,’ she said.",
"«Нет, не забуду я твоего Андрея, — с грустью, идучи двором, думал Штольц. — Погиб ты, Илья: нечего тебе говорить, что твоя Обломовка не в глуши больше, что до нее дошла очередь, что на нее пали лучи солнца! Не скажу тебе, что года через четыре она будет станцией дороги, что мужики твои пойдут работать насыпь, а потом по чугунке покатится твой хлеб к пристани… А там… школы, грамота, а дальше… Нет, перепугаешься ты зари нового счастья, больно будет непривычным глазам. Но поведу твоего Андрея, куда ты не мог идти… и с ним будем проводить в дело наши юношеские мечты».","“No, I won’t forget your Andrei,” Stoltz thought sadly, walking through the yard. “You are dead, Ilya: there’s nothing to tell you that your Oblomovka is no longer in the wilderness, that the turn has come to her, that the rays of the sun have fallen on her! I won’t tell you that in four years it will be a road station, that your men will go to work on the embankment, and then your bread will roll along the iron to the pier ... And there ... schools, diploma, and then ... No, you will be frightened of the dawn of a new happiness, it will hurt unaccustomed eyes. But I will take your Andrey where you could not go ... and with him we will put our youthful dreams into action.","No, I won’t forget your Andrei! thought Stolz with sadness as he walked through the yard. You’re lost, Ilya. There’s no point telling you that your Oblomovka is a backwater no more, that its turn has come, that the sun’s rays have fallen on it! I won’t tell you that in four years it will be a rail station, that your muzhiks will go to work the embankment, and then your wheat will travel to the landing by rail. There are schools, learning, and more. No, you would be too frightened by the dawn of this new happiness, it would hurt your unaccustomed eyes. But I will take your Andrei where you couldn’t go, and he and I will make your youthful dreams come true.","‘No, I shall not forget your Andrey,’ Stolz thought sadly as he walked across the yard. ‘You’re done for, Ilya: it is useless to tell you that your Oblomovka is no longer in the wilds, that its turn has come, and that the rays of sunshine have at last fallen upon it! I shall not tell you that in another four years there will be a railway station there, that your peasants will be working on the line, and that later on your corn will be carried by train to the quayside. And then – schools, education, and after that – but no! You will be frightened of the dawn of new happiness; it will hurt your eyes that are unaccustomed to the bright light. But I shall lead your Andrey to where you would not go, and I will carry out your youthful dreams together with him.","""No, never will I forget your little Andrei,"" thought Schtoltz sadly as he drove homewards. "" Ah, Ilya, you are lost beyond recall! It would be useless now to tell you that your Oblomovka is no longer in ruins, that its turn is come again, and that it is basking in the rays of the sun. It would be useless now to tell you that, some four years hence, it will have a railway-station, and that your peasantry are clearing away the rubbish there, and that before long an iron road will be carrying your grain to the wharves, and that already local schools have been built. Such a dawn of good fortune would merely affright you; it would merely cause your unaccustomed eyes to smart. Yet along the road which you could not tread I will lead your little Andrei; and with him I will put into practice those theories whereof you and I used to dream in the days of our youth."
"— Захар, Захар! — закричал он громко, поглядывая на стол и на чернильницу.","Zakhar, Zakhar! he shouted loudly, looking at the table and the inkwell.","“Zakhar! Zakhar!” he shouted loudly, glancing at the desk and inkwell.","‘Zakhar! Zakhar!’ he called loudly, looking at the table and the inkstand.",
"— Послушай, — сказала она, — тут есть какая-то ложь, что-то не то… Поди сюда и скажи все, что у тебя на душе. Ты мог не быть день, два — пожалуй, неделю, из предосторожности, но все бы ты предупредил меня, написал. Ты знаешь, я уж не дитя и меня не так легко смутить вздором. Что это все значит?","“Listen,” she said, “there is some kind of lie here, something is not right ... Come here and say everything that is in your heart. You could not be a day, two - perhaps a week, as a precaution, but you would have warned me, written. You know, I'm no longer a child, and I'm not so easily embarrassed by nonsense. What does it all mean?","“Listen,” she said. “There is some lie here. Something isn’t right. Come here and tell me everything that’s in your heart. You might not come for a day or two—even a week, perhaps—out of caution. But still you would have warned me, written. You know I am no longer a child and it is not that easy to upset me with foolish notions. What does all this mean?”","‘Listen,’ she said, ‘there’s some kind of a lie here somewhere, there’s something wrong. Come here and tell me all you have on your mind. You could have stayed away for a couple of days or even for a week as a precaution, but you should have warned me, you should have written to me. You know I am no longer a child and I can’t be so easily upset by some nonsense. What does it all mean?’","Lydia, too, used to be there--though in those days I never so much as noticed her. In fact, never once did I do so until one day I found myself vainly trying to forget her, vainly pitting reason in the lists with love.'"
"Они вели счет времени по праздникам, по временам года, по разным семейным и домашним случаям, не ссылаясь никогда ни на месяцы, ни на числа. Может быть, это происходило частью и оттого, что, кроме самого Обломова, прочие всё путали и названия месяцев, и порядок чисел.","They kept track of time for holidays, for seasons, for various family and household occasions, never referring to months or numbers. Perhaps this was partly due to the fact that, except for Oblomov himself, others all confused both the names of the months and the order of numbers.","They marked time by the holidays, seasons, and various family and domestic events, without ever referring to months or dates. Perhaps this came about in part as well because not only Oblomov himself but the others as well kept confusing both the names of the months and the order of the dates.","They reckoned the time by holy-days, by the seasons of the years, by different family and domestic occurrences, and never referred to dates or months. That was perhaps partly because, except for Oblomov’s father, they all got mixed up with the dates and the months.",
"— Милая Ольга Сергевна! Не сердитесь, не говорите так: это не ваш тон. Вы знаете, что я не думаю ничего этого. Но в мою голову не входит, я не понимаю, как Обломов…","Dear Olga Sergevna! Don't get angry, don't say that: that's not your tone. You know I don't think any of that. But it doesn’t enter my head, I don’t understand how Oblomov ...","“Dear Olga Sergeyevna! Please don’t be angry, and don’t talk like that. This doesn’t sound like you. You know I’m not thinking anything of the kind. But my mind can’t absorb this. I can’t understand how Oblomov . . .”","‘Dear Olga, please don’t be angry. Don’t speak like that: it isn’t like you. You know I don’t think anything of the kind. But I’m afraid the whole thing is beyond me. I can’t understand how Oblomov – –’ ‘But he is worthy of your friendship, isn’t he? You can’t speak highly enough of him.","""You wish me to sing, then?"" ""No; he wishes it."" Oblomov pointed to Schtoltz."
"Ему страсть хочется взбежать на огибавшую весь дом висячую галерею, чтоб посмотреть оттуда на речку; но галерея ветха, чуть-чуть держится, и по ней дозволяется ходить только «людям», а господа не ходят.","He passionately wants to run up to the hanging gallery that goes around the whole house, in order to look from there at the river; but the gallery is dilapidated, barely holding on, and only “people” are allowed to walk along it, but the gentlemen do not.","He burned to run up on the overhanging gallery that wrapped around the entire house to look at the river from there. But the gallery was dilapidated and barely holding up, and only the servants were allowed to walk on it; the masters did not.","He was dying to climb on to the projecting gallery which went all round the house and to have a look at the stream from there; but the gallery was very old and unsafe, and only the servants were allowed to go there – nobody else used it.",
"Она изменилась в лице: пропали два розовые пятнышка, и глаза потускли.","Her face changed: two pink spots disappeared, and her eyes dimmed.","Her face changed: the two pink patches were gone, and her eyes dulled.",She turned pale and her eyes grew dim.,
"При письме приложена была записка, сколько четвертей хлеба снято, умолочено, сколько ссыпано в магазины, сколько назначено в продажу и тому подобные хозяйственные подробности.","Attached to the letter was a note indicating how many quarters of the grain had been withdrawn, thwarted, how much had been poured into stores, how much had been assigned for sale, and similar economic details.","Attached to the letter was a note as to how many quarterns of grain had been harvested and threshed, how much had been poured into the storehouses, how much had been set aside for sale, and other farming details of that sort.","A statement on the number of bushels harvested, threshed, stored, and for sale, and similar business details, was enclosed with the letter.","No longer are love songs required."""
"После обеда никто и ничто не могло отклонить Обломова от лежанья. Он обыкновенно ложился тут же на диване на спину, но только полежать часок. Чтоб он не спал, хозяйка наливала тут же, на диване, кофе, тут же играли на ковре дети, и Илья Ильич волей-неволей должен был принимать участие.","After dinner, no one and nothing could deflect Oblomov from lying down. He usually lay down right there on the sofa on his back, but only to lie down for an hour. So that he would not sleep, the hostess poured coffee right there on the sofa, the children immediately played on the carpet, and Ilya Ilyich, willy-nilly, had to take part.","After dinner, no one and nothing could keep Oblomov from lying down. Ordinarily he lay down on his back right there on the sofa, but only to lie there for an hour or so. So that he wouldn’t sleep, his landlady poured his coffee right there, on the sofa, and the children played right there, on the rug, and like it or not Ilya Ilich had to take part.","After dinner nothing and no one could prevent Oblomov from lying down. He usually lay down on the sofa in the dining-room, but only to rest for an hour. To make sure that he did not fall asleep, Agafya Matveyevna poured out coffee sitting on the sofa beside him, the children played on the carpet, and Oblomov had willy-nilly to take part in it.","After dinner no power on earth could prevent Oblomov from assuming a recumbent position; so, to obviate his going to sleep, the landlady was accustomed to place beside him his coffee, and then to inspire her children to play games on the floor, so that, willy-nilly, Oblomov should be forced to join in their sport."
"И где было понять ему, что с ней совершилось то, что совершается с мужчиной в двадцать пять лет при помощи двадцати пяти профессоров, библиотек, после шатанья по свету, иногда даже с помощью некоторой утраты нравственного аромата души, свежести мысли и волос, то есть что она вступила в сферу сознания. Вступление это обошлось ей так дешево и легко.","And where was he to understand that what happened to her is what happens to a man at twenty-five with the help of twenty-five professors, libraries, after wandering around the world, sometimes even with the help of some loss of the moral flavor of the soul, freshness of thought and hair, that is that she had entered the realm of consciousness. This entry had cost her so cheaply and easily.","How, indeed, was he to understand that something had come about in her that takes twenty-five years and twenty-five professors and libraries to bring about in a man, and only then after he has wandered the earth, sometimes even entailing a loss of moral aroma, freshness of thought, and hair? She had entered the realm of consciousness and had done so at so little cost and with so little effort.","And how indeed could he grasp the fact that what had happened to her, happens to a man of twenty-five with the help of twenty-five professors and libraries, after roaming about the world, and sometimes even at the cost of the loss of some of his moral freshness and physical and intellectual fitness – that is, that she had become a fully conscious human being. This she had achieved easily and practically at no cost at all.",
— Что такое? — спрашивает испуганная мать.,- What? the frightened mother asks.,“What’s this?” asked his frightened mother.,‘What’s the matter?’ his mother asked in alarm.,
"Она потрясла отрицательно головой. Он шел за ней и рассуждал про себя о письме, о вчерашнем счастье, о поблекшей сирени.","She shook her head negatively. He followed her and talked to himself about the letter, about yesterday's happiness, about the faded lilac.","She shook her head. He walked behind her and pondered the letter, yesterday’s happiness, and the faded lilac.","She shook her head. He walked after her, thinking about the letter, yesterday’s happiness, the withered lilac.",
"— Как же-с, надо знать: без этого ничего сообразить нельзя, — с покорной усмешкой сказал Иван Матвеевич, привстав и заложив одну руку за спину, а другую за пазуху. — Помещик должен знать свое имение, как с ним обращаться… — говорил он поучительно.","“Well, sir, you need to know: it’s impossible to figure anything out without this,” Ivan Matveyevich said with a submissive smile, standing up and placing one hand behind his back and the other in his bosom. “The landowner must know his estate, how to handle it ...” he said instructively.","“That won’t do at all. You have to know. Otherwise you can’t tell anything,” said Ivan Matveyevich with a humble grin, having risen and placed one hand behind his back and the other inside his shirt. “A landowner is supposed to know his estate and how to manage it,” he said, instructively.","‘But, of course, sir, you ought to know, for if you don’t, you won’t be able to make head or tail of anything,’ Ivan Matveyevich said with an obsequious smile, getting up and putting one hand behind his back and the other inside his coat. ‘A landowner must know his estate and how to manage it,’ he said edifyingly.","""To tell the truth, I had not thought to call upon you to-day,"" replied the visitor, ""but by chance I met Ovchinin, and he carried me off to his quarters, whither I, in my turn, have now come to convey you."""
"Илья Ильич только промычал в ответ на это, но не проснулся.","Ilya Ilyich only mumbled in response to this, but did not wake up.","Ilya Ilich mumbled in response, but didn’t wake up.","Oblomov just mumbled something, but did not wake.",
"«Влезет, ах, того и гляди, влезет эта юла на галерею, — думала она почти сквозь сон, — или еще… как бы в овраг…»","“It will fit, oh, just look, this top will fit into the gallery,” she thought almost through a dream, “or something else ... as if into a ravine ...”","That whirligig’s going to climb up to that gallery, just you watch, she thought, nearly asleep, or even worse . . . if he went to the ravine . . .","‘ Oh dear,’ she thought, falling asleep, ‘that fidget is sure to climb on the gallery or – run off to – the ravine…’",
"— А вы тут все мерзавцы, сколько вас ни на есть! — скороговоркой сказал он, окинув всех односторонним взглядом. — Дадут тебе чужое платье драть! Я пойду барину скажу! — прибавил он и быстро пошел домой.","“And you are all scoundrels here, no matter how many of you there are!” he said quickly, giving everyone a one-sided look. - They will give you someone else's dress to tear! I'll go tell the master! he added, and quickly went home.","“You’re all villains, the whole lot of you!” he sputtered, casting a one-sided look at them all. “Just try and tear someone else’s clothes again! I’m going to tell my master!” he added, and he strode off home.","‘And you’re a lot of scoundrels, every one of you!’ he said hurriedly, casting a sidelong glance at them. ‘You’ll catch it for tearing other people’s clothes. I’ll go and tell my master!’ he added and walked home quickly.",
"— И ты, Брут, против меня! — говорил он со вздохом, принимаясь за книги.","“And you, Brutus, are against me!” he said with a sigh, taking up his books.","“Even you, Brutus, are against me!” he would say with a sigh, picking up the books.","‘So you, too, Brutus, are against me?’ he said with a sigh, as he sat down to read them.",
"«Нет, пусть замолкнут толки, пусть посторонние лица, посещающие дом Ольги, забудут немного его и увидят уж опять каждый день там тогда, когда они объявлены будут женихом и невестой».","“No, let the rumors fall silent, let strangers visiting Olga’s house forget it a little and see it again every day there when they are announced to be the bride and groom.”","No, let the talk die down. Let outsiders visiting Olga ’s house forget him a little and see him there again every day after their engagement has been announced.","‘ No, let the gossip die down and let the people who visit Olga’s house forget me a little and meet me there again daily only after the official announcement of our engagement.",
"То же было с Обломовым теперь. Его осеняет какая-то, бывшая уже где-то тишина, качается знакомый маятник, слышится треск откушенной нитки; повторяются знакомые слова и шепот: «Вот никак не могу попасть ниткой в иглу: на-ка ты, Маша, у тебя глаза повострее!»","The same thing happened with Oblomov now. He is overshadowed by some kind of silence that has already been somewhere, the familiar pendulum is swinging, the crackling of a bitten off thread is heard; familiar words and a whisper are repeated: “I just can’t get the thread into the needle: come on, Masha, your eyes are sharper!”","This is precisely what was happening to Oblomov now. A silence from somewhere long ago dawned on him, a familiar pendulum swung, he could hear the snap of a bitten thread, and familiar words were repeated and a whisper: “I just can’t thread the needle. Here, Masha, your eyes are sharper!”","The same thing happened to Oblomov now. A stillness he had experienced somewhere before descended upon him; he heard the ticking of a familiar clock, the snapping of a bitten-off thread; the familiar words were repeated once more, and the whisper: ‘Dear me, I simply can’t thread the needle : you try it, Masha, your eyes are sharper!’","So was it with Oblomov now. Gradually there spread itself about him the hush which he had known long ago. He could hear the beating of the well-known pendulum, the snapping of the thread as it was bitten off, and the repetition of familiar whispered sentences like ""I cannot make the thread go through the eye of the needle. Pray do it for me, Masha--your eyesight is keener than mine."""
"— Я управитель, что ли, твой? — надменно возразил Тарантьев. — Да и отвык я с мужиками-то обращаться…","- I'm the manager, or what, yours? Tarantiev retorted arrogantly. - Yes, and I have lost the habit of dealing with men ...","I wouldn’t be stingy about your expenses.” “Am I your steward or something?” objected Tarantiev haughtily. “Anyway, I’m not used to dealing with muzhiks anymore.”","‘I’m not your manager, am I?’ Tarantyev said haughtily. ‘Besides, I’ve lost the knack of dealing with peasants.’",
"Илья Ильич принялся завтракать, а Захар остановился в некотором отдалении от него, поглядывая на него стороной и намереваясь, по-видимому, что-то сказать.","Ilya Ilyich began to have breakfast, and Zakhar stopped at some distance from him, looking sideways at him and apparently intending to say something.","Ilya Ilich fell to his breakfast, and Zakhar stood at a slight distance, looking at him sideways, evidently trying to think of something to say.","Oblomov began his lunch, and Zakhar remained standing at some distance from him, glancing at him sideways and evidently intending to say something.",
"— Что: недели три-четыре, а может быть, до осени дотянет, а потом… водяная в груди: конец известный. Ну, вы что?","- What: three or four weeks, and maybe it will last until autumn, and then ... water in the chest: the end is known. Well, what are you?","He’s going to last three or four weeks, maybe even until the fall, but then . . . it’s dropsy in the chest. We know the end. Well, and how about you?”","‘Not so good, I’m afraid. He may last for three or four weeks or perhaps till the autumn, and then – it’s a dropsy in the chest ; I’m afraid there’s no hope. Well, and how are you?’",
"— Да, вот оно, — повторил Обломов и начал читать вслух.","“Yes, that’s it,” Oblomov repeated and began to read aloud.","“Yes, here it is,” repeated Oblomov, and he began reading aloud.","‘Yes, here it is,’ Oblomov repeated and began to read it aloud. ‘",
"— Никогда! Никогда! Не подходите! — с испугом, почти с ужасом сказала она, вытянув обе руки и зонтик между ним и собой, и остановилась как вкопанная, окаменелая, не дыша, в грозной позе, с грозным взглядом, вполуоборот.","- Never! Never! Don't come! - she said with fright, almost with horror, stretching out both hands and an umbrella between him and herself, and stopped as if rooted to the spot, petrified, not breathing, in a formidable pose, with a menacing look, half-turn.","“Never! Never! Don’t come any closer!” she said in fright, almost in horror, extending both hands and her parasol between them, and she stopped as if planted there, turned to stone, not breathing, in a menacing pose, with a menacing glance, half-turned.","‘Never! Never! Don’t come near me!’ she said in alarm, almost in horror, stretching out both arms and her parasol to keep him at a distance and standing motionless, as though rooted to the spot, without breathing, in a stern attitude, and looking sternly at him, her head half turned.",
