Source,GoogleTranslate,human1,human2,human3
"இதற்குள் அந்த மூவரும் படிக்கட்டில் மேலேறிப் போய் விட்டார்கள். வெளிச்சமும் வர வர மங்கத் தொடங்கியது. அவர்களைப் பின்தொடர்ந்து போகலாமா என்று வந்தியத்தேவன் ஒருகணம் நினைத்து, அதையும் உடனே மாற்றிக் கொண்டான்.",By this time the trio had climbed the stairs. The light also began to fade. Vandiyadeva thought for a moment whether he could follow them and changed it immediately.,"While he was thinking thus, they had climbed the stairs and had gone in a different direction.","By this time, the secret trio had climbed up the stairs and vanished out of sight; the light dimmed steadily, as well. Vandhiyathevan considered following them for a brief moment, and swiftly changed his mind.","By this time, all three had climbed the steps and the light had grown dim. For a second, Vandiyathevan thought of following them but he changed his mind."
“செய்து கொள்ளட்டும். இன்னும் பல கலியாணம் செய்து கொள்ளட்டும்; அதனால் என்ன?”,"“Let it be done. Let many more get married; so what?""",“Let him marry. What of it?”,"“Well, and so he may, with my goodwill. He can go on gathering wives into his harem, for all I care.",“Thatha!
"அடுத்த பட்டம் யாருக்கு என்பதைப் பற்றிச் சந்தேகம் எதுவும் இருக்கக் கூடாது என்றுதான் என் தந்தையும் பாட்டியும் மற்ற பெரியோர்களும் சேர்ந்து அந்த ஏற்பாடு செய்தார்கள். மதுராந்தகனுக்கு யாராவது துர்ப்போதனை செய்து தூபம் போட்டு விடப் போகிறார்கள் என்ற பயம் அவர்களுக்கு இருந்ததோ என்னமோ? இளவரசுப் பட்டம் கட்டியதோடு, பரகேசரிப் பட்டம் அளித்து என் பெயராலேயே கல்வெட்டு சாஸனம் ஏற்படுத்தும் உரிமையையும் அளித்தார்கள். ‘இனி இச்சோழ சாம்ராஜ்யத்தை ஆளும் பொறுப்பு முழுதும் உனக்கே’ என்று என் அருமைத் தந்தை மனதார, வாயாரக் கூறினார். அதை நாட்டார், நகரத்தார், அமைச்சர்கள், தளபதிகள் அனைவரும் ஒப்புக் கொண்டு ஜயகோஷம் செய்தார்கள். இந்தக் கோலாகலத்தில் நான் நந்தினியை அடியோடு மறந்திருந்தேன். ஆனால் பட்டாபிஷேகச் சடங்கு நடந்து முடிந்த சிறிது நேரத்துக்கெல்லாம் அவளை நான் என்றும் மறக்க முடியாத சம்பவம் நேர்ந்தது.","My father, grandmother and other adults made that arrangement so that there should be no doubt about who would get the next degree. Did they have any fear that someone was going to incense and incense Madurantakan? They built the title of prince and conferred the title of Parakesari and gave me the right to make an inscription in my own name. My dear father, Mandara, Vayarak, said, ""It is now your responsibility to rule this Chola kingdom."" It was acknowledged and applauded by the people, the city, the ministers and the generals. In this commotion I had completely forgotten about Nandini. But shortly after the consecration ceremony, she had an unforgettable event.","My grandmother, Sembiyanmadevi, and my father wanted to declare my right to the throne without any delay. She was afraid that someone might instigate Madhuranthakan to stake a claim to the throne. I became the heir apparent, and they gave me the title of ‘Parakesari’ and along with it the right to engrave my royal titles in stone. My father said to me, ‘from this day on, this kingdom is yours.' All the ruling lords, chieftains, commanders and the people, accepted this. I had forgotten my sorrow about Nandini in all this but not for long. Something happened there that has remained etched in my heart, ever since.”","My Yuvaraja coronation occurred a few days later; my father, Grandmother and others of influence didn't want any ambiguity about the succession—perhaps they suspected that someone might instigate Madhuranthakan to ascend the throne himself? Whatever the reason, I was made not only the heir, but also awarded the Parakesari title; I could now authorize stone inscriptions in my own name. “This vast Chozha Nadu is now yours and yours only, by right,” announced my beloved father; his heartfelt words were echoed by his ministers, courtiers, commanders and his subjects, with full force. Their resounding chants of victory pierced the very skies. Nandhini had completely faded away from my memory, during these times of joy and celebration—but something happened soon after the Pattabishekam, that ensured that she would never, ever leave my heart.","My father, my grandmother and the other elders organised this so that there would be no doubts about the succession. Perhaps they were afraid that someone would exercise an evil influence over Maduranthakan. Besides making me the Crown Prince, they gave me the title, ‘Parakesari’ and the right to have my edicts carved in stone. My father blessed me wholeheartedly: ‘Henceforth the responsibility of ruling the kingdom is yours.” All the citizens of the country, the ministers and the commanders accepted me and raised slogans of victory. In the midst of these festivities, I had completely forgotten Nandini. However, an incident occurred soon after the ceremony which I will never forget.”"
"“உண்மையைச் சொல்கிறேன்; சந்தேகம் சிறிதுமின்றிச் சொல்கிறேன். ஆனி மாதக் கடைசியில் காவேரியிலும் காவேரியின் கிளை நதிகளிலும் புதுவெள்ளம் வரும். அப்போது அது நாளுக்கு நாள் பெருகப் போகும் புது வெள்ளம் என்பது காவேரி தீரத்தில் உள்ளவர்களுக்கு நன்றாய்த் தெரியும். ஆவணி, புரட்டாசி வரையிலும் வெள்ளம் பெருகிக் கொண்டுதானிருக்கும். கார்த்திகை, மார்கழியில் வெள்ளம் வடிய ஆரம்பிக்கும்.",“I tell the truth; I say without the slightest doubt. The Kaveri and its tributaries will be flooded by the end of January. Those on the banks of the Kaveri are well aware that it is a new flood that is increasing day by day. The floods continued until Avani and Purattasi. Karthika will start flooding in March.,"“I can say this without any doubt, thambi. Have you seen the new floods of the Kaveri River? They flow right from the end of Aani [87] month to the Puratasi[88].","“Very well. Listen, and I shall tell you this without the slightest shadow of doubt: By the end of the month of Aani, Kaveri and her sister rivers will overflow, almost breaking their banks with new floods. People familiar with Ponni will know that these are new waters, and that they will only increase, as the days pass by. And that is how it will be, through the months of Aavani and Purattasi. From Kaarthigai to Margazhi, the floods will begin to subside—and people will understand then, as well, that such is the way of nature.","“I’ll tell you the truth without being ambiguous. At the end of the month of Ani, fresh water flows through the Kaveri and its tributaries. Those who live on its banks know that the floods grow stronger from day to day and that they continue to do so through the months of [10]Avani and [54]Purattasi. During the months of Karthigai and [44]Margazhi, the floods begin to abate and those who live on the banks of the Kaveri know this."
"“இன்னும் கேளுங்கள், பட்டத்து இளவரசர் செய்யும் காரியங்களைக் காட்டிலும் ஈழத்தில் போர் நடத்தச் சென்றிருக்கும் இளவரசர் அருள்மொழிவர்மரின் காரியங்கள் மிக மிக விசித்திரமாயிருக்கின்றன. யுத்த தர்மத்தைப் பற்றி நாம் அறிந்திருப்பதென்ன? பரம்பரையாகப் பல நூறு ஆண்டுகளாக ‘நம் முன்னோர்கள் கடைப்பிடித்து வந்திருப்பதென்ன? நம் நாட்டுப் படைகள் வேறு நாடுகளின் மீது படை எடுத்துச் சென்றால், நம் படைகளுக்கு வேண்டிய உணவுகளை அந்த வேற்று நாடுகளிலேயே சம்பாதித்துக் கொள்ள வேண்டும். அந்த நாடுகளில் கைப்பற்றும் பொருளைக் கொண்டே வீரர்களுக்கு ஊதியமும் கொடுக்க வேண்டும். மிகுந்த பொருளைத் தலைநகரிலுள்ள அரசாங்க பொக்கிஷத்துக்கு அனுப்பி வைக்க வேண்டும்.","“Listen more, the affairs of Prince Arulmozhivarmar, who went to war in Eelam, are far more bizarre than what the Crown Prince does. What do we know about the virtues of war? ‘What have our ancestors followed for hundreds of years? If our troops move to other countries, we will have to procure food for our troops in those other countries. Players must be paid for the goods they capture in those countries. Most of the material should be sent to the government treasury in the capital.","You have only heard of our Crown Prince’s actions. Wait until you hear about Prince Arulmozhivarman’s strange warfare. We all know about Yuddha Dharma [51] and the way it was fought by our ancestors. ‘If we wage a war on another Kingdom, our soldiers will have to make arrangements to procure food in that Kingdom.’ This is what we have been following.","“May his valour rise to greater heights! Truly, you are a Chanakya among us!” “There is more, my friends. If you thought the Crown Prince off his royal mind—wait until you listen to the doings of Prince Arulmozhi Varmar, fighting a war in Ilankai. Reflect, if you please, on the methods of waging war: on our own experiences thus far, and on traditions that have been in place for a hundred years. Should we ever march into an enemy's lands, our armies seize what food they can from the surrounding areas; our rewards are the loot plundered from their treasuries—and they are the chief source of payment, to our soldiers. The surplus must be transferred to the royal treasury, in the capital.","Prince Arulmozhivarmar, who is fighting in Eezham, has been behaving even more strangely. You know what Our customary practices and rights are during a war, the practices our forefathers have followed for centuries. When our troops invade another country, they have to fend for themselves with what they can capture there. They have to subsist on local produce and their salaries have to be paid from the booty collected from the conquered region, any excess being sent to the central treasury."
“ஆம்; என் தோழிகள் குரவைக் கூத்துப் பயில்கிறார்கள். சீக்கிரத்தில் என்னைக் காணாமல் தேடத் தொடங்கி விடுவார்கள். தாங்கள் வந்த காரியம் என்ன?” என்று இளைய பிராட்டி குந்தவை தேவி கேட்டாள்.,“Yes; My friends are studying the cave. Soon they will start looking for me missing. Why did you come? ” Asked the younger Brady Kundavai Devi.,My friends and handmaidens are watching a performance. Soon they will start searching for me. What is your business with me?” “Here it is Devi!,"“True; my companions learn their pieces even now. They will begin to look for me soon—and now, what brings you here?” asked Kundhavai.",My companions are learning the kuravai koothu. They’ll be looking for me soon. What is the purpose of your visit?” asked Kundavai.
இத்தகைய பாழடைந்த பள்ளிப்படைக் கோயிலுக்கு இருட்டுகிற நேரத்தில் ஆழ்வார்க்கடியான் வந்து சேர்ந்தான். அக்கோயிலின் மேல் மண்டப விளிம்பில் அமைந்த காவல் பூதகணங்கள் அவனைப் பயமுறுத்தப் பார்த்தன. ஆனால் அந்த வீர வைஷ்ணவ சிகாமணியா பயப்படுகிறவன்? பள்ளிப்படைக் கோயில் மண்டபத்தின் மீது தாவி ஏறினான். மண்டபத்தின் மீது கவிந்திருந்த மரக்கிளையின் மறைவில் உட்கார்ந்து கொண்டான். நாலாபுறமும் கவனமாகப் பார்த்துக் கொண்டிருந்தான். அவனுடைய கண்கள் அடர்த்தியான இருளைக் கிழித்துக் கொண்டு பார்க்கும் சக்தியைப் பெற்றிருந்தன. அவனுடைய செவிகளும் அவ்வாறே மிக மெல்லிய இசையையும் கேட்கக்கூடிய கூர்மை பெற்றிருந்தன.,Alvarkadiyan arrived at such a ruined schoolhouse temple in the dark. The police monsters on the edge of the upper hall of the temple looked at him in horror. But is that heroic Vaishnava Sikamaniya afraid? The schoolboy jumped on the temple hall. He sat down in the shade of a tree that hung over the hall. All four were watching intently. His eyes had the power to see through the dense darkness. His ears were sharp enough to hear very soft music as well.,"Finding the route through the thick forest he had made his way laboriously to the Pallipadai. Looking around everywhere, he climbed to the roof of the Pallipadai with the help of the tree next to it. After settling himself comfortably there, he waited. One hour passed by, and then two, three? But there was no sign of the men, whom he had seen near Kollidam. Azhwarkadiyan looked around sharply in the darkness while his ears were straining to hear any strange sound.","It was here that Azhwarkkadiyaan arrived, at dusk. Terrifying demons, carved in glorious detail guarded the crumbling ruins and glared balefully at Nambi, from atop the edges of the temple's mandapam. Their stony stares bounced off the rotund man harmlessly—he was hardly the type to be nervous at their presence. Azhwarkkadiyaan sprang as nimbly as he could onto the roof of the monument's mandapam, and scrambled to hide himself among a few tree branches. His sharp eyes were capable of cutting across the dense gloom; his ears perked, ready to catch the slightest sound.","It is to this ruined temple that Azhwarkadiyan came at around sunset. The gargoyles at the borders of the mandapam tried to frighten him. But the brave Vaishnavite was not easily frightened, was he? He clambered on top of the mandapam and hid on the branch of a tree that covered it. He could keep watch from there in all four directions. His eyes had the capacity to pierce the darkness. And his ears were sharp enough to detect the faintest sound."
"யானை திரும்பிச் சிறிது தூரம் சென்றபோது வீதியில் ஓரிடத்தில் பெண்கள் பலர் கூட்டம் கூடி நிற்பதை அரசிளங்குமரிகள் பார்த்தார்கள்.யானையை நிறுத்தச் செய்து விட்டு, “ஏன் கூட்டம் கூடி நிற்கிறீர்கள்? ஏதாவது சொல்ல வேண்டுமா?” என்று இளையபிராட்டி குந்தவை கேட்டாள்.","As the elephant turned and walked a short distance, the princesses saw several women gathering on the side of the road. Want to say something? ” Asked the younger Brady squirrels.","As their elephant walked through the street, Kundavai noticed a group of women following them. She immediately ordered the mahout to stop the elephant and asked them, “Do you have something to tell me?”","Kundhavai halted their progress at once, and leant out. “What is it?” she enquired.",She stopped near them. “Why are you here? Do you want to say something to me?” she asked.
“தன்னைக் காட்டிலும் மன்மதன் வேறு இல்லை என்று எண்ணியிருக்கும் இந்தச் சுந்தர சோழருடைய சந்ததிகள் தஞ்சைச் சிம்மாசனத்தில் ஏறக்கூடாது. தற்பெருமை கொண்ட அந்தக் குந்தவையின் கர்வத்தை ஒடுக்க வேண்டும்…”,"“The descendants of this Sundara Chola, who thinks that Manmadhan is no other than himself, should not ascend the throne of Tanjore. We must suppress the arrogance of those who are proud. ""","“The headstrong, Emperor Sundara Chola should not see his sons ascend the throne, and that vain Kundavai’s pride should be broken.”","“None of the descendents of that vainglorious Sundara Chozha, who believes himself to be the handsomest man on earth, must ascend the Chozha throne. Kundhavai, that conceited, arrogant woman, must be taught a sharp lesson; her pride must be destroyed—”","The descendants of Sundara Chozhar, who thinks he is more beautiful than Manmathan, should not ascend the Thanjavur throne. The pride of that conceited Kundavai must be tamed.”"
“கரிகாலா! பார்த்தாயா? நான் முதலிலேயே என்ன சொன்னேன்? இவன் வாயை மூடிக் கொண்டிருந்தால் தான் நான் பேசுவேன் என்று சொல்லவில்லையா?”,“Charcoal! Did you see? What did I say in the first place? Did I not say that I would speak only if Ivan kept his mouth shut? ”,"“Karikala! What did I say? Unless he shuts his mouth, I am not going to speak.”","“And then we'll descend like a ton of bricks upon those blasted Pazhuvettarayars and give them a hiding —!” “You see what he says, Karikala? I warned you right at the beginning, didn't I? Now you know why I swore I wouldn't say a word unless this one kept his mouth shut",“Karikala! Do you see now? I told you in the beginning that I can talk only if he keeps his mouth shut.”
"“அது தவறு, வானதி! பனித்துளியின் ஆசையைக் கண்டு சூரியன் தன்னுடன் பனித்துளியை ஐக்கியப்படுத்திக் கொள்கிறான். தன் ஆசைக்குகந்த பனித்துளிப் பெண் பிற புருஷர் கண்ணில் படக் கூடாது என்று அவன் எண்ணம். இரவு வந்ததும் மறுபடியும் வெளியே விட்டு விடுகிறான். மறைந்த பனித்துளி மறுபடியும் வந்து உதிக்கிறது அல்லவா?”","“That's wrong, Heaven! Seeing the desire of the snowdrop, the sun unites the snowdrop with itself. He thought that his coveted snow girl should not catch the eye of other men. When night comes he leaves again. Doesn't the hidden snowdrop come and go again? ”","“That is wrong, Vanathi. Knowing the mists’ desire the sun absorbs her within himself. The sun is so possessive about the mist that it does not want anybody to look at her in the daylight.”","“Wrong, Vanathi. The sun does return the dewdrop's affections—he loves her in the only way possible; he takes her to himself, and never lets her return to the earth again. You see, he doesn't really want other men to cast their lustful eyes on her, for she belongs only to him. When night falls, he releases her—haven't we seen fresh dewdrops on the grass, each morning?”","“That's wrong, Vanathi. The sun, realizing the dewdrop's desire, captures it and merges with it. He does not want his beloved, the dewdrop, to be seen by other men. At night he releases her, and then she comes out again.”"
“புது மணம் புரிந்து கொண்ட இளைய ராணியின் சொல்லை எல்லா காரியங்களிலும் பழுவேட்டரையர் கேட்டு நடப்பதாகச் சிலர் சொல்கிறார்கள். இராஜரீக காரியங்களில் கூட இளைய ராணியின் யோசனையைக் கேட்பதாகச் சொல்லுகிறார்கள். தாம் போகுமிடங்களுக்கெல்லாம் இளைய ராணியையும் அழைத்துப் போவதாகச் சொல்லுகிறார்கள்.”,“Some say that the reaper listens to the words of the young queen who has just gotten married. They are said to have listened to the idea of the younger queen even in matters of diplomacy. They say they will take the younger queen everywhere they go. ”,"“But people say that you listen to whatever your young wife says and follow her advice while taking important decisions related to the Kingdom. They also say that you take her along with you, wherever you go.”","Ask what you will.” “There is talk that Pazhuvettarayar listens far too much to his young queen, the Ilaiya Rani. Worse—that he consults her even regarding affairs of state and royalty. That he takes her with him, where he goes.”",“Some people say that Pazhuvettarayar consults his newly wedded wife on everything and does as she bids him. People say he consults her even on matters of state. He takes her wherever he goes.”
பழுவூர் ராணியின் முகபாவம் இப்போது மாறிவிட்டது; குறுநகையின் நிலவு கோபக் கனலாயிற்று.,The face of the Queen of Fruit has now changed; The crescent moon became angry.,And my horse got frightened.”,"But this, it seemed, was the sign for the Pazhuvoor Queen's own mood to change.",The Pazhuvoor Rani's expression suddenly changed. Blazing anger replaced her Smile.
"அப்படை வீடுகளில், இலங்கைக்குப் போர் புரியச் சென்றிருந்த வீரர்களின் பெண்டு பிள்ளைகளும் பெற்றோர்களும் அச்சமயம் வசித்து வந்தார்கள் என்பதை முன்னமே குறிப்பிட்டிருக்கிறோம். அவர்களுடைய நலத்துக்காக ஒரு மருத்துவச் சாலையைக் குந்தவை தன் சொந்த நில மான்யங்களின் வருமானத்தைக் கொண்டு ஸ்தாபித்திருந்தாள்.",We have already mentioned that in those houses lived the daughters and parents of the soldiers who had gone to war in Sri Lanka. She had established a medical road for their welfare with the proceeds of her own land grants.,"Princess Kundavai had established a medical clinic for the residents of the Padai Veedu, from her own royal income.","We have mentioned previously, that the residents of the Padai Veedu settlements also numbered, amongst them, the women, children and parents of those soldiers presently in Eezham; Kundhavai had taken it upon herself to establish an infirmary for their benefit, from the funds of her own numerous landed property.","We had said earlier that only women, children and the parents of those who had gone to fight in Eezham were in these houses. Kundavai had established a hospital for their well-being, using the income she received from her own lands."
ஆண்டாள் பாசுரங்கள் தெரியுமா?,Do you know Andal poems?,Both started walking silently together.,"They walked together in silence, for a while.",They walked along in silence.
"“மிக்க சந்தோஷம். உனக்கு இங்கே எந்தவிதமான இடைஞ்சல்களும் இனிமேல் இராது. உனக்கு என்ன வேண்டுமோ, தாராளமாய்க் கேட்டுப் பெற்றுக் கொள்ளலாம்.”",“Very happy. You will not have any interruptions here anymore. Feel free to ask what you want. ”,"“Good! If you need anything, just ask me you will have it immediately.”","“Delighted, I am sure. I can assure you that you will meet with no further iniquity, from my men. You may ask, and receive whatever you wish.”",“I’m happy. Tell me what you want and I’ll give it to you gladly. You will suffer no further inconvenience.”
"“சரி; வழி விடுங்கள்!” என்று ஒருவன் சொன்னான். இரண்டு வேல்கள் உடனே அகன்று நின்று வழிவிட்டன; வந்தியத்தேவன் மிடுக்குடன் நடந்து சென்றான். ஆயினும், என்ன? இன்னும் எத்தனை காவல்கள் இப்படி உண்டோ? சின்னப் பழுவேட்டரையர் எங்கே இருக்கிறாரோ? எப்படி விசாரிப்பது? யாரிடம் கேட்பது? சின்னப் பழுவேட்டரையரின் அனுமதியின்றிச் சக்கரவர்த்தியைப் பார்க்க முடியாது; இந்தப் பெரிய விஸ்தாரமான அரண்மனையில் நோயாளியான சக்கரவர்த்தி எந்த இடத்தில் இருக்கிறாரோ? அதைத் தான் எவ்விதம் தெரிந்து கொள்வது?…","“OK; Let go! ” Someone said. The two vines immediately parted and passed; Vandiyadhevan walked briskly. However, what? How many more guards are there? Where is the iconic repairman? How to inquire? Who to ask? The emperor could not be seen without the permission of the emblem repairman; Where is the sick emperor in this vast palace? How do you know that?","Immediately, the guards barred his way, but when Vandiya Devan showed them his magic ring, they let him pass after checking the insignia on the ring. “I am inside the palace, but I don’t know how many soldiers I have to pass to reach the Emperor. How will I find the Emperor’s chamber in this vast palace?”","“Very well. Let him pass,” permitted another. Two spears parted at once; Vandhiyathevan walked by them briskly. And yet – what of it? How many more such inspections was he fated to pass? How much more scrutiny? How on earth was he going to find Chinna Pazhuvettarayar? Whom was he supposed to ask for directions, and how? For, there was no doubt that he could not see the Emperor without due permission from that worthy. And where would they keep an invalid Emperor in this sprawling, enormous complex, anyway? How was he to find that out?","“All right, give way,” said one. The spears parted and Vandiyathevan entered briskly. Was that all, then? Were there more guards? Where would Chinna Pazhuvettarayar be? How could he find out? Whom could he ask? He would not be able to see the Emperor without Chinna Pazhuvettarayar's permission. Where in this vast palace was the bedridden Emperor? How was he to find out?"
“ஏன்? அவளைப் பற்றிக் கூட ஐயப்படுகிறாயா என்ன?”,“Why? Do you even doubt her? ”,“Why? Do you think that even she suspects me?”,“Surely you do not suspect even her motives?”,“Why? Do you suspect her as well?”
“அப்படியானால் நீ இங்கேயே இரு! உச்சிகால பூஜையை முடித்துக் கொண்டு நான் வந்து விடுகிறேன். உன்னிடம் சில முக்கியமான விஷயங்களைப் பற்றிச் சொல்லி யோசனை கேட்க வேண்டும்.இங்கேயே இருக்கிறாய் அல்லவா? எங்கும் போய் விட மாட்டாயே?” என்றார்.,“Then you stay here! I come to the conclusion of the climax puja. I need to ask you an idea about some important things. Aren't you here? Won't you go anywhere? ” said.,“Then stay right here. Let me finish the afternoon rituals and pooja at the temple. I need to speak to you about something important. Will you be here?”,"“In that case, stay here. I shall return once I have completed the midday worship; there are a few important matters I wish to discuss with you, and upon which I require your opinion. You will stay here, won't you?”","“No, I’m not,” said Azhwarkadiyan. “In that case, stay here, I’ll come back after the uchikala, midday pooja. I have to ask your advice on some important matters. You’ll stay here, won’t you? You won’t go away?”"
"“ஒரு கவிதையைத்தான் சொல்லுங்களேன், கேட்கலாம்.”","""Let me tell you a poem, you can hear it.""",Haven’t you heard any of those poems that were sung about your clan?”,"“Why don't you recite one, then?”",“Why don’t you recite one? Let me listen.”
இதைக் கேட்டதும் எனக்கு ஒரு முக்கியமான உண்மை தெரிய வந்தது. அதாவது பெண்கள் பிறக்கும்போதே பொறாமையுடன் பிறக்கிறார்கள் என்பதுதான். ஒரு பெண் எவ்வளவு அழகுடையவளாயிருந்தாலும் இன்னொரு பெண் அழகாயிருப்பதைக் காணச் சகிப்பதில்லை.,"Upon hearing this I came to know an important fact. That is, women are born jealous when they are born. No matter how beautiful a woman is, she cannot bear to see another woman look beautiful.","I learned something very important that day, Parthiba! A woman, no matter how beautiful she is, will always feel jealous of another woman’s beauty.","she asked.” “I understood something very important, in that instant: women are born with jealousy in their hearts. No matter how beautiful she is, she can't stand to see another as pretty.","When I heard what she said, I learnt an important truth: that women are born jealous. However lovely a girl is, she cannot tolerate another beautiful girl."
“தளிக்குளத்தார் கோயில் செங்கல் திருப்பணியா? அல்லது கருங்கல் பணி செய்திருக்கிறார்களா?” என்று வல்லவரையன் கேட்டான்.,“Is the Thalikkulathar temple brick work? Or have they done ebony work? ” Vallavarayan asked.,"“Is the Thallikulathar temple built of black stone or sandstone?” On his way, he had seen many temples being built in black stone. “No.",“Is the Thalikulathaar Temple built of brick? Or stone?” asked Vandhiyathevan.,"“Is the temple built of brick and mortar or has it been rebuilt in granite?” asked Vandiyathevan, having noticed a number of temples that had been rebuilt like this on his way."
"தளபதி காவலர்களைப் பார்த்து, “முட்டாள்களா! இந்தப் பிள்ளைக்கு புது ஆடைகள் கொடுக்கும்படி மட்டுந்தானே சொன்னேன்? பழையவைகளைப் பற்றி நான் ஒன்றுமே சொல்லவில்லையே?… இந்த மூடர்கள் என்னவோ உளறுகிறார்கள், தம்பி! போனால் போகட்டும், பழைய உடைகளைப் பற்றி எதற்காக இவ்வளவு கவலைப்படுகிறாய்? அதற்குள் ஏதாவது உயர்ந்த பொருள் வைத்திருந்தாயோ?” என்று கேட்டார்.","The commander looked at the guards and said, “You idiots! Did I just tell you to give this kid new clothes? Did I say nothing about the old ones?… What are these fools muttering, brother! Let's go, why are you so worried about old clothes? Did you have anything superior in it? ” He asked.","“Fools! I just asked you to get him new clothes. I didn’t say anything about the old ones. These fools are blabbering, thambi. Anyway, why do you need your old clothes? Did you have any valuables stored in them?”","“Why, you dimwitted nincompoops,” glared Chinna Pazhuvettarayar, at his hapless men. “All I said was to dress this young man in new clothes—I never mentioned a thing about his old garments, did I? Be that as it may, do ignore them, thambi—they blabber uselessly at the best of times. But why do you care so much about your old attire? Er—did you, perhaps, store valuables in them?”","“Idiots! I asked you only to provide the youngster with new clothes. I didn’t say anything about the old ones. These fools are talking nonsense, thambi! Let it go. Why are you so worried about your old clothes? Did you keep something valuable in them?” he asked."
“உன் வந்தனத்தை நீயே வைத்துக்கொள். ஏதாவது பொன்தானம் கொடுப்பதாயிருந்தால் சொல்லு!”,“Keep your sanity to yourself. Tell me if there is any bonus! ”,"“Who wants that, thambi? Can you give me some money?”",“You may keep it. I much prefer pon-dhanam.”,“Keep your thanks! Give me gold if you can.”
"அந்த இரு சகோதரர்களும் அப்போது போட்டுக் கொண்ட ஆத்திரச் சொற்போர் சிங்கமும் சிங்கமும் மோதிப் பயங்கரமான சண்டை பிடிப்பது போலவே இருந்தது. அவர்களுடைய குரலும் சிம்ம கர்ஜனையைப் போலவே முழங்கிற்று. அவர்கள் பேசியது அந்தரங்க மந்திராலோசனை மண்டபத்தில்தான் என்றாலும், வெளியில் காத்திருந்தவர்களுக்கெல்லாம் அவர்களுடைய குரல், விவரம் இன்னதென்று தெரியாமல் இடிமுழக்கம் போல் கேட்டது. அனைவரும் ‘என்ன விபரீதமோ’ என்று நடுங்கிக் கொண்டிருந்தார்கள்.","The war of words between the two brothers was like a fierce battle between a lion and a lioness. Their voices sound like the roar of a lion. Although they were speaking in the private counseling hall, their voices were heard like thunder to those waiting outside, not knowing the details. Everyone was trembling with ‘what a tragedy’.",The clash of the brothers was so fierce that it was heard outside the room. The soldiers waiting outside wondered what could have happened.,"Those two brothers, famed for their mutual affection, seemed like lions at that moment, ready to fling themselves at each other's throats; willing to rip their eyes out. Their war of words rang through the chamber, echoing from every corner, very like the deafening roar of a ferocious jungle beast. They might have been supposedly engaging in a private conversation within the council chambers, but their growling threats permeated through the walls and to those outside, falling on their startled ears like the roar of distant, terrifying thunder. Their entourage awaited their lords' pleasure, quivering outside.","The furious duel of words between the brothers was like a fight between two lions. Their voices were like lions roaring. They spoke inside the private hall and though the people waiting outside could not make out the words, their voices sounded like thunder in their ears. Everyone trembled, wondering what disaster had taken place."
"“கந்தமாறா! இதற்கெல்லாம் நான் பயந்தவன் அல்ல அது உனக்கு தெரியும். மேலும் நான் அனுசிதமான காரியம் எதுவும் செய்யவும் இல்லை. வீரநாராயணபுரத்தில் பழுவேட்டரையரின் பரிவாரங்கள் சாலையோடு சென்றபோது கூட்டத்தோடு கூட்டமாய் நானும் சாலை ஓரமாக ஒதுங்கி நின்று பார்த்துக் கொண்டிருந்தேன். யானை, குதிரை, பல்லக்கு, பரிவட்டம் எல்லாம் நீங்கள் அனுப்பி வைத்த மரியாதைகளாமே? அது உண்மையா?”","“Kandamara! You know I'm not scared of all this. And I do not do anything inappropriate. In Veeranarayanapuram, I was standing on the side of the road with the crowd as the reaper's entourage went along the road. Elephant, horse, tooth, parvattam are all the honors you sent? Is that true? ”","“Kandanmara, you know very well that I am not scared of these things, and I haven’t done anything inappropriate. In Veeranarayanapuram, when Pazhuvetarayar and his entourage came along, I stood watching along with the crowd. I heard that you sent the entire procession of horses, elephants, and soldiers. Is that true?”","“You know me, Kandamara —I'm hardly the man to be terrified about such things. In any case, it wasn't what you think. I was part of the crowd at Veera Narayanapuram, watching the Pazhuvettarayar cavalcade as it passed by me. By the way, I did hear that the elephants, horses, palanquins and everything else were part of your welcoming committee.” “True enough.","“Kandamara! You know this doesn’t frighten me. Besides, I haven’t done anything wrong. I was in the crowd that watched the Pazhuvettarayar procession going along Veeranarayanapuram. Is it true that it's you who sent the elephants, the horses, the palanquin, and the heralds?” “Yes, so what if we sent them?”"
"அப்போது வீரசைவபட்டர், “இந்தப் பிள்ளை அறிவாளியாகவே தோன்றுகிறான். ஆனால் வேடிக்கைப் பேச்சினால் மட்டும் விவாதம் தீர்ந்துவிடுமா? சிவபெருமான் திருமாலை விடப் பெரிய தெய்வமா, இல்லையா என்ற கேள்விக்கு இவன் விடை சொல்லட்டும்!” என்றார்.","Then Veerasaivapattar said, “This child seems to be intelligent. But will fun talk alone end the debate? Let him answer the question of whether Lord Shiva is a greater deity than Tirumala or not! ” said.","“This boy is mocking us. But let him tell us who is the Supreme God - Lord Shiva or Lord Vishnu,” said the Pattar.","“You seem sensible, at any rate,” acknowledged the Battar. “But charming speeches will not serve to end this argument, you know. Tell me, young man, who is the greater god: Siva Peruman, or Thirumaal?”","The Bhat said, “This boy seems wise. But clever words won't answer the question. Let him tell us who is greater, Siva or Vishnu.”"
“தடியைத் தூக்கிக் கொண்டு அடிக்க வரமாட்டீரே?”,"""Won't you come and pick up the stick and hit it?""",“Promise me that you won’t pick up your stick and come after me.”,"“You wouldn't take a swing at me with that stick of yours, will you?”",“You won't hit me with your staff.”
