id,source,translation,n2m
391,Zu Kosten äußert sich das Festkomitee in Köln nicht im Detail.,The Cologne festival committee does not comment on costs in detail.,1-1
392,"Der Zug sei aber generell ""defizitär"", das sei kein Geheimnis.","However, the parade is generally ""deficit-ridden,"" which is no secret.",1-1
393,Das Ukraine-Tagebuch: Träume und selbgebrannter Wodka,The Ukraine Diary: Dreams and Homemade Vodka,1-1
394,Die Ukrainer gelten nicht umsonst als trinkfest.,Ukrainians are not considered to be heavy drinkers for no reason.,1-1
395,Es gibt heimisches Bier wie Obolon aus Kiew oder Bier aus Lemberg.,There is local beer like Obolon from Kiev or beer from Lviv.,1-1
396,Immer mal entdecke ich hier deutsches Bier.,"Every now and then, I discover German beer here.",1-1
397,"Kein Kulmbacher, aber andere Großbrauereien wie Krombacher oder Warsteiner.","No Kulmbacher, but other large breweries like Krombacher or Warsteiner.",1-1
398,Ich kann da im Geschmack keinen großen Unterschied feststellen.,I can't taste much difference.,1-1
399,"Das Gleiche gilt für den Wodka, der weit verbreitet ist.","The same applies to vodka, which is widespread.",1-1
400,Den brennen sie hier vor allem auf den Dörfern selbst.,They mainly distill it themselves in the villages.,1-1
401,Sie nennen ihn Samargon.,They call it Samargon.,1-1
402,"Wie viel davon in den früheren Sowjetrepubliken genau konsumiert wird, weiß niemand.",No one knows exactly how much is consumed in the former Soviet republics.,1-1
403,"In Russland hat die Gesundheitsministerin vor ein paar Jahren behauptet, der Verbrauch sei in fünf Jahren um sagenhafte 80 Prozent gesunken.","A few years ago, the Russian Health Minister claimed that consumption had dropped by an incredible 80 percent in five years.",1-1
404,"Nun ja, man sieht eben auch hier, wie wenig man den Russen glauben kann.","Well, you can see here how little you can believe the Russians.",1-1
405,"Es heißt, man solle als Tourist vorsichtig damit sein.",It is said that tourists should be careful with it.,1-1
406,"Aber das gilt nur, wenn er in den massenhaften Verkauf geht.",But this only applies if it goes into mass sales.,1-1
407,Da wird dann wohl auch gepanscht.,There is probably some adulteration going on.,1-1
408,"FC Hansa Rostock belohnt sich für hohen Aufwand: ""Matchglück auf unserer Seite""","FC Hansa Rostock rewards itself for high effort: ""Match luck on our side""",1-2
409,Essen und Trinken,Food and Drink,1-1
410,"Wer mit Cocktails das Wochenende feiern oder ein Bier zum Feierabend trinken möchte, findet in Rostock und Warnemünde tolle Lokale dafür.",Those looking to celebrate the weekend with cocktails or enjoy a beer after work will find great spots in Rostock and Warnemünde.,2-1
411,Die Restaurant-Szene bietet viele Locations für After-Work-Treffen oder das Vorglühen für Club-Partys.,The restaurant scene offers many locations for after-work gatherings or pre-gaming for club parties.,1-1
412,Wo ist es am besten?,Where is the best place?,1-1
413,Ein Blick auf die Google-Bewertungen zeigt es.,A look at the Google reviews will show it.,1-1
414,Biathlon-WM: Bundespräsident sieht Favoritensieg und lobt Oberhof,Biathlon World Championships: Federal President witnesses favorite victory and praises Oberhof,1-2
415,"Bundespräsident Frank-Walter Steinmeier und seine Frau Elke Büdenbender werden an der Arena von Schornsteinfeger-Meister Tobias Böttger und dem Oberhofer Maskottchen ""Flocke"" begrüßt","Federal President Frank-Walter Steinmeier and his wife Elke Büdenbender are welcomed at the arena by master chimney sweep Tobias Böttger and the Oberhof mascot ""Flocke""",1-4
416,Oberhof.,Oberhof.,1-1
417,Die deutschen Biathleten hatten beim WM-Sprint von Oberhof nichts mit der Medaillenvergabe zu tun.,The German biathletes had nothing to do with the medal distribution at the Oberhof World Championship sprint.,1-1
418,Doch es gab zwei Lichtblicke im Nebel.,"However, there were two bright spots in the fog.",1-1
419,"So sehr sich der Bundespräsident auch anstrengte, von der Ehrentribüne aus war am Samstag nicht zu erkennen, ob die Scheiben an der Schießbahn auch wirklich fielen.","As much as the Federal President tried, it was not possible to see from the grandstand on Saturday whether the targets at the shooting range were actually falling.",1-1
420,"""Ich musste mir die Ergebnisse übers Handy holen"", gab Frank-Walter Steinmeier schmunzelnd zu und verwies auf die immer wieder ins Stadion ziehenden Nebelschwaden, die die Sicht am Rennsteig für die Zuschauer stark beeinträchtigten.","""I had to get the results on my cell phone,"" admitted Frank-Walter Steinmeier with a smile, referring to the fog that kept rolling into the stadium, severely impairing the view at Rennsteig for the spectators.",1-1
421,"Steinmeier genoss dennoch den Besuch des 10-km-Sprintrennens bei der Biathlon-WM in Oberhof, bekam von den Olympiasiegern Frank Ullrich und Peter Sendel zahlreiche Tipps: ""Seit den Olympischen Spielen in Südkorea, als Laura Dahlmeier im ersten Rennen Gold gewonnen hatte, fasziniert mich das Biathlon"", verriet er und lobte Oberhof außerdem für seine modernisierten Sportstätten: ""Die runderneuerte Arena ist großartig und bietet ideale Bedingungen.","Steinmeier still enjoyed the visit to the 10-km sprint race at the Biathlon World Championships in Oberhof, receiving numerous tips from Olympic champions Frank Ullrich and Peter Sendel: ""Since the Olympic Games in South Korea, when Laura Dahlmeier won gold in the first race, I have been fascinated by biathlon,"" he revealed and also praised Oberhof for its modernized sports facilities: ""The completely renovated arena is fantastic and offers ideal conditions.",1-1
422,"Das sagen auch die Sportler - mit Dank an diejenigen, die seit Vergabe der WM hier angepackt haben"".",The athletes say the same with thanks to those who have been involved since the World Championships were awarded here.,1-1
423,"Auch in Sachen Nachhaltigkeit sei der Standort jetzt vielen anderen ""einen Schritt voraus"" und damit ""für die nächsten Jahre und sogar Jahrzehnte sicher"".","In terms of sustainability, the location is now ""one step ahead"" of many others and thus ""secure for the next years and even decades.",1-1
424,Sportlich enteilte wieder einmal der Norweger Johannes Thingnes Bö der Konkurrenz.,"Once again, Norwegian athlete Johannes Thingnes Bö outpaced the competition in a sporting event.",1-2
425,Trotz einer Strafrunde nach einem Schießfehler sicherte er sich in 23:21.7 Minuten den sechsten Sieg im sechsten Sprint des Winters - und damit seinen zweiten WM-Titel in Oberhof.,"Despite a penalty lap after a shooting error, he secured his sixth victory in the sixth sprint of the winter in 23:21. 7 minutes and thus his second World Championship title in Oberhof.",1-2
426,"Hinter ihm machten sein fehlerfrei schießender Bruder Tarjei (14,8 Sekunden zurück) und Sturla Holm Lägreid (1 Strafrunde/39,9 Sekunden) sowie Johannes Dale (1/43,6) den norwegischen Vierfachsieg perfekt.","Behind him, his error-free shooting brother Tarjei (14. 8 seconds behind) and Sturla Holm Lägreid (1 penalty lap/39. 9 seconds) as well as Johannes Dale (1/43. 6) completed the perfect Norwegian quadruple victory.",1-4
427,Die einheimischen Skijäger konnten einen Tag nach Denise Herrmann-Wicks Triumph nicht in den Kampf um die Medaillen eingreifen.,The local ski hunters could not compete for the medals one day after Denise Herrmann-Wick's triumph.,1-1
428,Johannes Kühn belegte nach einem Schießfehler und mit einem Rückstand von 1:04.8 Minuten als bester Deutscher den achten Rang.,Johannes Kühn finished in eighth place as the best German after a shooting error and with a gap of 1:04. 8 minutes.,1-2
429,WM-Debütant Justus Strelow schoss makellos und wurde Zwölfter (1:14.6).,World Championship debutant Justus Strelow shot flawlessly and finished twelfth (1:14. 6).,1-3
430,Zwei Lichtblicke hinter dem grauen Schleier.,Two bright spots behind the gray veil.,1-1
431,Dagegen enttäuschte Benedikt Doll erneut.,"In contrast, Benedikt Doll disappointed again.",1-1
432,Nach seinem verpatzten Mixed-Einsatz am Mittwoch ließ der Schwarzwälder diesmal fünf Scheiben stehen und verschwand als 55. Tief enttäuscht und kommentarlos in der Kabine.,"After his botched mixed performance on Wednesday, the Black Forest native left five discs standing this time and disappeared as the 55th, deeply disappointed and without comment, into the locker room.",2-1
433,Bö war vor 14.300 Zuschauern mit der Nummer 1 ins Rennen gegangen und manifestierte diesen Status trotz der komplizierten Sichtverhältnisse.,"Bö started the race with the number 1 in front of 14,300 spectators and maintained this status despite the complicated visibility conditions.",1-1
434,Allerdings: Bei seinen letzten beiden Stehendschüssen hatte er das Glück des Tüchtigen; sie landeten jeweils am Rand der Scheiben und fielen trotzdem.,"However, he had the luck of the skilled with his last two standing shots; they each landed on the edge of the targets and still fell.",1-1
435,"Die Siegerehrung genoss der 29-Jährige dann gemeinsam mit seinem fünf Jahre älteren Bruder: ""Es ist das beste Gefühl, mit ihm hier zu stehen"", sagte der Weltmeister: ""Wir sind die beste Familie, die besten Brüder, die besten Athleten"".","The 29-year-old enjoyed the award ceremony together with his five-year-older brother: ""It's the best feeling to stand here with him,"" said the world champion: ""We are the best family, the best brothers, the best athletes.",1-1
436,"Es gibt kaum Zweifel daran, dass die Norweger auch die Verfolgung am Sonntag dominieren werden.",There is little doubt that the Norwegians will also dominate the pursuit on Sunday.,1-1
437,Bei den Frauen ruhen dagegen die deutschen Hoffnungen auf Herrmann-Wick.,"In contrast, the German hopes for the women rest on Herrmann-Wick.",1-1
438,"""Wenn du mit der Nummer eins startest, ist das Ziel nicht, als Zehnte reinzukommen.","""When you start with the number one, the goal is not to come in as the tenth.",1-1
439,"Es gibt nur Vollgas und Attacke, um die Nummer eins zu verteidigen"", nahm Sportdirektor Felix Bitterling seine ""Lokomotive"" in die Pflicht.","It's all about full throttle and attack to defend the number one,"" said Sports Director Felix Bitterling, putting his ""locomotive"" to the test.",1-1
440,Die Organisatoren erwarten für die Doppelveranstaltung (13.25 und 15.30 Uhr/ZDF und Eurosport live) eine nahezu ausverkaufte Arena.,The organizers expect a nearly sold-out arena for the double event (1:25 pm and 3:30 pm/ZDF and Eurosport live).,1-1
441,"Brych missfällt ""Bienenschwarm"" auf dem Platz","Brych dislikes ""swarm of bees"" on the field",1-1
442,Felix Brych - Schiedsrichter Felix Brych entscheidet auf Schiedsrichterball.,Felix Brych Referee Felix Brych decides on a dropped ball.,1-1
443,Aggressiv anlaufende Spieler oder meckernde Trainer?,Aggressive players or complaining coaches?,1-1
444,"Deutschlands Schiedsrichter wollen Unsportlichkeiten ""konsequent ahnden"".","Germany's referees want to ""consistently penalize"" unsportsmanlike behavior.",1-1
445,Schiedsrichter-Chef Fröhlich weist auf eine Vorbildfunktion hin.,Referee chief Fröhlich points out a role model function.,1-2
446,Der deutsche Spitzenschiedsrichter Felix Brych hat negative Tendenzen im Miteinander auf dem Spielfeld ausgemacht.,German top referee Felix Brych has identified negative tendencies in the interaction on the field.,1-1
447,"""Ich finde schon, dass es neue Verhaltensweisen der Spieler gibt, die den Schiedsrichter nach Entscheidungen ein bisschen wie ein Bienenschwarm umringen und versuchen, ihn in die Review-Area zu drängen"", sagte der 47-Jährige der Deutschen Presse-Agentur. ""Das haben wir in der Winterpause besprochen.","""I do think that there are new behaviors of the players who surround the referee like a swarm of bees after decisions and try to push him into the review area,"" the 47-year-old told the German Press Agency. ""We discussed this during the winter break.",1-2
448,"Wir haben beschlossen, dass wir solche Unsportlichkeiten nicht akzeptieren wollen.",We decided that we do not want to accept such unsportsmanlike conduct.,1-1
449,"Darauf werden wir wieder stärker achten - und werden es auch sanktionieren"".",We will pay more attention to this and will also sanction it.,1-1
450,Zuletzt waren auch zwei Trainer mit Platzverweisen bedacht worden.,"Recently, two coaches were also given dismissals.",1-1
451,Der Mainzer Coach Bo Svensson hatte bei der Pokal-Niederlage gegen den FC Bayern die Rote Karte gesehen.,Mainz coach Bo Svensson received a red card during the cup defeat against FC Bayern.,1-1
452,Für Freiburgs Trainer Christian Streich gab es der Liga-Niederlage in Dortmund Gelb-Rot.,Freiburg's coach Christian Streich was given a yellow-red card in the league defeat in Dortmund.,1-1
453,"""Auch das Trainerverhalten fällt in den Bereich der Unsportlichkeiten.","""The behavior of the coaches also falls under the category of unsportsmanlike conduct.",1-1
454,"Uns ist aufgefallen, dass Unsportlichkeiten auch in diesem Bereich zugenommen haben, dass das Verhalten uns Schiedsrichtern gegenüber ein bisschen fordernder oder aggressiver geworden ist.","We have noticed that unsportsmanlike conduct has increased in this area, and that the behavior towards us referees has become somewhat more demanding or aggressive.",1-1
455,"Auch solche Unsportlichkeiten wollen wir konsequent ahnden"", sagte Brych.","We want to consistently penalize such unsportsmanlike conduct,"" said Brych.",1-1
456,DFB-Schiedsrichter-Chef Lutz Michael Fröhlich wies auf ein grundsätzlich gutes Miteinander von Trainern und Unparteiischen hin.,DFB Referee Chief Lutz Michael Fröhlich pointed out a generally good relationship between coaches and referees.,1-2
457,"""Insgesamt passt das Verhältnis.","""Overall, the relationship is good.",1-1
458,"Es gibt Reaktionen, darauf folgen konsequente Gegenreaktionen.","There are reactions, followed by consistent counter-reactions.",1-1
459,Damit muss dann der Betroffene leben.,The person concerned has to live with that.,1-1
460,"Das dürfte doch nichts Weltbewegendes sein"", sagte Fröhlich der Deutschen Presse-Agentur.","It shouldn't be anything earth-shattering,"" Fröhlich told the German Press Agency.",1-1
461,"""Aus der Emotionalität können im Spielverlauf durchaus Konflikte entstehen.","""Emotions can certainly lead to conflicts during the course of a game.",1-1
462,"Aber wenn die Emotionalität in eine persönliche Verunglimpfung überschwappt, dann muss man auch akzeptieren, dass die entsprechenden Maßnahmen von Schiedsrichterseite getroffen werden"", sagte Fröhlich. In den jüngsten Fällen hätten die Beteiligten die Dinge im Nachgang ausgeräumt.","But when emotions spill over into personal insults, one must also accept that the appropriate measures will be taken by the referee,"" said Fröhlich. In recent cases, the parties involved have resolved the issues afterwards.",1-2
463,"""Wichtig wäre es nur, wenn dann auch mal ein Umdenkprozess insgesamt in Gang käme, dass sich solch ein Verhalten einfach nicht gehört"", sagte Fröhlich am Rande einer Veranstaltung des Verbandes Deutscher Sportjournalisten in München.","""What would be important is if a change in thinking overall would take place, that such behavior is simply not acceptable,"" said Fröhlich at an event of the Association of German Sports Journalists in Munich.",1-1
464,Der 65-Jährige wies auf mögliche Auswirkungen auf anderer Ebene hin.,The 65-year-old pointed out possible effects on other levels.,1-1
465,"""Natürlich färben Vorkommnisse aus dem Profifußball immer ab.","""Of course, incidents from professional football always have an impact.",1-1
466,"Da gibt es einen Vorbildeffekt, daraus resultiert Nachahmung.","There is a role model effect, which results in imitation.",1-1
467,"In den jüngsten Fällen in der Bundesliga haben die Schiedsrichter konsequent auf negative Verhaltensweisen reagiert"", sagte Fröhlich. ""Unabhängig von der konsequenten Regelauslegung im Spiel ist ein klärendes Gespräch, mit einem Austausch der Perspektiven zwischen den Schiedsrichtern und den Betroffenen, immer hilfreich"".","In recent cases in the Bundesliga, referees have consistently reacted to negative behavior,"" said Fröhlich. ""Regardless of the consistent interpretation of the rules in the game, a clarifying conversation, with an exchange of perspectives between the referees and those affected, is always helpful.",1-2
468,Kombinierer Oftebro siegt in Schonach,Combiner Oftebro wins in Schonach,1-2
469,Den Sieg sicherte sich nach einem Sprung von der Normalschanze und dem zehn Kilometer langen Skilanglaufrennen der Norweger Jens Luraas Oftebro vor dem österreichischen Gesamtführenden Johannes Lamparter.,"The victory was secured by Norwegian Jens Luraas Oftebro after a jump from the normal hill and the ten-kilometer cross-country ski race, ahead of the overall leader from Austria, Johannes Lamparter.",1-1
470,Dritter wurde Kristjan Ilves aus Estland.,Kristjan Ilves from Estonia finished third.,1-1
471,Die deutschen Kombinierer treten im Schwarzwald nicht in Bestbesetzung an.,The German combined skiers will not compete in the Black Forest with their best lineup.,1-1
472,"Peking-Olympiasieger Vinzenz Geiger, Eric Frenzel und Johannes Rydzek sind nicht dabei.","Beijing Olympic champions Vinzenz Geiger, Eric Frenzel, and Johannes Rydzek are not participating.",1-1
473,"Sie bereiten sich mit Training in Oberstdorf auf die Weltmeisterschaften vor, die vom 21. Februar bis zum 5. März im slowenischen Planica stattfinden.","They are preparing for the World Championships with training in Oberstdorf, which will take place from February 21 to March 5 in Planica, Slovenia.",2-1
474,"""Wir haben drei Weltklasse-Athleten zu Hause.","""We have three world-class athletes at home.",1-1
475,"Das spürt die Mannschaft natürlich"", sagte Bundestrainer Hermann Weinbuch im ZDF.","The team naturally feels that,"" said national coach Hermann Weinbuch on ZDF.",1-1
476,Sieben Leichtverletzte nach Auffahrunfall auf A5,Seven minor injuries after rear-end collision on A5,1-1
477,"Sieben Menschen sind bei einem Unfall mit vier Fahrzeugen auf der Autobahn 5 bei Hemsbach (Rhein-Neckar-Kreis) leicht verletzt worden, darunter zwei Kinder.","Seven people were injured, including two children, in an accident involving four vehicles on Highway 5 near Hemsbach (Rhein-Neckar-Kreis).",1-1
478,"Laut einer Mitteilung der Polizei war es am Samstag zu dem Auffahrunfall gekommen, als ein Autofahrer während eines leichten Rückstaus von hinten gegen einen Wagen stieß und ihn auf zwei weitere Autos schob.","According to a police statement, the rear-end collision occurred on Saturday when a driver hit a car from behind during a slight traffic jam and pushed it into two other vehicles.",1-1
479,Die Vollsperrung der Fahrspuren in Richtung Heidelberg sei nach etwa eineinhalb Stunden aufgehoben worden.,The full closure of the lanes in the direction of Heidelberg was lifted after about an hour and a half.,1-1
480,Finissage im Marler Skulpturenmuseum,Finissage at the Marler Sculpture Museum,1-1
481,Haben die Ausstellung ins Leben gerufen: die Initiatoren Sebastian Freytag (li.) und Georg Elben (re.) stehen mit Künstler Christian Freudenberger vor seinem Wandbild.,"The initiators of the exhibition, Sebastian Freytag (left) and Georg Elben (right), stand with artist Christian Freudenberger in front of his mural.",1-1
482,"Am Sonntag, 12. Februar, endet im Marler Skulpturenmuseum eine ungewöhnliche Ausstellung.","On Sunday, February 12th, an unusual exhibition comes to an end at the Marler Sculpture Museum.",2-1
483,Zum Finale gibt es einige Extras.,There will be some extras for the finale.,1-1
484,"Die Finissage zu der Ausstellung ""Wandgebunden"" findet am Sonntag, 12. Februar, um 15 Uhr im Übergangsquartier des Marler Skulpturenmuseums in der Georg-Herwegh-Straße 63-67 statt.","The closing event for the exhibition ""Wall-bound"" will take place on Sunday, February 12th, at 3 pm in the temporary quarters of the Marler Sculpture Museum at Georg-Herwegh-Straße 63-67.",1-1
485,In drei Ausstellungsräumen ziehen jeweils zwei großformatige Wandgemälde die Aufmerksamkeit auf sich.,"In three exhibition rooms, two large-format wall paintings each attract attention.",1-1
486,"Nach der Ausstellung werden die Wände überstrichen, die Kunstwerke verschwinden.","After the exhibition, the walls will be painted over, and the artworks will disappear.",1-1
487,Ein Katalog dokumentiert jedoch die speziell für das Marler Museum entstandenen Arbeiten.,"However, a catalog documents the works created specifically for the Marler Museum.",1-1
488,Er wird am 12. Februar von den beiden Kuratoren Georg Elben und Sebastian Freytag vorgestellt.,It will be presented on February 12th by the two curators Georg Elben and Sebastian Freytag.,1-1
489,Zur Finissage wird Dr. Friederike Schuler außerdem einen Vortrag zu wandgebundener Kunst im Dienst der Gemeinschaft halten.,"At the closing event, Dr. Friederike Schuler will also give a lecture on wall-bound art in the service of the community.",1-1
490,Anhand zahlreicher Bildbeispiele stellt sie die Besonderheiten der Wandmalerei aus der Weimarer Republik vor und fragt nach den Verbindungslinien zu dieser Kunstgattung in der Bundesrepublik mit Schwerpunkt im NRW der 1950er- bis 1970er-Jahre.,"Using numerous visual examples, she will present the unique features of wall painting from the Weimar Republic and explore the connections to this art form in the Federal Republic, focusing on North Rhine-Westphalia in the 1950s to 1970s.",1-1
491,Dr. Friederike Schuler ist freie Kunsthistorikerin und Kuratorin und hat 2013 zu der Wandmalerei der Weimarer Republik promoviert.,Dr. Friederike Schuler is a freelance art historian and curator who completed her doctorate on the mural painting of the Weimar Republic in 2013.,1-1
492,"Seither forscht sie zu baugebundener Kunst sowie Kunst- und Institutionsgeschichte der Nachkriegszeit in Deutschland, zuletzt gemeinsam mit Sebastian Freytag zu Kunst am Bau in NRW.","Since then, she has been researching building-related art as well as art and institutional history of the post-war period in Germany, most recently together with Sebastian Freytag on art in construction in NRW.",1-1
493,Nach dem Vortrag findet die letzte Kuratorenführung durch die Ausstellung statt.,"After the lecture, the final curator's tour of the exhibition will take place.",1-1
494,Die Künstlerinnen und Künstler sind vor Ort.,The artists will be present.,1-1
495,Haftbefehle nach Gebäudeeinstürzen in der Türkei,Arrest warrants issued after building collapses in Turkey,1-1
496,"Es geht um Baumängel, die den Einsturz von Gebäuden begünstigt haben:",It concerns construction defects that have contributed to the collapse of buildings:,1-1
497,In der türkischen Erdbebenregion haben die Justizbehörden Haftbefehl gegen Dutzende Verdächtige erlassen.,"In the Turkish earthquake region, the judicial authorities have issued arrest warrants for dozens of suspects.",1-1
498,Istanbul.,Istanbul.,1-1
499,Im Süden der Türkei sind nach Gebäudeeinstürzen während des Erdbebens Dutzende Haftbefehle wegen möglicher Baumängel erlassen worden.,"In southern Turkey, dozens of arrest warrants have been issued for possible construction defects following building collapses during the earthquake.",1-1
500,"In der Stadt Diyarbakir seien gegen 33 Menschen Haftbefehle ergangen, berichtete die staatliche Nachrichtenagentur Anadolu am Samstag unter Berufung auf Strafverfolger.","In the city of Diyarbakir, arrest warrants have been issued for 33 people, reported the state news agency Anadolu on Saturday, citing prosecutors.",1-1
501,"Die Beschuldigten sollen für Baumängel verantwortlich sein, die den Einsturz der Gebäude begünstigt hätten.",The accused are believed to be responsible for construction defects that may have contributed to the collapse of the buildings.,1-1
502,Die Staatsanwaltschaft in Adana ermittelt laut Anadolu ebenfalls wegen möglicher Baumängel bei eingestürzten Gebäuden.,"The Adana prosecutor's office is also investigating possible construction defects in collapsed buildings, according to Anadolu.",1-1
503,"Im Rahmen dieser Ermittlungen seien bisher 62 Haftbefehle erlassen worden, hieß es.","As part of this investigation, 62 arrest warrants have been issued so far.",1-1
504,Einer der Beschuldigten wurde den Angaben zufolge am Flughafen in Istanbul gefasst.,One of the suspects was reportedly arrested at Istanbul airport.,1-1
505,"Er soll versucht haben, mit Bargeld nach Montenegro zu reisen und sitze inzwischen in Untersuchungshaft, teilte Anadolu mit.","He is said to have tried to travel to Montenegro with cash and is now in pre-trial detention, Anadolu reported.",1-1
506,Neun weitere Menschen wurden demnach in den Städten Sanliurfa und Osmaniye verhaftet.,Nine other people were arrested in the cities of Sanliurfa and Osmaniye.,1-1
507,"Am frühen Montagmorgen hatte ein Beben der Stärke 7,7 das türkisch-syrische Grenzgebiet erschüttert, gefolgt von einem weiteren Beben der Stärke 7,6 am Mittag.","Early Monday morning, a 7. 7 magnitude earthquake struck the Turkish-Syrian border area, followed by another 7. 6 magnitude earthquake at noon.",1-1
508,Mehr als 7500 Gebäude sind dabei allein in der Türkei eingestürzt.,"More than 7,500 buildings collapsed in Turkey alone.",1-1
509,Vorletzter Ministerpräsident der DDR Hans Modrow gestorben,Former East German Prime Minister Hans Modrow has passed away,1-1
510,"Hans Modrow ist tot, wie die Linksfraktion im Bundestag mitteilte.","Hans Modrow has passed away, as announced by the Left Party faction in the Bundestag.",1-1
511,Der 95-Jährige sei in der Nacht zum Samstag gestorben.,The 95-year-old died in the night to Saturday.,1-1
512,"Fraktionsvorsitzende Dietmar Bartsch würdigte den ehemaligen SED-Funktionär und späteren PDS- und Linke-Politiker als einen ""zutiefst aufrichtigen Sozialisten"".","Faction leader Dietmar Bartsch paid tribute to the former SED functionary and later PDS and Left politician as a ""deeply sincere socialist.",1-1
513,"Letzte Nacht sei ""Hans Modrow mit 95 Jahren von uns gegangen"", teilte die Linksfraktion im Bundestag am Samstag mit.","Last night, ""Hans Modrow passed away at the age of 95,"" the Left Party faction in the Bundestag announced on Saturday.",1-1
514,"Die Partei verliere damit ""eine bedeutende Persönlichkeit"", erklärten der Fraktionsvorsitzende Dietmar Bartsch und der frühere Fraktionschef Gregor Gysi.","The party thus loses ""a significant personality,"" explained faction leader Dietmar Bartsch and former faction leader Gregor Gysi.",1-1
515,In den 1970er Jahren wurde Hans Modrow der 1. Sekretär der Bezirksleitung der SED in Dresden.,"In the 1970s, Hans Modrow became the 1st Secretary of the District Leadership of the SED in Dresden.",2-1
516,Als Ministerpräsident begleitete er das Ende der DDR.,"As Prime Minister, he accompanied the end of the GDR.",1-1
517,"Nur vier Tage nach dem Fall der Mauer, am 13. November 1989, wurde er zum Vorsitzenden des Ministerrates der DDR - für rund 150 Tage.","Just four days after the fall of the Berlin Wall, on November 13, 1989, he was appointed Chairman of the Council of Ministers of the GDR for about 150 days.",1-1
518,Bei den Volkskammerwahlen am 18. März 1990 verlor die SED/PDS die Macht und Modrow einen Monat später sein Amt.,"In the People's Chamber elections on March 18, 1990, the SED/PDS lost power and Modrow lost his office a month later.",1-1
519,Ihm folgte als letzter Ministerpräsident der DDR bis zur Wiedervereinigung der CDU-Politiker Lothar de Maizière.,He was succeeded by CDU politician Lothar de Maizière as the last Prime Minister of the GDR until reunification.,1-1
520,"Der Fraktionsvorsitzende der Linken, Dietmar Bartsch, beschrieb Modrow in einer Nachricht auf dem Kurznachrichtendienst Twitter als einen ""zutiefst aufrichtigen und kämpferischen Sozialisten"".","The parliamentary group leader of the Left, Dietmar Bartsch, described Modrow in a message on the short message service Twitter as a ""deeply sincere and combative socialist"".",1-1
521,Bartsch ergänzte:,Bartsch added:,1-1
522,"""Bis ins hohe Alter war er ein wichtiger Ratgeber in unserer Partei, dessen Klugheit fehlen wird"".","""Until his old age, he was an important advisor in our party, whose wisdom will be missed.",1-1
523,"""Der gesamte friedliche Verlauf der Herstellung der deutschen Einheit war gerade ein besonderes Verdienst von ihm.","""The entire peaceful process of the creation of German unity was precisely one of his special achievements.",1-1
524,"Das wird sein politisches Vermächtnis bleiben"", schrieben Bartsch und Gysi in ihrem Nachruf.","This will remain his political legacy,"" Bartsch and Gysi wrote in their obituary.",1-1
525,Weiter heißt es:,It continues:,1-1
526,"""Sein späteres Wirken in der Volkskammer, im Bundestag, im Europäischen Parlament und als Ehrenvorsitzender der PDS bestand immer darin, auch jenen Teil der früheren DDR-Bevölkerung zu vertreten, der nicht gewollt war und dessen Interessen regelmäßig verletzt wurden"".","""His later work in the People's Chamber, the Bundestag, the European Parliament, and as honorary chairman of the PDS always consisted of representing that part of the former GDR population that was not wanted and whose interests were regularly violated.",1-1
527,Nach der Wiedervereinigung saß Modrow in den Jahren 1990 bis 1994 für die PDS im Deutschen Bundestag und vertrat sie von 1999 bis 2004 im Europaparlament.,"After the reunification, Modrow served in the German Bundestag for the PDS from 1990 to 1994 and represented them in the European Parliament from 1999 to 2004.",1-1
528,"Wie es in einem Bericht der Deutschen Presse-Agentur (dpa) heißt, habe Modrow den neuen Staat ""durchaus kritisch"" gesehen.","According to a report by the German Press Agency (dpa), Modrow viewed the new state ""quite critically.",1-1
529,"Zu schnell sei die deutsche Einheit vollzogen worden, zu bedingungslos sei die DDR untergegangen, und zu einseitig sei sie als ""Unrechtsstaat"" verdammt worden, habe Modrow laut dpa in vielen Interviews kritisiert.","The German unity was accomplished too quickly, the GDR had disappeared too unconditionally, and it had been condemned too one-sidedly as an ""unjust state,"" Modrow criticized in many interviews, according to dpa.",1-1
530,Was in der Nacht passiert ist,What happened during the night,1-1
531,Ukraines Präsident Wolodomyr Selenskyj verurteilt russische Raketenangriffe.,Ukraine's President Volodymyr Zelensky condemns Russian missile attacks.,1-2
532,Indes muss Kiew Notreparaturen am Stromnetz durchführen.,"Meanwhile, Kyiv must carry out emergency repairs on the power grid.",1-1
533,Kiew - Die jüngste Welle russischer Raketenangriffe erzwingt erneut Notreparaturen am ukrainischen Energienetz.,Kyiv The latest wave of Russian missile attacks is once again forcing emergency repairs on the Ukrainian power grid.,1-2
534,Doch auch die Ukraine greift russische Stellungen an.,"However, Ukraine is also attacking Russian positions.",1-1
535,"Mehrere Wärme- und Wasserkraftwerke seien beschädigt worden, sagte der Chef des Energieversorgers Ukrenerho, Wolodymyr Kudryzkyj, am Freitagabend im ukrainischen Fernsehen.","Several thermal and hydroelectric power plants have been damaged, said the head of the energy supplier Ukrenerho, Volodymyr Kudryzkyj, on Friday evening on Ukrainian television.",1-1
536,Besonders schlecht sehe es mit der Stromversorgung im Gebiet Charkiw aus.,The power supply in the Kharkiv region is particularly bad.,1-1
